k_ep,k_run,alpha_mu,alpha_sig,mu,sigma,policy,t,x,y,z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,gamma,reward,flip_trigger,n_rollouts,RREV,OF_x,OF_y,,,,
2,2,,,,,,80.754,0.429,-0.001,1.617,1.0,0.0,0.017,-0.0,0.915,0.0,2.581,0.012,-0.117,-0.003,,,False,,1.87,0.0,0.66,,,,
2,2,,,,,,80.758,0.432,-0.001,1.627,1.0,0.0,0.017,-0.0,0.916,0.0,2.585,0.063,-0.14,-0.004,,,False,,1.88,0.0,0.67,,,,
2,2,,,,,,80.768,0.442,-0.001,1.653,1.0,0.0,0.016,-0.0,0.92,-0.0,2.594,-0.065,-0.123,0.005,,,False,,1.93,-0.0,0.68,,,,
2,2,,,,,,80.838,0.507,-0.001,1.837,1.0,0.0,0.012,-0.0,0.941,-0.0,2.649,-0.019,-0.087,0.002,,,False,,2.28,-0.0,0.81,,,,
2,2,,,,,,80.858,0.526,-0.001,1.89,1.0,0.0,0.011,-0.0,0.946,-0.0,2.663,0.043,-0.096,-0.002,,,False,,2.4,-0.0,0.85,,,,
2,2,,,,,,80.888,0.554,-0.001,1.97,1.0,-0.0,0.01,-0.0,0.952,-0.0,2.683,-0.014,-0.081,-0.0,,,False,,2.6,-0.0,0.92,,,,
2,2,,,,,,80.964,0.627,-0.001,2.176,1.0,0.0,0.007,-0.0,0.966,-0.0,2.726,0.02,-0.061,-0.001,,,False,,3.31,-0.0,1.17,,,,
2,2,,,,,,80.968,0.631,-0.001,2.187,1.0,0.0,0.007,-0.0,0.967,-0.0,2.728,-0.021,-0.056,0.0,,,False,,3.36,-0.0,1.19,,,,
2,2,,,,,,80.974,0.637,-0.001,2.203,1.0,-0.0,0.007,0.0,0.968,-0.0,2.731,-0.014,-0.053,0.001,,,False,,3.43,-0.0,1.21,,,,
2,2,,,,,,81.004,0.666,-0.001,2.285,1.0,-0.0,0.006,0.0,0.972,-0.0,2.745,-0.016,-0.055,-0.0,,,False,,3.84,-0.0,1.36,,,,
2,2,,,,,,81.008,0.67,-0.001,2.296,1.0,-0.0,0.006,-0.0,0.972,-0.0,2.747,0.005,-0.05,-0.0,,,False,,3.9,-0.0,1.38,,,,
2,2,,,,,,81.114,0.773,-0.002,2.59,1.0,-0.0,0.004,-0.0,0.983,-0.0,2.788,0.008,-0.034,-0.0,,,False,,6.8,-0.0,2.4,,,,
2,2,,,,,,81.158,0.817,-0.002,2.712,0.997,0.004,-0.082,0.0,0.974,-0.0,2.77,0.479,-8.16,0.042,,,True,,9.62,-0.0,3.38,,,,
2,2,,,,,,81.198,0.853,-0.002,2.822,0.946,0.011,-0.323,0.001,0.847,-0.006,2.723,-0.657,-16.029,-0.826,,,True,,15.3,-0.03,4.76,,,,
2,2,,,,,,81.274,0.892,-0.008,2.949,0.653,-0.002,-0.753,0.084,0.191,-0.099,-0.462,-3.936,-7.181,2.291,,,True,,-9.06,-1.94,3.75,,,,
2,2,,,,,,81.278,0.893,-0.008,2.947,0.641,-0.003,-0.762,0.092,0.255,-0.063,-0.413,-2.839,-7.011,2.462,,,True,,-7.79,-1.19,4.81,,,,
2,2,,,,,,81.338,0.923,0.001,2.936,0.426,0.073,-0.902,0.013,0.524,0.278,-0.039,-0.194,-10.37,-1.027,,,True,,-0.61,4.34,8.19,,,,
2,2,,,,,,81.344,0.926,0.002,2.936,0.397,0.068,-0.915,0.018,0.532,0.198,0.007,-1.86,-10.672,-1.141,,,True,,0.11,3.09,8.31,,,,
2,2,,,,,,81.348,0.928,0.002,2.936,0.378,0.063,-0.923,0.022,0.541,0.116,0.038,-2.014,-10.636,-1.252,,,True,,0.59,1.81,8.45,,,,
2,2,,,,,,81.354,0.931,0.003,2.937,0.349,0.057,-0.935,0.026,0.558,-0.018,0.083,-1.163,-10.301,-1.446,,,True,,1.32,-0.29,8.86,,,,
2,2,,,,,,81.418,0.961,0.003,2.95,0.068,0.028,-0.997,-0.004,0.282,0.102,0.238,2.144,-8.688,0.392,,,True,,4.76,2.04,5.64,,,,
2,2,,,,,,81.428,0.963,0.003,2.952,0.026,0.033,-0.999,-0.013,0.238,0.064,0.223,2.083,-8.121,1.195,,,True,,4.65,1.33,4.96,,,,
2,2,,,,,,81.448,0.967,0.004,2.956,-0.042,0.05,-0.998,-0.022,0.131,-0.062,0.108,-0.165,-4.985,1.213,,,True,,2.45,-1.41,2.98,,,,
2,2,,,,,,81.454,0.968,0.003,2.956,-0.049,0.052,-0.997,-0.02,0.079,-0.073,0.041,-0.978,-3.704,0.838,,,True,,0.93,-1.66,1.8,,,,
2,2,,,,,,81.578,0.966,0.003,2.955,-0.018,0.047,-0.999,0.002,0.006,-0.0,0.001,-0.18,-0.372,0.209,,,True,,0.02,-0.0,0.13,,,,
2,2,,,,,,81.588,0.966,0.003,2.955,-0.017,0.048,-0.999,0.001,-0.008,0.001,0.0,0.122,0.448,0.059,,,True,,0.0,0.02,-0.18,,,,
2,2,,,,,,81.624,0.965,0.003,2.955,-0.003,0.046,-0.999,-0.003,-0.01,0.0,0.0,0.091,0.602,-0.152,,,True,,0.0,0.0,-0.22,,,,
2,2,,,,,,81.654,0.965,0.003,2.955,-0.002,0.044,-0.999,-0.002,0.007,-0.0,-0.0,-0.099,-0.393,-0.012,,,True,,-0.0,-0.0,0.16,,,,
2,2,,,,,,81.658,0.965,0.003,2.955,-0.003,0.044,-0.999,-0.002,0.008,-0.0,-0.0,-0.094,-0.45,0.008,,,True,,-0.0,-0.0,0.18,,,,
2,2,,,,,,81.668,0.965,0.003,2.955,-0.006,0.045,-0.999,-0.002,0.008,-0.0,-0.0,-0.064,-0.482,0.046,,,True,,-0.0,-0.0,0.18,,,,
2,2,,,,,,81.684,0.966,0.003,2.955,-0.009,0.045,-0.999,-0.001,0.005,0.0,-0.0,-0.001,-0.278,0.068,,,True,,-0.0,0.0,0.11,,,,
2,2,,,,,,81.698,0.966,0.003,2.955,-0.01,0.046,-0.999,-0.001,0.0,0.0,0.0,0.029,-0.005,0.052,,,True,,0.0,0.0,0.0,,,,
2,2,,,,,,81.704,0.966,0.003,2.955,-0.009,0.046,-0.999,-0.001,-0.002,0.0,0.0,0.032,0.096,0.04,,,True,,0.0,0.0,-0.04,,,,
2,2,,,,,,81.754,0.965,0.003,2.955,-0.005,0.045,-0.999,-0.002,-0.0,-0.0,-0.0,-0.008,0.025,-0.028,,,True,,-0.0,-0.0,-0.0,,,,
2,2,,,,,,81.764,0.965,0.003,2.955,-0.005,0.045,-0.999,-0.002,0.001,-0.0,-0.0,-0.007,-0.06,-0.022,,,True,,-0.0,-0.0,0.02,,,,
2,2,,,,,,81.768,0.965,0.003,2.955,-0.005,0.045,-0.999,-0.002,0.001,0.0,-0.0,-0.006,-0.085,-0.018,,,True,,-0.0,0.0,0.02,,,,
2,2,,,,,,81.794,0.965,0.003,2.955,-0.007,0.045,-0.999,-0.002,0.002,0.0,-0.0,-0.001,-0.099,0.005,,,True,,-0.0,0.0,0.04,,,,
2,2,,,,,,81.808,0.965,0.003,2.955,-0.007,0.045,-0.999,-0.002,0.0,0.0,-0.0,0.0,-0.025,0.012,,,True,,-0.0,0.0,0.0,,,,
2,2,,,,,,81.824,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True,,0.0,0.0,0.0,,,,
2,2,,,,,,82.658,7.718,5.624,0.959,0.613,-0.658,0.116,0.421,9.288,6.692,-3.263,-8.873,-1.613,33.765,,,True,,-1.6,3.28,4.55,,,,
2,2,[0.1],[0.05],[4.95 6.41 5.83],[1.24 1.44 1.54],[6.65 5.26 7.49],,,,,,,,,1.0,0.0,3.0,0.0,-17.83,0.0,0.95,19.7,,10,,,,,,,

2,3,,,,,,83.984,12.518,6.965,0.069,0.839,-0.35,-0.299,0.291,1.09,-0.487,-0.463,1.96,1.318,-12.523,,,False,,-0.16,-0.17,0.37,,,,
2,3,,,,,,83.988,12.523,6.963,0.067,0.848,-0.353,-0.289,0.269,1.09,-0.487,-0.502,2.119,1.515,-12.468,,,False,,-0.17,-0.17,0.37,,,,
2,3,,,,,,83.994,12.531,6.959,0.063,0.866,-0.357,-0.266,0.228,1.082,-0.474,-0.504,2.125,3.098,-12.533,,,False,,-0.17,-0.16,0.37,,,,
2,3,,,,,,83.998,12.536,6.957,0.062,0.875,-0.358,-0.249,0.208,1.077,-0.459,-0.466,2.138,4.505,-12.676,,,False,,-0.16,-0.16,0.37,,,,
2,3,,,,,,84.014,0.0,0.0,0.1,1.0,0.0,0.0,-0.0,-0.0,-0.0,-0.036,0.025,0.023,0.029,,,False,,-0.01,-0.0,-0.0,,,,
2,3,[0.1],[0.05],[4.95 6.41 5.83],[1.24 1.44 1.54],[4.7  7.53 5.79],,,,,,,,,1.0,0.0,3.0,0.0,-17.83,0.0,0.95,0.07,,10,,,,,,,

2,4,,,,,,85.378,-0.0,0.0,0.218,1.0,-0.0,-0.0,-0.0,0.0,-0.0,0.062,0.0,-0.0,0.0,,,False,,0.02,-0.0,0.0,,,,
2,4,,,,,,85.384,-0.0,0.0,0.219,1.0,-0.0,-0.0,-0.0,0.0,-0.0,0.061,-0.0,-0.0,0.0,,,False,,0.02,-0.0,0.0,,,,
2,4,,,,,,85.388,-0.0,0.0,0.219,1.0,-0.0,-0.0,-0.0,0.0,-0.0,0.06,-0.0,-0.0,0.0,,,False,,0.02,-0.0,0.0,,,,
2,4,,,,,,85.394,-0.0,0.0,0.219,1.0,-0.0,0.002,0.0,-0.001,-0.0,0.082,-0.226,0.784,0.0,,,False,,0.03,-0.0,-0.0,,,,
2,4,,,,,,85.398,-0.0,0.0,0.22,1.0,-0.0,0.004,-0.0,-0.001,0.0,0.097,0.105,1.244,-0.002,,,False,,0.03,0.0,-0.0,,,,
2,4,,,,,,85.404,-0.0,0.0,0.221,1.0,-0.0,0.009,0.0,-0.0,-0.0,0.129,-0.068,1.708,0.014,,,False,,0.05,-0.0,-0.0,,,,
2,4,,,,,,85.408,-0.0,0.0,0.221,1.0,-0.001,0.012,0.0,0.001,-0.0,0.156,-0.203,1.844,0.024,,,False,,0.06,-0.0,0.0,,,,
2,4,,,,,,85.414,-0.0,0.0,0.222,1.0,0.0,0.017,0.0,0.004,0.0,0.199,0.442,1.64,-0.007,,,False,,0.07,0.0,0.0,,,,
2,4,,,,,,85.42,0.0,0.0,0.224,1.0,0.0,0.022,0.0,0.009,-0.0,0.251,-0.099,1.017,-0.005,,,False,,0.09,-0.0,0.0,,,,
2,4,,,,,,85.424,0.0,0.0,0.225,1.0,0.001,0.024,0.0,0.013,0.0,0.276,0.247,0.909,0.001,,,False,,0.1,0.0,0.0,,,,
2,4,,,,,,85.428,0.0,0.0,0.226,1.0,0.001,0.025,0.0,0.014,-0.0,0.289,0.121,0.79,0.017,,,False,,0.1,-0.0,0.01,,,,
2,4,,,,,,85.498,0.004,0.0,0.262,0.999,-0.001,0.05,0.0,0.1,0.002,0.726,0.3,0.72,-0.049,,,False,,0.27,0.0,0.04,,,,
2,4,,,,,,85.504,0.005,0.0,0.268,0.999,-0.001,0.052,0.0,0.113,0.002,0.774,0.017,0.582,0.035,,,False,,0.28,0.0,0.04,,,,
2,4,,,,,,85.514,0.006,0.0,0.275,0.999,-0.001,0.054,0.001,0.126,0.002,0.822,-0.256,0.377,0.092,,,False,,0.3,0.0,0.05,,,,
2,4,,,,,,85.624,0.031,0.001,0.397,0.998,-0.0,0.064,0.0,0.325,0.006,1.367,-0.01,0.009,0.027,,,False,,0.53,0.0,0.12,,,,
2,4,,,,,,85.648,0.039,0.001,0.431,0.998,-0.0,0.064,0.0,0.368,0.006,1.466,0.033,-0.038,-0.015,,,False,,0.57,0.0,0.14,,,,
2,4,,,,,,85.714,0.067,0.001,0.536,0.998,0.0,0.061,0.0,0.48,0.006,1.705,-0.03,-0.153,-0.007,,,False,,0.69,0.0,0.19,,,,
2,4,,,,,,85.798,0.113,0.002,0.69,0.999,0.0,0.054,0.0,0.605,0.006,1.952,0.162,-0.215,-0.05,,,False,,0.85,0.0,0.26,,,,
2,4,,,,,,85.824,0.129,0.002,0.742,0.999,0.0,0.051,0.0,0.638,0.006,2.017,-0.092,-0.205,0.029,,,False,,0.89,0.0,0.28,,,,
2,4,,,,,,85.858,0.152,0.002,0.812,0.999,0.0,0.047,0.0,0.679,0.006,2.096,-0.079,-0.181,0.039,,,False,,0.96,0.0,0.31,,,,
2,4,,,,,,86.018,0.273,0.003,1.172,1.0,0.001,0.031,-0.0,0.823,0.004,2.384,0.027,-0.189,-0.009,,,False,,1.3,0.0,0.45,,,,
2,4,,,,,,86.038,0.289,0.003,1.22,1.0,0.0,0.029,0.0,0.837,0.004,2.412,0.052,-0.165,-0.001,,,False,,1.36,0.0,0.47,,,,
2,4,,,,,,86.064,0.311,0.003,1.284,1.0,0.001,0.026,-0.0,0.853,0.003,2.446,-0.077,-0.174,0.007,,,False,,1.43,0.0,0.5,,,,
2,4,,,,,,86.068,0.315,0.003,1.293,1.0,0.001,0.026,-0.0,0.855,0.003,2.451,-0.004,-0.152,0.004,,,False,,1.44,0.0,0.5,,,,
2,4,,,,,,86.074,0.32,0.003,1.308,1.0,0.001,0.026,0.0,0.858,0.003,2.459,0.045,-0.167,-0.002,,,False,,1.45,0.0,0.51,,,,
2,4,,,,,,86.094,0.337,0.003,1.358,1.0,0.001,0.024,-0.0,0.869,0.003,2.483,-0.051,-0.143,0.004,,,False,,1.51,0.0,0.53,,,,
2,4,,,,,,86.108,0.35,0.003,1.392,1.0,0.0,0.023,0.0,0.877,0.003,2.499,0.003,-0.15,-0.0,,,False,,1.55,0.0,0.55,,,,
2,4,,,,,,86.434,0.654,0.004,2.253,1.0,0.0,0.007,0.0,0.97,0.002,2.743,0.005,-0.062,-0.001,,,False,,3.67,0.0,1.3,,,,
2,4,,,,,,86.586,0.802,0.004,2.671,0.977,-0.031,-0.211,-0.0,0.917,0.009,2.72,-3.734,-14.053,-0.794,,,True,,8.27,0.03,2.79,,,,
2,4,,,,,,86.588,0.805,0.004,2.682,0.971,-0.033,-0.236,-0.0,0.9,0.015,2.713,-0.221,-12.822,0.731,,,True,,8.53,0.05,2.83,,,,
2,4,,,,,,86.598,0.812,0.005,2.704,0.955,-0.041,-0.292,-0.0,0.866,0.016,2.701,-4.318,-16.564,-1.373,,,True,,9.13,0.05,2.93,,,,
2,4,,,,,,86.728,0.879,0.029,2.94,0.129,0.206,-0.967,0.076,0.587,0.669,-0.094,-9.783,-14.008,3.742,,,True,,-1.57,11.15,9.78,,,,
2,4,,,,,,86.764,0.898,0.027,2.955,0.087,0.182,-0.979,0.026,0.352,0.028,0.341,3.159,-6.287,-3.922,,,True,,7.58,0.62,7.82,,,,
2,4,,,,,,86.768,0.899,0.028,2.956,0.071,0.173,-0.982,0.023,0.292,0.097,0.281,2.667,-8.351,-4.276,,,True,,6.39,2.2,6.64,,,,
2,4,,,,,,86.868,0.9,0.03,2.958,0.025,0.17,-0.985,0.022,0.001,0.006,-0.005,0.946,0.071,-0.333,,,True,,-0.12,0.14,0.02,,,,
2,4,,,,,,86.874,0.9,0.03,2.958,0.022,0.167,-0.985,0.016,0.002,0.009,0.002,1.781,-0.374,-0.751,,,True,,0.05,0.21,0.05,,,,
2,4,,,,,,86.938,0.9,0.03,2.958,0.008,0.153,-0.988,0.001,-0.015,-0.008,0.01,-0.863,0.778,0.468,,,True,,0.24,-0.19,-0.36,,,,
2,4,,,,,,87.068,0.9,0.03,2.958,0.011,0.158,-0.987,0.004,-0.002,-0.001,0.001,-0.097,0.091,0.209,,,True,,0.02,-0.02,-0.05,,,,
2,4,,,,,,88.108,2.962,0.709,2.531,0.178,0.679,0.656,0.275,0.099,-0.085,-2.804,-6.684,12.145,-0.315,,,True,,-5.98,-0.18,0.21,,,,
2,4,[0.1],[0.05],[4.95 6.41 5.83],[1.24 1.44 1.54],[5.25 5.81 4.63],,,,,,,,,1.0,0.0,3.0,0.0,-22.0,0.0,0.95,19.72,,10,,,,,,,

2,5,,,,,,89.338,3.019,0.668,0.002,-0.0,-0.958,-0.288,0.0,0.001,0.001,-0.004,-0.212,0.32,-0.0,,,False,,-0.0,0.0,0.0,,,,
2,5,,,,,,89.334,3.019,0.668,0.002,0.0,-0.958,-0.288,-0.0,-0.001,-0.001,-0.004,0.212,-0.32,-0.0,,,False,,-0.0,-0.0,-0.0,,,,
2,5,,,,,,89.344,3.019,0.668,0.002,0.0,-0.958,-0.288,-0.0,-0.001,-0.001,-0.004,0.212,-0.32,-0.0,,,False,,-0.0,-0.0,-0.0,,,,
2,5,,,,,,89.348,3.019,0.668,0.002,-0.0,-0.958,-0.288,0.0,0.001,0.001,-0.004,-0.212,0.32,-0.0,,,False,,-0.0,0.0,0.0,,,,
2,5,,,,,,89.354,3.019,0.668,0.002,0.0,-0.958,-0.288,-0.0,-0.001,-0.001,-0.004,0.212,-0.32,-0.0,,,False,,-0.0,-0.0,-0.0,,,,
2,5,,,,,,89.358,3.019,0.668,0.002,0.0,-0.958,-0.288,-0.0,-0.001,-0.001,-0.004,0.212,-0.32,-0.0,,,False,,-0.0,-0.0,-0.0,,,,
2,5,,,,,,89.364,3.019,0.668,0.002,-0.0,-0.958,-0.288,0.0,0.001,0.001,-0.004,-0.212,0.32,-0.0,,,False,,-0.0,0.0,0.0,,,,
2,5,,,,,,89.368,3.019,0.668,0.002,-0.0,-0.958,-0.288,0.0,0.001,0.001,-0.004,-0.212,0.32,-0.0,,,False,,-0.0,0.0,0.0,,,,
2,5,,,,,,89.374,3.019,0.668,0.002,0.0,-0.958,-0.288,-0.0,-0.001,-0.001,-0.004,0.212,-0.32,-0.0,,,False,,-0.0,-0.0,-0.0,,,,
2,5,,,,,,89.378,3.019,0.668,0.002,0.0,-0.958,-0.288,-0.0,-0.001,-0.001,-0.004,0.212,-0.32,-0.0,,,False,,-0.0,-0.0,-0.0,,,,
2,5,,,,,,89.384,3.019,0.668,0.002,-0.0,-0.958,-0.288,0.0,0.001,0.001,-0.004,-0.212,0.32,-0.0,,,False,,-0.0,0.0,0.0,,,,
2,5,,,,,,89.398,3.019,0.668,0.002,0.0,-0.958,-0.288,-0.0,-0.001,-0.001,-0.004,0.212,-0.32,-0.0,,,False,,-0.0,-0.0,-0.0,,,,
2,5,,,,,,89.404,3.019,0.668,0.002,-0.0,-0.958,-0.288,0.0,0.001,0.001,-0.004,-0.212,0.32,-0.0,,,False,,-0.0,0.0,0.0,,,,
2,5,,,,,,89.438,3.019,0.668,0.002,0.0,-0.958,-0.288,-0.0,-0.001,-0.001,-0.004,0.212,-0.32,-0.0,,,False,,-0.0,-0.0,-0.0,,,,
2,5,,,,,,89.444,3.019,0.668,0.002,-0.0,-0.958,-0.288,0.0,0.001,0.001,-0.004,-0.212,0.32,-0.0,,,False,,-0.0,0.0,0.0,,,,
2,5,,,,,,89.434,3.019,0.668,0.002,0.0,-0.958,-0.288,-0.0,-0.001,-0.001,-0.004,0.212,-0.32,-0.0,,,False,,-0.0,-0.0,-0.0,,,,
2,5,,,,,,89.514,3.019,0.668,0.002,0.0,-0.958,-0.288,-0.0,-0.001,-0.001,-0.004,0.212,-0.32,-0.0,,,False,,-0.0,-0.0,-0.0,,,,
2,5,,,,,,89.524,3.019,0.668,0.002,-0.0,-0.958,-0.288,0.0,0.001,0.001,-0.004,-0.212,0.32,-0.0,,,False,,-0.0,0.0,0.0,,,,
2,5,,,,,,89.534,3.019,0.668,0.002,0.0,-0.958,-0.288,-0.0,-0.001,-0.001,-0.004,0.212,-0.32,-0.0,,,False,,-0.0,-0.0,-0.0,,,,
2,5,,,,,,89.548,3.019,0.668,0.002,-0.0,-0.958,-0.288,0.0,0.001,0.001,-0.004,-0.212,0.32,-0.0,,,False,,-0.0,0.0,0.0,,,,
2,5,,,,,,89.596,3.019,0.668,0.002,0.0,-0.958,-0.288,-0.0,-0.001,-0.001,-0.004,0.212,-0.32,-0.0,,,False,,-0.0,-0.0,-0.0,,,,
2,5,,,,,,89.598,3.019,0.668,0.002,-0.0,-0.958,-0.288,0.0,0.001,0.001,-0.004,-0.212,0.32,-0.0,,,False,,-0.0,0.0,0.0,,,,
2,5,,,,,,89.608,3.019,0.668,0.002,0.0,-0.958,-0.288,-0.0,-0.001,-0.001,-0.004,0.212,-0.32,-0.0,,,False,,-0.0,-0.0,-0.0,,,,
2,5,,,,,,89.618,3.019,0.668,0.002,0.0,-0.958,-0.288,-0.0,-0.001,-0.001,-0.004,0.212,-0.32,-0.0,,,False,,-0.0,-0.0,-0.0,,,,
2,5,,,,,,89.624,3.019,0.668,0.002,-0.0,-0.958,-0.288,0.0,0.001,0.001,-0.004,-0.212,0.32,-0.0,,,False,,-0.0,0.0,0.0,,,,
2,5,,,,,,89.628,3.019,0.668,0.002,-0.0,-0.958,-0.288,0.0,0.001,0.001,-0.004,-0.212,0.32,-0.0,,,False,,-0.0,0.0,0.0,,,,
2,5,,,,,,89.684,3.019,0.668,0.002,-0.0,-0.958,-0.288,0.0,0.001,0.001,-0.004,-0.212,0.32,-0.0,,,False,,-0.0,0.0,0.0,,,,
2,5,,,,,,89.688,3.019,0.668,0.002,-0.0,-0.958,-0.288,0.0,0.001,0.001,-0.004,-0.212,0.32,-0.0,,,False,,-0.0,0.0,0.0,,,,
2,5,,,,,,89.698,3.019,0.668,0.002,0.0,-0.958,-0.288,-0.0,-0.001,-0.001,-0.004,0.212,-0.32,-0.0,,,False,,-0.0,-0.0,-0.0,,,,
2,5,,,,,,89.748,3.019,0.668,0.002,-0.0,-0.958,-0.288,0.0,0.001,0.001,-0.004,-0.212,0.32,-0.0,,,False,,-0.0,0.0,0.0,,,,
2,5,,,,,,89.754,3.019,0.668,0.002,0.0,-0.958,-0.288,-0.0,-0.001,-0.001,-0.004,0.212,-0.32,-0.0,,,False,,-0.0,-0.0,-0.0,,,,
2,5,,,,,,89.768,3.019,0.668,0.002,-0.0,-0.958,-0.288,0.0,0.001,0.001,-0.004,-0.212,0.32,-0.0,,,False,,-0.0,0.0,0.0,,,,
2,5,,,,,,89.788,3.019,0.668,0.002,-0.0,-0.958,-0.288,0.0,0.001,0.001,-0.004,-0.212,0.32,-0.0,,,False,,-0.0,0.0,0.0,,,,
2,5,,,,,,89.798,3.019,0.668,0.002,0.0,-0.958,-0.288,-0.0,-0.001,-0.001,-0.004,0.212,-0.32,-0.0,,,False,,-0.0,-0.0,-0.0,,,,
2,5,,,,,,89.888,3.019,0.668,0.002,-0.0,-0.958,-0.288,0.0,0.001,0.001,-0.004,-0.212,0.32,-0.0,,,False,,-0.0,0.0,0.0,,,,
2,5,,,,,,89.904,3.019,0.668,0.002,0.0,-0.958,-0.288,-0.0,-0.001,-0.001,-0.004,0.212,-0.32,-0.0,,,False,,-0.0,-0.0,-0.0,,,,
2,5,,,,,,89.938,3.019,0.668,0.002,0.0,-0.958,-0.288,-0.0,-0.001,-0.001,-0.004,0.212,-0.32,-0.0,,,False,,-0.0,-0.0,-0.0,,,,
2,5,,,,,,89.958,3.019,0.668,0.002,0.0,-0.958,-0.288,-0.0,-0.001,-0.001,-0.004,0.212,-0.32,-0.0,,,False,,-0.0,-0.0,-0.0,,,,
2,5,,,,,,89.964,3.019,0.668,0.002,-0.0,-0.958,-0.288,0.0,0.001,0.001,-0.004,-0.212,0.32,-0.0,,,False,,-0.0,0.0,0.0,,,,
2,5,,,,,,90.134,3.019,0.668,0.002,0.0,-0.958,-0.288,-0.0,-0.001,-0.001,-0.004,0.212,-0.32,-0.0,,,False,,-0.0,-0.0,-0.0,,,,
2,5,,,,,,90.198,3.019,0.668,0.002,0.0,-0.958,-0.288,-0.0,-0.001,-0.001,-0.004,0.212,-0.32,-0.0,,,False,,-0.0,-0.0,-0.0,,,,
2,5,,,,,,90.218,3.019,0.668,0.002,0.0,-0.958,-0.288,-0.0,-0.001,-0.001,-0.004,0.212,-0.32,-0.0,,,False,,-0.0,-0.0,-0.0,,,,
2,5,,,,,,90.328,3.019,0.668,0.002,0.0,-0.958,-0.288,-0.0,-0.001,-0.001,-0.004,0.212,-0.32,-0.0,,,False,,-0.0,-0.0,-0.0,,,,
2,5,,,,,,90.334,3.019,0.668,0.002,-0.0,-0.958,-0.288,0.0,0.001,0.001,-0.004,-0.212,0.32,-0.0,,,False,,-0.0,0.0,0.0,,,,
2,5,,,,,,90.364,3.019,0.668,0.002,-0.0,-0.958,-0.288,0.0,0.001,0.001,-0.004,-0.212,0.32,-0.0,,,False,,-0.0,0.0,0.0,,,,
2,5,,,,,,90.368,3.019,0.668,0.002,-0.0,-0.958,-0.288,0.0,0.001,0.001,-0.004,-0.212,0.32,-0.0,,,False,,-0.0,0.0,0.0,,,,
2,5,,,,,,90.374,3.019,0.668,0.002,-0.0,-0.958,-0.288,0.0,0.001,0.001,-0.004,-0.212,0.32,-0.0,,,False,,-0.0,0.0,0.0,,,,
2,5,,,,,,90.378,3.019,0.668,0.002,-0.0,-0.958,-0.288,0.0,0.001,0.001,-0.004,-0.212,0.32,-0.0,,,False,,-0.0,0.0,0.0,,,,
2,5,,,,,,90.384,3.019,0.668,0.002,-0.0,-0.958,-0.288,0.0,0.001,0.001,-0.004,-0.212,0.32,-0.0,,,False,,-0.0,0.0,0.0,,,,
2,5,,,,,,90.388,3.019,0.668,0.002,0.0,-0.958,-0.288,-0.0,-0.001,-0.001,-0.004,0.212,-0.32,-0.0,,,False,,-0.0,-0.0,-0.0,,,,
2,5,,,,,,90.394,3.019,0.668,0.002,-0.0,-0.958,-0.288,0.0,0.001,0.001,-0.004,-0.212,0.32,-0.0,,,False,,-0.0,0.0,0.0,,,,
2,5,,,,,,90.448,3.019,0.668,0.002,-0.0,-0.958,-0.288,0.0,0.001,0.001,-0.004,-0.212,0.32,-0.0,,,False,,-0.0,0.0,0.0,,,,

3,3,,,,,,45.536,-0.0,-0.0,0.193,1.0,-0.0,0.0,-0.0,-0.0,0.0,0.096,0.0,-0.0,0.0,,,True,,0.03,0.0,-0.0,,,,
3,3,[0.1],[0.05],[5.17 6.2  6.02],[1.26 1.35 1.48],[3.97 6.89 6.81],,,,,,,,,1.0,0.0,3.0,0.0,-18.38,0.0,0.95,13.89,,10,,,,,,,

3,4,,,,,,46.876,-0.0,0.0,0.242,1.0,0.0,0.0,-0.0,0.0,0.0,-0.001,-0.0,-0.0,0.0,,,False,,-0.0,0.0,0.0,,,,
3,4,,,,,,46.88,-0.0,0.0,0.242,1.0,0.0,0.0,-0.0,0.0,0.0,-0.001,-0.0,-0.0,0.0,,,False,,-0.0,0.0,0.0,,,,
3,4,,,,,,46.886,-0.0,0.0,0.242,1.0,-0.0,0.001,0.0,-0.0,-0.0,0.014,-0.119,0.397,0.0,,,False,,0.01,-0.0,-0.0,,,,
3,4,,,,,,46.89,-0.0,0.0,0.242,1.0,-0.0,0.002,-0.0,-0.001,0.0,0.029,-0.037,0.95,-0.0,,,False,,0.01,0.0,-0.0,,,,
3,4,,,,,,46.906,-0.0,0.0,0.243,1.0,-0.001,0.014,0.0,0.002,0.0,0.132,0.137,1.913,-0.001,,,False,,0.05,0.0,0.0,,,,
3,4,,,,,,46.91,0.0,0.0,0.244,1.0,-0.0,0.018,0.0,0.005,0.0,0.162,0.059,1.379,-0.005,,,False,,0.06,0.0,0.0,,,,
3,4,,,,,,46.916,0.0,0.0,0.245,1.0,-0.001,0.021,0.0,0.009,0.0,0.204,-0.056,1.289,0.003,,,False,,0.07,0.0,0.0,,,,
3,4,,,,,,47.016,0.007,0.0,0.3,0.998,-0.001,0.056,0.0,0.144,0.003,0.856,0.079,0.448,0.001,,,False,,0.32,0.0,0.05,,,,
