vz_d,vx_d,trial_num,landing_rate,RREV_threshold,G1,RREV_sig,G1_sig,RREV_trigger,OF_y,My_d,impact_eul,impact_tdelta,alpha_mu,alpha_sigma,mu_ini,sigma_ini
2.75,2.0,5,0.5789473652839661,4.61,8.03,0.0,0.01,5.0462727272727275,-3.399272727272727,-8.02818181818182,-113.31042711994938,0.20218181818181788,[0. 0.],[0. 0.],[2.89 5.92],[1.5 1.5]
2.75,2.25,0,0.5454545617103577,5.12,7.56,0.0,0.01,5.3500000000000005,-4.048000000000001,-7.558,-148.42382856188684,0.18766666666666984,[0. 0.],[0. 0.],[6.54 5.3 ],[1.5 1.5]
2.75,2.25,1,0.0,3.7,0.31,0.0,0.0,,,,,,[0. 0.],[0. 0.],[1.7 1.6],[1.5 1.5]
2.75,2.25,2,0.42105263471603394,4.31,4.66,0.0,0.02,4.89525,-3.710125,-4.658125,-154.71781638843177,0.23325000000000295,[0. 0.],[0. 0.],[6.5  4.88],[1.5 1.5]
2.75,2.25,3,0.550000011920929,4.38,4.69,0.0,0.01,4.912909090909091,-3.7221818181818183,-4.6902727272727285,-131.0180087420332,0.23472727272727087,[0. 0.],[0. 0.],[3.74 2.27],[1.5 1.5]
2.75,2.25,4,0.3684210479259491,4.41,6.15,0.02,0.51,4.9874285714285715,-3.7771428571428567,-6.0688571428571425,-160.40107907580062,0.20828571428571405,[0. 0.],[0. 0.],[4.13 1.12],[1.5 1.5]
2.75,2.25,5,0.739130437374115,4.5,5.27,0.0,0.02,4.919529411764707,-3.7276470588235298,-5.262588235294118,-132.2338141626631,0.23270588235293801,[0. 0.],[0. 0.],[3.5  2.42],[1.5 1.5]
2.75,2.5,0,0.0,2.11,4.73,0.01,0.01,,,,,,[0. 0.],[0. 0.],[4.52 5.04],[1.5 1.5]
2.75,2.5,1,0.3499999940395355,4.2,2.97,0.01,0.0,4.590142857142857,-3.8672857142857144,-2.9737142857142858,-163.39277050379854,0.28885714285714975,[0. 0.],[0. 0.],[4.9  2.84],[1.5 1.5]
2.75,2.5,2,0.3333333432674408,3.81,2.7,0.0,0.01,4.379,-3.694,-2.701,-186.34185697267176,0.32799999999997453,[0. 0.],[0. 0.],[1.84 3.12],[1.5 1.5]
2.75,2.5,3,0.6315789222717285,4.43,3.98,0.03,0.01,4.842833333333334,-4.077,-3.983833333333333,-128.1817003041537,0.23949999999999982,[0. 0.],[0. 0.],[2.64 4.29],[1.5 1.5]
2.75,2.5,4,0.5,4.09,3.93,0.0,0.01,4.633571428571429,-3.904,-3.9321428571428574,-114.3894454104895,0.2577142857142799,[0. 0.],[0. 0.],[6.37 6.64],[1.5 1.5]
2.75,2.5,5,0.8095238208770752,4.44,5.26,0.01,0.05,4.90864705882353,-4.136294117647059,-5.277294117647059,-87.96345370706506,0.22976470588235168,[0. 0.],[0. 0.],[4.38 6.13],[1.5 1.5]
2.75,2.75,0,0.6315789222717285,4.49,4.83,0.0,0.01,4.973666666666667,-4.606166666666666,-4.829083333333334,-78.17729019330949,0.22600000000000028,[0. 0.],[0. 0.],[6.02 4.54],[1.5 1.5]
2.75,2.75,1,0.5454545617103577,4.75,7.38,0.01,0.19,5.10175,-4.727250000000001,-7.34875,-114.08795420339459,0.20683333333333356,[0. 0.],[0. 0.],[5.06 6.13],[1.5 1.5]
2.75,2.75,2,0.5714285969734192,4.66,5.49,0.0,0.02,5.04275,-4.6735,-5.498,-171.56579143794494,0.21450000000000102,[0. 0.],[0. 0.],[6.13 3.77],[1.5 1.5]
2.75,2.75,3,0.0,10.47,0.47,0.1,0.04,,,,,,[0. 0.],[0. 0.],[5.57 2.5 ],[1.5 1.5]
2.75,2.75,4,,3.63,2.44,0.0,0.0,,,,,,[0. 0.],[0. 0.],[3.21 1.08],[1.5 1.5]
2.75,2.75,5,0.5,4.49,2.25,0.03,0.0,4.73325,-4.38675,-2.251,-167.27717410764103,0.3199999999999932,[0. 0.],[0. 0.],[4.52 1.87],[1.5 1.5]
3.0,0.0,0,0.380952388048172,4.1,3.83,0.0,0.0,4.585,0.001375,-3.8341250000000002,-96.02095586981946,0.2722499999999979,[0. 0.],[0. 0.],[6.41 3.85],[1.5 1.5]
3.0,0.0,1,0.30434781312942505,4.28,5.91,0.02,0.0,4.7614285714285725,0.0017142857142857144,-5.9115714285714285,-168.90514277421997,0.23428571428572859,[0. 0.],[0. 0.],[3.98 2.02],[1.5 1.5]
3.0,0.0,2,,3.4,7.05,0.05,0.0,,,,,,[0. 0.],[0. 0.],[2.39 6.59],[1.5 1.5]
3.0,0.0,3,,4.63,7.24,0.0,0.01,,,,,,[0. 0.],[0. 0.],[5.84 5.1 ],[1.5 1.5]
3.0,0.0,4,,4.57,7.27,0.0,0.01,,,,,,[0. 0.],[0. 0.],[3.92 5.3 ],[1.5 1.5]
3.0,0.0,5,0.4285714328289032,4.13,7.38,0.01,1.02,4.711833333333333,0.0023333333333333335,-7.650333333333333,-67.75586183223123,0.22600000000000384,[0. 0.],[0. 0.],[5.45 3.81],[1.5 1.5]
3.0,0.25,0,0.4444444477558136,4.06,3.76,0.02,0.0,4.409375000000001,-0.341375,-3.761875,-90.34979893355239,0.29900000000000304,[0. 0.],[0. 0.],[5.39 2.87],[1.5 1.5]
3.0,0.25,1,,3.16,11.48,0.0,0.05,,,,,,[0. 0.],[0. 0.],[3.67 6.67],[1.5 1.5]
3.0,0.25,2,0.0,5.9,1.37,0.0,0.0,,,,,,[0. 0.],[0. 0.],[5.11 1.52],[1.5 1.5]
3.0,0.25,3,0.2631579041481018,4.29,2.72,0.0,0.0,4.6094,-0.35740000000000005,-2.716,-160.21937286317197,0.29720000000000224,[0. 0.],[0. 0.],[2.9  2.96],[1.5 1.5]
3.0,0.25,4,0.5714285969734192,4.16,4.12,0.0,0.0,4.46,-0.34450000000000003,-4.118,-178.55930195203135,0.27250000000000796,[0. 0.],[0. 0.],[4.15 3.74],[1.5 1.5]
3.0,0.25,5,0.42105263471603394,3.99,3.54,0.0,0.0,4.4384999999999994,-0.3425,-3.535,-131.47612726278396,0.29099999999999904,[0. 0.],[0. 0.],[2.44 3.29],[1.5 1.5]
3.0,0.5,0,,4.67,6.14,0.04,0.0,,,,,,[0. 0.],[0. 0.],[6.43 5.61],[1.5 1.5]
3.0,0.5,1,,3.02,3.22,0.0,0.01,,,,,,[0. 0.],[0. 0.],[2.78 2.81],[1.5 1.5]
3.0,0.5,2,0.6666666865348816,4.19,2.59,0.0,0.0,4.4530714285714295,-0.6895714285714286,-2.593285714285714,-157.47705111568328,0.3029999999999993,[0. 0.],[0. 0.],[5.68 1.67],[1.5 1.5]
3.0,0.5,3,0.4117647111415863,4.27,7.02,0.0,0.0,4.738857142857142,-0.7331428571428571,-7.021999999999999,-169.99839920864517,0.22714285714284546,[0. 0.],[0. 0.],[3.91 6.55],[1.5 1.5]
3.0,0.5,4,0.625,4.32,3.62,0.0,1.41,4.5891,-0.711,-3.5447,-122.00725781568599,0.2724000000000018,[0. 0.],[0. 0.],[6.28 4.08],[1.5 1.5]
3.0,0.5,5,0.5416666865348816,4.38,5.66,0.0,0.01,4.733769230769231,-0.7326153846153846,-5.657,-142.63431041499328,0.2321538461538447,[0. 0.],[0. 0.],[5.85 5.41],[1.5 1.5]
3.0,0.75,0,,4.51,5.61,0.0,0.0,,,,,,[0. 0.],[0. 0.],[1.84 5.72],[1.5 1.5]
3.0,0.75,1,0.6190476417541504,4.56,4.84,0.0,0.03,4.813538461538462,-1.1190769230769233,-4.868384615384615,-108.93969004777708,0.2390769230769409,[0. 0.],[0. 0.],[4.37 4.23],[1.5 1.5]
3.0,0.75,3,0.0,4.06,0.3,0.01,0.0,,,,,,[0. 0.],[0. 0.],[1.37 1.17],[1.5 1.5]
3.0,0.75,4,0.6111111044883728,4.07,3.4,0.0,0.0,4.614545454545455,-1.0729090909090908,-3.3996363636363642,-159.21293177228708,0.2710909090909142,[0. 0.],[0. 0.],[4.04 1.85],[1.5 1.5]
3.0,0.75,5,0.550000011920929,4.28,5.27,0.0,0.06,4.768727272727272,-1.109727272727273,-5.258636363636364,-162.008209601675,0.23763636363636484,[0. 0.],[0. 0.],[3.71 3.99],[1.5 1.5]
3.0,1.0,0,0.0,8.5,0.85,0.1,0.01,,,,,,[0. 0.],[0. 0.],[3.91 1.29],[1.5 1.5]
3.0,1.0,1,0.695652186870575,4.64,8.12,0.01,1.69,5.1475,-1.5967500000000001,-7.4383125,-152.63052904174032,0.20137499999999964,[0. 0.],[0. 0.],[6.62 1.05],[1.5 1.5]
3.0,1.0,2,0.4761904776096344,4.26,4.45,0.0,0.0,4.701,-1.4562,-4.4487000000000005,-157.5879536402858,0.24500000000000063,[0. 0.],[0. 0.],[3.88 3.79],[1.5 1.5]
3.0,1.0,3,0.20000000298023224,4.46,7.95,0.0,0.08,5.228999999999999,-1.62175,-7.98475,-163.13997939783943,0.18650000000000944,[0. 0.],[0. 0.],[5.31 4.22],[1.5 1.5]
3.0,1.0,4,0.6666666865348816,4.23,2.79,0.0,0.0,4.587857142857142,-1.4249285714285718,-2.7867142857142855,-158.9786050757652,0.28900000000000603,[0. 0.],[0. 0.],[4.36 2.1 ],[1.5 1.5]
3.0,1.0,5,0.6818181872367859,4.48,5.27,0.01,0.0,4.939000000000001,-1.533,-5.266933333333333,-154.9181340777386,0.22853333333332368,[0. 0.],[0. 0.],[6.81 5.92],[1.5 1.5]
3.0,1.25,0,0.0,9.02,0.63,0.01,0.01,,,,,,[0. 0.],[0. 0.],[6.16 2.23],[1.5 1.5]
3.0,1.25,1,0.6666666865348816,4.05,2.57,0.02,0.0,4.613916666666667,-1.7892499999999998,-2.5756666666666663,-150.26344544933013,0.29833333333333206,[0. 0.],[0. 0.],[1.34 3.71],[1.5 1.5]
3.0,1.25,2,0.5454545617103577,4.65,7.82,0.0,0.01,5.108333333333333,-1.9803333333333335,-7.816,-167.29308108915293,0.19666666666666308,[0. 0.],[0. 0.],[3.73 6.05],[1.5 1.5]
3.0,1.25,3,0.6428571343421936,4.24,2.29,0.0,0.02,4.470888888888889,-1.734777777777778,-2.297222222222222,-148.84988427989032,0.31422222222222884,[0. 0.],[0. 0.],[1.07 1.84],[1.5 1.5]
3.0,1.25,4,0.523809552192688,4.24,2.9,0.0,0.0,4.506181818181818,-1.749909090909091,-2.8986363636363635,-166.7965069706055,0.2901818181818292,[0. 0.],[0. 0.],[1.86 1.27],[1.5 1.5]
3.0,1.25,5,0.0,3.43,0.29,0.0,0.0,,,,,,[0. 0.],[0. 0.],[2.73 1.52],[1.5 1.5]
3.0,1.5,0,0.0,7.53,0.81,0.0,0.0,,,,,,[0. 0.],[0. 0.],[6.88 2.15],[1.5 1.5]
3.0,1.5,1,0.6000000238418579,4.17,3.11,0.01,0.01,4.603166666666667,-2.1451666666666664,-3.1047499999999997,-148.1004524929377,0.27516666666667194,[0. 0.],[0. 0.],[3.45 2.53],[1.5 1.5]
3.0,1.5,2,,3.19,9.48,0.02,0.01,,,,,,[0. 0.],[0. 0.],[2.75 6.11],[1.5 1.5]
3.0,1.5,3,,3.18,9.86,0.01,0.01,,,,,,[0. 0.],[0. 0.],[1.59 4.06],[1.5 1.5]
3.0,1.5,4,0.0,4.1,0.31,0.01,0.01,,,,,,[0. 0.],[0. 0.],[3.35 1.59],[1.5 1.5]
3.0,1.5,5,0.739130437374115,4.5,5.08,0.0,0.23,4.932882352941176,-2.2957058823529413,-5.15764705882353,-154.21742295288533,0.22423529411764734,[0. 0.],[0. 0.],[3.99 4.6 ],[1.5 1.5]
3.0,1.75,0,0.0,6.96,1.54,0.01,0.0,,,,,,[0. 0.],[0. 0.],[6.98 1.83],[1.5 1.5]
3.0,1.75,1,0.7083333134651184,4.95,9.84,0.0,0.0,5.470999999999999,-2.967588235294118,-9.840176470588235,-138.8510468427657,0.18964705882352703,[0. 0.],[0. 0.],[4.98 6.24],[1.5 1.5]
3.0,1.75,2,0.30000001192092896,4.79,7.62,0.0,0.02,5.396333333333334,-2.936,-7.616666666666667,-144.97594302776145,0.17666666666666705,[0. 0.],[0. 0.],[4.47 6.81],[1.5 1.5]
3.0,1.75,3,0.6499999761581421,4.42,5.0,0.0,0.02,4.816692307692309,-2.613,-4.993230769230769,-134.5307579162904,0.23784615384615423,[0. 0.],[0. 0.],[5.22 3.25],[1.5 1.5]
3.0,1.75,4,0.0,4.61,0.18,0.11,0.0,,,,,,[0. 0.],[0. 0.],[3.97 1.23],[1.5 1.5]
3.0,1.75,5,0.5333333611488342,4.3,3.75,0.06,1.54,4.6606250000000005,-2.531375,-3.676,-120.55038404031328,0.27325000000000244,[0. 0.],[0. 0.],[3.89 2.27],[1.5 1.5]
3.0,2.0,0,0.3888888955116272,4.28,2.19,0.02,0.0,4.499714285714285,-2.7988571428571425,-2.1881428571428576,-157.80166430702016,0.3185714285714271,[0. 0.],[0. 0.],[6.46 2.1 ],[1.5 1.5]
3.0,2.0,1,0.3888888955116272,4.3,2.21,0.0,0.0,4.563714285714286,-2.8314285714285714,-2.2088571428571426,-157.48833873159165,0.3102857142857149,[0. 0.],[0. 0.],[3.25 2.89],[1.5 1.5]
3.0,2.0,3,0.7777777910232544,4.36,3.0,0.0,0.0,4.622571428571428,-2.8709999999999996,-2.9971428571428573,-85.37476012130219,0.28457142857142853,[0. 0.],[0. 0.],[2.71 3.07],[1.5 1.5]
3.0,2.0,5,0.6521739363670349,4.83,7.73,0.01,0.03,5.3456666666666655,-3.3183999999999996,-7.731333333333334,-116.966980378772,0.1904000000000006,[0. 0.],[0. 0.],[6.67 6.5 ],[1.5 1.5]
3.0,2.25,1,0.5,4.42,2.94,0.0,0.05,4.670599999999999,-3.2618,-2.9643,-160.07243965568836,0.2688000000000009,[0. 0.],[0. 0.],[3.01 1.67],[1.5 1.5]
3.0,2.25,2,0.75,4.34,2.85,0.01,0.0,4.588,-3.207333333333333,-2.8540000000000005,-142.6856033896291,0.2673333333333332,[0. 0.],[0. 0.],[2.53 2.82],[1.5 1.5]
3.0,2.25,3,0.0,6.2,0.42,0.0,0.0,,,,,,[0. 0.],[0. 0.],[5.42 1.08],[1.5 1.5]
3.0,2.25,4,0.5454545617103577,4.09,3.68,0.01,0.24,4.571583333333334,-3.1926666666666663,-3.6793333333333336,-124.72999264352211,0.2663333333333333,[0. 0.],[0. 0.],[3.51 2.68],[1.5 1.5]
3.0,2.25,5,0.44999998807907104,4.37,2.52,0.0,0.0,4.532222222222222,-3.1677777777777774,-2.5186666666666664,-162.60714603063937,0.3015555555555605,[0. 0.],[0. 0.],[1.87 3.08],[1.5 1.5]
3.0,2.5,0,0.4761904776096344,4.36,3.57,0.04,0.02,4.6727,-3.6260000000000003,-3.5736000000000003,-125.47575106543289,0.2597999999999988,[0. 0.],[0. 0.],[2.7  2.85],[1.5 1.5]
3.0,2.5,1,0.5454545617103577,4.51,5.58,0.03,0.0,4.978,-3.8646666666666665,-5.585750000000001,-129.59554035232225,0.21583333333333357,[0. 0.],[0. 0.],[1.36 3.71],[1.5 1.5]
3.0,2.5,2,0.3333333432674408,4.28,6.0,0.0,0.28,4.849,-3.7660000000000005,-5.9836,-99.72534926412509,0.2224000000000002,[0. 0.],[0. 0.],[1.09 4.63],[1.5 1.5]
3.0,2.5,3,0.5555555820465088,4.72,5.91,0.0,0.0,5.1206,-3.975200000000001,-5.909999999999999,-77.78134660742204,0.20560000000000117,[0. 0.],[0. 0.],[6.39 4.52],[1.5 1.5]
3.0,2.5,4,,4.42,3.89,0.02,0.0,,,,,,[0. 0.],[0. 0.],[4.05 5.06],[1.5 1.5]
3.0,2.5,5,0.7142857313156128,4.73,8.91,0.01,0.08,5.310733333333333,-4.125333333333333,-8.8836,-125.1009178771933,0.19626666666666637,[0. 0.],[0. 0.],[1.05 5.08],[1.5 1.5]
3.0,2.75,0,0.4285714328289032,4.5,6.52,0.0,0.01,5.100444444444445,-4.357111111111111,-6.522444444444445,-158.6625066723745,0.2004444444444419,[0. 0.],[0. 0.],[1.82 4.75],[1.5 1.5]
3.0,2.75,1,0.5789473652839661,4.58,5.27,0.01,0.01,4.772181818181819,-4.075181818181819,-5.273,-136.15960882011387,0.2299999999999998,[0. 0.],[0. 0.],[4.7  4.67],[1.5 1.5]
3.0,2.75,2,0.3076923191547394,4.24,2.01,0.02,0.0,4.514,-3.8554999999999997,-2.013,-155.67656898455834,0.3309999999999995,[0. 0.],[0. 0.],[4.86 3.01],[1.5 1.5]
3.0,2.75,3,,2.95,2.17,0.0,0.0,,,,,,[0. 0.],[0. 0.],[2.13 3.61],[1.5 1.5]
3.0,2.75,4,0.6521739363670349,4.22,2.74,0.0,0.0,4.591866666666666,-3.921666666666667,-2.743666666666667,-152.10455343309064,0.2866666666666674,[0. 0.],[0. 0.],[2.03 2.51],[1.5 1.5]
3.25,0.0,0,,4.42,4.3,0.0,0.0,,,,,,[0. 0.],[0. 0.],[6.57 6.77],[1.5 1.5]
3.25,0.0,1,,3.25,5.55,0.0,0.0,,,,,,[0. 0.],[0. 0.],[2.16 6.29],[1.5 1.5]
3.25,0.0,2,0.3181818127632141,4.13,3.16,0.0,0.05,4.384,0.00014285714285714287,-3.1492857142857145,-160.36585499901008,0.3202857142857129,[0. 0.],[0. 0.],[3.34 1.29],[1.5 1.5]
3.25,0.0,3,0.15789473056793213,4.04,3.17,0.2,0.0,4.483666666666667,0.0,-3.17,-164.1742782896258,0.2713333333333357,[0. 0.],[0. 0.],[1.28 2.04],[1.5 1.5]
3.25,0.0,4,,1.13,4.49,0.36,0.29,,,,,,[0. 0.],[0. 0.],[1.97 5.36],[1.5 1.5]
3.25,0.0,5,0.3478260934352875,4.77,5.92,0.0,0.01,5.156375000000001,0.00175,-5.912875,-172.0100966993204,0.21100000000000296,[0. 0.],[0. 0.],[6.32 5.32],[1.5 1.5]
3.25,0.25,0,0.375,4.07,1.77,0.17,0.13,4.455666666666667,-0.3205,-1.8175000000000001,-147.20438040682635,0.34199999999999403,[0. 0.],[0. 0.],[2.87 2.  ],[1.5 1.5]
3.25,0.25,1,0.4761904776096344,4.65,5.02,0.04,0.07,4.9808,-0.35760000000000003,-4.955399999999999,-165.1028058872434,0.23219999999999885,[0. 0.],[0. 0.],[6.56 3.65],[1.5 1.5]
3.25,0.25,2,0.523809552192688,4.51,7.79,0.02,1.8,4.9608181818181825,-0.35627272727272724,-7.0190909090909095,-177.32763272784078,0.22181818181818602,[0. 0.],[0. 0.],[3.94 5.32],[1.5 1.5]
3.25,0.25,3,0.05000000074505806,4.29,2.02,0.01,0.0,4.465,-0.321,-2.012,-129.9149956084224,0.32000000000005,[0. 0.],[0. 0.],[1.05 3.15],[1.5 1.5]
3.25,0.25,4,0.5,4.57,7.27,0.0,0.02,4.974,-0.356,-7.2515,-176.72475664691768,0.20400000000000063,[0. 0.],[0. 0.],[4.95 6.78],[1.5 1.5]
3.25,0.25,5,,2.58,3.52,0.0,0.0,,,,,,[0. 0.],[0. 0.],[6.55 1.18],[1.5 1.5]
3.25,0.5,0,,7.2,7.56,0.22,0.17,,,,,,[0. 0.],[0. 0.],[6.82 3.16],[1.5 1.5]
3.25,0.5,1,,4.53,4.9,0.0,0.01,,,,,,[0. 0.],[0. 0.],[4.34 5.41],[1.5 1.5]
3.25,0.5,2,,4.75,5.37,0.0,0.06,,,,,,[0. 0.],[0. 0.],[2.5  1.76],[1.5 1.5]
3.25,0.5,3,0.6086956262588501,4.6,6.2,0.0,0.03,5.015714285714286,-0.7211428571428573,-6.199,-137.41531183349505,0.22542857142857592,[0. 0.],[0. 0.],[4.19 6.19],[1.5 1.5]
3.25,0.5,4,0.2777777910232544,4.87,5.71,0.0,0.0,5.4798,-0.7891999999999999,-5.7139999999999995,-152.35002895230588,0.20320000000000107,[0. 0.],[0. 0.],[3.42 6.25],[1.5 1.5]
3.25,0.5,5,0.5909090638160706,4.71,13.66,0.0,0.04,4.995923076923077,-0.7187692307692307,-13.645999999999999,-140.59694671250787,0.2126153846153927,[0. 0.],[0. 0.],[4.95 1.75],[1.5 1.5]
3.25,0.75,0,,7.44,7.45,0.0,0.0,,,,,,[0. 0.],[0. 0.],[5.74 5.73],[1.5 1.5]
3.25,0.75,1,,4.38,3.79,0.0,0.0,,,,,,[0. 0.],[0. 0.],[2.63 4.86],[1.5 1.5]
3.25,0.75,2,,4.33,7.45,0.04,0.17,,,,,,[0. 0.],[0. 0.],[5.02 4.62],[1.5 1.5]
3.25,0.75,3,,4.85,7.3,0.01,0.09,,,,,,[0. 0.],[0. 0.],[1.19 4.18],[1.5 1.5]
3.25,0.75,4,0.4615384638309479,4.83,3.72,0.0,0.0,4.927333333333333,-1.0651666666666666,-3.7239999999999998,-147.41290943513943,0.25766666666666166,[0. 0.],[0. 0.],[6.61 4.97],[1.5 1.5]
3.25,0.75,5,0.7142857313156128,4.33,3.89,0.0,0.07,4.735600000000001,-1.0228000000000002,-3.8795333333333333,-125.64452412829526,0.25720000000000004,[0. 0.],[0. 0.],[4.82 3.27],[1.5 1.5]
3.25,1.0,0,0.782608687877655,4.65,5.3,0.0,0.5,5.011444444444446,-1.4444444444444444,-5.715666666666667,-159.14349109424336,0.23466666666666885,[0. 0.],[0. 0.],[3.2  6.47],[1.5 1.5]
3.25,1.0,1,0.0,8.17,0.93,0.52,0.02,,,,,,[0. 0.],[0. 0.],[4.27 1.78],[1.5 1.5]
3.25,1.0,2,,4.97,14.09,0.0,0.19,,,,,,[0. 0.],[0. 0.],[4.64 5.02],[1.5 1.5]
3.25,1.0,3,0.5263158082962036,5.25,8.01,0.03,0.03,5.6536,-1.6280999999999999,-8.0069,-126.51097750012096,0.18560000000000043,[0. 0.],[0. 0.],[5.38 1.64],[1.5 1.5]
3.25,1.0,4,0.7272727489471436,4.82,6.31,0.03,0.29,5.137874999999999,-1.4783749999999998,-6.1860625,-139.71807896800487,0.22900000000000004,[0. 0.],[0. 0.],[1.13 1.44],[1.5 1.5]
3.25,1.0,5,0.5555555820465088,3.98,2.56,0.01,0.03,4.3688,-1.2590000000000001,-2.548,-151.06295149083502,0.31220000000000214,[0. 0.],[0. 0.],[3.57 4.7 ],[1.5 1.5]
3.25,1.25,0,0.6315789222717285,4.5,4.19,0.0,0.0,4.951416666666666,-1.7855833333333333,-4.1935,-152.8958721441783,0.2519999999999998,[0. 0.],[0. 0.],[3.74 1.4 ],[1.5 1.5]
3.25,1.25,1,0.0,4.35,0.31,0.0,0.0,,,,,,[0. 0.],[0. 0.],[5.54 3.78],[1.5 1.5]
3.25,1.25,2,0.3888888955116272,4.82,5.29,0.0,0.03,4.997142857142856,-1.7961428571428573,-5.284428571428571,-161.81579693313182,0.2331428571428568,[0. 0.],[0. 0.],[6.46 2.1 ],[1.5 1.5]
3.25,1.25,3,,3.3,5.22,0.0,0.03,,,,,,[0. 0.],[0. 0.],[2.07 3.52],[1.5 1.5]
3.25,1.25,4,0.550000011920929,4.6,4.53,0.02,0.08,4.875181818181819,-1.7553636363636365,-4.520272727272728,-120.06850810038507,0.24763636363636357,[0. 0.],[0. 0.],[2.62 3.01],[1.5 1.5]
3.25,1.5,0,,4.43,3.83,0.0,0.02,,,,,,[0. 0.],[0. 0.],[6.15 2.07],[1.5 1.5]
3.25,1.5,1,0.46666666865348816,4.36,4.2,0.0,0.08,4.8028571428571425,-2.0764285714285715,-4.2294285714285715,-93.24625757402727,0.25799999999999884,[0. 0.],[0. 0.],[5.95 5.47],[1.5 1.5]
3.25,1.5,2,,4.57,4.54,0.03,0.0,,,,,,[0. 0.],[0. 0.],[3.07 4.61],[1.5 1.5]
3.25,1.5,3,0.0,5.51,0.7,0.05,0.0,,,,,,[0. 0.],[0. 0.],[4.17 1.83],[1.5 1.5]
3.25,1.5,4,,4.17,5.44,0.0,0.0,,,,,,[0. 0.],[0. 0.],[4.64 5.54],[1.5 1.5]
3.25,1.5,5,0.6666666865348816,4.24,3.32,0.0,0.0,4.64007142857143,-2.0044285714285714,-3.322142857142858,-150.86178410133812,0.2831428571428557,[0. 0.],[0. 0.],[4.75 2.61],[1.5 1.5]
3.25,1.75,0,0.4117647111415863,4.34,2.82,0.0,0.02,4.664000000000001,-2.3524285714285713,-2.818714285714286,-161.42650988474517,0.29571428571428576,[0. 0.],[0. 0.],[2.41 2.7 ],[1.5 1.5]
3.25,1.75,1,0.4285714328289032,4.14,3.9,0.03,0.01,4.5328333333333335,-2.283,-3.9053333333333335,-164.45427292913993,0.2883333333333334,[0. 0.],[0. 0.],[5.69 4.84],[1.5 1.5]
3.25,1.75,2,0.5882353186607361,4.71,4.89,0.0,0.0,4.982000000000001,-2.5119,-4.891999999999999,-140.3848263276237,0.22059999999999746,[0. 0.],[0. 0.],[3.69 5.3 ],[1.5 1.5]
3.25,1.75,3,0.4761904776096344,5.02,7.97,0.0,0.03,5.6719,-2.8595,-7.9666,-116.67113344000283,0.19019999999999873,[0. 0.],[0. 0.],[1.   4.42],[1.5 1.5]
3.25,1.75,4,0.523809552192688,4.3,4.36,0.0,0.0,4.765545454545454,-2.400363636363636,-4.36,-96.2874410423115,0.25581818181818156,[0. 0.],[0. 0.],[3.36 4.75],[1.5 1.5]
3.25,1.75,5,,6.59,7.35,1.81,0.01,,,,,,[0. 0.],[0. 0.],[4.21 2.67],[1.5 1.5]
3.25,2.0,0,0.529411792755127,4.02,2.93,0.0,0.0,4.512333333333333,-2.6004444444444443,-2.9309999999999996,-76.66925542849714,0.29888888888888704,[0. 0.],[0. 0.],[2.73 6.7 ],[1.5 1.5]
3.25,2.0,1,,3.14,5.69,0.01,0.12,,,,,,[0. 0.],[0. 0.],[1.06 5.59],[1.5 1.5]
3.25,2.0,2,,3.22,5.57,0.01,0.04,,,,,,[0. 0.],[0. 0.],[2.77 1.28],[1.5 1.5]
3.25,2.0,3,,4.59,6.39,0.01,0.01,,,,,,[0. 0.],[0. 0.],[2.33 6.04],[1.5 1.5]
3.25,2.0,4,0.5555555820465088,4.55,10.67,0.0,0.26,5.2062,-3.003,-10.685400000000001,-132.44180504954778,0.2045999999999993,[0. 0.],[0. 0.],[2.77 6.41],[1.5 1.5]
3.25,2.0,5,,5.12,7.34,0.02,0.01,,,,,,[0. 0.],[0. 0.],[4.32 6.56],[1.5 1.5]
3.25,2.25,0,0.0,7.03,0.55,0.0,0.16,,,,,,[0. 0.],[0. 0.],[4.4  1.13],[1.5 1.5]
3.25,2.25,1,0.4117647111415863,4.45,7.35,0.0,0.08,4.827,-3.130571428571429,-7.344285714285713,-62.75477430727189,0.2334285714285735,[0. 0.],[0. 0.],[5.68 5.01],[1.5 1.5]
3.25,2.25,2,0.6470588445663452,4.24,3.29,0.02,0.21,4.583000000000001,-2.9717272727272728,-3.274909090909091,-127.6879176398707,0.283454545454545,[0. 0.],[0. 0.],[1.12 2.45],[1.5 1.5]
3.25,2.25,3,0.0,9.78,0.44,0.11,0.0,,,,,,[0. 0.],[0. 0.],[6.36 1.29],[1.5 1.5]
3.25,2.25,4,0.5,4.62,6.18,0.0,0.0,5.012333333333333,-3.250666666666666,-6.183,-157.47400776088722,0.21733333333333427,[0. 0.],[0. 0.],[5.38 6.12],[1.5 1.5]
3.25,2.25,5,0.5,3.95,1.47,0.0,0.0,4.353,-2.824666666666667,-1.469,-153.85858844314677,0.3919999999999675,[0. 0.],[0. 0.],[4.67 2.87],[1.5 1.5]
3.25,2.5,0,0.800000011920929,4.12,3.91,0.0,0.0,4.614166666666667,-3.3265833333333337,-3.9055833333333325,-26.56132846071146,0.28233333333333405,[0. 0.],[0. 0.],[3.41 3.87],[1.5 1.5]
3.25,2.5,1,0.0,2.12,4.3,0.0,0.02,,,,,,[0. 0.],[0. 0.],[3.75 4.01],[1.5 1.5]
