Vel_d,Phi_d,Trial_num,LR_4Leg,Vel_flip,Phi_flip,Tau_flip_mean,OFy_flip_mean,D_ceil_flip_mean,My_mean,Vz_flip_mean,Vx_flip_mean,Mu,Sigma
2.7,41.25,2,0.89,2.553,40.153,0.215,-4.738,0.382,-6.469,1.646,1.951,[2.326 6.489],[0.006 0.133]
2.7,45.0,0,0.83,2.709,44.162,0.235,-4.274,0.448,-6.576,1.887,1.943,[2.397 6.588],[0.034 0.042]
2.7,45.0,1,0.94,2.73,44.258,0.231,-4.275,0.448,-3.55,1.905,1.955,[2.362 3.542],[0.018 0.021]
2.7,45.0,2,1.0,2.719,43.972,0.23,-4.359,0.44,-5.571,1.888,1.957,[2.347 5.611],[0.005 0.47 ]
2.7,48.75,0,1.0,2.696,47.51,0.221,-4.061,0.443,-8.734,1.988,1.821,[2.26  8.729],[0.006 0.049]
2.7,48.75,1,0.56,2.681,47.222,0.208,-4.418,0.41,-8.875,1.968,1.821,[2.119 8.882],[0.002 0.02 ]
2.7,48.75,2,0.89,2.707,47.98,0.235,-3.751,0.476,-4.298,2.011,1.812,[2.385 4.334],[0.019 0.098]
2.7,52.5,0,0.0,2.676,51.006,0.191,-4.244,0.397,-8.867,2.08,1.684,[1.955 8.875],[0.001 0.086]
2.7,52.5,1,0.94,2.707,51.555,0.218,-3.567,0.465,-8.24,2.12,1.683,[2.227 8.18 ],[0.002 0.216]
2.7,52.5,2,1.0,2.692,51.001,0.228,-3.451,0.481,-8.553,2.092,1.694,[2.303 8.611],[0.007 0.181]
2.7,56.25,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.792 9.734],[0.001 0.035]
2.7,56.25,1,0.89,2.717,55.421,0.227,-2.951,0.51,-8.724,2.237,1.542,[2.31 8.78],[0.017 0.114]
2.7,56.25,2,0.94,2.574,55.606,0.231,-2.526,0.526,-5.709,2.124,1.454,[2.469 5.711],[0.008 0.117]
2.7,60.0,0,0.0,2.655,58.274,0.212,-2.864,0.482,-5.934,2.258,1.396,[2.11  5.904],[0.025 0.042]
2.7,60.0,1,0.72,2.712,59.511,0.246,-2.324,0.578,-4.189,2.337,1.376,[2.511 4.195],[0.038 0.048]
2.7,60.0,2,0.78,2.724,59.397,0.23,-2.49,0.542,-8.413,2.345,1.387,[2.337 8.414],[0.012 0.042]
2.7,63.75,0,0.28,2.687,62.977,0.217,-2.32,0.519,-8.296,2.394,1.221,[2.22  8.322],[0.017 0.033]
2.7,63.75,1,0.5,2.734,63.266,0.251,-1.897,0.62,-7.111,2.442,1.23,[2.555 7.114],[0.008 0.045]
2.7,63.75,2,0.67,2.715,63.18,0.253,-1.908,0.618,-5.57,2.423,1.225,[2.551 5.576],[0.04  0.016]
2.7,67.5,0,0.22,2.69,66.933,0.23,-1.816,0.57,-6.34,2.475,1.054,[2.351 6.338],[0.011 0.01 ]
2.7,67.5,1,0.0,2.663,66.544,0.228,-1.865,0.559,-4.069,2.443,1.06,[2.3   4.094],[0.022 0.061]
2.7,67.5,2,0.0,2.723,66.975,0.237,-1.724,0.597,-4.049,2.506,1.065,[2.401 4.007],[0.006 0.144]
2.7,71.25,1,0.0,2.697,70.685,0.221,-1.552,0.564,-6.258,2.545,0.892,[2.255 6.276],[0.022 0.072]
2.7,71.25,2,0.28,2.728,70.934,0.251,-1.317,0.65,-3.397,2.578,0.891,[2.549 3.421],[0.013 0.086]
2.7,75.0,0,0.33,2.688,74.532,0.225,-1.201,0.584,-7.924,2.591,0.717,[2.313 7.9  ],[0.018 0.081]
2.7,75.0,1,0.5,2.734,74.754,0.243,-1.083,0.641,-7.845,2.638,0.719,[2.462 7.841],[0.008 0.043]
2.7,75.0,2,0.0,2.679,74.387,0.23,-1.183,0.593,-4.898,2.58,0.721,[2.334 4.987],[0.    0.179]
2.7,78.75,0,0.17,2.516,78.306,0.203,-0.899,0.53,-9.606,2.464,0.51,[2.193 9.607],[0.033 0.006]
2.7,78.75,1,0.44,2.735,78.657,0.256,-0.755,0.686,-4.344,2.682,0.538,[2.601 4.333],[0.011 0.041]
2.7,78.75,2,0.17,2.576,78.036,0.232,-0.753,0.753,-4.754,2.52,0.534,[2.518 4.818],[0.001 0.323]
2.7,82.5,0,0.0,2.65,82.191,0.205,-0.667,0.537,-7.961,2.625,0.36,[2.093 7.922],[0.015 0.096]
2.7,82.5,1,0.06,2.699,82.269,0.245,-0.534,0.654,-6.223,2.674,0.363,[2.49  6.283],[0.002 0.172]
2.7,82.5,2,0.17,2.672,82.213,0.231,-0.575,0.612,-8.332,2.647,0.362,[2.369 8.264],[0.008 0.465]
2.7,86.25,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.613 4.324],[0.007 0.157]
2.7,86.25,1,0.0,2.679,86.084,0.222,-0.3,0.593,-8.455,2.673,0.183,[2.267 8.457],[0.018 0.087]
2.7,86.25,2,0.44,2.698,86.175,0.251,-0.258,0.677,-6.814,2.692,0.18,[2.567 7.005],[0.005 0.289]
2.7,90.0,0,0.61,2.696,89.915,0.238,0.0,0.642,-8.811,2.696,0.004,[2.415 8.804],[0.048 0.038]
2.7,90.0,1,0.33,2.743,89.896,0.262,0.006,0.717,-5.574,2.743,0.005,[2.67  5.566],[0.017 0.096]
2.7,90.0,2,0.33,2.739,89.958,0.277,0.002,0.76,-3.029,2.739,0.002,[2.82  3.017],[0.008 0.035]
2.8,30.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.824 9.439],[0.033 0.057]
2.8,30.0,1,0.56,2.82,28.928,0.211,-8.449,0.29,-6.544,1.364,2.468,[2.134 6.517],[0.001 0.048]
2.8,30.0,2,0.94,2.827,28.568,0.223,-7.975,0.308,-9.119,1.352,2.483,[2.263 9.112],[0.041 0.046]
2.8,33.75,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.739 9.474],[0.003 0.105]
2.8,33.75,1,0.89,2.812,32.481,0.216,-7.147,0.33,-9.091,1.51,2.372,[2.201 9.09 ],[0.033 0.046]
2.8,33.75,2,0.94,2.83,32.46,0.218,-6.976,0.338,-7.436,1.519,2.388,[2.214 7.43 ],[0.002 0.025]
2.8,37.5,0,0.61,2.808,36.209,0.226,-5.886,0.381,-4.278,1.659,2.266,[2.303 4.267],[0.017 0.043]
2.8,37.5,1,0.89,2.819,36.606,0.225,-5.828,0.384,-7.385,1.681,2.263,[2.289 7.403],[0.007 0.057]
2.8,37.5,2,0.56,2.8,35.978,0.211,-6.456,0.349,-8.282,1.645,2.266,[2.139 8.323],[0.032 0.24 ]
2.8,41.25,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.855 5.485],[0.017 0.03 ]
2.8,41.25,1,0.94,2.822,40.214,0.235,-4.832,0.438,-5.846,1.822,2.155,[2.376 5.838],[0.003 0.049]
2.8,41.25,2,1.0,2.816,40.045,0.224,-5.163,0.412,-7.704,1.812,2.156,[2.285 7.706],[0.02  0.038]
2.8,45.0,0,0.5,2.803,43.685,0.21,-4.915,0.409,-8.289,1.936,2.027,[2.122 8.29 ],[0.049 0.031]
2.8,45.0,1,0.72,2.806,43.657,0.206,-5.013,0.402,-9.679,1.937,2.03,[2.102 9.685],[0.024 0.033]
2.8,45.0,2,0.94,2.827,44.312,0.231,-4.268,0.465,-6.035,1.975,2.023,[2.366 6.004],[0.    0.126]
2.8,48.75,0,0.78,2.807,47.844,0.218,-4.076,0.457,-7.791,2.081,1.884,[2.224 7.791],[0.024 0.031]
2.8,48.75,1,0.94,2.821,48.046,0.239,-3.611,0.51,-5.334,2.098,1.886,[2.438 5.349],[0.024 0.108]
2.8,48.75,2,0.83,2.819,47.961,0.23,-3.811,0.486,-8.049,2.094,1.888,[2.337 8.061],[0.005 0.035]
2.8,52.5,0,0.39,2.792,51.295,0.217,-3.628,0.475,-7.326,2.179,1.746,[2.22  7.321],[0.01  0.023]
2.8,52.5,1,1.0,2.815,51.823,0.241,-3.15,0.54,-4.089,2.213,1.74,[2.454 4.079],[0.014 0.192]
2.8,52.5,2,1.0,2.82,51.667,0.231,-3.292,0.518,-7.282,2.212,1.749,[2.345 7.251],[0.006 0.123]
2.8,56.25,0,0.94,2.831,55.737,0.252,-2.567,0.599,-4.369,2.34,1.594,[2.556 4.424],[0.023 0.38 ]
2.8,56.25,1,0.11,2.659,55.216,0.208,-2.877,0.622,-4.745,2.184,1.517,[2.27  4.745],[0.035 0.049]
2.8,56.25,2,0.89,2.835,56.058,0.259,-2.495,0.616,-3.451,2.352,1.583,[2.635 3.467],[0.007 0.105]
2.8,60.0,0,0.94,2.822,59.51,0.251,-2.246,0.616,-4.336,2.432,1.432,[2.572 4.334],[0.01  0.047]
2.8,60.0,1,0.94,2.826,59.606,0.232,-2.462,0.568,-6.708,2.438,1.43,[2.36  6.713],[0.008 0.039]
2.8,60.0,2,0.89,2.819,59.423,0.243,-2.338,0.595,-4.982,2.427,1.434,[2.491 4.984],[0.001 0.154]
2.8,63.75,0,0.94,2.825,63.371,0.249,-1.936,0.633,-4.963,2.525,1.266,[2.531 4.943],[0.006 0.077]
2.8,63.75,1,0.72,2.824,63.135,0.246,-1.956,0.626,-6.382,2.519,1.276,[2.513 6.332],[0.001 0.112]
2.8,63.75,2,0.83,2.814,63.08,0.232,-2.109,0.587,-8.935,2.509,1.274,[2.36  8.942],[0.006 0.032]
2.8,67.5,0,0.39,2.829,67.187,0.268,-1.489,0.704,-4.206,2.608,1.097,[2.7   4.204],[0.081 0.005]
2.8,67.5,1,0.39,2.813,67.136,0.252,-1.621,0.655,-3.49,2.592,1.093,[2.568 3.472],[0.024 0.038]
2.8,67.5,2,0.44,2.817,67.039,0.246,-1.654,0.642,-4.453,2.594,1.099,[2.512 4.446],[0.004 0.063]
2.8,71.25,0,0.0,2.789,70.656,0.222,-1.552,0.584,-5.667,2.632,0.924,[2.26  5.684],[0.    0.272]
2.8,71.25,1,0.44,2.81,70.843,0.236,-1.433,0.626,-8.675,2.654,0.922,[2.387 8.676],[0.042 0.036]
2.8,71.25,2,0.0,2.767,70.445,0.213,-1.647,0.556,-6.533,2.607,0.926,[2.19  6.551],[0.023 0.304]
2.8,75.0,0,0.83,2.622,74.766,0.231,-0.998,0.627,-8.028,2.53,0.689,[2.517 8.039],[0.002 0.037]
2.8,75.0,1,0.33,2.805,74.854,0.253,-1.053,0.684,-5.115,2.708,0.733,[2.592 5.1  ],[0.004 0.094]
2.8,75.0,2,0.61,2.81,74.688,0.231,-1.157,0.626,-9.675,2.71,0.742,[2.343 9.665],[0.002 0.038]
2.8,78.75,0,0.06,2.78,78.294,0.214,-0.949,0.583,-9.081,2.722,0.564,[2.188 9.099],[0.004 0.042]
2.8,78.75,1,0.5,2.838,78.619,0.266,-0.719,0.741,-3.414,2.782,0.56,[2.716 3.407],[0.002 0.041]
2.8,78.75,2,0.28,2.838,78.639,0.258,-0.745,0.719,-3.991,2.782,0.559,[2.641 4.031],[0.01 0.1 ]
2.8,82.5,0,0.06,2.833,82.453,0.27,-0.473,0.756,-2.986,2.808,0.372,[2.743 2.985],[0.016 0.025]
2.8,82.5,1,0.0,2.785,82.242,0.224,-0.597,0.618,-7.657,2.76,0.376,[2.288 7.741],[0.001 0.34 ]
2.8,82.5,2,0.0,2.808,82.326,0.248,-0.525,0.688,-4.41,2.783,0.375,[2.528 4.516],[0.006 0.506]
2.8,86.25,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.315 7.052],[0.01  0.121]
2.8,86.25,1,0.0,2.808,86.018,0.237,-0.271,0.665,-7.373,2.801,0.195,[2.436 7.432],[0.001 0.308]
2.8,86.25,2,0.06,2.585,86.14,0.236,-0.237,0.655,-3.637,2.579,0.174,[2.571 3.628],[0.021 0.037]
2.8,90.0,0,0.0,2.809,89.98,0.24,-0.001,0.675,-6.802,2.809,0.001,[2.458 6.957],[0.064 0.42 ]
2.8,90.0,1,1.0,2.795,90.02,0.246,-0.001,0.687,-8.768,2.795,-0.001,[2.522 8.809],[0.01  0.106]
2.8,90.0,2,0.11,2.797,89.836,0.232,-0.0,0.648,-8.535,2.797,0.008,[2.374 8.498],[0.    0.511]
2.9,30.0,0,0.61,2.919,29.068,0.214,-8.258,0.307,-6.011,1.418,2.551,[2.175 6.024],[0.011 0.048]
2.9,30.0,1,0.83,2.93,29.548,0.218,-7.873,0.321,-5.027,1.445,2.549,[2.22  5.076],[0.012 0.247]
2.9,30.0,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.917 4.644],[0.001 0.276]
2.9,33.75,0,0.94,2.896,32.104,0.229,-6.794,0.358,-8.138,1.539,2.453,[2.337 8.131],[0.018 0.037]
2.9,33.75,1,0.78,2.9,32.397,0.221,-7.017,0.347,-6.206,1.554,2.449,[2.235 6.322],[0.017 0.552]
2.9,33.75,2,0.89,2.916,32.507,0.22,-6.912,0.352,-7.016,1.567,2.459,[2.235 7.004],[0.003 0.093]
2.9,37.5,0,0.67,2.892,36.081,0.226,-5.969,0.389,-6.516,1.703,2.337,[2.334 6.439],[0.081 0.203]
2.9,37.5,1,1.0,2.916,36.214,0.222,-6.003,0.388,-8.447,1.723,2.353,[2.247 8.423],[0.004 0.046]
2.9,37.5,2,0.28,2.678,35.946,0.205,-5.635,0.352,-3.672,1.572,2.168,[2.253 3.694],[0.03  0.043]
2.9,41.25,0,0.83,2.914,40.128,0.225,-5.129,0.429,-9.795,1.878,2.228,[2.291 9.813],[0.015 0.04 ]
2.9,41.25,1,1.0,2.912,40.055,0.22,-5.285,0.417,-7.42,1.874,2.229,[2.237 7.41 ],[0.025 0.05 ]
2.9,41.25,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.788 6.346],[0.    0.078]
2.9,45.0,0,1.0,2.923,44.293,0.236,-4.18,0.491,-5.146,2.041,2.092,[2.409 5.129],[0.    0.044]
2.9,45.0,1,0.89,2.925,44.377,0.239,-4.118,0.498,-3.855,2.046,2.091,[2.431 3.861],[0.032 0.047]
2.9,45.0,2,0.56,2.906,44.177,0.219,-4.613,0.447,-6.673,2.025,2.084,[2.251 6.679],[0.029 0.022]
2.9,48.75,0,0.94,2.914,47.573,0.229,-3.848,0.5,-7.605,2.151,1.966,[2.348 7.578],[0.061 0.314]
2.9,48.75,1,0.67,2.927,47.811,0.226,-3.861,0.497,-5.562,2.169,1.966,[2.298 5.569],[0.002 0.237]
2.9,48.75,2,1.0,2.907,47.872,0.233,-3.776,0.507,-7.332,2.156,1.95,[2.365 7.341],[0.013 0.162]
2.9,52.5,0,1.0,2.918,51.819,0.241,-3.136,0.56,-5.359,2.294,1.804,[2.466 5.362],[0.019 0.012]
2.9,52.5,1,0.67,2.91,51.685,0.244,-3.117,0.564,-4.27,2.283,1.804,[2.483 4.363],[0.001 0.388]
2.9,52.5,2,1.0,2.799,52.491,0.231,-2.891,0.671,-4.978,2.22,1.704,[2.498 4.975],[0.033 0.015]
2.9,56.25,0,1.0,2.91,55.485,0.23,-2.901,0.556,-7.73,2.398,1.649,[2.341 7.738],[0.005 0.024]
2.9,56.25,1,0.89,2.885,55.065,0.217,-3.158,0.516,-8.209,2.365,1.652,[2.207 8.204],[0.006 0.148]
2.9,56.25,2,1.0,2.899,55.455,0.237,-2.817,0.571,-7.359,2.388,1.644,[2.41  7.354],[0.006 0.027]
2.9,60.0,0,0.72,2.728,57.761,0.213,-2.323,0.711,-7.553,2.307,1.455,[2.358 7.577],[0.002 0.517]
2.9,60.0,1,1.0,2.915,59.468,0.252,-2.257,0.637,-4.978,2.511,1.481,[2.568 4.947],[0.032 0.116]
2.9,60.0,2,1.0,2.92,59.527,0.242,-2.347,0.614,-7.138,2.517,1.481,[2.481 7.148],[0.    0.029]
2.9,63.75,0,0.78,2.936,63.321,0.251,-1.9,0.664,-6.512,2.623,1.318,[2.545 6.506],[0.003 0.045]
2.9,63.75,1,0.89,2.915,63.321,0.25,-1.938,0.656,-5.03,2.605,1.309,[2.537 5.035],[0.009 0.024]
2.9,63.75,2,0.5,2.915,63.18,0.258,-1.864,0.677,-6.051,2.601,1.315,[2.622 6.053],[0.089 0.031]
2.9,67.5,0,0.17,2.893,66.918,0.218,-1.924,0.582,-7.646,2.661,1.134,[2.222 7.634],[0.025 0.044]
2.9,67.5,1,0.72,2.921,67.069,0.231,-1.777,0.624,-9.494,2.69,1.138,[2.351 9.493],[0.003 0.033]
2.9,67.5,2,0.94,2.92,67.299,0.272,-1.484,0.736,-3.56,2.694,1.127,[2.757 3.564],[0.001 0.017]
2.9,71.25,0,0.33,2.948,70.895,0.259,-1.24,0.728,-6.174,2.786,0.965,[2.62  6.041],[0.    0.193]
2.9,71.25,1,0.22,2.921,70.833,0.233,-1.442,0.644,-6.677,2.759,0.959,[2.376 6.673],[0.003 0.042]
2.9,71.25,2,0.22,2.926,70.971,0.24,-1.39,0.666,-5.56,2.766,0.954,[2.452 5.429],[0.023 0.365]
2.9,75.0,0,0.0,2.757,73.866,0.131,-2.259,0.345,-3.503,2.648,0.766,[1.365 3.683],[0.003 0.205]
2.9,75.0,1,0.22,2.904,74.686,0.226,-1.186,0.633,-7.722,2.801,0.767,[2.303 7.65 ],[0.003 0.39 ]
2.9,75.0,2,0.06,2.892,74.599,0.239,-1.123,0.665,-5.418,2.788,0.768,[2.429 5.714],[0.007 0.934]
2.9,78.75,0,0.0,2.848,78.189,0.205,-1.013,0.57,-7.967,2.788,0.583,[2.098 7.966],[0.06  0.004]
2.9,78.75,1,0.61,2.917,78.351,0.252,-0.761,0.723,-7.852,2.857,0.589,[2.564 7.837],[0.013 0.04 ]
2.9,78.75,2,0.06,2.89,78.321,0.217,-0.929,0.616,-8.472,2.83,0.585,[2.212 8.488],[0.001 0.045]
2.9,82.5,0,0.0,2.862,82.21,0.212,-0.638,0.602,-9.005,2.836,0.388,[2.177 8.998],[0.034 0.035]
2.9,82.5,1,0.61,2.912,82.382,0.248,-0.522,0.717,-8.925,2.886,0.386,[2.552 8.889],[0.001 0.101]
2.9,82.5,2,0.89,2.89,82.246,0.246,-0.53,0.704,-9.094,2.864,0.39,[2.501 9.101],[0.015 0.021]
2.9,86.25,0,0.06,2.929,86.183,0.263,-0.24,0.769,-4.212,2.923,0.195,[2.719 4.216],[0.133 0.014]
2.9,86.25,1,0.17,2.884,86.183,0.247,-0.265,0.711,-6.717,2.878,0.192,[2.53  6.592],[0.055 0.413]
2.9,86.25,2,0.0,2.93,86.185,0.259,-0.244,0.758,-4.51,2.924,0.195,[2.633 4.556],[0.001 0.109]
2.9,90.0,0,0.89,2.915,89.98,0.261,0.001,0.759,-7.209,2.915,0.001,[2.657 7.18 ],[0.003 0.082]
2.9,90.0,1,1.0,2.919,89.823,0.244,0.005,0.711,-8.289,2.919,0.009,[2.472 8.301],[0.007 0.037]
2.9,90.0,2,0.06,2.927,89.941,0.26,0.004,0.759,-5.546,2.927,0.003,[2.649 5.545],[0.032 0.009]
3.0,30.0,0,0.89,3.029,28.706,0.22,-8.012,0.328,-7.129,1.455,2.657,[2.228 7.123],[0.007 0.028]
3.0,30.0,1,0.89,3.014,28.623,0.22,-8.133,0.323,-7.933,1.444,2.646,[2.235 7.819],[0.011 0.559]
3.0,30.0,2,0.89,3.011,28.531,0.219,-8.199,0.32,-6.979,1.438,2.645,[2.239 7.039],[0.012 0.197]
3.0,33.75,0,0.67,3.013,32.656,0.227,-6.706,0.375,-5.005,1.626,2.537,[2.315 5.003],[0.041 0.022]
3.0,33.75,1,0.67,3.017,32.658,0.216,-7.089,0.356,-7.112,1.628,2.54,[2.208 7.119],[0.01  0.046]
3.0,33.75,2,0.94,3.012,32.497,0.225,-6.799,0.37,-7.384,1.618,2.54,[2.287 7.384],[0.011 0.044]
3.0,37.5,0,0.89,3.004,36.076,0.22,-6.102,0.394,-8.565,1.769,2.428,[2.244 8.439],[0.001 0.627]
3.0,37.5,1,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.095 2.32 ],[0.044 0.031]
3.0,37.5,2,0.94,3.014,36.364,0.229,-5.747,0.417,-6.343,1.787,2.427,[2.334 6.359],[0.013 0.394]
3.0,41.25,0,0.94,3.012,40.395,0.216,-5.342,0.425,-8.387,1.952,2.294,[2.205 8.513],[0.009 0.532]
3.0,41.25,1,1.0,2.85,40.289,0.211,-4.856,0.544,-7.68,1.843,2.174,[2.278 7.673],[0.004 0.044]
3.0,41.25,2,0.78,2.824,40.346,0.218,-4.693,0.559,-4.568,1.828,2.152,[2.349 4.516],[0.001 0.11 ]
3.0,45.0,0,0.94,3.009,43.842,0.221,-4.59,0.466,-8.292,2.084,2.17,[2.257 8.274],[0.014 0.043]
3.0,45.0,1,0.94,2.996,43.702,0.216,-4.775,0.449,-8.897,2.07,2.166,[2.2   8.903],[0.001 0.036]
3.0,45.0,2,0.94,3.018,43.912,0.228,-4.402,0.485,-8.173,2.093,2.174,[2.33  8.181],[0.   0.04]
3.0,48.75,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.76  9.179],[0.    0.708]
3.0,48.75,1,0.78,3.018,48.196,0.241,-3.589,0.549,-4.313,2.25,2.012,[2.445 4.327],[0.    0.519]
3.0,48.75,2,0.89,3.022,48.085,0.244,-3.532,0.558,-6.218,2.249,2.019,[2.486 6.214],[0.017 0.062]
3.0,52.5,0,1.0,3.002,51.599,0.223,-3.468,0.53,-7.75,2.353,1.865,[2.277 7.688],[0.006 0.295]
3.0,52.5,1,0.94,3.025,51.914,0.24,-3.135,0.58,-5.011,2.381,1.866,[2.443 5.016],[0.024 0.015]
3.0,52.5,2,1.0,3.014,51.465,0.226,-3.409,0.538,-8.815,2.358,1.878,[2.306 8.817],[0.019 0.03 ]
3.0,56.25,0,1.0,3.042,55.882,0.247,-2.619,0.629,-4.839,2.518,1.706,[2.513 4.837],[0.005 0.027]
3.0,56.25,1,1.0,3.024,55.811,0.238,-2.765,0.6,-6.666,2.501,1.699,[2.425 6.663],[0.016 0.143]
3.0,56.25,2,0.94,2.847,55.445,0.224,-2.627,0.564,-6.611,2.345,1.615,[2.419 6.594],[0.018 0.208]
3.0,60.0,0,1.0,3.033,59.723,0.242,-2.332,0.64,-6.131,2.619,1.529,[2.482 6.154],[0.001 0.2  ]
3.0,60.0,1,1.0,3.034,59.801,0.252,-2.229,0.665,-4.904,2.622,1.526,[2.564 4.842],[0.003 0.117]
3.0,60.0,2,0.78,3.029,59.549,0.235,-2.413,0.619,-8.179,2.611,1.535,[2.386 8.16 ],[0.001 0.232]
3.0,63.75,0,0.0,2.917,62.346,0.212,-2.463,0.548,-3.376,2.584,1.354,[2.214 3.372],[0.043 0.018]
3.0,63.75,1,0.61,3.016,63.24,0.235,-2.082,0.636,-6.345,2.693,1.358,[2.399 6.379],[0.003 0.084]
3.0,63.75,2,0.89,3.042,63.511,0.259,-1.826,0.712,-5.778,2.723,1.357,[2.644 5.785],[0.016 0.045]
3.0,67.5,0,0.72,3.056,67.405,0.27,-1.45,0.769,-3.849,2.821,1.174,[2.771 3.95 ],[0.007 0.288]
3.0,67.5,1,0.67,3.008,66.904,0.252,-1.608,0.702,-6.666,2.767,1.18,[2.567 6.673],[0.017 0.043]
3.0,67.5,2,0.67,3.035,67.186,0.252,-1.585,0.711,-6.876,2.798,1.177,[2.566 6.876],[0.02  0.029]
3.0,71.25,0,0.11,3.003,70.768,0.231,-1.464,0.658,-6.295,2.835,0.989,[2.374 6.345],[0.016 0.844]
3.0,71.25,1,0.89,3.031,71.117,0.263,-1.251,0.757,-6.55,2.868,0.981,[2.685 6.576],[0.017 0.294]
3.0,71.25,2,0.39,3.004,70.739,0.244,-1.372,0.695,-6.147,2.836,0.991,[2.485 6.169],[0.018 0.056]
3.0,75.0,0,0.28,3.0,74.653,0.244,-1.087,0.708,-6.67,2.893,0.794,[2.468 6.687],[0.067 0.171]
3.0,75.0,1,0.83,3.022,74.846,0.256,-1.026,0.746,-7.6,2.917,0.79,[2.601 7.612],[0.026 0.043]
3.0,75.0,2,0.0,3.003,74.71,0.239,-1.114,0.693,-4.746,2.897,0.792,[2.444 4.754],[0.01  0.313]
3.0,78.75,0,0.0,3.005,78.522,0.232,-0.855,0.683,-6.348,2.945,0.598,[2.377 6.377],[0.002 0.082]
3.0,78.75,1,0.0,3.035,78.616,0.25,-0.776,0.743,-4.636,2.975,0.599,[2.554 4.633],[0.007 0.046]
3.0,78.75,2,0.61,3.053,78.723,0.271,-0.701,0.811,-5.929,2.994,0.597,[2.757 5.932],[0.002 0.047]
3.0,82.5,0,0.22,2.789,82.314,0.215,-0.537,0.636,-8.09,2.764,0.373,[2.364 8.103],[0.012 0.299]
3.0,82.5,1,0.33,3.043,82.408,0.269,-0.466,0.811,-4.437,3.016,0.402,[2.737 4.434],[0.021 0.025]
3.0,82.5,2,0.0,3.012,82.368,0.255,-0.506,0.76,-5.307,2.985,0.4,[2.593 5.229],[0.041 0.582]
3.0,86.25,0,0.0,3.023,86.225,0.262,-0.245,0.789,-3.458,3.016,0.199,[2.65  3.461],[0.031 0.048]
3.0,86.25,1,0.39,3.021,86.204,0.286,-0.22,0.862,-5.416,3.014,0.2,[2.922 5.603],[0.005 0.269]
3.0,86.25,2,0.11,2.833,86.073,0.226,-0.256,0.802,-7.234,2.826,0.194,[2.442 7.231],[0.001 0.048]
3.0,90.0,0,0.17,2.996,89.981,0.241,0.001,0.722,-7.34,2.996,0.001,[2.469 7.378],[0.008 0.405]
3.0,90.0,1,0.0,2.975,90.019,0.219,0.0,0.651,-8.651,2.975,-0.001,[2.226 8.641],[0.001 0.084]
3.0,90.0,2,1.0,2.995,89.981,0.261,0.001,0.783,-7.245,2.995,0.001,[2.666 7.197],[0.002 0.129]
3.1,30.0,0,0.72,3.101,28.697,0.225,-7.995,0.338,-4.555,1.489,2.72,[2.289 4.559],[0.007 0.038]
3.1,30.0,1,0.83,2.905,28.321,0.212,-7.519,0.317,-7.859,1.378,2.557,[2.304 7.706],[0.005 0.26 ]
3.1,30.0,2,1.0,3.125,28.624,0.22,-8.052,0.338,-7.574,1.497,2.743,[2.237 7.567],[0.005 0.044]
3.1,33.75,0,1.0,2.941,32.474,0.21,-6.505,0.357,-7.494,1.579,2.481,[2.263 7.494],[0.008 0.017]
3.1,33.75,1,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.    8.245],[0.005 0.16 ]
3.1,33.75,2,0.94,2.93,32.188,0.209,-6.639,0.476,-8.671,1.561,2.48,[2.253 8.647],[0.003 0.334]
3.1,37.5,0,0.61,3.125,36.687,0.23,-5.622,0.439,-4.928,1.867,2.506,[2.349 4.936],[0.001 0.102]
3.1,37.5,1,0.39,3.122,36.323,0.224,-5.856,0.423,-4.0,1.849,2.515,[2.283 4.041],[0.008 0.221]
3.1,37.5,2,0.89,3.122,36.745,0.233,-5.555,0.444,-6.482,1.868,2.502,[2.369 6.476],[0.008 0.017]
3.1,41.25,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.879 5.763],[0.003 0.167]
3.1,41.25,1,0.56,3.108,40.419,0.24,-4.733,0.492,-4.069,2.015,2.366,[2.441 4.072],[0.003 0.949]
3.1,41.25,2,0.83,3.103,40.321,0.242,-4.731,0.493,-5.263,2.008,2.366,[2.45  5.275],[0.007 0.023]
3.1,45.0,0,1.0,3.117,44.194,0.224,-4.455,0.494,-7.443,2.173,2.235,[2.286 7.436],[0.003 0.031]
3.1,45.0,1,0.94,3.098,43.954,0.232,-4.374,0.504,-6.978,2.15,2.23,[2.375 6.968],[0.05 0.04]
3.1,45.0,2,0.61,3.13,44.469,0.236,-4.16,0.526,-8.766,2.193,2.234,[2.388 8.767],[0.001 0.046]
3.1,48.75,0,0.72,3.127,48.202,0.253,-3.361,0.602,-5.009,2.331,2.084,[2.587 5.021],[0.023 0.152]
