Vel_Mag_impact,Vel_Angle_impact,Theta_p,Phi_P_B_impact,dPhi_impact,V_perp,V_tx,Contact_4_Leg,Contact_2_Leg,Contact_Prop
#,gamma: 16,L: 0.105,PD: 0.075,Mass: 0.035,Iyy: 1.700e-05,I_c: 4.029e-04,,,
1.5,-65,0.0,155.0,0,1.36,0.63,True,False,False
1.5,-65,0.0,160.0,0,1.36,0.63,True,False,False
1.5,-65,0.0,165.0,0,1.36,0.63,True,False,False
1.5,-65,0.0,170.0,0,1.36,0.63,True,False,False
1.5,-65,0.0,175.0,0,1.36,0.63,True,False,False
1.5,-65,0.0,180.0,0,1.36,0.63,True,False,False
1.5,-65,0.0,185.0,0,1.36,0.63,True,False,False
1.5,-65,0.0,190.0,0,1.36,0.63,True,False,False
1.5,-65,0.0,195.0,0,1.36,0.63,True,False,False
1.5,-65,0.0,200.0,0,1.36,0.63,True,False,False
1.5,-65,0.0,205.0,0,1.36,0.63,True,False,False
1.5,-65,0.0,210.0,0,1.36,0.63,False,False,True
1.5,-65,0.0,215.0,0,1.36,0.63,False,False,True
1.5,-65,0.0,220.0,0,1.36,0.63,False,False,True
1.5,-65,0.0,225.0,0,1.36,0.63,False,False,True
1.5,-65,0.0,230.0,0,1.36,0.63,False,False,True
1.5,-65,0.0,235.0,0,1.36,0.63,False,False,True
1.5,-65,0.0,240.0,0,1.36,0.63,False,False,True
1.5,-65,0.0,245.0,0,1.36,0.63,False,False,True
1.5,-70,0.0,115.0,0,1.41,0.51,False,False,True
1.5,-70,0.0,120.0,0,1.41,0.51,False,False,True
1.5,-70,0.0,125.0,0,1.41,0.51,True,False,False
1.5,-70,0.0,130.0,0,1.41,0.51,True,False,False
1.5,-70,0.0,135.0,0,1.41,0.51,True,False,False
1.5,-70,0.0,140.0,0,1.41,0.51,True,False,False
1.5,-70,0.0,145.0,0,1.41,0.51,True,False,False
1.5,-70,0.0,150.0,0,1.41,0.51,True,False,False
1.5,-70,0.0,155.0,0,1.41,0.51,True,False,False
1.5,-70,0.0,160.0,0,1.41,0.51,True,False,False
1.5,-70,0.0,165.0,0,1.41,0.51,True,False,False
1.5,-70,0.0,170.0,0,1.41,0.51,True,False,False
1.5,-70,0.0,175.0,0,1.41,0.51,True,False,False
1.5,-70,0.0,180.0,0,1.41,0.51,True,False,False
1.5,-70,0.0,185.0,0,1.41,0.51,True,False,False
1.5,-70,0.0,190.0,0,1.41,0.51,True,False,False
1.5,-70,0.0,195.0,0,1.41,0.51,True,False,False
1.5,-70,0.0,200.0,0,1.41,0.51,True,False,False
1.5,-70,0.0,205.0,0,1.41,0.51,True,False,False
1.5,-70,0.0,210.0,0,1.41,0.51,False,False,True
1.5,-70,0.0,215.0,0,1.41,0.51,False,False,True
1.5,-70,0.0,220.0,0,1.41,0.51,False,False,True
1.5,-70,0.0,225.0,0,1.41,0.51,False,False,True
1.5,-70,0.0,230.0,0,1.41,0.51,False,False,True
1.5,-70,0.0,235.0,0,1.41,0.51,False,False,True
1.5,-70,0.0,240.0,0,1.41,0.51,False,False,True
1.5,-70,0.0,245.0,0,1.41,0.51,False,False,True
1.5,-75,0.0,115.0,0,1.45,0.39,False,False,True
1.5,-75,0.0,120.0,0,1.45,0.39,False,False,True
1.5,-75,0.0,125.0,0,1.45,0.39,False,False,True
1.5,-75,0.0,130.0,0,1.45,0.39,True,False,False
1.5,-75,0.0,135.0,0,1.45,0.39,True,False,False
1.5,-75,0.0,140.0,0,1.45,0.39,True,False,False
1.5,-75,0.0,145.0,0,1.45,0.39,True,False,False
1.5,-75,0.0,150.0,0,1.45,0.39,False,True,False
1.5,-75,0.0,155.0,0,1.45,0.39,False,True,False
1.5,-75,0.0,160.0,0,1.45,0.39,True,False,False
1.5,-75,0.0,165.0,0,1.45,0.39,True,False,False
1.5,-75,0.0,170.0,0,1.45,0.39,True,False,False
1.5,-75,0.0,175.0,0,1.45,0.39,True,False,False
1.5,-75,0.0,180.0,0,1.45,0.39,True,False,False
1.5,-75,0.0,185.0,0,1.45,0.39,False,True,False
1.5,-75,0.0,190.0,0,1.45,0.39,False,True,False
1.5,-75,0.0,195.0,0,1.45,0.39,True,False,False
1.5,-75,0.0,200.0,0,1.45,0.39,True,False,False
1.5,-75,0.0,205.0,0,1.45,0.39,True,False,False
1.5,-75,0.0,210.0,0,1.45,0.39,True,False,False
1.5,-75,0.0,215.0,0,1.45,0.39,False,False,True
1.5,-75,0.0,220.0,0,1.45,0.39,False,False,True
1.5,-75,0.0,225.0,0,1.45,0.39,False,False,True
1.5,-75,0.0,230.0,0,1.45,0.39,False,False,True
1.5,-75,0.0,235.0,0,1.45,0.39,False,False,True
1.5,-75,0.0,240.0,0,1.45,0.39,False,False,True
1.5,-75,0.0,245.0,0,1.45,0.39,False,False,True
1.5,-80,0.0,115.0,0,1.48,0.26,False,False,True
1.5,-80,0.0,120.0,0,1.48,0.26,False,False,True
1.5,-80,0.0,125.0,0,1.48,0.26,False,False,True
1.5,-80,0.0,130.0,0,1.48,0.26,True,False,False
1.5,-80,0.0,135.0,0,1.48,0.26,True,False,False
1.5,-80,0.0,140.0,0,1.48,0.26,True,False,False
1.5,-80,0.0,145.0,0,1.48,0.26,True,False,False
1.5,-80,0.0,150.0,0,1.48,0.26,False,True,False
1.5,-80,0.0,155.0,0,1.48,0.26,False,True,False
1.5,-80,0.0,160.0,0,1.48,0.26,False,True,False
1.5,-80,0.0,165.0,0,1.48,0.26,False,True,False
1.5,-80,0.0,170.0,0,1.48,0.26,True,False,False
1.5,-80,0.0,175.0,0,1.48,0.26,True,False,False
1.5,-80,0.0,180.0,0,1.48,0.26,True,False,False
1.5,-80,0.0,185.0,0,1.48,0.26,False,True,False
1.5,-80,0.0,190.0,0,1.48,0.26,False,True,False
1.5,-80,0.0,195.0,0,1.48,0.26,False,True,False
1.5,-80,0.0,200.0,0,1.48,0.26,True,False,False
1.5,-80,0.0,205.0,0,1.48,0.26,True,False,False
1.5,-80,0.0,210.0,0,1.48,0.26,True,False,False
1.5,-80,0.0,215.0,0,1.48,0.26,True,False,False
1.5,-80,0.0,220.0,0,1.48,0.26,False,False,True
1.5,-80,0.0,225.0,0,1.48,0.26,False,False,True
1.5,-80,0.0,230.0,0,1.48,0.26,False,False,True
1.5,-80,0.0,235.0,0,1.48,0.26,False,False,True
1.5,-80,0.0,240.0,0,1.48,0.26,False,False,True
1.5,-80,0.0,245.0,0,1.48,0.26,False,False,True
1.5,-85,0.0,115.0,0,1.49,0.13,False,False,True
1.5,-85,0.0,120.0,0,1.49,0.13,False,False,True
1.5,-85,0.0,125.0,0,1.49,0.13,False,False,True
1.5,-85,0.0,130.0,0,1.49,0.13,False,False,True
1.5,-85,0.0,135.0,0,1.49,0.13,True,False,False
1.5,-85,0.0,140.0,0,1.49,0.13,True,False,False
1.5,-85,0.0,145.0,0,1.49,0.13,True,False,False
1.5,-85,0.0,150.0,0,1.49,0.13,True,False,False
1.5,-85,0.0,155.0,0,1.49,0.13,False,True,False
1.5,-85,0.0,160.0,0,1.49,0.13,False,True,False
1.5,-85,0.0,165.0,0,1.49,0.13,False,True,False
1.5,-85,0.0,170.0,0,1.49,0.13,True,False,False
1.5,-85,0.0,175.0,0,1.49,0.13,True,False,False
1.5,-85,0.0,180.0,0,1.49,0.13,True,False,False
1.5,-85,0.0,185.0,0,1.49,0.13,False,True,False
1.5,-85,0.0,190.0,0,1.49,0.13,False,True,False
1.5,-85,0.0,195.0,0,1.49,0.13,False,True,False
1.5,-85,0.0,200.0,0,1.49,0.13,False,True,False
1.5,-85,0.0,205.0,0,1.49,0.13,True,False,False
1.5,-85,0.0,210.0,0,1.49,0.13,True,False,False
1.5,-85,0.0,215.0,0,1.49,0.13,True,False,False
1.5,-85,0.0,220.0,0,1.49,0.13,True,False,False
1.5,-85,0.0,225.0,0,1.49,0.13,False,False,True
1.5,-85,0.0,230.0,0,1.49,0.13,False,False,True
1.5,-85,0.0,235.0,0,1.49,0.13,False,False,True
1.5,-85,0.0,240.0,0,1.49,0.13,False,False,True
1.5,-85,0.0,245.0,0,1.49,0.13,False,False,True
1.5,-90,0.0,115.0,0,1.5,0.0,False,False,True
1.5,-90,0.0,120.0,0,1.5,0.0,False,False,True
1.5,-90,0.0,125.0,0,1.5,0.0,False,False,True
1.5,-90,0.0,130.0,0,1.5,0.0,False,False,True
1.5,-90,0.0,135.0,0,1.5,0.0,False,False,True
1.5,-90,0.0,140.0,0,1.5,0.0,True,False,False
1.5,-90,0.0,145.0,0,1.5,0.0,True,False,False
1.5,-90,0.0,150.0,0,1.5,0.0,True,False,False
1.5,-90,0.0,155.0,0,1.5,0.0,False,True,False
1.5,-90,0.0,160.0,0,1.5,0.0,False,True,False
1.5,-90,0.0,165.0,0,1.5,0.0,False,True,False
1.5,-90,0.0,170.0,0,1.5,0.0,False,True,False
1.5,-90,0.0,175.0,0,1.5,0.0,True,False,False
1.5,-90,0.0,180.0,0,1.5,0.0,True,False,False
1.5,-90,0.0,185.0,0,1.5,0.0,True,False,False
1.5,-90,0.0,190.0,0,1.5,0.0,False,True,False
1.5,-90,0.0,195.0,0,1.5,0.0,False,True,False
1.5,-90,0.0,200.0,0,1.5,0.0,False,True,False
1.5,-90,0.0,205.0,0,1.5,0.0,False,True,False
1.5,-90,0.0,210.0,0,1.5,0.0,True,False,False
1.5,-90,0.0,215.0,0,1.5,0.0,True,False,False
1.5,-90,0.0,220.0,0,1.5,0.0,True,False,False
1.5,-90,0.0,225.0,0,1.5,0.0,False,False,True
1.5,-90,0.0,230.0,0,1.5,0.0,False,False,True
1.5,-90,0.0,235.0,0,1.5,0.0,False,False,True
1.5,-90,0.0,240.0,0,1.5,0.0,False,False,True
1.5,-90,0.0,245.0,0,1.5,0.0,False,False,True
1.5,-95,0.0,115.0,0,1.49,-0.13,False,False,True
1.5,-95,0.0,120.0,0,1.49,-0.13,False,False,True
1.5,-95,0.0,125.0,0,1.49,-0.13,False,False,True
1.5,-95,0.0,130.0,0,1.49,-0.13,False,False,True
1.5,-95,0.0,135.0,0,1.49,-0.13,False,False,True
1.5,-95,0.0,140.0,0,1.49,-0.13,True,False,False
1.5,-95,0.0,145.0,0,1.49,-0.13,True,False,False
1.5,-95,0.0,150.0,0,1.49,-0.13,True,False,False
1.5,-95,0.0,155.0,0,1.49,-0.13,True,False,False
1.5,-95,0.0,160.0,0,1.49,-0.13,False,True,False
1.5,-95,0.0,165.0,0,1.49,-0.13,False,True,False
1.5,-95,0.0,170.0,0,1.49,-0.13,False,True,False
1.5,-95,0.0,175.0,0,1.49,-0.13,False,True,False
1.5,-95,0.0,180.0,0,1.49,-0.13,True,False,False
1.5,-95,0.0,185.0,0,1.49,-0.13,True,False,False
1.5,-95,0.0,190.0,0,1.49,-0.13,True,False,False
1.5,-95,0.0,195.0,0,1.49,-0.13,False,True,False
1.5,-95,0.0,200.0,0,1.49,-0.13,False,True,False
1.5,-95,0.0,205.0,0,1.49,-0.13,False,True,False
1.5,-95,0.0,210.0,0,1.49,-0.13,True,False,False
1.5,-95,0.0,215.0,0,1.49,-0.13,True,False,False
1.5,-95,0.0,220.0,0,1.49,-0.13,True,False,False
1.5,-95,0.0,225.0,0,1.49,-0.13,True,False,False
1.5,-95,0.0,230.0,0,1.49,-0.13,False,False,True
1.5,-95,0.0,235.0,0,1.49,-0.13,False,False,True
1.5,-95,0.0,240.0,0,1.49,-0.13,False,False,True
1.5,-95,0.0,245.0,0,1.49,-0.13,False,False,True
1.5,-100,0.0,115.0,0,1.48,-0.26,False,False,True
1.5,-100,0.0,120.0,0,1.48,-0.26,False,False,True
1.5,-100,0.0,125.0,0,1.48,-0.26,False,False,True
1.5,-100,0.0,130.0,0,1.48,-0.26,False,False,True
1.5,-100,0.0,135.0,0,1.48,-0.26,False,False,True
1.5,-100,0.0,140.0,0,1.48,-0.26,False,False,True
1.5,-100,0.0,145.0,0,1.48,-0.26,True,False,False
1.5,-100,0.0,150.0,0,1.48,-0.26,True,False,False
1.5,-100,0.0,155.0,0,1.48,-0.26,True,False,False
1.5,-100,0.0,160.0,0,1.48,-0.26,True,False,False
1.5,-100,0.0,165.0,0,1.48,-0.26,False,True,False
1.5,-100,0.0,170.0,0,1.48,-0.26,False,True,False
1.5,-100,0.0,175.0,0,1.48,-0.26,False,True,False
1.5,-100,0.0,180.0,0,1.48,-0.26,True,False,False
1.5,-100,0.0,185.0,0,1.48,-0.26,True,False,False
1.5,-100,0.0,190.0,0,1.48,-0.26,True,False,False
1.5,-100,0.0,195.0,0,1.48,-0.26,False,True,False
1.5,-100,0.0,200.0,0,1.48,-0.26,False,True,False
1.5,-100,0.0,205.0,0,1.48,-0.26,False,True,False
1.5,-100,0.0,210.0,0,1.48,-0.26,False,True,False
1.5,-100,0.0,215.0,0,1.48,-0.26,True,False,False
1.5,-100,0.0,220.0,0,1.48,-0.26,True,False,False
1.5,-100,0.0,225.0,0,1.48,-0.26,True,False,False
1.5,-100,0.0,230.0,0,1.48,-0.26,True,False,False
1.5,-100,0.0,235.0,0,1.48,-0.26,False,False,True
1.5,-100,0.0,240.0,0,1.48,-0.26,False,False,True
1.5,-100,0.0,245.0,0,1.48,-0.26,False,False,True
1.5,-105,0.0,115.0,0,1.45,-0.39,False,False,True
1.5,-105,0.0,120.0,0,1.45,-0.39,False,False,True
1.5,-105,0.0,125.0,0,1.45,-0.39,False,False,True
1.5,-105,0.0,130.0,0,1.45,-0.39,False,False,True
1.5,-105,0.0,135.0,0,1.45,-0.39,False,False,True
1.5,-105,0.0,140.0,0,1.45,-0.39,False,False,True
1.5,-105,0.0,145.0,0,1.45,-0.39,False,False,True
1.5,-105,0.0,150.0,0,1.45,-0.39,True,False,False
1.5,-105,0.0,155.0,0,1.45,-0.39,True,False,False
1.5,-105,0.0,160.0,0,1.45,-0.39,True,False,False
1.5,-105,0.0,165.0,0,1.45,-0.39,True,False,False
1.5,-105,0.0,170.0,0,1.45,-0.39,False,True,False
1.5,-105,0.0,175.0,0,1.45,-0.39,False,True,False
1.5,-105,0.0,180.0,0,1.45,-0.39,True,False,False
1.5,-105,0.0,185.0,0,1.45,-0.39,True,False,False
1.5,-105,0.0,190.0,0,1.45,-0.39,True,False,False
1.5,-105,0.0,195.0,0,1.45,-0.39,True,False,False
1.5,-105,0.0,200.0,0,1.45,-0.39,True,False,False
1.5,-105,0.0,205.0,0,1.45,-0.39,False,True,False
1.5,-105,0.0,210.0,0,1.45,-0.39,False,True,False
1.5,-105,0.0,215.0,0,1.45,-0.39,True,False,False
1.5,-105,0.0,220.0,0,1.45,-0.39,True,False,False
1.5,-105,0.0,225.0,0,1.45,-0.39,True,False,False
1.5,-105,0.0,230.0,0,1.45,-0.39,True,False,False
1.5,-105,0.0,235.0,0,1.45,-0.39,False,False,True
1.5,-105,0.0,240.0,0,1.45,-0.39,False,False,True
1.5,-105,0.0,245.0,0,1.45,-0.39,False,False,True
1.5,-110,0.0,115.0,0,1.41,-0.51,False,False,True
1.5,-110,0.0,120.0,0,1.41,-0.51,False,False,True
1.5,-110,0.0,125.0,0,1.41,-0.51,False,False,True
1.5,-110,0.0,130.0,0,1.41,-0.51,False,False,True
1.5,-110,0.0,135.0,0,1.41,-0.51,False,False,True
1.5,-110,0.0,140.0,0,1.41,-0.51,False,False,True
1.5,-110,0.0,145.0,0,1.41,-0.51,False,False,True
1.5,-110,0.0,150.0,0,1.41,-0.51,False,False,True
1.5,-110,0.0,155.0,0,1.41,-0.51,True,False,False
1.5,-110,0.0,160.0,0,1.41,-0.51,True,False,False
1.5,-110,0.0,165.0,0,1.41,-0.51,True,False,False
1.5,-110,0.0,170.0,0,1.41,-0.51,True,False,False
1.5,-110,0.0,175.0,0,1.41,-0.51,True,False,False
1.5,-110,0.0,180.0,0,1.41,-0.51,True,False,False
1.5,-110,0.0,185.0,0,1.41,-0.51,True,False,False
1.5,-110,0.0,190.0,0,1.41,-0.51,True,False,False
1.5,-110,0.0,195.0,0,1.41,-0.51,True,False,False
1.5,-110,0.0,200.0,0,1.41,-0.51,True,False,False
1.5,-110,0.0,205.0,0,1.41,-0.51,True,False,False
1.5,-110,0.0,210.0,0,1.41,-0.51,True,False,False
1.5,-110,0.0,215.0,0,1.41,-0.51,True,False,False
1.5,-110,0.0,220.0,0,1.41,-0.51,True,False,False
1.5,-110,0.0,225.0,0,1.41,-0.51,True,False,False
1.5,-110,0.0,230.0,0,1.41,-0.51,True,False,False
1.5,-110,0.0,235.0,0,1.41,-0.51,True,False,False
1.5,-110,0.0,240.0,0,1.41,-0.51,False,False,True
1.5,-110,0.0,245.0,0,1.41,-0.51,False,False,True
1.5,-115,0.0,115.0,0,1.36,-0.63,False,False,True
1.5,-115,0.0,120.0,0,1.36,-0.63,False,False,True
1.5,-115,0.0,125.0,0,1.36,-0.63,False,False,True
1.5,-115,0.0,130.0,0,1.36,-0.63,False,False,True
1.5,-115,0.0,135.0,0,1.36,-0.63,False,False,True
1.5,-115,0.0,140.0,0,1.36,-0.63,False,False,True
1.5,-115,0.0,145.0,0,1.36,-0.63,False,False,True
1.5,-115,0.0,150.0,0,1.36,-0.63,False,False,True
1.5,-115,0.0,155.0,0,1.36,-0.63,True,False,False
1.5,-115,0.0,160.0,0,1.36,-0.63,True,False,False
1.5,-115,0.0,165.0,0,1.36,-0.63,True,False,False
1.5,-115,0.0,170.0,0,1.36,-0.63,True,False,False
1.5,-115,0.0,175.0,0,1.36,-0.63,True,False,False
1.5,-115,0.0,180.0,0,1.36,-0.63,True,False,False
1.5,-115,0.0,185.0,0,1.36,-0.63,True,False,False
1.5,-115,0.0,190.0,0,1.36,-0.63,True,False,False
1.5,-115,0.0,195.0,0,1.36,-0.63,True,False,False
1.5,-115,0.0,200.0,0,1.36,-0.63,True,False,False
1.5,-115,0.0,205.0,0,1.36,-0.63,True,False,False
1.5,-115,0.0,210.0,0,1.36,-0.63,True,False,False
1.5,-115,0.0,215.0,0,1.36,-0.63,True,False,False
1.5,-115,0.0,220.0,0,1.36,-0.63,True,False,False
1.5,-115,0.0,225.0,0,1.36,-0.63,True,False,False
1.5,-115,0.0,230.0,0,1.36,-0.63,True,False,False
1.5,-115,0.0,235.0,0,1.36,-0.63,True,False,False
1.5,-115,0.0,240.0,0,1.36,-0.63,False,False,True
1.5,-115,0.0,245.0,0,1.36,-0.63,False,False,True
1.5,-120,0.0,115.0,0,1.3,-0.75,False,False,True
1.5,-120,0.0,120.0,0,1.3,-0.75,False,False,True
1.5,-120,0.0,125.0,0,1.3,-0.75,False,False,True
1.5,-120,0.0,130.0,0,1.3,-0.75,False,False,True
1.5,-120,0.0,135.0,0,1.3,-0.75,False,False,True
1.5,-120,0.0,140.0,0,1.3,-0.75,False,False,True
1.5,-120,0.0,145.0,0,1.3,-0.75,False,False,True
1.5,-120,0.0,150.0,0,1.3,-0.75,False,False,True
1.5,-120,0.0,155.0,0,1.3,-0.75,False,False,True
1.5,-120,0.0,160.0,0,1.3,-0.75,True,False,False
1.5,-120,0.0,165.0,0,1.3,-0.75,True,False,False
1.5,-120,0.0,170.0,0,1.3,-0.75,True,False,False
1.5,-120,0.0,175.0,0,1.3,-0.75,True,False,False
1.5,-120,0.0,180.0,0,1.3,-0.75,True,False,False
1.5,-120,0.0,185.0,0,1.3,-0.75,True,False,False
1.5,-120,0.0,190.0,0,1.3,-0.75,True,False,False
1.5,-120,0.0,195.0,0,1.3,-0.75,True,False,False
1.5,-120,0.0,200.0,0,1.3,-0.75,True,False,False
1.5,-120,0.0,205.0,0,1.3,-0.75,True,False,False
1.5,-120,0.0,210.0,0,1.3,-0.75,True,False,False
1.5,-120,0.0,215.0,0,1.3,-0.75,True,False,False
1.5,-120,0.0,220.0,0,1.3,-0.75,True,False,False
1.5,-120,0.0,225.0,0,1.3,-0.75,True,False,False
1.5,-120,0.0,230.0,0,1.3,-0.75,True,False,False
1.5,-120,0.0,235.0,0,1.3,-0.75,True,False,False
1.5,-120,0.0,240.0,0,1.3,-0.75,True,False,False
1.5,-120,0.0,245.0,0,1.3,-0.75,False,False,True
1.5,-125,0.0,115.0,0,1.23,-0.86,False,False,True
1.5,-125,0.0,120.0,0,1.23,-0.86,False,False,True
1.5,-125,0.0,125.0,0,1.23,-0.86,False,False,True
1.5,-125,0.0,130.0,0,1.23,-0.86,False,False,True
1.5,-125,0.0,135.0,0,1.23,-0.86,False,False,True
1.5,-125,0.0,140.0,0,1.23,-0.86,False,False,True
1.5,-125,0.0,145.0,0,1.23,-0.86,False,False,True
1.5,-125,0.0,150.0,0,1.23,-0.86,False,False,True
1.5,-125,0.0,155.0,0,1.23,-0.86,False,False,True
1.5,-125,0.0,160.0,0,1.23,-0.86,False,False,True
1.5,-125,0.0,165.0,0,1.23,-0.86,True,False,False
1.5,-125,0.0,170.0,0,1.23,-0.86,True,False,False
1.5,-125,0.0,175.0,0,1.23,-0.86,True,False,False
1.5,-125,0.0,180.0,0,1.23,-0.86,True,False,False
1.5,-125,0.0,185.0,0,1.23,-0.86,True,False,False
1.5,-125,0.0,190.0,0,1.23,-0.86,True,False,False
1.5,-125,0.0,195.0,0,1.23,-0.86,True,False,False
1.5,-125,0.0,200.0,0,1.23,-0.86,True,False,False
1.5,-125,0.0,205.0,0,1.23,-0.86,True,False,False
1.5,-125,0.0,210.0,0,1.23,-0.86,True,False,False
1.5,-125,0.0,215.0,0,1.23,-0.86,True,False,False
1.5,-125,0.0,220.0,0,1.23,-0.86,True,False,False
1.5,-125,0.0,225.0,0,1.23,-0.86,True,False,False
1.5,-125,0.0,230.0,0,1.23,-0.86,True,False,False
1.5,-125,0.0,235.0,0,1.23,-0.86,True,False,False
1.5,-125,0.0,240.0,0,1.23,-0.86,True,False,False
1.5,-125,0.0,245.0,0,1.23,-0.86,False,False,True
1.5,-130,0.0,115.0,0,1.15,-0.96,False,False,True
1.5,-130,0.0,120.0,0,1.15,-0.96,False,False,True
1.5,-130,0.0,125.0,0,1.15,-0.96,False,False,True
1.5,-130,0.0,130.0,0,1.15,-0.96,False,False,True
1.5,-130,0.0,135.0,0,1.15,-0.96,False,False,True
1.5,-130,0.0,140.0,0,1.15,-0.96,False,False,True
1.5,-130,0.0,145.0,0,1.15,-0.96,False,False,True
1.5,-130,0.0,150.0,0,1.15,-0.96,False,False,True
1.5,-130,0.0,155.0,0,1.15,-0.96,False,False,True
1.5,-130,0.0,160.0,0,1.15,-0.96,False,False,True
1.5,-130,0.0,165.0,0,1.15,-0.96,False,False,True
1.5,-130,0.0,170.0,0,1.15,-0.96,True,False,False
1.5,-130,0.0,175.0,0,1.15,-0.96,True,False,False
1.5,-130,0.0,180.0,0,1.15,-0.96,True,False,False
1.5,-130,0.0,185.0,0,1.15,-0.96,True,False,False
1.5,-130,0.0,190.0,0,1.15,-0.96,True,False,False
1.5,-130,0.0,195.0,0,1.15,-0.96,True,False,False
1.5,-130,0.0,200.0,0,1.15,-0.96,True,False,False
1.5,-130,0.0,205.0,0,1.15,-0.96,True,False,False
1.5,-130,0.0,210.0,0,1.15,-0.96,True,False,False
1.5,-130,0.0,215.0,0,1.15,-0.96,True,False,False
1.5,-130,0.0,220.0,0,1.15,-0.96,True,False,False
1.5,-130,0.0,225.0,0,1.15,-0.96,True,False,False
1.5,-130,0.0,230.0,0,1.15,-0.96,True,False,False
1.5,-130,0.0,235.0,0,1.15,-0.96,True,False,False
1.5,-130,0.0,240.0,0,1.15,-0.96,True,False,False
1.5,-130,0.0,245.0,0,1.15,-0.96,False,False,True
1.5,-135,0.0,115.0,0,1.06,-1.06,False,False,True
1.5,-135,0.0,120.0,0,1.06,-1.06,False,False,True
1.5,-135,0.0,125.0,0,1.06,-1.06,False,False,True
1.5,-135,0.0,130.0,0,1.06,-1.06,False,False,True
1.5,-135,0.0,135.0,0,1.06,-1.06,False,False,True
1.5,-135,0.0,140.0,0,1.06,-1.06,False,False,True
1.5,-135,0.0,145.0,0,1.06,-1.06,False,False,True
1.5,-135,0.0,150.0,0,1.06,-1.06,False,False,True
1.5,-135,0.0,155.0,0,1.06,-1.06,False,False,True
1.5,-135,0.0,160.0,0,1.06,-1.06,False,False,True
1.5,-135,0.0,165.0,0,1.06,-1.06,False,False,True
1.5,-135,0.0,170.0,0,1.06,-1.06,False,False,True
1.5,-135,0.0,175.0,0,1.06,-1.06,True,False,False
1.5,-135,0.0,180.0,0,1.06,-1.06,True,False,False
1.5,-135,0.0,185.0,0,1.06,-1.06,True,False,False
1.5,-135,0.0,190.0,0,1.06,-1.06,True,False,False
1.5,-135,0.0,195.0,0,1.06,-1.06,True,False,False
1.5,-135,0.0,200.0,0,1.06,-1.06,True,False,False
1.5,-135,0.0,205.0,0,1.06,-1.06,True,False,False
1.5,-135,0.0,210.0,0,1.06,-1.06,True,False,False
1.5,-135,0.0,215.0,0,1.06,-1.06,True,False,False
1.5,-135,0.0,220.0,0,1.06,-1.06,True,False,False
1.5,-135,0.0,225.0,0,1.06,-1.06,True,False,False
1.5,-135,0.0,230.0,0,1.06,-1.06,True,False,False
1.5,-135,0.0,235.0,0,1.06,-1.06,True,False,False
1.5,-135,0.0,240.0,0,1.06,-1.06,True,False,False
1.5,-135,0.0,245.0,0,1.06,-1.06,True,False,False
1.5,-140,0.0,115.0,0,0.96,-1.15,False,False,True
1.5,-140,0.0,120.0,0,0.96,-1.15,False,False,True
1.5,-140,0.0,125.0,0,0.96,-1.15,False,False,True
1.5,-140,0.0,130.0,0,0.96,-1.15,False,False,True
1.5,-140,0.0,135.0,0,0.96,-1.15,False,False,True
1.5,-140,0.0,140.0,0,0.96,-1.15,False,False,True
1.5,-140,0.0,145.0,0,0.96,-1.15,False,False,True
1.5,-140,0.0,150.0,0,0.96,-1.15,False,False,True
1.5,-140,0.0,155.0,0,0.96,-1.15,False,False,True
1.5,-140,0.0,160.0,0,0.96,-1.15,False,False,True
1.5,-140,0.0,165.0,0,0.96,-1.15,False,False,True
1.5,-140,0.0,170.0,0,0.96,-1.15,False,False,True
1.5,-140,0.0,175.0,0,0.96,-1.15,False,False,True
1.5,-140,0.0,180.0,0,0.96,-1.15,False,False,True
1.5,-140,0.0,185.0,0,0.96,-1.15,True,False,False
1.5,-140,0.0,190.0,0,0.96,-1.15,True,False,False
1.5,-140,0.0,195.0,0,0.96,-1.15,True,False,False
1.5,-140,0.0,200.0,0,0.96,-1.15,True,False,False
1.5,-140,0.0,205.0,0,0.96,-1.15,True,False,False
1.5,-140,0.0,210.0,0,0.96,-1.15,True,False,False
1.5,-140,0.0,215.0,0,0.96,-1.15,True,False,False
1.5,-140,0.0,220.0,0,0.96,-1.15,True,False,False
1.5,-140,0.0,225.0,0,0.96,-1.15,True,False,False
1.5,-140,0.0,230.0,0,0.96,-1.15,True,False,False
1.5,-140,0.0,235.0,0,0.96,-1.15,True,False,False
1.5,-140,0.0,240.0,0,0.96,-1.15,True,False,False
1.5,-140,0.0,245.0,0,0.96,-1.15,True,False,False
1.5,-145,0.0,115.0,0,0.86,-1.23,False,False,True
1.5,-145,0.0,120.0,0,0.86,-1.23,False,False,True
1.5,-145,0.0,125.0,0,0.86,-1.23,False,False,True
1.5,-145,0.0,130.0,0,0.86,-1.23,False,False,True
1.5,-145,0.0,135.0,0,0.86,-1.23,False,False,True
1.5,-145,0.0,140.0,0,0.86,-1.23,False,False,True
1.5,-145,0.0,145.0,0,0.86,-1.23,False,False,True
1.5,-145,0.0,150.0,0,0.86,-1.23,False,False,True
1.5,-145,0.0,155.0,0,0.86,-1.23,False,False,True
1.5,-145,0.0,160.0,0,0.86,-1.23,False,False,True
1.5,-145,0.0,165.0,0,0.86,-1.23,False,False,True
1.5,-145,0.0,170.0,0,0.86,-1.23,False,False,True
1.5,-145,0.0,175.0,0,0.86,-1.23,False,False,True
