k_ep,k_run,t,NN_flip,NN_policy,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau_est,OF_x_est,OF_y_est,Tau,OF_x,OF_y,d_ceil,F_thrust,Mx,My,Mz,M1_thrust,M2_thrust,M3_thrust,M4_thrust,M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
9,5,96.363,0.000,0.000,--,--,--,-0.000,-0.001,1.408,-0.000,-0.003,2.410,-0.001,0.000,0.001,1.000,-0.002,-0.001,-0.015,-0.108,0.002,0.083,False,False,0.300,0.001,-0.054,0.278,0.011,0.000,0.670,0.343,-0.000,0.003,0.011,8.780,8.694,8.784,8.690,43898,43668,43909,43658,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,5,96.384,0.000,0.000,--,--,--,-0.000,-0.001,1.456,-0.000,-0.002,2.389,-0.001,0.000,0.001,1.000,0.008,-0.001,-0.014,-0.104,0.001,0.067,False,False,0.280,0.001,-0.026,0.261,0.011,0.000,0.622,0.350,-0.016,0.002,0.010,8.953,8.871,8.981,8.894,44355,44141,44430,44201,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,5,96.403,0.000,0.000,--,--,--,-0.000,-0.001,1.504,-0.000,-0.002,2.371,-0.001,0.000,0.000,1.000,0.012,0.000,-0.011,-0.091,0.001,0.053,False,False,0.249,0.003,0.414,0.244,0.010,0.000,0.577,0.357,-0.023,0.000,0.008,9.104,9.038,9.141,9.073,44750,44578,44844,44669,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,5,96.424,0.000,0.000,--,--,--,-0.000,-0.001,1.551,-0.000,-0.002,2.355,-0.001,0.000,0.000,1.000,0.010,0.001,-0.008,-0.078,0.002,0.042,True,False,0.217,-0.001,-0.806,0.224,0.009,0.000,0.527,0.000,0.000,-14.165,0.000,11.107,0.000,0.000,11.107,49526,0,0,49526,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,5,96.444,0.000,0.000,--,--,--,-0.000,-0.001,1.598,-0.001,-0.002,2.342,-0.001,-0.001,0.000,1.000,0.004,-0.223,-0.004,-0.070,-0.068,0.035,True,False,0.197,0.173,-0.573,0.205,0.009,0.000,0.480,0.000,0.000,-14.165,0.000,11.107,0.000,0.000,11.107,49526,0,0,49526,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,5,96.463,0.000,0.000,--,--,--,-0.000,-0.001,1.645,-0.006,-0.001,2.324,-0.001,-0.007,0.000,1.000,-0.003,-1.140,-0.000,-0.069,-0.804,0.033,True,False,0.204,1.001,0.692,0.187,0.009,-0.047,0.434,0.000,0.000,-14.165,0.000,11.107,0.000,0.000,11.107,49526,0,0,49526,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,5,96.483,0.000,0.000,--,--,--,-0.000,-0.001,1.691,-0.017,-0.001,2.301,-0.001,-0.026,0.000,1.000,-0.010,-2.695,0.003,-0.076,-2.996,0.035,True,False,0.184,2.710,0.751,0.169,0.011,-0.231,0.388,0.000,0.000,-14.165,0.000,11.107,0.000,0.000,11.107,49526,0,0,49526,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,5,96.503,0.000,0.000,--,--,--,-0.001,-0.001,1.737,-0.039,-0.001,2.270,-0.001,-0.063,0.000,0.998,-0.016,-4.755,0.007,-0.091,-7.279,0.042,True,False,0.136,5.355,0.856,0.152,0.013,-0.655,0.342,0.000,0.000,-14.165,0.000,11.107,0.000,0.000,11.107,49526,0,0,49526,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,5,96.524,0.000,0.000,--,--,--,-0.002,-0.001,1.782,-0.078,-0.000,2.229,-0.001,-0.123,0.000,0.992,-0.022,-7.221,0.012,-0.110,-14.175,0.057,True,False,0.325,6.035,0.648,0.138,0.017,-1.447,0.298,0.000,0.000,-14.165,0.000,11.107,0.000,0.000,11.107,49526,0,0,49526,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,5,96.543,0.000,0.000,--,--,--,-0.004,-0.001,1.826,-0.137,-0.000,2.173,-0.001,-0.209,0.000,0.978,-0.027,-10.029,0.018,-0.131,-24.110,0.083,True,False,0.133,8.764,-2.258,0.128,0.022,-2.670,0.257,0.000,0.000,-14.165,0.000,11.107,0.000,0.000,11.107,49526,0,0,49526,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,5,96.563,0.000,0.000,--,--,--,-0.008,-0.001,1.869,-0.219,0.000,2.094,-0.002,-0.321,0.001,0.947,-0.031,-13.120,0.025,-0.147,-37.437,0.121,True,False,0.104,7.101,4.618,0.123,0.030,-4.570,0.216,0.000,0.000,-14.165,0.000,11.107,0.000,0.000,11.107,49526,0,0,49526,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,5,96.583,0.000,0.000,--,--,--,-0.013,-0.001,1.909,-0.321,0.001,1.980,-0.002,-0.457,0.001,0.889,-0.035,-16.443,0.034,-0.150,-54.449,0.171,True,False,0.136,2.920,10.664,0.134,0.040,-7.225,0.177,0.000,0.000,-14.165,0.000,11.107,0.000,0.000,11.107,49526,0,0,49526,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,5,96.603,0.000,0.000,--,--,--,-0.021,-0.001,1.947,-0.432,0.001,1.822,-0.002,-0.611,0.001,0.791,-0.040,-19.959,0.045,-0.127,-75.389,0.229,True,False,0.136,-0.064,-0.536,0.189,0.051,-9.983,0.143,0.000,0.000,-14.165,0.000,11.107,0.000,0.000,11.107,49526,0,0,49526,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,5,96.624,0.000,0.000,--,--,--,-0.031,-0.001,1.982,-0.535,0.001,1.617,-0.002,-0.769,0.001,0.640,-0.046,-23.634,0.059,-0.070,-100.455,0.279,True,False,0.000,0.037,-0.025,0.839,0.059,-11.832,0.117,0.000,0.000,-14.165,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,5,96.644,0.000,0.000,--,--,--,-0.042,-0.001,2.012,-0.600,0.001,1.377,-0.002,-0.905,0.001,0.425,-0.053,-27.126,0.072,0.021,-129.674,0.298,True,True,5.032,0.098,-0.055,nan,0.065,-11.186,0.092,0.000,0.000,-14.165,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,5,96.663,0.000,0.000,--,--,--,-0.055,0.000,2.028,-0.590,0.079,0.356,-0.016,-0.973,-0.000,0.230,-3.044,4.409,-1.270,-0.448,-153.441,1.735,True,True,8.141,0.067,-0.018,0.514,-0.166,-9.326,0.082,0.000,0.000,-14.165,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,5,96.683,0.000,0.000,--,--,--,-0.067,0.001,2.025,-0.503,0.009,-0.485,-0.034,-0.864,0.005,0.503,2.516,46.555,-2.394,-1.462,-119.495,3.612,True,True,2.593,-0.142,0.057,0.143,0.025,-3.635,0.081,0.000,0.000,-14.165,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,5,96.703,0.000,0.000,--,--,--,-0.074,0.001,2.024,-0.438,-0.004,0.419,-0.030,-0.742,-0.015,0.670,-0.043,-16.377,0.452,-3.636,-95.801,1.422,True,True,0.000,0.055,0.009,0.253,0.388,-4.644,0.076,0.000,0.000,-14.165,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,5,96.724,0.000,0.000,--,--,--,-0.079,0.002,2.038,-0.151,0.061,0.635,-0.029,-0.872,0.000,0.488,-1.971,-14.791,1.207,-1.607,-121.462,2.962,True,True,0.000,0.012,-0.012,nan,-0.273,-6.372,0.067,0.000,0.000,-14.165,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,5,96.744,0.000,0.000,--,--,--,-0.085,0.002,2.042,-0.388,0.008,-0.246,-0.026,-0.831,-0.003,0.556,2.762,29.188,-0.790,-1.913,-112.410,2.308,True,True,5.460,-0.090,0.060,0.131,0.013,-3.264,0.063,0.000,0.000,-14.165,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,5,96.763,0.000,0.000,--,--,--,-0.090,0.002,2.038,-0.120,0.011,0.005,-0.017,-0.672,-0.013,0.740,0.275,5.339,0.358,-2.451,-84.499,0.166,True,True,0.000,-0.064,0.186,0.556,-0.176,-0.917,0.061,0.000,0.000,-14.165,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,5,96.783,0.000,0.000,--,--,--,-0.089,0.004,2.041,0.199,-0.058,0.044,-0.001,-0.749,-0.005,0.662,1.399,-16.937,-5.397,-0.507,-97.031,-0.225,True,True,0.714,-0.354,-0.049,nan,0.734,3.433,0.061,0.000,0.000,-14.165,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,5,96.803,0.000,0.000,--,--,--,-0.083,0.003,2.040,0.230,-0.046,-0.272,-0.000,-0.830,-0.018,0.557,-1.140,-1.682,-0.826,-1.734,-112.244,-1.146,True,True,6.776,-0.094,-0.053,nan,0.692,5.852,0.066,0.000,0.000,-14.165,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,5,96.824,0.000,0.000,--,--,--,-0.079,0.002,2.031,0.305,-0.029,-0.460,-0.013,-0.799,-0.003,0.601,-2.822,5.440,-0.837,-1.208,-106.046,1.003,True,True,0.000,-0.044,0.071,nan,0.127,6.310,0.073,0.000,0.000,-14.165,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,5,96.843,0.000,0.000,--,--,--,-0.071,0.001,2.025,0.417,-0.097,-0.163,-0.031,-0.816,-0.005,0.577,-0.127,-14.155,-2.282,-2.524,-109.366,2.632,True,True,10.000,0.001,-0.059,nan,0.520,6.036,0.080,0.000,0.000,-14.165,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,5,96.864,0.000,0.000,--,--,--,-0.061,-0.000,2.023,0.552,-0.048,-0.153,-0.043,-0.900,-0.005,0.434,-1.992,-12.834,-0.438,-2.637,-128.456,4.187,True,True,0.000,-0.343,-0.014,nan,-0.170,7.549,0.086,0.000,0.000,-14.165,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,5,96.883,0.000,0.000,--,--,--,-0.049,-0.001,2.017,0.653,-0.025,-0.343,-0.053,-0.916,-0.000,0.397,0.105,1.499,-0.382,-2.455,-132.996,5.576,True,True,8.042,0.210,-0.011,nan,-0.622,7.247,0.092,0.000,0.000,-14.165,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,5,96.904,0.000,0.000,--,--,--,-0.036,-0.002,2.013,0.631,-0.022,-0.069,-0.042,-0.922,-0.005,0.384,0.453,-9.074,2.151,-2.439,-134.729,4.228,True,True,6.237,0.111,-0.048,nan,-0.196,6.274,0.096,0.000,0.000,-14.165,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,5,96.924,0.000,0.000,--,--,--,-0.024,-0.001,2.015,0.593,0.029,0.141,-0.020,-0.970,0.004,0.244,-1.364,-15.877,2.382,-0.099,-151.731,2.335,True,True,10.000,0.024,-0.020,nan,-0.300,6.884,0.095,0.000,0.000,-14.165,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,5,96.943,0.000,0.000,--,--,--,-0.011,-0.001,2.017,0.672,0.004,0.049,-0.005,-0.988,0.016,0.154,-0.614,-2.697,1.489,1.760,-162.261,0.839,True,True,10.000,0.026,-0.009,nan,0.209,6.811,0.094,0.000,0.000,-14.165,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,5,96.963,0.000,0.000,--,--,--,0.002,-0.001,2.019,0.560,-0.037,0.146,0.003,-0.989,0.022,0.146,0.039,-3.557,0.063,2.564,-163.153,-0.001,True,True,10.000,0.034,0.032,nan,0.519,5.565,0.092,0.000,0.000,-14.165,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,5,96.983,0.000,0.000,--,--,--,0.010,-0.002,2.023,0.330,-0.036,0.273,-0.009,-0.998,0.018,0.056,0.522,-12.718,-1.875,2.046,-173.640,1.123,True,True,10.000,0.004,0.002,nan,0.325,5.061,0.087,0.000,0.000,-14.165,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,5,97.003,0.000,0.000,--,--,--,0.015,-0.003,2.027,0.137,-0.019,-0.000,-0.028,-1.000,0.003,0.006,0.278,2.960,-0.983,0.301,-179.280,3.237,True,True,10.000,0.065,-0.076,nan,-0.032,0.932,0.085,0.000,0.000,-14.165,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,5,97.024,0.000,0.000,--,--,--,0.014,-0.002,2.027,-0.143,0.038,-0.007,-0.020,-1.000,0.010,0.000,-0.915,-3.617,1.632,1.202,179.995,2.279,True,True,0.000,0.036,0.028,nan,-0.173,-1.163,0.085,0.000,0.000,-14.165,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,5,97.043,0.000,0.000,--,--,--,0.013,-0.002,2.027,0.070,-0.036,-0.005,-0.017,-1.000,0.008,-0.009,0.912,2.185,-1.158,0.892,178.937,1.897,True,True,10.000,-0.260,-0.413,15.248,0.241,0.830,0.085,0.000,0.000,-14.165,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,5,97.063,0.000,0.000,--,--,--,0.015,-0.003,2.027,0.016,0.026,-0.004,-0.027,-1.000,0.006,0.008,-0.763,-0.133,-0.134,0.681,-179.049,3.109,True,True,0.000,-0.215,0.041,15.715,-0.234,-0.172,0.085,0.000,0.000,-14.165,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,5,97.083,0.000,0.000,--,--,--,0.014,-0.002,2.027,-0.064,-0.004,-0.003,-0.018,-1.000,0.010,-0.006,0.251,-1.288,0.975,1.188,179.277,2.036,True,True,0.000,0.092,0.031,nan,0.091,-0.400,0.085,0.000,0.000,-14.165,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,5,97.103,0.000,0.000,--,--,--,0.014,-0.003,2.027,0.068,-0.008,-0.003,-0.020,-1.000,0.006,-0.001,0.108,1.639,-1.158,0.683,179.921,2.279,True,True,10.000,-0.188,-0.081,nan,-0.007,0.561,0.085,0.000,0.000,-14.165,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,5,97.124,0.000,0.000,--,--,--,0.015,-0.002,2.027,-0.035,0.018,-0.005,-0.025,-1.000,0.009,0.003,-0.449,-1.071,0.411,1.010,-179.711,2.884,True,True,10.000,0.385,0.470,19.567,-0.085,-0.385,0.085,0.000,0.000,-14.165,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,5,97.144,0.000,0.000,--,--,--,0.014,-0.002,2.027,-0.002,-0.013,-0.003,-0.017,-1.000,0.008,-0.005,0.375,0.188,0.331,0.921,179.424,1.974,True,True,10.000,0.352,-0.194,nan,0.100,0.125,0.085,0.000,0.000,-14.165,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--

9,5,--,8,--,[2.445 7.149],[0.068 0.094],[0.245 7.083],--,--,--,0.000,0.000,2.500,--,--,--,--,--,--,--,--,--,--,207.09,[0.103 -183.284 -185.094],--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Rollout Completed: Impact Timeout
9,5,96.422,0.000,0.000,--,--,--,-0.000,-0.001,1.551,-0.000,-0.002,2.355,-0.001,0.000,0.000,1.000,0.010,0.001,-0.008,-0.078,0.002,0.042,True,--,--,--,--,0.217,-0.001,-0.806,0.527,0.000,0.000,-7.083,0.000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Flip Data
9,5,96.641,--,--,--,--,--,-0.042,-0.001,2.012,-0.600,0.001,1.377,-0.002,-0.905,0.001,0.425,-0.053,-27.126,0.072,0.021,-129.674,0.298,True,True,--,--,--,4,1,1,1,1,--,1.352,0.888,4.107,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Impact Data

9,6,97.244,0.000,0.000,--,--,--,-0.000,0.000,0.359,-0.002,0.001,-0.428,-0.001,-0.004,-0.000,1.000,-0.001,-0.087,-0.004,-0.108,-0.515,-0.033,False,False,0.000,0.149,0.079,nan,-0.001,0.004,1.731,0.486,0.010,0.189,0.006,12.263,12.515,12.544,12.202,51993,52507,52566,51865,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,--
9,6,97.263,0.000,0.000,--,--,--,-0.000,0.000,0.350,-0.003,0.001,-0.434,-0.001,-0.005,-0.000,1.000,-0.006,-0.025,-0.004,-0.107,-0.535,-0.035,False,False,0.000,0.018,0.050,nan,-0.001,0.005,1.739,0.487,0.019,0.089,0.005,12.385,12.480,12.495,12.310,52242,52436,52467,52088,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,--
9,6,97.284,0.000,0.000,--,--,--,-0.000,0.000,0.341,-0.005,0.001,-0.421,-0.001,-0.004,-0.000,1.000,0.018,0.100,-0.002,-0.103,-0.490,-0.036,False,False,0.000,-0.080,0.060,nan,-0.001,0.004,1.748,0.482,-0.020,-0.120,0.004,12.373,12.152,12.217,12.372,52218,51763,51897,52216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,--
9,6,97.304,0.000,0.000,--,--,--,0.000,0.000,0.615,0.000,0.000,2.510,0.000,0.000,-0.000,1.000,0.004,0.011,-0.000,0.001,0.003,-0.000,False,False,0.543,0.102,-10.802,0.582,-0.000,0.000,1.465,0.330,-0.007,-0.019,0.000,8.426,8.394,8.408,8.434,42940,42849,42891,42962,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,97.324,0.000,0.000,--,--,--,0.000,-0.000,0.666,0.000,-0.000,2.544,0.000,0.000,0.000,1.000,0.004,0.018,0.001,0.005,0.018,0.001,False,False,0.587,-0.019,0.141,0.555,-0.000,0.000,1.415,0.317,-0.008,-0.033,-0.001,8.095,8.053,8.056,8.117,42009,41889,41897,42073,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,97.343,0.000,0.000,--,--,--,0.000,-0.000,0.717,0.000,-0.000,2.569,0.000,0.000,0.000,1.000,0.007,0.029,0.002,0.013,0.049,0.003,False,False,0.546,-0.035,-0.420,0.529,-0.000,0.001,1.361,0.307,-0.014,-0.055,-0.002,7.841,7.776,7.777,7.883,41272,41079,41084,41395,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,97.363,0.000,0.000,--,--,--,0.000,-0.000,0.768,0.001,-0.000,2.588,0.000,0.001,0.000,1.000,0.009,0.036,0.003,0.022,0.086,0.007,False,False,0.508,-0.041,0.111,0.505,-0.001,0.002,1.309,0.299,-0.018,-0.069,-0.003,7.642,7.561,7.562,7.698,40678,40432,40435,40847,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,97.383,0.000,0.000,--,--,--,0.000,-0.000,0.820,0.001,-0.000,2.600,0.000,0.001,0.000,1.000,0.008,0.032,0.003,0.032,0.125,0.010,False,False,0.491,-0.035,0.299,0.483,-0.001,0.004,1.257,0.293,-0.017,-0.067,-0.004,7.495,7.422,7.416,7.554,40230,40006,39987,40412,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,97.404,0.000,0.000,--,--,--,0.000,-0.000,0.872,0.001,-0.000,2.604,0.000,0.001,0.000,1.000,0.006,0.024,0.004,0.040,0.158,0.014,False,False,0.490,-0.027,-0.725,0.463,-0.001,0.005,1.205,0.290,-0.015,-0.059,-0.004,7.398,7.341,7.329,7.456,39931,39751,39714,40112,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,97.424,0.000,0.000,--,--,--,0.000,-0.000,0.924,0.002,-0.000,2.603,0.000,0.002,0.000,1.000,0.003,0.013,0.003,0.045,0.179,0.018,False,False,0.472,-0.016,0.038,0.443,-0.001,0.005,1.153,0.288,-0.011,-0.044,-0.004,7.352,7.318,7.300,7.405,39787,39680,39624,39952,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,97.444,0.000,0.000,--,--,--,0.000,-0.000,0.976,0.002,-0.001,2.597,0.000,0.002,0.000,1.000,-0.001,-0.002,0.003,0.047,0.185,0.022,False,False,0.438,-0.002,0.093,0.424,-0.001,0.005,1.101,0.289,-0.005,-0.021,-0.004,7.349,7.349,7.323,7.390,39778,39777,39697,39906,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,97.464,0.000,0.000,--,--,--,0.000,-0.000,1.028,0.003,-0.001,2.586,0.000,0.002,0.000,1.000,-0.005,-0.017,0.002,0.043,0.174,0.025,False,False,0.405,0.018,-0.054,0.407,-0.001,0.005,1.052,0.290,0.002,0.003,-0.004,7.385,7.419,7.388,7.412,39892,39996,39898,39975,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,97.483,0.000,0.000,--,--,--,0.000,-0.000,1.080,0.003,-0.001,2.570,0.000,0.001,0.000,1.000,-0.008,-0.031,0.001,0.036,0.146,0.027,False,False,0.391,0.038,0.561,0.389,-0.001,0.003,0.998,0.294,0.007,0.026,-0.003,7.462,7.526,7.491,7.474,40129,40325,40218,40166,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,97.504,0.000,0.000,--,--,--,0.000,-0.000,1.131,0.004,-0.001,2.552,0.000,0.001,0.000,1.000,-0.011,-0.041,0.001,0.025,0.104,0.028,False,False,0.393,0.049,-0.135,0.372,-0.000,0.001,0.949,0.298,0.012,0.045,-0.002,7.558,7.645,7.609,7.555,40422,40687,40579,40415,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,97.524,0.000,0.000,--,--,--,0.000,-0.000,1.182,0.004,-0.001,2.531,0.000,0.000,0.000,1.000,-0.012,-0.047,-0.000,0.011,0.053,0.028,False,False,0.380,0.051,-0.002,0.355,0.001,-0.002,0.896,0.303,0.015,0.057,-0.001,7.684,7.783,7.750,7.669,40805,41100,41003,40760,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,97.543,0.000,0.000,--,--,--,0.000,-0.000,1.232,0.004,-0.001,2.507,-0.000,-0.000,0.000,1.000,-0.012,-0.047,-0.001,-0.003,-0.002,0.027,False,False,0.350,0.054,0.191,0.338,0.001,-0.005,0.846,0.309,0.016,0.061,-0.000,7.837,7.935,7.909,7.814,41260,41546,41471,41191,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,97.562,0.000,0.000,--,--,--,0.001,-0.000,1.282,0.004,-0.001,2.483,-0.000,-0.000,0.000,1.000,-0.010,-0.042,-0.002,-0.015,-0.053,0.025,False,False,0.318,0.049,-0.271,0.321,0.002,-0.008,0.796,0.318,0.014,0.057,0.001,8.063,8.147,8.131,8.034,41917,42156,42110,41835,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,97.583,0.000,0.000,--,--,--,0.001,-0.000,1.331,0.004,-0.001,2.457,-0.000,-0.001,0.000,1.000,-0.008,-0.033,-0.003,-0.026,-0.096,0.022,False,False,0.300,0.037,0.415,0.305,0.003,-0.011,0.747,0.326,0.011,0.046,0.002,8.300,8.358,8.354,8.270,42588,42751,42740,42504,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,97.604,0.000,0.000,--,--,--,0.001,-0.000,1.380,0.004,-0.001,2.432,-0.000,-0.001,0.000,1.000,-0.004,-0.018,-0.003,-0.032,-0.125,0.019,False,False,0.315,0.013,0.861,0.288,0.003,-0.013,0.698,0.335,0.005,0.025,0.002,8.540,8.561,8.571,8.514,43252,43310,43336,43181,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,97.624,0.000,0.000,--,--,--,0.001,-0.000,1.429,0.003,-0.001,2.408,-0.000,-0.001,0.000,1.000,0.000,-0.002,-0.003,-0.034,-0.136,0.015,False,False,0.279,-0.005,0.484,0.270,0.003,-0.014,0.650,0.344,-0.001,-0.000,0.002,8.768,8.749,8.770,8.751,43867,43817,43872,43822,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,97.644,0.000,0.000,--,--,--,0.001,-0.000,1.477,0.003,-0.001,2.386,-0.000,-0.001,0.000,1.000,0.003,0.010,-0.003,-0.032,-0.131,0.012,False,False,0.266,-0.017,0.463,0.253,0.003,-0.014,0.602,0.351,-0.006,-0.020,0.002,8.970,8.923,8.948,8.962,44401,44276,44343,44381,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,97.663,0.000,0.000,--,--,--,0.001,-0.000,1.524,0.003,-0.001,2.368,-0.000,-0.001,0.000,1.000,0.004,0.015,-0.002,-0.028,-0.115,0.009,True,False,0.234,-0.029,0.007,0.234,0.003,-0.013,0.554,0.000,0.000,-14.254,0.000,11.177,0.000,0.000,11.177,49680,0,0,49680,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
