V_mag,V_angle,Plane_Angle,Trial_num,--,Pad_Connections,BodyContact,ForelegContact,HindlegContact,--,a_Trg_trg,a_Rot_trg,Vel_mag_B_O_trg,Vel_angle_B_O_trg,Vel_mag_B_P_trg,Vel_angle_B_P_trg,Tau_CR_trg,Tau_trg,Theta_x_trg,D_perp_CR_trg,D_perp_trg,--,Phi_B_O_impact,Phi_B_P_impact,Omega_B_O_impact,Vel_B_P_impact_x,Vel_B_P_impact_z,Impact_Magnitude,Force_Impact_x,Force_Impact_y,Force_Impact_z,--,reward,reward_vals,NN_Output_trg,a_Rot_scale,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
0.5,50,45,1,--,0,False,False,False,--,0.524,-90.0,0.5,5.0,0.5,50.0,0.105,0.648,1.295,0.04,0.248,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.066,[0.979 1.    0.    0.    0.    0.    0.   ],[ 0.524 -1.     0.     0.008],[-90   0],--,0,0,0,0,1,0
0.5,50,45,2,--,0,False,False,False,--,0.519,-89.999,0.5,5.0,0.5,50.0,0.108,0.651,1.288,0.041,0.249,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.065,[0.973 1.    0.    0.    0.    0.    0.   ],[ 0.519 -1.     0.     0.009],[-90   0],--,0,0,0,0,1,0
0.5,50,45,3,--,0,False,False,False,--,0.524,-90.0,0.5,5.0,0.5,50.0,0.105,0.648,1.295,0.04,0.248,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.066,[0.979 1.    0.    0.    0.    0.    0.   ],[ 0.524 -1.     0.     0.008],[-90   0],--,0,0,0,0,1,0
0.5,50,45,4,--,0,False,False,False,--,0.527,-90.0,0.5,5.0,0.5,50.0,0.103,0.646,1.299,0.039,0.247,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.066,[0.983 1.    0.    0.    0.    0.    0.   ],[ 0.527 -1.     0.     0.008],[-90   0],--,0,0,0,0,1,0
0.5,55,45,0,--,0,False,False,False,--,0.52,-90.0,0.5,10.0,0.5,55.0,0.111,0.619,1.131,0.046,0.254,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.066,[0.981 1.    0.    0.    0.    0.    0.   ],[ 0.52 -1.    0.    0.01],[-90   0],--,0,0,0,0,1,0
0.5,55,45,1,--,0,False,False,False,--,0.509,-89.999,0.5,10.0,0.5,55.0,0.114,0.622,1.126,0.047,0.255,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.065,[0.976 1.    0.    0.    0.    0.    0.   ],[ 0.509 -1.     0.     0.011],[-90   0],--,0,0,0,0,1,0
0.5,55,45,2,--,0,False,False,False,--,0.525,-90.0,0.5,10.0,0.5,55.0,0.106,0.614,1.14,0.044,0.252,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.066,[0.991 1.    0.    0.    0.    0.    0.   ],[ 0.525 -1.     0.     0.009],[-90   0],--,0,0,0,0,1,0
0.5,55,45,3,--,0,False,False,False,--,0.524,-90.0,0.5,10.0,0.5,55.0,0.108,0.616,1.137,0.044,0.252,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.066,[0.988 1.    0.    0.    0.    0.    0.   ],[ 0.523 -1.     0.     0.01 ],[-90   0],--,0,0,0,0,1,0
0.5,55,45,4,--,0,False,False,False,--,0.524,-90.0,0.5,10.0,0.5,55.0,0.107,0.615,1.138,0.044,0.252,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.066,[0.989 1.    0.    0.    0.    0.    0.   ],[ 0.524 -1.     0.     0.01 ],[-90   0],--,0,0,0,0,1,0
0.5,60,45,0,--,0,False,False,False,--,0.52,-90.0,0.5,15.0,0.5,60.0,0.114,0.594,0.972,0.049,0.257,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.066,[0.989 1.    0.    0.    0.    0.    0.   ],[ 0.52  -1.     0.     0.011],[-90   0],--,0,0,0,0,1,0
