Time (s),ESC signal,Servo 1,Servo 2,Servo 3,AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (rad/s),Motor Optical Speed (rad/s),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),Vibration (g),App message,Unnamed: 21
380.8071241499998,500,,,,-0.02556640625,0.00869140625,-0.996015625,0.0020697595121711,28.60327114341467,16.162060985565187,0.4057712710998021,0,1455.70931592312,6.558100094605919,3.0130335867429427,46.04010977712797,9.191446527808209,4.018272170737155,0.10814453125,,
388.5312808499999,600,,,,-0.02765625,0.00841796875,-0.9969921875,0.002798370169668,40.064727616795054,16.129807662963866,0.5982602090737782,0,1712.37743572224,9.649819562468222,4.791923794818149,49.66797226419212,8.104555377347058,3.916608677662381,0.1804296875,,
396.2361174999999,700,,,,-0.026875,0.00236328125,-0.99693359375,0.0039426512062498,54.87172630287421,16.087470779418947,0.8259012867114507,0,1970.61635184816,13.28665980457703,7.769434387769038,58.49613320075282,6.854461615675022,3.9584238095063062,0.1549609375,,
403.9692637,800,,,,-0.0272265625,0.00732421875,-0.99861328125,0.0049134834975985,70.39983492811379,16.033793563842774,1.098593520631548,0,2206.65467988864,17.614622494458864,10.841926205922151,61.59310846271613,6.371320405979804,3.8673739775460287,0.22306640625,,
411.6848532000001,900,,,,-0.029296875,0.0050390625,-0.9975390625,0.0058947699274896,87.81550642572084,15.965495920181274,1.4395700223348102,0,2430.44079658008,22.983476512840603,14.326635884787796,62.36596888722972,6.030460264297476,3.721312988804361,0.128671875,,
419.4254998999999,1000,,,,-0.02845703125,0.0034375,-0.9959375,0.0067841513553806,102.35276696787814,15.890977354049683,1.7861491448781452,0,2636.73871416648,28.38366087376824,17.88778558413343,63.025907958473205,5.632584233400055,3.525366019965275,0.22423828125,,
427.1623526000001,1100,,,,-0.0294921875,0.00578125,-1.00154296875,0.0080699514682543,120.81053850908798,15.806925706863405,2.185181089153048,0,2839.4761600788,34.54099519174377,22.91443887289196,66.33953297605849,5.190406283661887,3.431254859231393,0.34068359375,,
434.9506485000002,1200,,,,-0.02845703125,0.00380859375,-0.9964453125,0.009183170397187,139.08656578680865,15.713776063919068,2.663917117824312,0,3037.9200960312,41.86015973108169,27.898054988162126,66.65408223353707,4.9142213466506846,3.267931722301838,0.51048828125,,
461.7429779499999,0,,,,0.0001171875,0.0025390625,-0.9967578125,-2.5302088483e-05,-0.11043449278627726,15.927847414016725,-0.001394973010756,0,0.0,0.1265027871635431,0.0,0.0,0.0,0.0,0.06736328125,,
467.5085386999999,100,,,,-0.02666015625,0.00732421875,-0.9918359375,0.0001184536421111,1.0010800884663895,15.934144449234008,0.0228113375115208,0,224.51915497728,0.3640828124240956,0.091063412379759,34.806087311343845,38.31167698632745,6.608001946200385,0.0996875,,
475.2692243000004,200,,,,-0.026328125,0.005859375,-0.988828125,0.0002232927667418,3.578459286256714,15.935217304229736,0.0656956846616231,0,564.6489196070399,1.0468745780363136,0.1986147061376721,19.640061456456188,16.527524853540616,1.844163600662686,0.098828125,,
483.0489180999999,300,,,,-0.0262109375,0.0101171875,-0.99791015625,0.0006144651806631,9.15920004342768,15.930341691970826,0.1404977753362618,0,871.16364284328,2.238177922692173,0.563435167030208,25.50832433463436,16.577858645042188,3.0828200165516493,0.121015625,,
490.8633041000002,400,,,,-0.02412109375,0.01044921875,-1.0009375,0.0013536126511945,16.997044641205047,15.918898191452026,0.2509492428204976,0,1161.13264477056,3.994836135523496,1.5716916551284623,39.55963917804552,11.179974290076895,3.687528114820645,0.09953125,,
498.6043806500005,500,,,,-0.0246875,0.00833984375,-0.9984765625,0.0021050846488231,27.346985949627395,15.900382747650148,0.3968069897196256,0,1434.24176612352,6.309377845582237,3.0192614936369764,47.86419121379886,8.947252636120833,3.9729199694975743,0.10470703125,,
506.3524906499999,600,,,,-0.028046875,0.00884765625,-1.00111328125,0.002873838899062,39.472111081471844,15.876481809616088,0.5836445565125905,0,1689.44380935096,9.266226142980054,4.854976064603044,52.42548041217415,7.855097538183788,4.014656074382807,0.2244140625,,
514.08170665,700,,,,-0.0291015625,0.006171875,-0.9990234375,0.0037945876711631,53.36171166937992,15.84251007080078,0.8072481859824621,0,1942.76089698624,12.788837730277296,7.372104781754108,57.67034217933141,7.073499132753076,3.994760152129035,0.1469921875,,
521.8260421999998,800,,,,-0.02818359375,0.00529296875,-0.996796875,0.0046729010763899,68.3543015293665,15.80169692993164,1.073187080135103,0,2178.48506576136,16.958166579025928,10.17986488842445,60.06303749659127,6.561300953826923,3.895763767231872,0.20314453125,,
529.5871816999997,900,,,,-0.02931640625,0.00666015625,-0.99859375,0.0058487347293738,85.29749794681629,15.749240055084227,1.405000991334673,0,2404.15613804496,22.12770308816316,14.0611654156783,63.56501863536112,5.948048190068163,3.7515591842192095,0.13591796875,,
537.3721397499999,1000,,,,-0.02703125,0.00423828125,-0.99830078125,0.0068429367212811,100.52758965277116,15.695772981643676,1.7566549951932393,0,2608.5691000392,27.572056686082583,17.850209519199357,64.74759845690186,5.535704359090879,3.5628180370820712,0.2375390625,,
545.1845927500002,1100,,,,-0.027734375,0.0068359375,-1.00146484375,0.0077611628692689,117.89771315899604,15.63579984664917,2.1420547325513324,0,2814.55285836024,33.49274575479812,21.84448658211428,65.22269087246578,5.3171613034067935,3.451640262233593,0.3260546875,,
