V_mag,V_angle,Plane_Angle,Trial_num,--,Pad_Connections,BodyContact,ForelegContact,HindlegContact,--,a_Trg_trg,a_Rot_trg,Vel_mag_B_O_trg,Vel_angle_B_O_trg,Vel_mag_B_P_trg,Vel_angle_B_P_trg,Tau_CR_trg,Tau_trg,Theta_x_trg,D_perp_CR_trg,D_perp_trg,--,Phi_B_O_impact,Phi_B_P_impact,Omega_B_O_impact,Vel_B_P_impact_x,Vel_B_P_impact_z,Impact_Magnitude,Force_Impact_x,Force_Impact_y,Force_Impact_z,--,reward,reward_vals,NN_Output_trg,a_Rot_scale,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
1.6,75,0,0,--,4,False,True,False,--,0.535,-69.843,1.6,75.0,1.6,75.0,0.171,0.306,0.876,0.265,0.473,--,-114.234,114.234,-15.99,-0.37,0.382,nan,nan,nan,nan,--,0.63,[0.999 0.899 0.945 0.267 0.819 0.156 1.   ],[ 0.538 -0.421  0.003  0.013],[-100    0],--,1,0,0,0,0,0
1.6,75,0,1,--,4,False,True,False,--,0.538,-70.731,1.6,75.0,1.6,75.0,0.171,0.306,0.876,0.264,0.473,--,-113.971,113.971,-16.106,-0.377,0.409,nan,nan,nan,nan,--,0.63,[0.998 0.9   0.945 0.271 0.821 0.156 1.   ],[ 0.538 -0.419  0.003  0.013],[-100    0],--,1,0,0,0,0,0
1.6,75,0,2,--,4,False,True,False,--,0.533,-70.485,1.6,75.0,1.6,75.0,0.17,0.305,0.878,0.263,0.471,--,-113.552,113.552,-16.048,-0.372,0.406,nan,nan,nan,nan,--,0.63,[0.999 0.903 0.936 0.27  0.824 0.157 1.   ],[ 0.539 -0.409  0.003  0.013],[-100    0],--,1,0,0,0,0,0
1.6,75,0,3,--,4,False,True,False,--,0.537,-71.377,1.6,75.0,1.6,75.0,0.172,0.307,0.872,0.267,0.475,--,-114.133,114.133,-16.15,-0.377,0.424,nan,nan,nan,nan,--,0.632,[0.998 0.894 0.952 0.274 0.82  0.156 1.   ],[ 0.538 -0.436  0.003  0.014],[-100    0],--,1,0,0,0,0,0
1.6,75,0,4,--,4,False,True,False,--,0.532,-73.93,1.6,75.0,1.6,75.0,0.178,0.312,0.858,0.275,0.483,--,-115.702,115.702,-16.503,-0.397,0.469,nan,nan,nan,nan,--,0.636,[0.999 0.871 0.996 0.282 0.809 0.154 1.   ],[ 0.535 -0.5    0.004  0.016],[-100    0],--,1,0,0,0,0,0
1.6,85,0,0,--,4,False,True,False,--,0.544,-63.916,1.6,85.0,1.6,85.0,0.171,0.302,0.29,0.273,0.481,--,-115.7,115.7,-15.32,-0.612,0.245,nan,nan,nan,nan,--,0.627,[1.    0.899 1.    0.205 0.809 0.154 1.   ],[ 0.545 -0.274  0.002  0.009],[-100    0],--,1,0,0,0,0,0
1.6,85,0,1,--,4,False,True,False,--,0.535,-65.022,1.6,85.0,1.6,85.0,0.173,0.304,0.288,0.276,0.484,--,-116.999,116.999,-15.499,-0.623,0.262,nan,nan,nan,nan,--,0.625,[0.998 0.89  1.    0.211 0.8   0.152 1.   ],[ 0.536 -0.286  0.002  0.01 ],[-100    0],--,1,0,0,0,0,0
1.6,85,0,2,--,4,False,True,False,--,0.547,-63.546,1.6,85.0,1.6,85.0,0.169,0.299,0.292,0.269,0.477,--,-115.012,115.012,-15.265,-0.609,0.243,nan,nan,nan,nan,--,0.627,[0.998 0.91  1.    0.202 0.814 0.155 1.   ],[ 0.547 -0.269  0.002  0.009],[-100    0],--,1,0,0,0,0,0
1.6,85,0,3,--,4,False,True,False,--,0.546,-65.06,1.6,85.0,1.6,85.0,0.172,0.303,0.289,0.274,0.482,--,-116.166,116.166,-15.482,-0.62,0.271,nan,nan,nan,nan,--,0.627,[0.997 0.895 1.    0.211 0.806 0.153 1.   ],[ 0.545 -0.288  0.002  0.009],[-100    0],--,1,0,0,0,0,0
1.6,85,0,4,--,4,False,True,False,--,0.548,-63.668,1.6,85.0,1.6,85.0,0.166,0.297,0.295,0.265,0.473,--,-113.481,113.481,-15.242,-0.606,0.264,nan,nan,nan,nan,--,0.63,[0.998 0.923 1.    0.203 0.824 0.157 1.   ],[ 0.549 -0.265  0.002  0.008],[-100    0],--,1,0,0,0,0,0
