vel_IC,phi_IC,trial_num,vx,vz,mu_0,sigma_0,RREV_threshold,RREV_sig,My_d,My_d_sig,landing_rate_4_leg,landing_rate_2_leg,RREV_flip_mean,RREV_flip_std,dRREV_flip_mean,dRREV_flip_std,OF_y_flip_mean,OF_y_flip_std,flip_height_mean,flip_height_std,flip_d_mean,flip_vz_mean,flip_vz_std,impact_force_x_mean,impact_force_x_std,impact_force_z_mean,impact_force_z_std,impact_vx_mean,impact_vx_std,impact_vz_mean,impact_vz_std,impact_eul_mean,impact_eul_std,t_delta_mean,t_delta_std
1.0,20.0,22,0.94,0.34,[3.   3.24],[2. 2.],3.68,0.0,5.25,0.0,0.0,0.0,3.7681,0.0347,13.708,0.5038,-10.2831,0.0954,2.0089,0.0017,0.0911,0.337,0.0,4.8671,1.1093,4.8671,1.1093,0.8784,0.0075,-0.1178,0.0297,,,0.1066,0.0045
1.0,20.0,23,0.94,0.34,[4.   3.62],[2. 2.],3.24,0.01,6.47,0.06,0.0,0.0,3.2804,0.042,10.3522,0.2701,-8.9517,0.117,1.9952,0.0014,0.1048,0.337,0.0,2.9386,1.867,5.2402,2.3237,0.8353,0.0159,-0.0949,0.034,,,0.1166,0.005
1.0,20.0,24,0.94,0.34,[5.   7.15],[2. 2.],3.14,0.02,7.24,0.06,0.0,0.0,3.2131,0.0233,10.3158,0.1531,-8.7696,0.0633,1.9951,0.0008,0.1049,0.337,0.0,3.9829,1.7733,8.668,1.9215,0.8359,0.0113,-0.025,0.029,,,0.1107,0.0041
1.0,25.0,10,0.91,0.42,[6.7  3.46],[2. 2.],3.41,0.0,8.67,0.01,0.0,0.0,3.4516,0.0306,11.3248,0.2481,-7.3295,0.0655,1.9758,0.0013,0.1242,0.418,0.0,2.0345,1.2112,12.5351,1.5289,0.7894,0.0094,0.1471,0.0157,,,0.1076,0.0023
1.0,25.0,11,0.91,0.42,[6.15 7.1 ],[2. 2.],3.56,0.0,7.22,0.02,0.0,0.0,3.6372,0.0364,12.4886,0.2494,-7.7251,0.0794,1.9817,0.0012,0.1183,0.418,0.0,2.6013,1.8787,8.8639,2.2785,0.794,0.0145,0.0357,0.0298,,,0.1146,0.0043
1.0,25.0,20,0.91,0.42,[1.   7.75],[2. 2.],3.23,0.0,9.07,0.05,0.0,0.0,3.2799,0.0323,10.7352,0.2356,-6.961,0.0688,1.9724,0.0014,0.1276,0.418,0.0,0.0,0.0,7.2946,2.3169,0.7416,0.0182,0.1328,0.0227,,,0.1161,0.0031
1.0,25.0,21,0.91,0.42,[2.   3.97],[2. 2.],4.52,0.0,4.6,0.04,0.0,0.0,4.6109,0.0645,20.689,1.1237,-9.7992,0.1488,2.008,0.0025,0.092,0.418,0.0,5.2028,0.3312,5.2028,0.3312,0.8647,0.0068,-0.0147,0.0444,,,0.0968,0.0064
1.0,25.0,22,0.91,0.42,[3.   4.11],[2. 2.],4.46,0.0,4.64,0.01,0.0,0.0,4.5478,0.0639,19.3854,0.5549,-9.6665,0.1485,2.005,0.0014,0.095,0.418,0.0,5.1932,0.3714,5.1932,0.3714,0.8599,0.0086,-0.0433,0.0449,,,0.1014,0.0062
1.0,25.0,23,0.91,0.42,[4.   4.48],[2. 2.],3.79,0.0,6.29,0.02,0.0,0.0,3.8666,0.042,14.2202,0.3093,-8.2121,0.0939,1.9891,0.0012,0.1109,0.418,0.0,5.9912,2.3782,9.1204,2.5213,0.8163,0.014,-0.0083,0.0357,,,0.1129,0.005
1.0,25.0,24,0.91,0.42,[5.   6.53],[2. 2.],6.45,0.0,2.62,0.0,0.0,0.0,6.6457,0.1074,44.2917,1.443,-14.1849,0.224,2.0372,0.001,0.0628,0.418,0.0,,,,,,,,,,,,
