vz_d,vx_d,trial_num,landing_rate,RREV_threshold,G1,RREV_sig,G1_sig,RREV_trigger,OF_y,My_d,impact_eul,impact_tdelta,alpha_mu,alpha_sigma,mu_ini,sigma_ini
1.5,2.75,3,0.4615384638309479,4.25,8.09,0.11,0.04,4.810333333333333,-7.7059999999999995,-8.108333333333333,2.553935333632836,0.20533333333333795,[0. 0.],[0. 0.],[1.92 3.68],[1.5 1.5]
1.5,2.75,4,0.7222222089767456,4.54,7.76,0.01,0.0,5.035692307692307,-8.066076923076924,-7.758230769230769,-131.2702930797276,0.18600000000000266,[0. 0.],[0. 0.],[3.83 5.01],[1.5 1.5]
1.5,2.75,5,0.6111111044883728,4.61,7.68,0.01,0.0,5.052999999999999,-8.093909090909092,-7.6771818181818166,-150.68854330979624,0.18490909090908952,[0. 0.],[0. 0.],[2.51 5.71],[1.5 1.5]
1.75,0.0,0,0.4166666567325592,4.76,7.99,0.01,0.82,5.052899999999999,0.0,-7.4033999999999995,-109.00215106798476,0.16740000000000207,[0. 0.],[0. 0.],[5.08 4.25],[1.5 1.5]
1.75,0.0,1,0.4545454680919647,4.82,3.56,0.01,0.05,5.2056,0.0,-3.5728999999999997,-91.03212007322584,0.2090000000000014,[0. 0.],[0. 0.],[1.51 2.8 ],[1.5 1.5]
1.75,0.0,2,0.3636363744735718,4.88,8.46,0.27,0.12,5.0605,0.0,-8.422250000000002,-73.88236670442905,0.1557499999999985,[0. 0.],[0. 0.],[5.36 4.92],[1.5 1.5]
1.75,0.0,3,,3.3,5.83,0.0,0.03,,,,,,[0. 0.],[0. 0.],[1.96 2.54],[1.5 1.5]
1.75,0.0,4,0.375,4.49,7.06,0.02,1.96,5.042666666666666,-0.00011111111111111112,-6.665444444444445,-127.32382194839596,0.19044444444443798,[0. 0.],[0. 0.],[3.46 6.04],[1.5 1.5]
1.75,0.0,5,0.375,4.75,5.0,0.0,0.0,5.152222222222223,0.0,-4.997444444444444,-97.5315714151109,0.19577777777777067,[0. 0.],[0. 0.],[3.27 2.37],[1.5 1.5]
1.75,0.25,0,0.38461539149284363,5.31,2.91,0.0,0.0,5.386799999999999,-0.6846,-2.9072,-83.52152793716532,0.21280000000000002,[0. 0.],[0. 0.],[3.32 2.53],[1.5 1.5]
1.75,0.25,1,0.30000001192092896,5.32,4.34,0.0,0.54,5.4025,-0.6865,-4.239833333333333,-88.74317558052508,0.18833333333333732,[0. 0.],[0. 0.],[4.75 1.11],[1.5 1.5]
1.75,0.25,2,0.043478261679410934,4.34,5.42,0.01,0.01,4.987,-0.634,-5.422999999999999,-102.18235776021174,0.2020000000000124,[0. 0.],[0. 0.],[3.83 5.62],[1.5 1.5]
1.75,0.25,3,0.0833333358168602,4.41,5.42,0.0,0.0,5.036999999999999,-0.6405000000000001,-5.419,-95.2301848818186,0.17900000000000027,[0. 0.],[0. 0.],[5.95 4.3 ],[1.5 1.5]
1.75,0.25,4,0.17391304671764374,4.64,6.04,0.01,0.02,4.8395,-0.615,-6.03575,-85.48371877085056,0.19150000000001288,[0. 0.],[0. 0.],[6.88 5.48],[1.5 1.5]
1.75,0.25,5,0.25,4.9,6.55,0.0,0.01,5.383333333333334,-0.6841666666666666,-6.553666666666667,-95.89825672829443,0.1693333333333329,[0. 0.],[0. 0.],[5.06 4.4 ],[1.5 1.5]
1.75,0.5,0,0.3913043439388275,4.96,2.77,0.0,0.01,5.444444444444445,-1.3840000000000001,-2.7764444444444445,-83.8450153392176,0.2280000000000023,[0. 0.],[0. 0.],[3.23 2.  ],[1.5 1.5]
