V_mag,V_angle,Plane_Angle,Trial_num,--,Pad_Connections,BodyContact,ForelegContact,HindlegContact,--,a_Trg_trg,a_Rot_trg,Vel_mag_B_O_trg,Vel_angle_B_O_trg,Vel_mag_B_P_trg,Vel_angle_B_P_trg,Tau_CR_trg,Tau_trg,Theta_x_trg,D_perp_CR_trg,D_perp_trg,--,Phi_B_O_impact,Phi_B_P_impact,Omega_B_O_impact,Vel_B_P_impact_x,Vel_B_P_impact_z,Impact_Magnitude,Force_Impact_x,Force_Impact_y,Force_Impact_z,--,reward,reward_vals,NN_Output_trg,a_Rot_scale,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
1.0,35,0,3,--,4,False,True,False,--,0.595,-99.266,1.0,35.0,1.0,35.0,0.098,0.475,3.004,0.056,0.273,--,-121.497,121.497,-19.432,-0.098,-0.116,nan,nan,nan,nan,--,0.614,[0.57  1.    0.513 0.831 0.154 1.   ],[ 0.597 -0.992  0.011  0.239],[-100  100],--,1,0,0,0,0,0
1.0,35,0,4,--,4,False,True,False,--,0.548,-98.637,1.0,35.0,1.0,35.0,0.107,0.484,2.951,0.061,0.278,--,-124.038,124.038,-19.475,-0.104,-0.154,nan,nan,nan,nan,--,0.615,[0.542 1.    0.545 0.814 0.15  1.   ],[ 0.542 -0.993  0.015  0.353],[-100  100],--,1,0,0,0,0,0
1.0,40,0,0,--,4,False,True,False,--,0.579,-97.487,1.0,40.0,1.0,40.0,0.121,0.457,2.607,0.077,0.294,--,-125.829,125.829,-19.403,-0.154,-0.124,nan,nan,nan,nan,--,0.529,[0.461 1.    0.039 0.802 0.147 1.   ],[ 0.579 -0.991  0.012  0.259],[-100  100],--,1,0,0,0,0,0
1.0,40,0,1,--,4,False,True,False,--,0.543,-98.582,1.0,40.0,1.0,40.0,0.124,0.46,2.588,0.08,0.296,--,-126.194,126.194,-19.535,-0.161,-0.109,nan,nan,nan,nan,--,0.531,[0.451 1.    0.053 0.8   0.147 1.   ],[ 0.52  -0.99   0.016  0.338],[-100  100],--,1,0,0,0,0,0
1.0,40,0,2,--,4,False,True,False,--,0.587,-99.521,1.0,40.0,1.0,40.0,0.118,0.455,2.619,0.076,0.292,--,-124.076,124.076,-19.561,-0.161,-0.07,nan,nan,nan,nan,--,0.538,[0.467 1.    0.076 0.814 0.15  1.   ],[ 0.595 -0.991  0.011  0.237],[-100  100],--,1,0,0,0,0,0
1.0,40,0,3,--,4,False,True,False,--,0.596,-99.344,1.0,40.0,1.0,40.0,0.117,0.454,2.626,0.075,0.292,--,-123.833,123.833,-19.524,-0.158,-0.07,nan,nan,nan,nan,--,0.538,[0.471 1.    0.074 0.816 0.15  1.   ],[ 0.595 -0.991  0.011  0.235],[-100  100],--,1,0,0,0,0,0
1.0,40,0,4,--,4,False,True,False,--,0.596,-99.437,1.0,40.0,1.0,40.0,0.117,0.454,2.627,0.075,0.292,--,-122.843,122.843,-19.506,-0.157,-0.059,nan,nan,nan,nan,--,0.541,[0.471 1.    0.081 0.823 0.152 1.   ],[ 0.595 -0.991  0.011  0.235],[-100  100],--,1,0,0,0,0,0
1.0,45,0,0,--,4,False,True,False,--,0.52,-97.685,1.0,45.0,1.0,45.0,0.144,0.45,2.222,0.102,0.318,--,-129.459,129.459,-19.542,-0.223,-0.095,nan,nan,nan,nan,--,0.531,[0.361 1.    0.093 0.776 0.142 1.   ],[ 0.512 -0.983  0.016  0.255],[-100  100],--,1,0,0,0,0,0
1.0,45,0,1,--,4,False,True,False,--,0.508,-99.116,1.0,45.0,1.0,45.0,0.144,0.45,2.224,0.102,0.318,--,-129.12,129.12,-19.647,-0.227,-0.065,nan,nan,nan,nan,--,0.534,[0.362 1.    0.111 0.779 0.142 1.   ],[ 0.519 -0.984  0.015  0.247],[-100  100],--,1,0,0,0,0,0
1.0,45,0,2,--,4,False,True,False,--,0.58,-98.779,1.0,45.0,1.0,45.0,0.136,0.442,2.264,0.096,0.312,--,-126.4,126.4,-19.512,-0.217,-0.043,nan,nan,nan,nan,--,0.54,[0.383 1.    0.118 0.798 0.146 1.   ],[ 0.584 -0.987  0.012  0.2  ],[-100  100],--,1,0,0,0,0,0
