Vel_d,Phi_d,Trial_num,LR_4Leg,Vel_flip,Phi_flip,Tau_flip_mean,OFy_flip_mean,D_ceil_flip_mean,My_mean,Vz_flip_mean,Vx_flip_mean,Mu,Sigma
2.3,67.5,2,0.06,2.37,67.633,0.219,-1.863,0.48,-6.969,2.192,0.902,[2.227 7.286],[0.031 0.353]
2.3,71.25,0,0.0,2.219,70.079,0.177,-2.079,0.369,-8.771,2.086,0.756,[1.821 8.82 ],[0.002 0.223]
2.3,71.25,1,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.417 4.298],[0.048 0.043]
2.3,71.25,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.416 5.034],[0.005 0.114]
2.3,75.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.249 6.975],[0.008 0.033]
2.3,75.0,1,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.28  2.029],[0.004 0.005]
2.3,75.0,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.35  5.533],[0.043 0.036]
2.3,78.75,0,0.0,2.193,78.132,0.201,-1.043,0.433,-8.212,2.146,0.451,[2.019 8.22 ],[0.01 0.08]
2.3,78.75,1,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.419 5.328],[0.016 0.037]
2.3,78.75,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.357 5.765],[0.001 0.051]
2.3,82.5,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.327 6.219],[0.007 0.373]
2.3,82.5,1,0.5,2.332,82.436,0.216,-0.612,0.499,-9.288,2.312,0.307,[2.189 9.305],[0.007 0.056]
2.3,82.5,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.424 5.519],[0.001 0.054]
2.3,86.25,0,0.0,2.197,85.693,0.157,-0.513,0.344,-6.185,2.191,0.165,[1.643 6.188],[0.02  0.015]
2.3,86.25,1,0.67,2.342,86.205,0.229,-0.286,0.536,-7.195,2.337,0.155,[2.338 7.204],[0.014 0.028]
2.3,86.25,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.505 4.272],[0.003 0.095]
2.3,90.0,0,0.67,2.314,89.975,0.223,-0.002,0.515,-8.449,2.314,0.001,[2.33  8.447],[0.004 0.031]
2.3,90.0,1,0.72,2.291,89.925,0.223,-0.005,0.512,-8.733,2.291,0.003,[2.289 8.554],[0.004 0.566]
2.3,90.0,2,0.28,2.299,90.05,0.24,0.001,0.551,-6.348,2.299,-0.002,[2.439 6.392],[0.003 0.066]
2.4,30.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.948 4.706],[0.06  0.001]
2.4,30.0,1,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.118 5.757],[0.095 0.11 ]
2.4,30.0,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.078 7.011],[0.174 0.011]
2.4,33.75,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.021 4.343],[0.013 0.034]
2.4,33.75,1,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.995 9.133],[0.017 0.045]
2.4,33.75,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.034 4.349],[0.044 0.017]
2.4,37.5,0,0.06,2.396,36.755,0.212,-6.29,0.304,-5.485,1.434,1.92,[2.135 5.521],[0.024 0.177]
2.4,37.5,1,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.042 3.218],[0.034 0.158]
2.4,37.5,2,0.39,2.43,36.365,0.204,-6.752,0.291,-8.721,1.441,1.957,[2.07 8.74],[0.016 0.04 ]
2.4,41.25,0,0.56,2.422,39.909,0.206,-5.869,0.317,-9.12,1.554,1.858,[2.12  9.103],[0.052 0.082]
2.4,41.25,1,0.56,2.422,40.345,0.213,-5.547,0.332,-7.734,1.568,1.846,[2.176 7.727],[0.01  0.028]
2.4,41.25,2,0.67,2.434,40.484,0.204,-5.783,0.32,-8.655,1.58,1.851,[2.088 8.668],[0.023 0.047]
2.4,45.0,0,0.06,2.398,42.634,0.219,-4.999,0.353,-8.249,1.624,1.764,[2.26  9.133],[0.005 0.689]
2.4,45.0,1,0.33,2.404,43.399,0.215,-4.976,0.352,-7.174,1.652,1.747,[2.215 7.185],[0.04  0.045]
2.4,45.0,2,0.44,2.426,43.931,0.205,-5.116,0.343,-8.032,1.683,1.747,[2.101 7.998],[0.012 0.106]
2.4,48.75,0,0.0,2.403,46.349,0.176,-5.682,0.298,-5.196,1.739,1.659,[1.81  5.239],[0.    0.034]
2.4,48.75,1,0.0,2.342,46.228,0.13,-7.531,0.217,-8.902,1.691,1.62,[1.343 8.922],[0.009 0.034]
2.4,48.75,2,0.33,2.2,48.187,0.196,-3.657,0.359,-6.084,1.64,1.467,[2.221 6.176],[0.015 1.207]
2.4,52.5,0,0.5,2.435,51.906,0.228,-3.396,0.438,-5.29,1.916,1.502,[2.323 5.259],[0.006 0.054]
2.4,52.5,1,0.22,2.424,51.296,0.231,-3.466,0.437,-4.936,1.892,1.516,[2.369 4.957],[0.023 0.04 ]
2.4,52.5,2,0.22,2.459,52.585,0.216,-3.505,0.423,-8.165,1.953,1.494,[2.247 8.192],[0.016 0.034]
2.4,56.25,0,0.0,2.339,54.924,0.185,-3.817,0.354,-4.457,1.914,1.344,[1.933 4.429],[0.04  0.036]
2.4,56.25,1,0.11,2.393,55.022,0.198,-3.575,0.387,-9.335,1.961,1.372,[2.026 9.263],[0.002 0.144]
2.4,56.25,2,0.22,2.425,55.347,0.215,-3.203,0.43,-7.463,1.995,1.379,[2.202 7.454],[0.031 0.032]
2.4,60.0,0,0.44,2.449,59.718,0.221,-2.62,0.468,-7.105,2.115,1.235,[2.265 7.098],[0.026 0.039]
2.4,60.0,1,0.0,2.333,58.388,0.188,-3.316,0.372,-2.467,1.987,1.223,[1.952 2.348],[0.    0.135]
2.4,60.0,2,0.06,2.491,60.07,0.235,-2.371,0.51,-4.785,2.159,1.243,[2.332 4.881],[0.04  0.049]
2.4,63.75,0,0.06,2.516,63.822,0.21,-2.336,0.471,-7.819,2.258,1.11,[2.137 7.751],[0.012 0.088]
2.4,63.75,1,0.44,2.46,63.539,0.224,-2.188,0.494,-6.814,2.202,1.096,[2.295 6.802],[0.001 0.037]
2.4,63.75,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.4   4.596],[0.009 0.072]
2.4,67.5,0,0.0,2.287,65.979,0.052,-8.754,0.108,-0.97,2.089,0.931,[0.575 0.957],[0.044 0.015]
2.4,67.5,1,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[0.018 0.079],[0.019 0.043]
2.4,67.5,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.278 6.64 ],[0.002 0.209]
2.4,71.25,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.443 4.618],[0.012 0.172]
2.4,71.25,1,0.11,2.436,71.223,0.216,-1.566,0.499,-8.099,2.306,0.784,[2.187 8.096],[0.092 0.04 ]
2.4,71.25,2,0.06,0.0,0.0,0.0,0.0,0.0,-4.529,0.0,0.0,[2.478 4.5  ],[0.008 0.044]
2.4,75.0,0,0.56,2.416,74.716,0.216,-1.261,0.504,-8.635,2.331,0.637,[2.218 8.679],[0.003 0.09 ]
2.4,75.0,1,0.06,2.446,74.685,0.207,-1.321,0.488,-9.152,2.359,0.646,[2.099 9.046],[0.004 0.056]
2.4,75.0,2,0.22,2.446,74.975,0.224,-1.189,0.53,-7.017,2.362,0.634,[2.273 7.005],[0.007 0.038]
2.4,78.75,0,0.56,2.402,78.522,0.227,-0.889,0.534,-8.089,2.354,0.478,[2.316 8.14 ],[0.031 0.185]
2.4,78.75,1,0.44,2.435,78.681,0.218,-0.915,0.52,-8.622,2.388,0.478,[2.222 8.649],[0.001 0.159]
2.4,78.75,2,0.06,2.452,78.64,0.224,-0.892,0.538,-7.157,2.404,0.483,[2.265 6.618],[0.002 0.246]
2.4,82.5,0,0.28,2.434,82.326,0.222,-0.601,0.535,-7.837,2.412,0.325,[2.27  7.768],[0.005 0.137]
2.4,82.5,1,0.89,2.43,82.36,0.217,-0.615,0.523,-9.059,2.408,0.323,[2.214 9.046],[0.014 0.042]
2.4,82.5,2,0.0,2.291,81.919,0.225,-0.634,0.511,-6.189,2.268,0.322,[2.321 6.169],[0.023 0.036]
2.4,86.25,0,0.44,2.441,86.312,0.243,-0.266,0.591,-6.18,2.436,0.157,[2.461 6.187],[0.019 0.024]
2.4,86.25,1,0.0,2.284,85.303,0.157,-0.573,0.358,-7.079,2.276,0.187,[1.687 7.087],[0.047 0.047]
2.4,86.25,2,0.44,2.435,86.162,0.231,-0.286,0.56,-6.976,2.43,0.163,[2.327 6.97 ],[0.035 0.041]
2.4,90.0,0,0.22,1.243,90.046,0.124,0.0,0.309,-4.314,1.243,-0.001,[2.547 4.314],[0.044 0.009]
2.4,90.0,1,0.0,2.325,88.817,0.211,-0.134,0.49,-2.726,2.325,0.048,[2.181 2.71 ],[0.033 0.031]
2.5,30.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.91  5.462],[0.052 0.089]
2.5,30.0,1,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.081 5.124],[0.002 0.321]
2.5,30.0,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.135 6.488],[0.008 0.277]
2.5,33.75,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.118 3.57 ],[0.039 0.035]
2.5,33.75,1,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.603 8.09 ],[0.013 0.049]
2.5,33.75,2,0.17,2.507,31.63,0.213,-7.795,0.274,-8.848,1.315,2.135,[2.174 8.874],[0.004 0.19 ]
2.5,37.5,0,0.06,2.536,35.125,0.218,-6.721,0.31,-7.098,1.459,2.074,[2.214 7.083],[0.001 0.143]
2.5,37.5,1,0.06,2.486,35.851,0.227,-6.202,0.326,-5.235,1.456,2.015,[2.154 5.238],[0.089 0.02 ]
2.5,37.5,2,0.22,2.526,36.226,0.219,-6.285,0.324,-6.584,1.493,2.038,[2.224 6.574],[0.005 0.047]
2.5,41.25,0,0.44,2.529,40.429,0.2,-5.918,0.326,-9.23,1.64,1.925,[2.046 9.233],[0.041 0.044]
2.5,41.25,1,0.39,2.53,40.319,0.214,-5.536,0.349,-6.717,1.637,1.929,[2.178 6.921],[0.033 0.862]
2.5,41.25,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.999 4.944],[0.015 0.046]
2.5,45.0,0,0.5,2.517,43.712,0.222,-4.691,0.386,-6.239,1.739,1.819,[2.277 6.249],[0.007 0.033]
2.5,45.0,1,0.33,2.48,43.023,0.221,-4.894,0.371,-7.322,1.692,1.813,[2.263 7.315],[0.015 0.018]
2.5,45.0,2,0.17,2.485,42.978,0.228,-4.804,0.381,-6.291,1.694,1.818,[2.319 6.286],[0.003 0.029]
2.5,48.75,0,0.67,2.558,48.471,0.22,-3.976,0.423,-6.254,1.915,1.696,[2.234 6.214],[0.024 0.172]
2.5,48.75,1,0.5,2.521,47.846,0.21,-4.328,0.391,-8.284,1.869,1.692,[2.136 8.328],[0.016 0.15 ]
2.5,48.75,2,0.22,2.513,47.677,0.208,-4.42,0.384,-7.711,1.858,1.692,[2.106 7.703],[0.028 0.033]
2.5,52.5,0,0.5,2.26,51.431,0.191,-3.377,0.375,-8.244,1.767,1.409,[2.162 8.236],[0.005 0.086]
2.5,52.5,1,0.39,2.555,52.489,0.226,-3.347,0.46,-6.258,2.027,1.556,[2.306 6.3  ],[0.003 0.095]
2.5,52.5,2,0.17,2.525,51.546,0.206,-3.904,0.404,-7.801,1.977,1.57,[2.105 7.802],[0.031 0.028]
2.5,56.25,0,0.61,2.537,55.746,0.212,-3.209,0.444,-8.166,2.097,1.428,[2.171 8.173],[0.002 0.066]
2.5,56.25,1,0.28,2.52,55.572,0.226,-3.014,0.47,-6.397,2.079,1.425,[2.321 6.406],[0.033 0.035]
2.5,56.25,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.288 8.258],[0.002 0.043]
2.5,60.0,0,0.39,2.538,59.505,0.214,-2.759,0.467,-7.586,2.187,1.288,[2.17 7.58],[0.017 0.12 ]
2.5,60.0,1,0.17,2.524,59.371,0.201,-2.996,0.434,-8.765,2.172,1.286,[2.023 8.799],[0.097 0.171]
2.5,60.0,2,0.11,2.541,59.206,0.225,-2.631,0.491,-5.466,2.183,1.301,[2.294 6.115],[0.085 0.89 ]
2.5,63.75,0,0.11,2.588,63.91,0.22,-2.198,0.512,-6.178,2.324,1.138,[2.242 6.525],[0.007 0.369]
2.5,63.75,1,0.17,2.489,62.972,0.235,-2.164,0.52,-5.913,2.217,1.131,[2.394 5.924],[0.002 0.034]
2.5,63.75,2,0.06,2.535,63.728,0.24,-2.04,0.545,-3.919,2.273,1.122,[2.457 3.761],[0.012 0.226]
2.5,67.5,0,0.06,2.657,67.914,0.241,-1.59,0.598,-4.08,2.462,0.999,[2.444 4.159],[0.014 0.037]
2.5,67.5,1,0.17,2.55,67.297,0.239,-1.716,0.563,-5.288,2.352,0.984,[2.396 5.272],[0.007 0.032]
2.5,67.5,2,0.11,1.295,67.87,0.124,-0.798,0.299,-3.637,1.2,0.488,[2.491 3.637],[0.042 0.017]
2.5,71.25,0,0.33,2.538,71.051,0.218,-1.57,0.523,-7.913,2.4,0.824,[2.222 7.61 ],[0.011 0.262]
2.5,71.25,1,0.33,2.564,71.113,0.212,-1.617,0.511,-8.76,2.426,0.83,[2.138 8.635],[0.002 0.162]
2.5,71.25,2,0.06,0.0,0.0,0.0,0.0,0.0,-3.913,0.0,0.0,[2.491 3.909],[0.002 0.026]
2.5,75.0,0,0.5,2.257,74.818,0.192,-1.116,0.47,-8.087,2.178,0.591,[2.205 8.092],[0.031 0.032]
2.5,75.0,1,0.44,2.546,74.79,0.212,-1.277,0.522,-9.209,2.457,0.668,[2.164 9.221],[0.001 0.07 ]
2.5,75.0,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.268 6.517],[0.001 0.068]
2.5,78.75,0,0.0,2.405,77.368,0.176,-1.339,0.413,-6.607,2.347,0.526,[1.782 6.671],[0.001 0.124]
2.5,78.75,1,0.44,2.508,78.591,0.22,-0.913,0.54,-9.004,2.458,0.496,[2.272 8.979],[0.039 0.046]
2.5,78.75,2,0.17,2.598,78.837,0.238,-0.81,0.606,-5.991,2.549,0.503,[2.412 5.934],[0.024 0.18 ]
2.5,82.5,0,0.06,1.633,82.187,0.151,-0.402,0.368,-5.887,1.618,0.222,[2.344 5.889],[0.037 0.005]
2.5,82.5,1,0.0,2.41,81.265,0.176,-0.943,0.418,-5.412,2.382,0.366,[1.875 5.396],[0.02  0.079]
2.5,82.5,2,0.0,2.497,82.314,0.245,-0.541,0.607,-3.914,2.475,0.334,[2.528 3.998],[0.011 0.065]
2.5,86.25,0,0.78,2.525,86.162,0.225,-0.295,0.567,-8.432,2.519,0.169,[2.312 8.427],[0.029 0.03 ]
2.5,86.25,1,0.39,2.525,86.049,0.241,-0.277,0.608,-6.79,2.519,0.174,[2.479 6.824],[0.066 0.262]
2.5,86.25,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.544 4.581],[0.029 0.041]
2.5,90.0,0,0.61,2.524,89.932,0.239,-0.002,0.603,-6.938,2.524,0.003,[2.465 6.897],[0.002 0.091]
2.5,90.0,1,0.5,2.549,89.955,0.222,-0.003,0.566,-8.683,2.549,0.002,[2.236 8.686],[0.04  0.012]
2.5,90.0,2,0.94,2.511,90.0,0.236,0.0,0.591,-7.285,2.511,0.0,[2.41  7.308],[0.001 0.173]
2.6,30.0,0,0.22,2.622,28.051,0.21,-9.003,0.257,-8.679,1.233,2.314,[2.138 8.681],[0.023 0.03 ]
2.6,30.0,1,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.188 3.626],[0.012 0.135]
2.6,30.0,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.109 6.174],[0.014 0.042]
2.6,33.75,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.017 6.784],[0.001 0.093]
2.6,33.75,1,0.06,2.6,31.569,0.219,-7.578,0.293,-6.924,1.361,2.215,[2.217 6.933],[0.008 0.043]
2.6,33.75,2,0.11,2.608,31.612,0.224,-7.339,0.303,-5.521,1.367,2.221,[2.245 5.473],[0.047 0.078]
2.6,37.5,0,0.44,2.642,37.03,0.212,-6.263,0.336,-7.27,1.591,2.109,[2.153 7.262],[0.002 0.08 ]
2.6,37.5,1,0.11,2.613,35.484,0.228,-6.286,0.34,-4.78,1.517,2.128,[2.119 4.679],[0.114 0.309]
2.6,37.5,2,0.11,2.587,35.847,0.225,-6.178,0.339,-4.466,1.515,2.097,[2.293 4.459],[0.032 0.016]
2.6,41.25,0,0.72,2.637,40.771,0.213,-5.453,0.366,-7.705,1.722,1.997,[2.181 7.769],[0.01  0.344]
2.6,41.25,1,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.98 4.79],[0.03  0.023]
2.6,41.25,2,0.67,2.392,39.726,0.195,-5.214,0.323,-8.449,1.529,1.84,[2.18  8.461],[0.008 0.039]
2.6,45.0,0,0.5,2.622,44.011,0.213,-4.849,0.388,-7.742,1.822,1.886,[2.194 7.732],[0.022 0.036]
2.6,45.0,1,0.5,2.641,44.156,0.219,-4.678,0.403,-6.315,1.84,1.895,[2.219 6.365],[0.005 0.118]
2.6,45.0,2,0.17,2.59,42.606,0.227,-4.919,0.391,-7.514,1.753,1.906,[2.331 7.51 ],[0.005 0.02 ]
2.6,48.75,0,0.67,2.622,47.844,0.22,-4.109,0.427,-6.413,1.944,1.76,[2.245 6.408],[0.003 0.049]
2.6,48.75,1,0.22,2.615,47.619,0.226,-4.019,0.437,-4.348,1.932,1.763,[2.29  4.343],[0.002 0.017]
2.6,48.75,2,0.61,2.624,47.842,0.218,-4.143,0.424,-7.083,1.945,1.761,[2.229 7.13 ],[0.003 0.169]
2.6,52.5,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.945 5.836],[0.018 0.047]
2.6,52.5,1,0.61,2.612,51.467,0.211,-3.791,0.43,-8.739,2.043,1.627,[2.147 8.751],[0.027 0.033]
2.6,52.5,2,0.39,3.186,49.787,0.187,-4.022,0.447,-8.744,2.433,2.057,[2.033 8.743],[0.018 0.023]
2.6,56.25,0,0.0,2.513,54.197,0.172,-4.24,0.35,-7.98,2.038,1.47,[1.813 7.969],[0.004 0.036]
2.6,56.25,1,0.44,2.626,55.662,0.239,-2.814,0.519,-4.635,2.168,1.481,[2.458 4.607],[0.036 0.044]
2.6,56.25,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.299 3.466],[0.002 0.042]
2.6,60.0,0,0.39,2.651,59.692,0.214,-2.729,0.488,-8.119,2.289,1.338,[2.168 8.143],[0.006 0.128]
2.6,60.0,1,0.33,2.334,59.226,0.179,-2.664,0.401,-8.987,2.005,1.194,[2.049 9.015],[0.002 0.368]
2.6,60.0,2,0.0,2.56,58.967,0.208,-2.921,0.454,-6.859,2.194,1.32,[2.106 6.699],[0.003 0.259]
2.6,63.75,0,0.5,2.663,63.82,0.242,-1.981,0.581,-5.085,2.39,1.175,[2.456 5.094],[0.    0.028]
2.6,63.75,1,0.28,2.695,63.872,0.245,-1.923,0.596,-3.678,2.42,1.187,[2.504 3.654],[0.009 0.036]
2.6,63.75,2,0.11,2.653,63.667,0.236,-2.062,0.562,-4.714,2.378,1.177,[2.427 4.937],[0.001 0.574]
2.6,67.5,0,0.28,2.617,66.922,0.229,-1.842,0.552,-6.547,2.408,1.026,[2.366 6.784],[0.022 0.35 ]
2.6,67.5,1,0.67,2.626,67.194,0.22,-1.907,0.532,-8.064,2.421,1.018,[2.242 8.064],[0.005 0.024]
2.6,67.5,2,0.5,2.649,67.21,0.215,-1.933,0.527,-8.233,2.442,1.026,[2.19  8.201],[0.004 0.147]
2.6,71.25,0,0.44,7.502,23.77,0.183,6897426430.551,0.456,-9.168,3.024,6.866,[2.131 9.169],[0.034 0.037]
2.6,71.25,1,0.17,2.638,71.18,0.218,-1.568,0.543,-7.341,2.497,0.851,[2.241 7.288],[0.002 0.046]
2.6,71.25,2,0.56,2.384,71.261,0.193,-1.421,0.484,-8.863,2.258,0.766,[2.185 8.857],[0.004 0.037]
2.6,75.0,0,0.11,2.582,74.268,0.244,-1.132,0.606,-5.565,2.485,0.7,[2.472 5.699],[0.005 1.295]
2.6,75.0,1,0.22,2.699,75.233,0.243,-1.062,0.634,-5.216,2.61,0.688,[2.477 5.225],[0.    0.074]
2.6,75.0,2,0.06,1.694,74.766,0.165,-0.735,0.404,-2.599,1.634,0.445,[2.636 2.599],[0.039 0.001]
2.6,78.75,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.083 8.102],[0.011 0.073]
2.6,78.75,1,0.0,2.524,77.996,0.202,-1.074,0.498,-6.596,2.469,0.525,[2.082 6.578],[0.    0.045]
2.6,78.75,2,0.56,2.638,78.567,0.22,-0.921,0.567,-8.029,2.586,0.523,[2.246 7.994],[0.001 0.054]
2.6,82.5,0,0.22,1.955,82.33,0.188,-0.392,0.487,-5.38,1.938,0.261,[2.534 5.39 ],[0.047 0.036]
2.6,82.5,1,0.5,2.583,82.212,0.234,-0.581,0.598,-7.661,2.559,0.35,[2.386 7.831],[0.04  0.535]
2.6,82.5,2,0.56,2.628,82.434,0.236,-0.56,0.613,-6.734,2.605,0.346,[2.401 6.714],[0.    0.138]
2.6,86.25,0,0.0,2.494,85.608,0.193,-0.432,0.48,-4.233,2.487,0.191,[1.977 4.476],[0.038 0.137]
2.6,86.25,1,0.5,2.634,86.234,0.227,-0.29,0.594,-7.419,2.628,0.173,[2.309 7.412],[0.007 0.023]
2.6,86.25,2,0.0,2.531,85.945,0.202,-0.358,0.511,-7.472,2.525,0.179,[2.078 7.453],[0.    0.087]
2.6,90.0,0,0.78,2.63,89.978,0.224,-0.002,0.588,-8.436,2.63,0.001,[2.272 8.254],[0.006 0.331]
2.6,90.0,1,0.78,2.652,89.978,0.227,-0.001,0.6,-8.348,2.652,0.001,[2.323 8.346],[0.003 0.035]
2.6,90.0,2,0.72,2.635,90.022,0.22,0.002,0.579,-8.915,2.635,-0.001,[2.248 8.92 ],[0.011 0.028]
2.7,30.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.078 5.511],[0.033 0.005]
2.7,30.0,1,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.092 8.976],[0.008 0.127]
2.7,30.0,2,0.22,2.717,28.178,0.214,-8.983,0.268,-8.954,1.283,2.395,[2.201 8.959],[0.004 0.072]
2.7,33.75,0,0.11,2.727,32.146,0.216,-7.53,0.307,-6.521,1.451,2.309,[2.177 6.533],[0.033 0.027]
2.7,33.75,1,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.571 9.223],[0.007 0.421]
2.7,33.75,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.151 4.173],[0.004 0.049]
2.7,37.5,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.561 2.911],[0.02  0.047]
2.7,37.5,1,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.219 4.776],[0.004 0.144]
2.7,37.5,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.934 5.853],[0.032 0.566]
2.7,41.25,0,0.33,2.365,39.269,0.199,-4.788,0.336,-6.306,1.497,1.831,[2.314 6.271],[0.02  0.048]
2.7,41.25,1,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.109 5.458],[0.014 0.049]
2.7,41.25,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.925 6.722],[0.005 0.21 ]
2.7,45.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.14  3.586],[0.016 0.044]
2.7,45.0,1,0.72,2.723,44.42,0.215,-4.749,0.409,-7.297,1.906,1.945,[2.208 7.309],[0.001 0.065]
2.7,45.0,2,0.11,2.702,42.72,0.227,-4.922,0.408,-6.566,1.833,1.985,[2.092 6.987],[0.19  0.638]
2.7,48.75,0,0.56,2.724,48.199,0.227,-3.923,0.461,-6.121,2.031,1.816,[2.317 6.125],[0.009 0.162]
2.7,48.75,1,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.052 4.642],[0.005 0.013]
2.7,48.75,2,0.78,2.715,48.076,0.211,-4.284,0.424,-8.3,2.02,1.814,[2.166 8.307],[0.001 0.044]
2.7,52.5,0,0.72,2.765,52.525,0.234,-3.213,0.517,-4.748,2.194,1.682,[2.376 4.744],[0.015 0.065]
2.7,52.5,1,0.44,2.564,52.16,0.213,-3.141,0.463,-4.518,2.025,1.573,[2.333 4.518],[0.021 0.   ]
2.7,52.5,2,0.33,2.731,52.11,0.231,-3.347,0.499,-4.833,2.155,1.677,[2.39 4.8 ],[0.001 0.129]
2.7,56.25,0,0.61,2.737,55.857,0.223,-3.039,0.504,-6.366,2.265,1.536,[2.281 6.357],[0.006 0.021]
2.7,56.25,1,0.44,2.743,55.968,0.229,-2.917,0.52,-5.327,2.273,1.535,[2.339 5.315],[0.017 0.119]
2.7,56.25,2,0.67,2.524,55.983,0.21,-2.711,0.477,-6.228,2.092,1.412,[2.337 6.231],[0.009 0.043]
2.7,60.0,0,0.28,2.72,59.419,0.202,-2.958,0.472,-8.75,2.342,1.384,[2.075 8.757],[0.047 0.047]
2.7,60.0,1,0.33,2.723,59.329,0.216,-2.739,0.506,-8.305,2.342,1.389,[2.205 8.115],[0.01  0.359]
2.7,60.0,2,0.33,2.722,59.394,0.23,-2.558,0.538,-5.841,2.343,1.386,[2.337 5.884],[0.002 0.35 ]
2.7,63.75,0,0.28,2.703,62.885,0.22,-2.331,0.529,-8.111,2.406,1.232,[2.269 8.096],[0.012 0.039]
2.7,63.75,1,0.06,2.671,62.744,0.22,-2.373,0.52,-5.971,2.374,1.223,[2.185 5.998],[0.133 0.177]
2.7,63.75,2,0.5,2.445,63.791,0.208,-1.854,0.513,-6.257,2.194,1.08,[2.389 6.251],[0.003 0.025]
2.7,67.5,0,0.0,2.645,66.488,0.218,-2.012,0.527,-6.557,2.425,1.055,[2.202 6.495],[0.016 0.05 ]
2.7,67.5,1,0.06,2.796,67.635,0.247,-1.597,0.643,-4.217,2.586,1.064,[2.527 6.182],[0.013 0.75 ]
2.7,67.5,2,0.28,2.772,67.627,0.243,-1.656,0.624,-5.336,2.563,1.055,[2.474 5.328],[0.014 0.017]
2.7,71.25,0,0.0,2.658,70.393,0.22,-1.627,0.55,-3.219,2.504,0.892,[2.26  3.229],[0.008 0.048]
2.7,71.25,1,0.61,2.724,70.953,0.222,-1.548,0.571,-8.014,2.575,0.889,[2.266 8.108],[0.005 0.257]
2.7,71.25,2,0.56,2.465,70.962,0.206,-1.347,0.532,-7.102,2.33,0.804,[2.317 7.098],[0.03  0.025]
2.7,75.0,0,0.72,2.734,74.861,0.213,-1.269,0.562,-8.96,2.639,0.714,[2.173 8.937],[0.002 0.041]
2.7,75.0,1,0.28,2.788,75.141,0.241,-1.082,0.649,-5.748,2.695,0.715,[2.438 5.759],[0.001 0.044]
2.7,75.0,2,0.5,2.754,74.864,0.228,-1.179,0.604,-6.845,2.658,0.719,[2.343 6.866],[0.006 0.037]
2.7,78.75,0,0.28,2.751,78.702,0.219,-0.909,0.589,-8.427,2.698,0.539,[2.221 8.455],[0.022 0.045]
2.7,78.75,1,0.28,2.783,78.791,0.249,-0.771,0.68,-5.135,2.73,0.541,[2.517 5.1  ],[0.029 0.04 ]
2.7,78.75,2,0.06,82.242,25.376,0.0,-241.69,1.118,-4.685,35.245,74.307,[2.488 4.681],[0.047 0.04 ]
