vel_d,phi_d,trial_num,LR_4Leg,Tau_flip_mean,OFy_flip_mean,D_ceil_flip_mean,My_mean,vz_flip_mean,vx_flip_mean,Tau_flip_std,OFy_flip_std,D_ceil_flip_std,My_std,vz_flip_std,vx_flip_std,mu,sigma
3.4,63.75,0,1.0,0.2707,-1.7851,0.8249,-3.9104,3.0211,1.5318,0.0033,0.0648,0.0234,0.4082,0.0605,0.0093,[1.758 7.842],[0.084 1.75 ]
3.4,67.5,0,0.7778,0.2741,-1.4689,0.8552,-3.9541,3.0908,1.3379,0.0027,0.0374,0.0128,0.4053,0.0377,0.0128,[1.961 6.21 ],[0.687 1.098]
3.4,71.25,0,0.3333,0.2742,-1.2002,0.8705,-4.3242,3.1463,1.1347,0.0034,0.0455,0.0134,0.4357,0.0184,0.0198,[2.119 5.452],[0.239 0.259]
3.4,75.0,0,0.3333,0.2657,-0.9782,0.8773,-5.7663,3.293,0.9017,0.0129,0.048,0.0401,1.388,0.0437,0.0184,[1.715 6.095],[0.716 1.937]
3.4,78.75,0,0.2222,0.2745,-0.7267,0.8978,-4.8985,3.2657,0.6718,0.0015,0.0119,0.0082,0.1712,0.014,0.0039,[2.392 7.212],[1.191 0.2  ]
3.4,82.5,0,0.6667,0.2703,-0.4838,0.8944,-5.6733,3.3097,0.4516,0.0029,0.0115,0.0095,0.3617,0.0418,0.0132,[2.172 5.855],[0.369 0.779]
3.4,86.25,0,0.6667,0.2678,-0.2458,0.8926,-6.1532,3.3332,0.2244,0.0066,0.016,0.0253,0.6807,0.0283,0.013,[1.679 2.239],[0.389 0.552]
3.4,90.0,0,0.7222,0.2656,0.0002,0.8847,-6.5131,3.3295,0.004,0.009,0.0058,0.0314,0.9126,0.0258,0.0104,[1.501 3.829],[0.437 2.417]
3.5,30.0,0,0.8889,0.2277,-8.0249,0.3814,-6.6841,1.6511,3.0809,0.0019,0.3922,0.0182,0.2508,0.0507,0.0208,[1.377 5.962],[0.138 0.563]
3.5,33.75,0,0.8889,0.2286,-7.0014,0.4208,-6.6114,1.8186,2.9693,0.0023,0.169,0.0102,0.3383,0.0224,0.0267,[1.098 4.005],[0.489 3.631]
3.5,37.5,0,0.2778,0.227,-6.1994,0.4536,-7.1252,1.9948,2.825,0.0019,0.0718,0.0055,0.2711,0.0104,0.0286,[1.894 6.229],[0.188 0.41 ]
3.5,41.25,0,0.8889,0.2362,-4.9641,0.5331,-6.2287,2.2184,2.6843,0.0021,0.2093,0.0199,0.3919,0.0499,0.013,[1.656 1.382],[0.17  1.104]
3.5,45.0,0,0.7778,0.2376,-4.4006,0.565,-6.1381,2.3612,2.5097,0.0029,0.1019,0.0116,0.6531,0.0207,0.0246,[2.764 5.924],[0.768 0.554]
3.5,48.75,0,0.8889,0.2453,-3.6498,0.6318,-5.1669,2.5444,2.3463,0.0021,0.1108,0.0166,0.4565,0.0516,0.0151,[1.16  5.668],[0.818 1.45 ]
3.5,52.5,0,0.7778,0.2475,-3.1461,0.6746,-5.3866,2.6886,2.1726,0.003,0.0742,0.0137,0.4939,0.032,0.023,[1.898 7.776],[0.736 1.35 ]
3.5,56.25,0,0.8889,0.2561,-2.6218,0.7352,-4.7971,2.8357,1.9843,0.0047,0.1095,0.024,0.6035,0.0466,0.019,[1.565 6.776],[1.357 2.625]
3.5,60.0,0,0.8333,0.2611,-2.2041,0.7832,-4.7542,2.9662,1.7869,0.0036,0.0608,0.0173,0.4472,0.0379,0.0126,[1.663 3.945],[0.228 1.244]
3.5,63.75,0,0.9444,0.2691,-1.8444,0.8284,-4.1672,3.0559,1.5726,0.0057,0.075,0.025,0.6769,0.0291,0.0141,[1.087 3.078],[0.486 1.306]
3.5,67.5,0,0.7222,0.2698,-1.5118,0.861,-4.6412,3.1614,1.375,0.0049,0.0536,0.0186,0.6207,0.0225,0.0178,[1.779 3.362],[0.02  0.313]
3.5,71.25,0,0.1667,0.2667,-1.265,0.8677,-5.3817,3.2403,1.1507,0.004,0.037,0.0169,0.4496,0.0258,0.0083,[2.532 6.767],[0.227 0.98 ]
3.5,75.0,0,0.1667,0.2553,-1.078,0.8383,-6.8317,3.2807,0.9177,0.0068,0.0241,0.021,0.7816,0.0097,0.0048,[1.802 4.935],[0.453 1.737]
3.5,78.75,0,0.2222,0.2398,-0.8472,0.806,-8.698,3.3628,0.6918,0.0045,0.0069,0.0088,0.4621,0.0382,0.0079,[1.324 1.983],[0.276 0.918]
3.5,82.5,0,0.4444,0.2644,-0.4992,0.8945,-6.439,3.3804,0.4721,0.0094,0.0317,0.0365,0.9179,0.0252,0.0135,[1.853 6.772],[0.226 0.529]
3.5,86.25,0,0.6111,0.2572,-0.2593,0.874,-7.3205,3.3981,0.2335,0.0134,0.0169,0.045,1.3091,0.0154,0.0083,[2.609 2.609],[0.323 0.946]
3.5,90.0,0,0.3889,0.2676,0.0027,0.91,-6.4529,3.3991,0.0024,0.002,0.0045,0.0093,0.1666,0.0118,0.0043,[2.468 5.696],[0.338 0.167]
