t,x,y,z,qx,qy,qz,qw,vx,vy,vz,wx,wy,wz
8.7,0.0012906565418307275,0.0013359186947007058,0.04142321320950864,0.9998453935352141,-0.0030113369303355966,0.0011613540818358624,0.01728502626557294,-4.133305514442828e-05,0.014603598866215253,0.37095383486879385,0.13836062171015098,0.060896879728512314,0.07248434140207924
8.706,0.001291362940389926,0.0014232248288591916,0.043773220637418335,0.9998424470408214,-0.0026303629173136042,0.0013368252048624122,0.01750357634077729,0.00029216555620033155,0.01439345745592432,0.40644967027327567,0.10335996270861716,0.04230644405227954,0.07269284215683393
8.712,0.0012950315843599713,0.0015077584241438109,0.046337149751314234,0.9998391298515735,-0.0023968955961608447,0.0013705862786651045,0.01772260709947226,0.0008412127597356933,0.013907927230696665,0.4423484644272187,0.0666646804114949,-0.0003514884891573218,0.07294966695491259
8.715,0.0012980436970024042,0.0015493493449557577,0.04770079020919333,0.999837401561909,-0.0023048539657199623,0.0013688356895170386,0.017832116390995145,0.001079792335692212,0.013864970311250792,0.46067743336757655,0.05918127772849289,0.0018922069927185276,0.0729172239323902
8.721,0.0013057055760050198,0.0016341921588827028,0.05059538774636001,0.9998338264167105,-0.002119323429646817,0.001412271454873133,0.018050858995010563,0.0013838960928615528,0.014462567772797997,0.498086998571843,0.06993896738989445,0.0274951408866472,0.07270954384935123
8.73,0.00131913891319339,0.0017731910536332687,0.05536098032465084,0.9998284382549759,-0.0017236738274061707,0.001533053420763499,0.01837859495068999,0.0015610969607572937,0.01623695300513989,0.5545062205915936,0.09662302379303712,0.011584100745432447,0.0727174047489441
8.736,0.0013288299154733422,0.0018734172422929323,0.058816733952435224,0.9998248909835418,-0.0014029860783938033,0.0015356468987791296,0.018597332830677667,0.0016577883669067056,0.016924191385977,0.5911461658807372,0.10949594449342284,0.008689067726968692,0.07276176500209224
8.741,0.0013376149847482656,0.0019580885794693976,0.06186239596744054,0.9998217087013281,-0.00113139774455423,0.0016110946530988447,0.01877964650143608,0.0018480204286766958,0.016873610800294665,0.6210759791571095,0.10879745958658692,0.047540119693803354,0.07270166378765146
8.747,0.0013503078377019731,0.002057554024468689,0.06571408387665541,0.999817635064263,-0.000841056856981494,0.001745735010882748,0.01899846433634832,0.0023430921757574778,0.016333419634973628,0.6568927439385016,0.07796881271414118,0.03216276669820995,0.07282520151529462
8.752,0.0013634735736676891,0.0021380853710933185,0.06908912831746337,0.9998142283197232,-0.0006852776704781863,0.0017692947679465822,0.019180949923680454,0.0028188861627665017,0.016000638094507837,0.6871601624321297,0.0570771548769883,-0.00026572333465374167,0.07290407976795901
8.757,0.0013786970272212265,0.0022181695376590747,0.07261723875058089,0.9998108187971244,-0.0005426890786311824,0.0017585946576011233,0.019363353263782933,0.0031724775355954833,0.016088244453370114,0.7180030108405745,0.05799008173834984,-3.2800683514059965e-05,0.07285006199694616
8.762,0.0013952005684173146,0.002299950154161134,0.07630085624095798,0.9998072912508089,-0.00037746914675090387,0.0017909114336635773,0.01954560091172234,0.00336926678663731,0.016575354310757157,0.7492270974769212,0.0747877781140849,0.025482626685908547,0.07274192755027777
8.767,0.0014124797198007382,0.002384622647013485,0.08014060813126801,0.9998036215435623,-0.00015775958341031538,0.0018735170194989076,0.019727731604746217,0.0035182709875215316,0.01715721762685699,0.7803950101127651,0.09091122921245881,0.03364778214437364,0.07269412472158487
8.771,0.0014269301588984752,0.002454066914287059,0.08332388895023554,0.9998006794236289,2.261676255255288e-05,0.001909278327352618,0.019873489094789747,0.003673645661718835,0.017456892257534082,0.8050341783866426,0.09030621234541177,0.010379389309193967,0.0727340088009245
8.776,0.0014460064334724323,0.002541555497550982,0.08744027415379788,0.9997970158887173,0.00025587741201432273,0.0019046374788001775,0.02005576981420844,0.0039156184746696075,0.017464332897554894,0.8353765767707515,0.09334131111000304,-0.00013816435559946475,0.07276623122187985
8.782,0.001470808783913204,0.0026448189280047774,0.09257867333092058,0.9997923969748823,0.0005164222147013431,0.0019581635831040787,0.020274660408925112,0.004312085434655019,0.016977583946003797,0.8713937639991528,0.08390966414049866,0.0342256994671438,0.0728470848484231
8.785,0.0014842574999989239,0.0026951004744073196,0.09522889124837758,0.999789988496921,0.0006393436235997319,0.002014263380029776,0.02038413314550106,0.004573213894903315,0.016651362234757508,0.8894207482295471,0.07881108940348505,0.03915118049897523,0.07286516778760001
8.79,0.0015085736543304286,0.0027769150502715296,0.0997667501157869,0.9997860183799682,0.0007997853660028731,0.002071864342709137,0.0205666033521255,0.0050550038326731845,0.01620349349912244,0.9197266462754478,0.05488943324188568,0.012202143753064222,0.07289599092120723
8.795,0.0015351209128729153,0.0028574107345317006,0.10445743315598087,0.9997821437674081,0.000933804073445858,0.002067031309900304,0.020748985405604832,0.005462558242131745,0.01607482466068807,0.9504665267788973,0.056161510539182585,-0.006614064346446424,0.07282144647682463
8.8,0.0015632840173205656,0.0029381476835224586,0.10930284854901583,0.9997782043718302,0.0010850310447731112,0.0020608880030612746,0.02093125680196489,0.005728462061979561,0.016223299201311533,0.9815154066129265,0.0641154693617367,0.006593391573453255,0.07279367064787762
8.81,0.0016229098040461659,0.0031023655200425253,0.11945871963171732,0.9997697196647103,0.0014883142102298942,0.002186900599683231,0.021295774889061543,0.006193344088148203,0.0164595557701782,1.0432873490218444,0.08128503916503235,0.020774750029783448,0.07278657286885948
8.816,0.0016615211937915952,0.0031999713995574295,0.12584606252249425,0.9997646500942352,0.0017242613597963144,0.002190067912493238,0.021514528748115793,0.006618731027521214,0.01606945346223689,1.0796869472114738,0.07815815594685524,-0.0048508535639856425,0.07275885154527331
8.821,0.0016956491310393196,0.003278473627867916,0.13133022223678822,0.9997605965270681,0.0018282516999084768,0.0022701886566419763,0.021685326168318114,0.006985366539242688,0.015454609979926238,1.1082342290854035,0.019445651432543083,0.05707539782659118,0.06535485119792701
8.826,0.0017320130007117023,0.003354064051924282,0.1369618998992818,0.9997565652636203,0.0018906691088304583,0.0024238818724263375,0.0218485784269346,0.00746910605936752,0.014904483110083435,1.1384401347212232,0.024960739163150423,0.0636063214329976,0.06535858791347503
8.832,0.0017789523115921276,0.003441819455806842,0.14392067757736468,0.9997517549903863,0.0019343691734920849,0.0025940305185787917,0.022044446357577862,0.008067180347033692,0.014473378738713972,1.1751205843435173,0.0035958324059198617,0.052093848119856206,0.06540541443195866
8.839,0.001837764413702785,0.0035424876485694134,0.15231887161276905,0.9997462300852741,0.0019277287428896665,0.002781513915058882,0.022271561968493475,0.008619569910992018,0.014348092855659899,1.217940170615191,-0.009946656348953644,0.06378065290133066,0.0631996741744543
8.846,0.0018999949131973616,0.0036427996887633623,0.16100883999156373,0.9997408791173401,0.0018682705654428189,0.0031157915842214825,0.022471671713210035,0.009120919618619817,0.014303566821050419,1.2597462371164894,-0.0021025607013471117,0.10195032381411251,0.05677047739404703
8.851,0.00194696603716307,0.003713617450716604,0.16739894534680874,0.999736866970534,0.0018565180272342033,0.003381098078920269,0.02261234920428182,0.009587670030698417,0.014031619357414397,1.2900153436821167,-0.021628349577433825,0.10966234277454184,0.05561541723603005
8.855,0.0019863749573585925,0.003768837166619078,0.17261741798917962,0.999733765547592,0.001745772838398592,0.003640462900806736,0.02271777566350096,0.010029385048173533,0.013664867351897276,1.3136168359842595,-0.07485756474253717,0.13583818820031554,0.0529714447047756
8.86,0.002038575308103029,0.003835753614846945,0.1792761795832159,0.9997297944064286,0.001540481993553506,0.003986151905448198,0.022848975563346793,0.010732915699180936,0.013209657165078116,1.3438472604950256,-0.07931336408446994,0.1280030687069037,0.05296779512058176
8.865,0.002094508669130366,0.0039007003803973746,0.1860859469443896,0.9997258421349348,0.0014051068330856243,0.004271672256139206,0.022978665290202465,0.011476408151343674,0.012847321390494942,1.3737622362956514,-0.050149267311113514,0.11276586453832661,0.05043256646865978
8.870000000000001,0.0021537872635493268,0.003964011333110841,0.19303315882308786,0.999722166374874,0.0011689343458364512,0.004682566546326419,0.02307156738852121,0.012142192718635916,0.01258656709575751,1.4009762161532595,-0.11456779249164699,0.18026699140123945,0.03487125258358027
8.876,0.002229706987169439,0.004039196032734062,0.20156795340026634,0.9997170533802857,0.0007249327832937946,0.005313503040306112,0.023174432863384043,0.013027111818806433,0.012531377852605056,1.4378579760877386,-0.18616318666469558,0.22980078894858888,0.035634248432388375
8.881,0.0022974428386178165,0.004102375752701546,0.2088497247638754,0.9997120421548534,0.0002632756467588956,0.005891072614680666,0.023260668948998572,0.013918308072531357,0.01273128086034128,1.4686779127321976,-0.17065228050832681,0.20849521989423048,0.03545524111106249
8.886,0.00236991245289481,0.004166700996117666,0.21628524386719217,0.9997073003693671,-2.8829728228222978e-05,0.006346764899111115,0.023345906115509688,0.014876749893413496,0.012932286777274567,1.4993609520934128,-0.09270021237787074,0.16975232359609627,0.03452088579149129
8.891,0.002447222224412274,0.004231375504631703,0.22387354495225703,0.9997023720044189,-0.0002247847926154368,0.006791605046943626,0.0234305565751616,0.015860523739332867,0.012900553205925258,1.5298329758975415,-0.08874942553496044,0.18249037857870662,0.03447150930206162
8.896,0.0025296264709439805,0.004295269931023627,0.23161281434506273,0.9996966201185997,-0.000545933611779079,0.007312508231790529,0.023513759871604676,0.016912287243392846,0.012694802995346614,1.559955999865906,-0.16585263979242945,0.22254204384649973,0.03451133545392671
8.901,0.002618001119710973,0.004358843569234253,0.23949315392960457,0.9996920850968541,-0.0008222311010997822,0.007715250980764336,0.023569765230574198,0.018225581472333975,0.012814180425414571,1.5850843599183881,0.004429069775135785,0.04674398707838764,0.005755344760715372
8.906,0.0027117642110656495,0.004422171521849323,0.24748802023347943,0.9996899819139327,-0.0010631385193061607,0.00806343276248967,0.023532761195720394,0.019093613471207575,0.01261152441266953,1.6061753622668875,-0.21418561527566218,0.23700202147667465,-0.03724855792009726
8.91,0.0027908342785196477,0.0044733953169677244,0.25397324889313305,0.9996872344931061,-0.0014245310934855443,0.00855681980544798,0.02345601708530516,0.020155284640126683,0.012907432006676881,1.6304337807317832,-0.17683444362411702,0.25039265926535514,-0.03732918660316096
8.916,0.0029176628685460603,0.0045526930794888,0.26388466074692746,0.9996812953287814,-0.002021059310555175,0.009402751546336623,0.023341194322286925,0.021873143966094008,0.013463026211643702,1.66727298287577,-0.24598031185964755,0.2984238444968551,-0.03623378261806437
8.921,0.0030318332553450527,0.004621795318656981,0.2723130332819576,0.9996741043112334,-0.0027224525745922087,0.010191240390526886,0.023246764093417912,0.02350918267754632,0.014094010276489446,1.697785500219279,-0.29038387795423903,0.2955778481579455,-0.036457332346947355
8.928,0.0032060301501539677,0.004724535948905918,0.2843547217688042,0.9996691186554572,-0.003238312411996105,0.010898512463210441,0.02307355554380726,0.025879148229926433,0.015016575044040416,1.738221952517903,-0.09522005749387238,0.17902842195218277,-0.050763789843818914
8.932,0.003312769398854298,0.004785313157789776,0.29136823521855904,0.9996667157349934,-0.0033990083090681554,0.011280323418255255,0.022970818394343638,0.027167181907686598,0.015277316242215712,1.7624674654949548,-0.08826842668827171,0.19490838077727807,-0.051045125432251995
8.939,0.003512148768075947,0.004893417517252575,0.30387524206360206,0.9996601989617249,-0.003884077889902118,0.012036549960051613,0.022793025595765237,0.02950246523714903,0.015598188297492207,1.8049218523693693,-0.19401828137802704,0.22926191418919808,-0.048861854580940896
8.945,0.00369718657998654,0.004989462683478162,0.3148327205674196,0.9996531814829275,-0.004436210614371193,0.012695179524704297,0.02264219961226513,0.03184225803379607,0.016390722843869464,1.8415126399088497,-0.1564204280731045,0.19269732038940876,-0.04945602741246393
8.953,0.003967162503763978,0.005127734150250464,0.3297856837959538,0.9996461877230702,-0.004808588193199379,0.013451812664298917,0.022437147464970327,0.03526621180328617,0.018004135874294447,1.8906290220316149,-0.08288395002134782,0.19535086987939865,-0.05133800615111839
8.959,0.0041881509359988,0.005239870883712766,0.3412584715777664,0.9996393510345444,-0.005156515359834983,0.014071215014729648,0.02228405529943339,0.03795389323148551,0.019166239731897777,1.9274732950105817,-0.15442661205656227,0.21157950325066208,-0.04956826437630759
8.964,0.004384772834781835,0.00533857097083411,0.3509875922652833,0.9996325564419278,-0.005547966519372149,0.01459467009601566,0.022157792617146524,0.040244810860160504,0.02012719273016591,1.9580371756144335,-0.14771861209480777,0.19266607626243637,-0.04956776106964828
8.97,0.004635778973789523,0.005463136144111532,0.3628636332918598,0.99962631291571,-0.005826928295937532,0.015136273153061925,0.022003969374017527,0.042959274951332685,0.02118460669463913,1.9945362392906008,-0.0692520293170263,0.18015793531334115,-0.051727115494406825
8.976,0.004903119355269566,0.005593398836897673,0.374958388440358,0.9996194370319204,-0.006041320345523394,0.015719647157286253,0.021848941615551256,0.045719240396627975,0.022080165357443043,2.0309809019081726,-0.09990044084041369,0.19872265698447436,-0.05100977213290957
8.981,0.0051389848039144394,0.005706274761993621,0.38520458740709296,0.9996115213043109,-0.0063890536382600945,0.016252301420583776,0.02172208939819805,0.04816894258980384,0.022939770566710628,2.0614265060147416,-0.1703205215819845,0.21535078941340982,-0.04900073470492039
8.985,0.005336878134757335,0.005800587619250462,0.3934985995900059,0.9996103791397376,-0.006475870592076633,0.016467478891704662,0.021586457679202815,0.05023111036293404,0.023931420802522717,2.08121722690909,0.01700573240519927,0.05699894215210409,-0.07610919286815768
8.99,0.005595841972404705,0.005923779899300751,0.4039961788062383,0.9996125995847933,-0.00637748104029125,0.01661708945361808,0.02139744903026444,0.052843687118274654,0.025124709535498627,2.111745010373554,0.04777011260833387,0.06666139588006306,-0.07711387078224381
8.996,0.005923968727650237,0.006079333804804998,0.41679532905525807,0.9996149584446593,-0.006220344714926805,0.016825124645699085,0.021169727111291493,0.056015469938307624,0.026477818802978007,2.148510771405848,0.04351149099076236,0.06304833282798622,-0.07690165462006864
9.001,0.0062120275473667675,0.006214887344562,0.4276296424235945,0.9996174021356764,-0.006126471595971619,0.01695043026904523,0.020980910537902783,0.05867431616624115,0.02752396762053083,2.179082833533637,0.032021204765197556,0.04429736945899153,-0.07627889916484791
9.005,0.006452019709589632,0.006326961973144118,0.43640654159306314,0.9996195375022021,-0.006060750992592859,0.017032651853892026,0.020831138041723724,0.06078924423225991,0.028301717951799445,2.203067150104624,0.0258656240764162,0.03699625900327062,-0.07393823786009915
9.01,0.0067636996755135,0.00647091103871761,0.4474986962274951,0.9996228501750024,-0.006155767132967459,0.01697895148278315,0.020687656840606812,0.06336863157378607,0.029166521174624645,2.229639369168358,-0.062392567886212884,-0.04798173986758513,-0.05124590192149905
9.015,0.007088372988000517,0.006619804495248707,0.458736917696027,0.9996266439084707,-0.0063269660459100985,0.01685411546042769,0.020554344576956835,0.06596521263974953,0.030198131566237487,2.259564105654237,-0.07041497559513205,-0.046131325275838936,-0.0529434876452835
9.021,0.007495059587707512,0.006805662026253815,0.47242103852799305,0.9996301596673105,-0.006529214430727588,0.016763499822251494,0.020393585171186907,0.06908180205212751,0.031513669553862346,2.2951495466442453,-0.08181419235613271,-0.03639025124055721,-0.04765766021475559
9.026,0.007847818296426912,0.006965999388845283,0.48396644860884525,0.9996318597149143,-0.006990528274018211,0.01657241585248198,0.020313359893546,0.07144663965626424,0.032416685157977146,2.318478682030278,-0.28284274940427134,-0.03932734698062652,-0.0324547613449977
9.031,0.008212163420823631,0.00713194633862303,0.49560268323681744,0.9996380320679485,-0.007527593087294371,0.016220598467505187,0.020100556484511825,0.0738579075850285,0.033741498202106035,2.3338169774173703,-0.07849766170939623,-0.3003635106783238,-0.10975813773186766
9.038,0.008741143762372911,0.007372185939151795,0.512025476579311,0.9996627583976431,-0.009034248910235238,0.01412305668198324,0.019831568001566616,0.07635963963501956,0.03499349980020438,2.354640808201836,-0.523106665963434,-0.4883438345402239,-0.09723478914248583
9.042,0.00904948046529825,0.007515047854764557,0.52148868052425,0.9996647450066122,-0.01013741239785684,0.013582433557303923,0.01957416561190126,0.0776144849894596,0.036229996054550885,2.3747867391695507,-0.542019858728499,-0.2108595485715575,-0.11969069598796905
9.05,0.009684306412664042,0.007816102844866174,0.5406475784826518,0.9996531323737957,-0.012927079458062988,0.012639246756506711,0.019150848372107544,0.0808798324212587,0.03899402880303412,2.4055514104871834,-0.5902675260801112,-0.5153143396926763,-0.10151697110964988
9.056,0.010178738454395308,0.008058239777478226,0.5551788799672318,0.9996694854617807,-0.014339428490722044,0.010191210617041882,0.01874672913597037,0.0834729391942173,0.04134597040201679,2.436690718013441,-0.5102675191323821,-1.0121617797730287,-0.11235553027328593
9.061,0.01059984524909538,0.008271393019153113,0.5674487077835974,0.9996789168894112,-0.015672027628433127,0.007591912137807844,0.01840688857246732,0.08444133446210067,0.04346378037988581,2.463844628694282,-0.48318956180559025,-0.9177270389572445,-0.13189254234213235
9.068,0.011193667870214006,0.0085868782497727,0.5848260550373096,0.9996701604170234,-0.01763024720247344,0.005329573690533715,0.017898055750829485,0.08522669278798796,0.04608536425619559,2.492300023712299,-0.7564704783370424,-0.6755649544161105,-0.08566306058024506
9.074,0.011708181025315333,0.008875338649806054,0.5998918007449309,0.9996363964883084,-0.020159905332508946,0.003133256774438742,0.017630534162049877,0.08621292369862081,0.04966823165006687,2.5260607838483984,-0.8537767918121498,-0.8524645161410144,-0.06739725750422484
9.078,0.012054783556931436,0.009081053314839735,0.6100569101297869,0.999604079527292,-0.022034515746958763,0.0010811380007256963,0.017464118896053815,0.08686873577505447,0.05252891589183122,2.550420525260152,-0.9650195155315583,-1.158718027889192,-0.05422013421911584
9.083,0.012489131237841362,0.009355993086091,0.6229004833059971,0.9995495285095201,-0.024483561677511576,-0.0018132256146613502,0.017262893061425484,0.08669333852664803,0.05670942138567991,2.580903455607465,-0.9014302698195976,-1.076371164614002,-0.058122029582477745
9.087,0.012834323858451936,0.009591499847507094,0.6332849424979479,0.9995062898726653,-0.02613128611606746,-0.003514260564688097,0.01708749143622178,0.08605272953057573,0.06015607297241371,2.6052347150933386,-0.7706915014890038,-0.7563773096564966,-0.07330835194364496
9.092,0.013262385863832958,0.009904626692279999,0.6464021853769537,0.9994503827568278,-0.028073804866365685,-0.005162947862848742,0.016856389201767887,0.08535192500841686,0.06425063633205715,2.6355830387570065,-0.7749261010077082,-0.6795676552423732,-0.07734871467334847
9.097,0.013687437071269229,0.010237908153894606,0.6596710676680589,0.9993800993888579,-0.030173174150294132,-0.0072275518942429475,0.01663607528321122,0.0847626021941008,0.06826520971992141,2.6659066432296217,-0.8804177402974687,-0.9861762152297718,-0.06101115607220346
9.101,0.014024395411338658,0.0105195741984017,0.6703953616236616,0.9993037928334213,-0.03210973981490854,-0.009458809848062686,0.016474985706088695,0.08382088894414545,0.07177973692869444,2.6901736789428665,-0.968536308780312,-1.1740189208533265,-0.05103566575833767
9.107,0.014518257107156075,0.010971882702930008,0.6866638681445587,0.9991892606494751,-0.034749837261035754,-0.012257901885064563,0.016217708052089025,0.08113807278520989,0.07807894944955988,2.7266037143842743,-0.787037455409763,-0.7512052668479674,-0.07508099577378413
9.112,0.014918385342239595,0.011376842265843672,0.7003607590186217,0.9990850849588162,-0.03705570693826757,-0.01407573033935146,0.016054326879519715,0.07947013957778323,0.08274783254257796,2.7444584884475014,-1.0530658523110767,-0.8674470960828153,-0.010031451914911017
9.115,0.015154902677107146,0.011632353629709446,0.7086169300188604,0.9990119854061996,-0.03838750484323945,-0.015663460921285056,0.016003389598491173,0.07863534520196461,0.08632033970137479,2.7543138534174343,-0.7090461521244997,-1.2433961175406034,-0.007680117551176373
9.12,0.015541411277569906,0.012079193169269043,0.722436370877302,0.9988829926908107,-0.04018288346972417,-0.019191248545205052,0.015805023517355767,0.07622832263543182,0.0912199344721382,2.7690102251675017,-0.8629765792779468,-1.3431696844567276,-0.083308667845349
9.125,0.015913642301926035,0.012550401628056776,0.736313481942491,0.9987360135961535,-0.042518740521718924,-0.021850599687115075,0.015526852347600376,0.0731602366598842,0.09637807699194564,2.779654807773662,-0.789200658704075,-0.849479754896261,-0.06052442775124983
9.129,0.01619958670837919,0.012947682634555069,0.7474706482383519,0.9986552885806341,-0.043786054332551144,-0.023086694497491646,0.015407808835029626,0.07060887313078422,0.10098044886013906,2.7955743842426846,-0.6493677745245385,-0.6235504682248179,-0.03485930032261492
9.134,0.016545925899025166,0.013467116405022534,0.7614768752895397,0.9985273064985557,-0.045600222973950645,-0.025055287860480044,0.015364582379425049,0.06839768165719279,0.106031976218099,2.804584918628022,-0.5343593373204739,-0.9494469083814173,0.002533413731548804
9.139,0.016879320997348117,0.014013145990994992,0.7755378763061895,0.9984245040414198,-0.04639710671569975,-0.027656462521046764,0.015196654200139452,0.0652855413216505,0.11103672916700802,2.817301375924227,-0.45980796746710245,-0.9323824215385563,-0.08063251433173192
9.144,0.01719618056446348,0.014583193509454943,0.7896573968660479,0.9982669529424554,-0.04836587773891686,-0.030025123484084607,0.014910549731487612,0.06219979777678433,0.11581449261829962,2.8253789734790775,-0.938267606381179,-1.0697612748627818,-0.04153287877920845
9.149000000000001,0.017495488997264816,0.01518014708583338,0.8038054596245392,0.9980955704393899,-0.0503491476271687,-0.03240653726696393,0.014832799629575994,0.058572837043358715,0.12177924247645053,2.8316155967706926,-0.6144906347481951,-1.1110974100683595,0.00614450621644092
9.154,0.01777525506063465,0.015808314299821546,0.8179902916917494,0.9979289238756175,-0.05161543947940911,-0.035490648964123704,0.014632946931666472,0.053913142630877986,0.12817811916528316,2.840539309550428,-0.4651118265289368,-1.0672402578920437,-0.09057034607655254
9.16,0.018078548406056803,0.01660282098975191,0.8350539571167755,0.9978289467161302,-0.05262013754723917,-0.03694848299603637,0.01425916632133234,0.04839767023347031,0.13543258946902056,2.8486612384561103,-0.3502437195366053,-0.4101527760637246,-0.07553848831237159
9.166,0.018355800652854023,0.01743822469856964,0.8521566550048097,0.997687322796356,-0.05362669206134196,-0.0393021207247403,0.014125407482119866,0.044654104246355686,0.1422065670863282,2.8521859149728006,-0.006860514749216068,-1.125672372287998,0.018019039522654243
9.17,0.018526198204460487,0.018015744840545946,0.863570050166701,0.9975893636593326,-0.05397089205540644,-0.04135080782109724,0.013882183439717163,0.04115194757363228,0.14592562819632648,2.856304825264949,-0.33955905388251595,-0.9249349671019972,-0.1284126632419723
9.174,0.01868078625152598,0.018611138314199763,0.8750132550896176,0.9974852958535596,-0.05485364234787791,-0.04278942360928044,0.013536162834915887,0.03709284271010603,0.15072990077696008,2.863615594363165,-0.3582541306089386,-0.6229650484945504,-0.1299723384850988
9.178,0.018817925723138507,0.019227311921784125,0.8864909048123908,0.9974300563686355,-0.055269687866695734,-0.0436026906631228,0.013317267832207779,0.0324785444458646,0.156249872968261,2.874918082767835,-0.12987302192003095,-0.34195170547286863,-0.08209032695459294
9.183,0.0189647375933821,0.020029927764892888,0.9009041843518342,0.9973743723347993,-0.055173951572512245,-0.045065780753754316,0.013010452824319061,0.02688406854251459,0.16360499863998923,2.8898405545748074,0.16711845401291495,-0.6597653238400759,-0.09144885092327477
9.188,0.019079637132144424,0.020869227853361965,0.9154005020114371,0.997348085626319,-0.054927537385443904,-0.046069463041668306,0.01254457290384816,0.020616202705115147,0.17053268837656677,2.9044251933006664,-0.006468165793760815,-0.3220302376707683,-0.18641743029194885
9.194,0.01918230954267952,0.021917605537006134,0.9328395590550079,0.997299280513325,-0.055049734189565894,-0.04706365782524077,0.0121936034612902,0.014526595511557383,0.1781216223895495,2.9095351907802707,0.20016558809525184,-0.3570223004783765,-0.05165701856556454
9.198,0.0192305676671389,0.022642537366592753,0.9444863486073999,0.9973039427745352,-0.05411404004718584,-0.04810074142423227,0.011951362707963866,0.010752135751592888,0.18257310071853927,2.9100165001287803,0.4931781930011207,-0.515865136595162,-0.12271971896218778
9.203,0.019266355033284853,0.023572084386905043,0.9590631467007634,0.9972955235855766,-0.053815577256381884,-0.04875720689803648,0.011325063189002841,0.005043358839758539,0.18808188348440083,2.917020945884298,0.012273586035934246,-0.16205694698625836,-0.2476077600359536
9.207,0.01927839688327399,0.024333079410577944,0.9707173215167562,0.9972875661387639,-0.05382337284501966,-0.048987269351076695,0.010991014608827529,0.00144498874696078,0.19188527941740802,2.9136231303392957,0.07701391788959942,-0.015234718851790166,-0.12271546048617032
9.213,0.019268447494588222,0.025507543047508144,0.9881984392095609,0.9973600570861525,-0.052408056015907145,-0.049137044069578015,0.010576535058526114,-0.004160967198044194,0.1988395804853688,2.91777229110018,0.6574087320161623,-0.29653475494130344,-0.11349787024795681
9.217,0.019238510435324527,0.026315912507268915,0.9999008095696089,0.997412497042489,-0.05101058669460486,-0.04962310267204594,0.010187171822383951,-0.009416395607125639,0.2038008536072806,2.9289747844594545,0.6572507109551624,-0.11674875474957556,-0.19332116859885104
9.222,0.019174222657370305,0.027351671039764276,1.0145686848092847,0.9974919344615276,-0.04941417509635179,-0.049747268624917865,0.009658635934057705,-0.01470467877210742,0.20894543515028682,2.9322462132180003,0.6902961146113196,-0.08040475399664021,-0.10435927413189884
9.227,0.01908094308018846,0.028413051511422177,1.0292622080833471,0.9975806277532261,-0.04794956774941413,-0.04947913803508401,0.00924905310985478,-0.02096791758076221,0.21417159246931075,2.9402780727475486,0.4161698311210677,0.25729856817320734,-0.22378073898656092
9.232,0.018960685557422315,0.029500102274316983,1.0439679476282464,0.9976980576762116,-0.04639497227068576,-0.04866773447344471,0.00880590020038874,-0.025812499686033614,0.21911485943379688,2.938809574993995,0.6669103528381349,0.3887914646556305,-0.09567835142937833
9.246,0.018486917255312093,0.032681915687141336,1.0852884004382868,0.9981318010647496,-0.03887144601381446,-0.04651017019056945,0.0076630579326011725,-0.040228405447072006,0.23301862430551745,2.957146525934657,1.2956165426696153,0.3505715675008293,-0.09824374217397303
9.251,0.018274605347706013,0.03385674679156473,1.1000667806830482,0.9982349098257817,-0.03551218676403772,-0.04702263873704875,0.0074041098421434234,-0.04374395798851123,0.2361344730430379,2.9521312697325204,1.522951438946971,-0.5971901829281606,0.01202146552398246
9.255,0.01809211954089162,0.03480607031038764,1.111856962514243,0.9982505895216396,-0.03222557708138912,-0.04903315028368176,0.007281680762584527,-0.04684301271346955,0.23795876697494192,2.944764288119183,1.651146988342871,-1.1921200607258404,0.06475325907747163
9.26,0.01784426166888226,0.03600125929973731,1.126552488796524,0.9981582318210654,-0.028754750082429267,-0.05293689087215008,0.00714102095862126,-0.05144694449070796,0.23977558085852999,2.9353046493760626,1.2050225108520423,-1.82810837130421,0.05855344641682822
9.267,0.01745604606039432,0.0376938777084524,1.1470456046516706,0.9977618267878875,-0.024717413003890628,-0.06173655564259843,0.006998871100461294,-0.0585918733483917,0.24366169090780185,2.9217541649443284,1.4390913656751982,-3.002900435886763,0.1520457730714482
9.274000000000001,0.01701592889008882,0.03941706989670253,1.167443193755948,0.9970279220526848,-0.01668294807676942,-0.07486575298460117,0.00721948203279994,-0.06621060936362429,0.24743674514932437,2.9080856456135242,2.711872780359402,-4.268805251262657,0.377759888901901
9.281,0.01651854852393172,0.04114667542444412,1.1877451891719577,0.9957056096519312,-0.010340077855550862,-0.09170202229011803,0.00735940252466951,-0.07470392441513918,0.24665525443302835,2.8944347454568113,1.0571949535565057,-5.3502449455300365,0.13274972911020821
9.288,0.01595556712936038,0.04287771485318614,1.2079502369675517,0.9935719370264272,-0.0065840120272807915,-0.1127727820879071,0.007331872839286209,-0.08519767164792695,0.24842998731054625,2.880324930828046,1.7632892767946262,-6.4068215563495805,0.3081812151886445
9.296,0.015207394027484715,0.044876250620888486,1.2309171700841053,0.9899170910408468,0.006038576711307908,-0.14127699940053537,0.008276345625362485,-0.10073577924949932,0.24939904436962945,2.863297873149016,3.2665936523858776,-7.692387939522617,0.6688792234692483
9.302,0.014553929669682058,0.04635884969872081,1.2480494922904464,0.986054244927862,0.011188908124283022,-0.16583939722956598,0.00831436836232713,-0.1149405140575919,0.24563330222610552,2.8496550291513523,0.8173649772044089,-8.865957543391207,-0.11760880818714091
