vel_IC,phi_IC,trial_num,vx,vz,mu_0,sigma_0,RREV_threshold,RREV_sig,My_d,My_d_sig,landing_rate_4_leg,landing_rate_2_leg,RREV_flip_mean,RREV_flip_std,dRREV_flip_mean,dRREV_flip_std,OF_y_flip_mean,OF_y_flip_std,flip_height_mean,flip_height_std,flip_d_mean,flip_vz_mean,flip_vz_std,impact_force_x_mean,impact_force_x_std,impact_force_z_mean,impact_force_z_std,impact_vx_mean,impact_vx_std,impact_vz_mean,impact_vz_std,impact_eul_mean,impact_eul_std,t_delta_mean,t_delta_std
2.5,45.0,0,1.77,1.77,[4.38 6.06],[2. 2.],4.55,0.0,9.09,0.01,0.7083,0.2917,4.6727,0.0448,21.7732,0.4576,-4.7039,0.0478,1.7275,0.0039,0.3725,1.738,0.0,4.9999,0.95,5.8361,0.8732,1.296,0.0292,0.9508,0.0667,104.9293,8.2823,0.1812,0.005
2.5,45.0,1,1.77,1.77,[5.09 3.72],[2. 2.],6.98,0.02,1.1,0.04,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2.5,45.0,2,1.77,1.77,[5.17 4.69],[2. 2.],4.68,0.0,7.03,0.15,0.9583,0.0208,4.7961,0.0579,21.9295,0.5248,-4.8288,0.0592,1.7288,0.0044,0.3712,1.738,0.0,3.5624,0.6458,5.3926,1.2112,1.3573,0.0206,0.77,0.072,95.568,6.9728,0.1912,0.0061
2.5,45.0,3,1.77,1.77,[3.94 6.9 ],[2. 2.],4.58,0.01,7.66,0.02,0.6458,0.3542,4.7546,0.0334,21.3692,0.3008,-4.7843,0.035,1.724,0.0027,0.376,1.738,0.0,3.8631,0.8914,5.6249,0.9544,1.3255,0.0143,0.8277,0.0461,97.8955,4.3135,0.1878,0.0041
2.5,45.0,4,1.77,1.77,[4.95 4.61],[2. 2.],4.67,0.0,9.72,0.01,1.0,0.0,4.7865,0.0741,21.4909,0.7326,-4.8169,0.0757,1.7249,0.0061,0.3751,1.738,0.0,3.6775,1.1405,8.0196,1.355,1.2912,0.0328,1.1117,0.0531,93.0829,6.82,0.1677,0.0049
2.5,52.5,0,1.52,1.98,[4.02 7.13],[2. 2.],4.7,0.0,6.78,0.0,1.0,0.0,4.8233,0.0582,22.2435,1.1104,-3.7135,0.0447,1.6853,0.0102,0.4147,1.954,0.0,2.6909,0.7355,6.2599,1.2473,1.1097,0.0183,0.9227,0.0623,97.5947,7.17,0.1966,0.0062
2.5,52.5,1,1.52,1.98,[2.55 5.08],[2. 2.],4.74,0.16,8.92,0.24,0.6875,0.2917,4.8133,0.093,21.8937,0.8194,-3.7065,0.0734,1.6822,0.0076,0.4178,1.954,0.0,3.3225,0.942,7.5958,1.7467,1.0609,0.0326,1.1692,0.0958,99.2865,9.4596,0.1802,0.0082
2.5,52.5,2,1.52,1.98,[3.91 4.71],[2. 2.],4.81,0.01,4.87,0.02,0.9167,0.0,4.9218,0.0696,23.3177,1.3546,-3.7921,0.0532,1.6948,0.0117,0.4052,1.954,0.0,2.6763,0.5819,4.1571,0.7999,1.1752,0.0479,0.5637,0.0991,96.5324,14.661,0.2253,0.0162
2.5,52.5,3,1.52,1.98,[5.16 5.25],[2. 2.],4.74,0.0,7.39,0.02,1.0,0.0,4.8673,0.0693,23.6948,0.6734,-3.7491,0.0535,1.6985,0.0058,0.4015,1.954,0.0,2.9155,0.6929,7.1967,1.2821,1.1082,0.0163,1.032,0.0647,95.1338,7.4332,0.187,0.0061
2.5,52.5,4,1.52,1.98,[4.42 3.67],[2. 2.],4.72,0.0,8.93,0.11,1.0,0.0,4.867,0.0559,23.1478,1.097,-3.748,0.0437,1.6935,0.0097,0.4065,1.954,0.0,2.7581,0.7955,8.7777,1.3014,1.0566,0.0176,1.2216,0.0426,95.6855,5.6084,0.1741,0.0041
