k_ep,k_run,t,NN_flip,NN_policy,mu,sigma,policy,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,reward,flip_flag,impact_flag,n_rollouts,RREV,OF_x,OF_y,d_ceil,F_thrust[N],Mx[Nmm],My[Nmm],Mz[Nmm],M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,3.055,0.0,0.0,,,,0.555,0.0,1.452,0.5,-0.0,0.975,1.0,1e-05,9e-05,-2e-05,-0.001,0.002,0.0,,False,False,,1.491,0.0,-0.764,0.654,0.378,-0.001,-0.003,0.0,35280,35262,35268,35279,0,0,0,0,0,0,0,0,0,,
0,0,3.057,0.0,0.0,,,,0.556,0.0,1.455,0.5,-0.0,0.975,1.0,1e-05,9e-05,-2e-05,-0.001,0.002,0.0,,False,False,,1.491,0.0,-0.764,0.654,0.378,-0.001,-0.003,0.0,35280,35262,35268,35279,0,0,0,0,0,0,0,0,0,,
0,0,3.058,0.0,0.0,,,,0.557,0.0,1.456,0.5,-0.0,0.975,1.0,1e-05,0.0001,-2e-05,-0.001,0.002,0.0,,False,False,,1.514,0.0,-0.776,0.644,0.378,-0.001,-0.003,0.0,35280,35262,35268,35279,0,0,0,0,0,0,0,0,0,,
0,0,3.06,0.0,0.0,,,,0.558,0.0,1.458,0.5,-0.0,0.975,1.0,1e-05,0.0001,-2e-05,-0.001,0.002,0.0,,False,False,,1.514,0.0,-0.776,0.644,0.378,0.0,-0.003,0.0,35281,35264,35266,35278,0,0,0,0,0,0,0,0,0,,
0,0,3.071,0.0,0.0,,,,0.563,0.0,1.469,0.5,-0.0,0.975,1.0,1e-05,0.0001,-2e-05,-0.001,0.001,0.0,,False,False,,1.537,0.0,-0.788,0.634,0.378,0.0,-0.003,0.0,35283,35264,35264,35279,0,0,0,0,0,0,0,0,0,,
0,0,3.073,0.0,0.0,,,,0.564,0.0,1.47,0.5,-0.0,0.975,1.0,1e-05,0.00011,-2e-05,-0.001,0.001,0.0,,False,False,,1.537,0.0,-0.788,0.634,0.378,0.0,-0.003,0.0,35283,35264,35264,35279,0,0,0,0,0,0,0,0,0,,
0,0,3.075,0.0,0.0,,,,0.565,0.0,1.473,0.5,-0.0,0.975,1.0,0.0,0.00011,-2e-05,-0.001,0.001,0.0,,False,False,,1.537,0.0,-0.788,0.634,0.378,0.0,-0.003,0.0,35283,35264,35264,35279,0,0,0,0,0,0,0,0,0,,
0,0,3.078,0.0,0.0,,,,0.567,0.0,1.475,0.5,-0.0,0.975,1.0,0.0,0.00011,-2e-05,-0.001,0.001,0.0,,False,False,,1.561,0.0,-0.8,0.625,0.378,0.0,-0.003,0.0,35283,35264,35264,35279,0,0,0,0,0,0,0,0,0,,
0,0,3.08,0.0,0.0,,,,0.568,0.0,1.477,0.5,-0.0,0.975,1.0,0.0,0.00011,-2e-05,-0.001,0.001,0.0,,False,False,,1.561,0.0,-0.8,0.625,0.378,0.001,-0.004,0.0,35285,35263,35261,35280,0,0,0,0,0,0,0,0,0,,
0,0,3.082,0.0,0.0,,,,0.569,0.0,1.479,0.5,-0.0,0.975,1.0,0.0,0.00011,-2e-05,-0.001,0.001,0.0,,False,False,,1.561,0.0,-0.8,0.625,0.378,0.001,-0.004,0.0,35285,35263,35261,35280,0,0,0,0,0,0,0,0,0,,
0,0,3.083,0.0,0.0,,,,0.569,0.0,1.48,0.5,-0.0,0.975,1.0,0.0,0.00011,-2e-05,-0.001,0.001,0.0,,False,False,,1.561,0.0,-0.8,0.625,0.378,0.001,-0.004,0.0,35285,35263,35261,35280,0,0,0,0,0,0,0,0,0,,
0,0,3.085,0.0,0.0,,,,0.57,0.0,1.482,0.5,-0.0,0.975,1.0,0.0,0.00011,-2e-05,-0.001,0.001,0.0,,False,False,,1.561,0.0,-0.8,0.625,0.378,0.001,-0.004,0.0,35285,35263,35261,35280,0,0,0,0,0,0,0,0,0,,
0,0,3.086,0.0,0.0,,,,0.571,0.0,1.483,0.5,-0.0,0.975,1.0,0.0,0.00012,-2e-05,-0.001,0.001,0.0,,False,False,,1.561,0.0,-0.8,0.625,0.378,0.001,-0.004,0.0,35285,35263,35261,35280,0,0,0,0,0,0,0,0,0,,
0,0,3.088,0.0,0.0,,,,0.572,0.0,1.485,0.5,-0.0,0.975,1.0,-0.0,0.00012,-2e-05,-0.001,0.001,0.0,,False,False,,1.586,0.0,-0.813,0.615,0.378,0.001,-0.004,0.0,35285,35263,35261,35280,0,0,0,0,0,0,0,0,0,,
0,0,3.09,0.0,0.0,,,,0.573,0.0,1.487,0.5,-0.0,0.975,1.0,-0.0,0.00012,-2e-05,-0.0,0.001,0.0,,False,False,,1.586,0.0,-0.813,0.615,0.378,0.0,-0.004,0.0,35285,35261,35264,35281,0,0,0,0,0,0,0,0,0,,
0,0,3.094,0.0,0.0,,,,0.575,0.0,1.491,0.5,-0.0,0.975,1.0,-0.0,0.00012,-2e-05,-0.0,0.001,0.0,,False,False,,1.586,0.0,-0.813,0.615,0.378,0.0,-0.004,0.0,35285,35261,35264,35281,0,0,0,0,0,0,0,0,0,,
0,0,3.095,0.0,0.0,,,,0.575,0.0,1.492,0.5,-0.0,0.975,1.0,-0.0,0.00012,-2e-05,-0.0,0.001,0.0,,False,False,,1.586,0.0,-0.813,0.615,0.378,0.0,-0.004,0.0,35285,35261,35264,35281,0,0,0,0,0,0,0,0,0,,
0,0,3.1,0.0,0.0,,,,0.578,0.0,1.497,0.5,-0.0,0.975,1.0,-0.0,0.00012,-2e-05,-0.001,0.0,0.0,,False,False,,1.611,0.0,-0.826,0.605,0.378,0.0,-0.003,0.0,35284,35265,35265,35279,0,0,0,0,0,0,0,0,0,,
0,0,3.104,0.0,0.0,,,,0.58,0.0,1.501,0.5,-0.0,0.975,1.0,-0.0,0.00012,-2e-05,-0.001,-0.0,0.0,,False,False,,1.611,0.0,-0.826,0.605,0.378,0.0,-0.003,0.0,35284,35265,35265,35279,0,0,0,0,0,0,0,0,0,,
0,0,3.105,0.0,0.0,,,,0.58,0.0,1.502,0.5,-0.0,0.975,1.0,-0.0,0.00012,-2e-05,-0.001,-0.0,0.0,,False,False,,1.611,0.0,-0.826,0.605,0.378,0.0,-0.003,0.0,35284,35265,35265,35279,0,0,0,0,0,0,0,0,0,,
0,0,3.107,0.0,0.0,,,,0.581,0.0,1.504,0.5,-0.0,0.975,1.0,-1e-05,0.00012,-2e-05,-0.001,-0.0,0.0,,False,False,,1.611,0.0,-0.826,0.605,0.378,0.0,-0.003,0.0,35284,35265,35265,35279,0,0,0,0,0,0,0,0,0,,
0,0,3.108,0.0,0.0,,,,0.582,0.0,1.505,0.5,-0.0,0.975,1.0,-1e-05,0.00012,-2e-05,-0.001,-0.0,0.0,,False,False,,1.638,0.0,-0.84,0.595,0.378,0.0,-0.003,0.0,35284,35265,35265,35279,0,0,0,0,0,0,0,0,0,,
0,0,3.109,0.0,0.0,,,,0.582,0.0,1.506,0.5,-0.0,0.975,1.0,-1e-05,0.00012,-2e-05,-0.001,-0.0,0.0,,False,False,,1.638,0.0,-0.84,0.595,0.378,0.001,-0.003,0.0,35284,35268,35265,35278,0,0,0,0,0,0,0,0,0,,
0,0,3.11,0.0,0.0,,,,0.583,0.0,1.507,0.5,-0.0,0.975,1.0,-1e-05,0.00012,-2e-05,-0.001,-0.0,0.0,,False,False,,1.638,0.0,-0.84,0.595,0.378,0.001,-0.003,0.0,35284,35268,35265,35278,0,0,0,0,0,0,0,0,0,,
0,0,3.111,0.0,0.0,,,,0.583,0.0,1.508,0.5,-0.0,0.975,1.0,-1e-05,0.00012,-2e-05,-0.001,-0.0,0.0,,False,False,,1.638,0.0,-0.84,0.595,0.378,0.001,-0.003,0.0,35284,35268,35265,35278,0,0,0,0,0,0,0,0,0,,
0,0,3.114,0.0,0.0,,,,0.585,0.0,1.511,0.5,-0.0,0.975,1.0,-1e-05,0.00012,-2e-05,-0.001,-0.0,0.0,,False,False,,1.638,0.0,-0.84,0.595,0.378,0.001,-0.003,0.0,35284,35268,35265,35278,0,0,0,0,0,0,0,0,0,,
0,0,3.116,0.0,0.0,,,,0.586,0.0,1.512,0.5,-0.0,0.975,1.0,-1e-05,0.00012,-2e-05,-0.001,-0.0,0.0,,False,False,,1.638,0.0,-0.84,0.595,0.378,0.001,-0.003,0.0,35284,35268,35265,35278,0,0,0,0,0,0,0,0,0,,
0,0,3.119,0.0,0.0,,,,0.587,0.0,1.515,0.5,-0.0,0.975,1.0,-1e-05,0.00012,-2e-05,-0.001,-0.0,0.0,,False,False,,1.665,0.0,-0.854,0.586,0.378,0.001,-0.003,0.0,35285,35269,35264,35277,0,0,0,0,0,0,0,0,0,,
0,0,3.123,0.0,0.0,,,,0.589,0.0,1.519,0.5,-0.0,0.975,1.0,-1e-05,0.00012,-2e-05,-0.001,-0.001,0.0,,False,False,,1.665,0.0,-0.854,0.586,0.378,0.001,-0.003,0.0,35285,35269,35264,35277,0,0,0,0,0,0,0,0,0,,
0,0,3.126,0.0,0.0,,,,0.591,0.0,1.522,0.5,-0.0,0.975,1.0,-1e-05,0.00012,-2e-05,-0.001,-0.001,0.0,,False,False,,1.665,0.0,-0.854,0.586,0.378,0.001,-0.003,0.0,35285,35269,35264,35277,0,0,0,0,0,0,0,0,0,,
0,0,3.127,0.0,0.0,,,,0.591,0.0,1.523,0.5,-0.0,0.975,1.0,-1e-05,0.00012,-2e-05,-0.001,-0.001,0.0,,False,False,,1.665,0.0,-0.854,0.586,0.378,0.001,-0.003,0.0,35285,35269,35264,35277,0,0,0,0,0,0,0,0,0,,
0,0,3.128,0.0,0.0,,,,0.592,0.0,1.524,0.5,-0.0,0.975,1.0,-1e-05,0.00011,-2e-05,-0.001,-0.001,0.0,,False,False,,1.693,0.0,-0.868,0.576,0.378,0.001,-0.003,0.0,35285,35269,35264,35277,0,0,0,0,0,0,0,0,0,,
0,0,3.129,0.0,0.0,,,,0.592,0.0,1.525,0.5,-0.0,0.975,1.0,-1e-05,0.00011,-2e-05,-0.001,-0.001,0.0,,False,False,,1.693,0.0,-0.868,0.576,0.378,0.001,-0.003,0.0,35286,35269,35263,35277,0,0,0,0,0,0,0,0,0,,
0,0,3.133,0.0,0.0,,,,0.594,0.0,1.529,0.5,-0.0,0.975,1.0,-2e-05,0.00011,-2e-05,-0.001,-0.001,0.0,,False,False,,1.693,0.0,-0.868,0.576,0.378,0.001,-0.003,0.0,35286,35269,35263,35277,0,0,0,0,0,0,0,0,0,,
0,0,3.134,0.0,0.0,,,,0.595,0.0,1.53,0.5,-0.0,0.975,1.0,-2e-05,0.00011,-2e-05,-0.001,-0.001,0.0,,False,False,,1.693,0.0,-0.868,0.576,0.378,0.001,-0.003,0.0,35286,35269,35263,35277,0,0,0,0,0,0,0,0,0,,
0,0,3.135,0.0,0.0,,,,0.595,0.0,1.531,0.5,-0.0,0.975,1.0,-2e-05,0.00011,-2e-05,-0.001,-0.001,0.0,,False,False,,1.693,0.0,-0.868,0.576,0.378,0.001,-0.003,0.0,35286,35269,35263,35277,0,0,0,0,0,0,0,0,0,,
0,0,3.138,0.0,0.0,,,,0.597,0.0,1.534,0.5,-0.0,0.975,1.0,-2e-05,0.00011,-2e-05,-0.001,-0.001,0.0,,False,False,,1.722,0.0,-0.883,0.566,0.378,0.001,-0.003,0.0,35286,35269,35263,35277,0,0,0,0,0,0,0,0,0,,
0,0,3.139,0.0,0.0,,,,0.597,0.0,1.535,0.5,-0.0,0.975,1.0,-2e-05,0.00011,-2e-05,-0.001,-0.001,0.0,,False,False,,1.722,0.0,-0.883,0.566,0.378,0.002,-0.003,0.0,35287,35269,35261,35277,0,0,0,0,0,0,0,0,0,,
0,0,3.14,0.0,0.0,,,,0.598,0.0,1.536,0.5,-0.0,0.975,1.0,-2e-05,0.00011,-2e-05,-0.001,-0.001,0.0,,False,False,,1.722,0.0,-0.883,0.566,0.378,0.002,-0.003,0.0,35287,35269,35261,35277,0,0,0,0,0,0,0,0,0,,
0,0,3.145,0.0,0.0,,,,0.6,0.0,1.541,0.5,-0.0,0.975,1.0,-2e-05,0.00011,-2e-05,-0.001,-0.001,0.0,,False,False,,1.722,0.0,-0.883,0.566,0.378,0.002,-0.003,0.0,35287,35269,35261,35277,0,0,0,0,0,0,0,0,0,,
0,0,3.146,0.0,0.0,,,,0.6,0.0,1.541,0.5,-0.0,0.975,1.0,-2e-05,0.00011,-2e-05,-0.001,-0.001,0.0,,False,False,,1.722,0.0,-0.883,0.566,0.378,0.002,-0.003,0.0,35287,35269,35261,35277,0,0,0,0,0,0,0,0,0,,
0,0,3.15,0.0,0.0,,,,0.603,0.0,1.546,0.5,-0.0,0.975,1.0,-2e-05,0.00011,-2e-05,-0.0,-0.001,0.0,,False,False,,1.753,0.0,-0.899,0.556,0.378,0.002,-0.003,0.0,35287,35269,35261,35277,0,0,0,0,0,0,0,0,0,,
0,0,3.152,0.0,0.0,,,,0.604,0.0,1.548,0.5,-0.0,0.975,1.0,-2e-05,0.00011,-2e-05,-0.0,-0.001,-0.0,,False,False,,1.753,0.0,-0.899,0.556,0.378,0.001,-0.003,0.0,35286,35269,35264,35277,0,0,0,0,0,0,0,0,0,,
0,0,3.154,0.0,0.0,,,,0.605,0.0,1.55,0.5,-0.0,0.975,1.0,-2e-05,0.00011,-2e-05,-0.0,-0.001,-0.0,,False,False,,1.753,0.0,-0.899,0.556,0.378,0.001,-0.003,0.0,35286,35269,35264,35277,0,0,0,0,0,0,0,0,0,,
0,0,3.155,0.0,0.0,,,,0.605,0.0,1.551,0.5,-0.0,0.975,1.0,-2e-05,0.0001,-2e-05,-0.0,-0.001,-0.0,,False,False,,1.753,0.0,-0.899,0.556,0.378,0.001,-0.003,0.0,35286,35269,35264,35277,0,0,0,0,0,0,0,0,0,,
0,0,3.158,0.0,0.0,,,,0.607,0.0,1.553,0.5,-0.0,0.975,1.0,-2e-05,0.0001,-2e-05,-0.0,-0.001,-0.0,,False,False,,1.784,0.0,-0.915,0.547,0.378,0.001,-0.003,0.0,35286,35269,35264,35277,0,0,0,0,0,0,0,0,0,,
0,0,3.161,0.0,0.0,,,,0.608,0.0,1.556,0.5,-0.0,0.975,1.0,-2e-05,0.0001,-2e-05,-0.0,-0.001,-0.0,,False,False,,1.784,0.0,-0.915,0.547,0.378,0.001,-0.002,0.0,35284,35268,35268,35276,0,0,0,0,0,0,0,0,0,,
0,0,3.163,0.0,0.0,,,,0.609,0.0,1.558,0.5,-0.0,0.975,1.0,-2e-05,0.0001,-2e-05,0.0,-0.001,-0.0,,False,False,,1.784,0.0,-0.915,0.547,0.378,0.001,-0.002,0.0,35284,35268,35268,35276,0,0,0,0,0,0,0,0,0,,
0,0,3.164,0.0,0.0,,,,0.61,0.0,1.559,0.5,-0.0,0.975,1.0,-2e-05,0.0001,-2e-05,0.0,-0.001,-0.0,,False,False,,1.784,0.0,-0.915,0.547,0.378,0.001,-0.002,0.0,35284,35268,35268,35276,0,0,0,0,0,0,0,0,0,,
0,0,3.169,0.0,0.0,,,,0.612,0.0,1.564,0.5,-0.0,0.975,1.0,-2e-05,9e-05,-2e-05,0.0,-0.002,-0.0,,False,False,,1.816,0.0,-0.931,0.537,0.378,0.001,-0.002,0.0,35284,35268,35270,35276,0,0,0,0,0,0,0,0,0,,
0,0,3.174,0.0,0.0,,,,0.615,0.0,1.569,0.5,-0.0,0.975,1.0,-2e-05,9e-05,-2e-05,0.0,-0.002,-0.0,,False,False,,1.816,0.0,-0.931,0.537,0.378,0.001,-0.002,0.0,35284,35268,35270,35276,0,0,0,0,0,0,0,0,0,,
0,0,3.175,0.0,0.0,,,,0.615,0.0,1.57,0.5,-0.0,0.975,1.0,-2e-05,9e-05,-2e-05,0.0,-0.002,-0.0,,False,False,,1.816,0.0,-0.931,0.537,0.378,0.001,-0.002,0.0,35284,35268,35270,35276,0,0,0,0,0,0,0,0,0,,
0,0,3.177,0.0,0.0,,,,0.616,0.0,1.572,0.5,-0.0,0.975,1.0,-2e-05,9e-05,-2e-05,0.0,-0.002,-0.0,,False,False,,1.816,0.0,-0.931,0.537,0.378,0.001,-0.002,0.0,35284,35268,35270,35276,0,0,0,0,0,0,0,0,0,,
0,0,3.183,0.0,0.0,,,,0.619,0.0,1.578,0.5,-0.0,0.975,1.0,-2e-05,8e-05,-2e-05,0.0,-0.002,-0.0,,False,False,,1.85,0.0,-0.949,0.527,0.378,0.001,-0.002,0.0,35283,35268,35270,35275,0,0,0,0,0,0,0,0,0,,
0,0,3.186,0.0,0.0,,,,0.621,0.0,1.581,0.5,-0.0,0.975,1.0,-2e-05,8e-05,-2e-05,0.0,-0.002,-0.0,,False,False,,1.85,0.0,-0.949,0.527,0.378,0.001,-0.002,0.0,35283,35268,35270,35275,0,0,0,0,0,0,0,0,0,,
0,0,3.194,0.0,0.0,,,,0.625,0.0,1.589,0.5,-0.0,0.975,1.0,-2e-05,7e-05,-2e-05,0.0,-0.002,-0.0,,False,False,,1.885,0.0,-0.967,0.517,0.378,0.0,-0.002,0.0,35283,35267,35270,35275,0,0,0,0,0,0,0,0,0,,
0,0,3.198,0.0,0.0,,,,0.627,0.0,1.592,0.5,0.0,0.975,1.0,-2e-05,7e-05,-2e-05,0.0,-0.002,-0.0,,False,False,,1.921,-0.0,-0.985,0.508,0.378,0.0,-0.002,0.0,35283,35267,35270,35275,0,0,0,0,0,0,0,0,0,,
0,0,3.2,0.0,0.0,,,,0.628,0.0,1.594,0.5,0.0,0.975,1.0,-2e-05,7e-05,-2e-05,0.0,-0.002,-0.0,,False,False,,1.921,-0.0,-0.985,0.508,0.378,0.0,-0.002,0.0,35283,35267,35270,35274,0,0,0,0,0,0,0,0,0,,
0,0,3.203,0.0,0.0,,,,0.629,0.0,1.597,0.5,0.0,0.975,1.0,-2e-05,7e-05,-2e-05,0.0,-0.002,-0.0,,False,False,,1.921,-0.0,-0.985,0.508,0.378,0.0,-0.002,0.0,35283,35267,35270,35274,0,0,0,0,0,0,0,0,0,,
0,0,3.204,0.0,0.0,,,,0.63,0.0,1.598,0.5,0.0,0.975,1.0,-2e-05,7e-05,-2e-05,0.0,-0.002,-0.0,,False,False,,1.921,-0.0,-0.985,0.508,0.378,0.0,-0.002,0.0,35283,35267,35270,35274,0,0,0,0,0,0,0,0,0,,
0,0,3.205,0.0,0.0,,,,0.63,0.0,1.599,0.5,0.0,0.975,1.0,-2e-05,7e-05,-2e-05,0.0,-0.002,-0.0,,False,False,,1.921,-0.0,-0.985,0.508,0.378,0.0,-0.002,0.0,35283,35267,35270,35274,0,0,0,0,0,0,0,0,0,,
0,0,3.209,0.0,0.0,,,,0.632,0.0,1.603,0.5,0.0,0.975,1.0,-2e-05,6e-05,-2e-05,0.0,-0.002,-0.0,,False,False,,1.959,-0.0,-1.005,0.498,0.378,0.001,-0.002,0.0,35283,35267,35270,35275,0,0,0,0,0,0,0,0,0,,
0,0,3.212,0.0,0.0,,,,0.634,0.0,1.606,0.5,0.0,0.975,1.0,-2e-05,6e-05,-2e-05,0.0,-0.002,-0.0,,False,False,,1.959,-0.0,-1.005,0.498,0.378,0.001,-0.002,0.0,35282,35267,35271,35274,0,0,0,0,0,0,0,0,0,,
0,0,3.215,0.0,0.0,,,,0.635,0.0,1.609,0.5,0.0,0.975,1.0,-2e-05,6e-05,-3e-05,0.0,-0.002,-0.0,,False,False,,1.959,-0.0,-1.005,0.498,0.378,0.001,-0.002,0.0,35282,35267,35271,35274,0,0,0,0,0,0,0,0,0,,
0,0,3.216,0.0,0.0,,,,0.636,0.0,1.61,0.5,0.0,0.975,1.0,-2e-05,6e-05,-3e-05,0.0,-0.002,-0.0,,False,False,,1.959,-0.0,-1.005,0.498,0.378,0.001,-0.002,0.0,35282,35267,35271,35274,0,0,0,0,0,0,0,0,0,,
0,0,3.217,0.0,0.0,,,,0.636,0.0,1.611,0.5,0.0,0.975,1.0,-2e-05,6e-05,-3e-05,0.0,-0.002,-0.0,,False,False,,1.959,-0.0,-1.005,0.498,0.378,0.001,-0.002,0.0,35282,35267,35271,35274,0,0,0,0,0,0,0,0,0,,
0,0,3.219,0.0,0.0,,,,0.637,0.0,1.613,0.5,0.0,0.975,1.0,-2e-05,6e-05,-3e-05,0.0,-0.002,-0.0,,False,False,,1.998,-0.0,-1.025,0.488,0.378,0.001,-0.002,0.0,35282,35267,35271,35273,0,0,0,0,0,0,0,0,0,,
0,0,3.222,0.0,0.0,,,,0.639,0.0,1.616,0.5,0.0,0.975,1.0,-2e-05,5e-05,-3e-05,0.0,-0.002,-0.0,,False,False,,1.998,-0.0,-1.025,0.488,0.378,0.001,-0.002,0.0,35282,35267,35271,35273,0,0,0,0,0,0,0,0,0,,
0,0,3.224,0.0,0.0,,,,0.64,0.0,1.618,0.5,0.0,0.975,1.0,-2e-05,5e-05,-3e-05,0.0,-0.002,-0.0,,False,False,,1.998,-0.0,-1.025,0.488,0.378,0.001,-0.002,0.0,35282,35267,35271,35273,0,0,0,0,0,0,0,0,0,,
0,0,3.228,0.0,0.0,,,,0.642,0.0,1.622,0.5,0.0,0.975,1.0,-2e-05,5e-05,-3e-05,0.0,-0.002,-0.0,,False,False,,2.038,-0.0,-1.046,0.478,0.378,0.001,-0.002,0.0,35282,35267,35271,35273,0,0,0,0,0,0,0,0,0,,
0,0,3.231,0.0,0.0,,,,0.643,0.0,1.625,0.5,0.0,0.975,1.0,-2e-05,5e-05,-3e-05,0.0,-0.002,-0.0,,False,False,,2.038,-0.0,-1.046,0.478,0.378,0.001,-0.001,0.0,35282,35267,35271,35273,0,0,0,0,0,0,0,0,0,,
0,0,3.238,0.0,0.0,,,,0.647,0.0,1.631,0.5,0.0,0.975,1.0,-2e-05,4e-05,-3e-05,0.0,-0.002,-0.0,,False,False,,2.081,-0.0,-1.067,0.469,0.378,0.001,-0.001,0.0,35282,35267,35271,35273,0,0,0,0,0,0,0,0,0,,
0,0,3.239,0.0,0.0,,,,0.647,0.0,1.632,0.5,0.0,0.975,1.0,-2e-05,4e-05,-3e-05,0.0,-0.002,-0.0,,False,False,,2.081,-0.0,-1.067,0.469,0.378,0.0,-0.001,0.0,35281,35268,35272,35272,0,0,0,0,0,0,0,0,0,,
0,0,3.24,0.0,0.0,,,,0.648,0.0,1.633,0.5,0.0,0.975,1.0,-2e-05,4e-05,-3e-05,0.0,-0.002,-0.0,,False,False,,2.081,-0.0,-1.067,0.469,0.378,0.0,-0.001,0.0,35281,35268,35272,35272,0,0,0,0,0,0,0,0,0,,
0,0,3.243,0.0,0.0,,,,0.649,0.0,1.636,0.5,0.0,0.975,1.0,-2e-05,4e-05,-3e-05,0.0,-0.002,-0.0,,False,False,,2.081,-0.0,-1.067,0.469,0.378,0.001,-0.001,0.0,35281,35268,35271,35272,0,0,0,0,0,0,0,0,0,,
0,0,3.244,0.0,0.0,,,,0.65,0.0,1.637,0.5,0.0,0.975,1.0,-1e-05,4e-05,-3e-05,0.0,-0.002,-0.0,,False,False,,2.081,-0.0,-1.067,0.469,0.378,0.001,-0.001,0.0,35281,35268,35271,35272,0,0,0,0,0,0,0,0,0,,
0,0,3.246,0.0,0.0,,,,0.651,0.0,1.639,0.5,0.0,0.975,1.0,-1e-05,3e-05,-3e-05,0.0,-0.002,-0.0,,False,False,,2.081,-0.0,-1.067,0.469,0.378,0.001,-0.001,0.0,35281,35268,35271,35272,0,0,0,0,0,0,0,0,0,,
0,0,3.249,0.0,0.0,,,,0.652,0.0,1.642,0.5,0.0,0.975,1.0,-1e-05,3e-05,-3e-05,0.0,-0.001,-0.0,,False,False,,2.125,-0.0,-1.09,0.459,0.378,0.001,-0.001,0.0,35281,35268,35271,35272,0,0,0,0,0,0,0,0,0,,
0,0,3.252,0.0,0.0,,,,0.654,0.0,1.645,0.5,0.0,0.975,1.0,-1e-05,3e-05,-3e-05,0.0,-0.001,-0.0,,False,False,,2.125,-0.0,-1.09,0.459,0.378,0.001,-0.001,0.0,35281,35268,35271,35271,0,0,0,0,0,0,0,0,0,,
0,0,3.254,0.0,0.0,,,,0.655,0.0,1.647,0.5,0.0,0.975,1.0,-1e-05,3e-05,-3e-05,0.0,-0.001,-0.0,,False,False,,2.125,-0.0,-1.09,0.459,0.378,0.001,-0.001,0.0,35281,35268,35271,35271,0,0,0,0,0,0,0,0,0,,
0,0,3.255,0.0,0.0,,,,0.655,0.0,1.648,0.5,0.0,0.975,1.0,-1e-05,3e-05,-3e-05,0.0,-0.001,-0.0,,False,False,,2.125,-0.0,-1.09,0.459,0.378,0.001,-0.001,0.0,35281,35268,35271,35271,0,0,0,0,0,0,0,0,0,,
0,0,3.267,0.0,0.0,,,,0.661,0.0,1.66,0.5,0.0,0.975,1.0,-1e-05,2e-05,-3e-05,0.0,-0.001,-0.0,,False,False,,2.171,-0.0,-1.114,0.449,0.378,0.001,-0.001,0.0,35280,35268,35272,35270,0,0,0,0,0,0,0,0,0,,
0,0,3.27,0.0,0.0,,,,0.663,0.0,1.663,0.5,0.0,0.975,1.0,-1e-05,2e-05,-3e-05,0.0,-0.001,-0.0,,False,False,,2.22,-0.0,-1.138,0.439,0.378,0.001,-0.001,0.0,35280,35268,35272,35270,0,0,0,0,0,0,0,0,0,,
0,0,3.274,0.0,0.0,,,,0.665,0.0,1.667,0.5,0.0,0.975,1.0,-1e-05,1e-05,-3e-05,0.0,-0.001,-0.0,,False,False,,2.22,-0.0,-1.138,0.439,0.378,0.001,-0.001,0.0,35279,35268,35272,35270,0,0,0,0,0,0,0,0,0,,
0,0,3.279,0.0,0.0,,,,0.667,0.0,1.671,0.5,0.0,0.975,1.0,-1e-05,1e-05,-3e-05,0.0,-0.001,-0.0,,False,False,,2.27,-0.0,-1.164,0.43,0.378,0.001,-0.001,0.0,35279,35269,35273,35269,0,0,0,0,0,0,0,0,0,,
0,0,3.281,0.0,0.0,,,,0.668,0.0,1.672,0.5,0.0,0.975,1.0,-1e-05,1e-05,-3e-05,0.0,-0.001,-0.0,,False,False,,2.27,-0.0,-1.164,0.43,0.378,0.001,-0.001,0.0,35279,35269,35273,35269,0,0,0,0,0,0,0,0,0,,
0,0,3.285,0.0,0.0,,,,0.67,0.0,1.677,0.5,0.0,0.975,1.0,-1e-05,1e-05,-3e-05,0.0,-0.001,-0.0,,False,False,,2.27,-0.0,-1.164,0.43,0.378,0.001,-0.001,0.0,35279,35269,35273,35269,0,0,0,0,0,0,0,0,0,,
0,0,3.291,0.0,0.0,,,,0.673,0.0,1.683,0.5,0.0,0.975,1.0,-1e-05,0.0,-3e-05,0.0,-0.001,-0.0,,False,False,,2.323,-0.0,-1.191,0.42,0.378,0.0,-0.0,0.0,35278,35269,35273,35268,0,0,0,0,0,0,0,0,0,,
0,0,3.294,0.0,0.0,,,,0.675,0.0,1.686,0.5,0.0,0.975,1.0,-1e-05,-0.0,-3e-05,0.0,-0.001,-0.0,,False,False,,2.323,-0.0,-1.191,0.42,0.378,0.0,-0.0,0.0,35278,35269,35273,35268,0,0,0,0,0,0,0,0,0,,
0,0,3.297,0.0,0.0,,,,0.676,0.0,1.689,0.5,0.0,0.975,1.0,-1e-05,-0.0,-3e-05,0.0,-0.001,-0.0,,False,False,,2.323,-0.0,-1.191,0.42,0.378,0.0,-0.0,0.0,35278,35269,35273,35268,0,0,0,0,0,0,0,0,0,,
0,0,3.298,0.0,0.0,,,,0.677,0.0,1.69,0.5,0.0,0.975,1.0,-1e-05,-0.0,-3e-05,0.0,-0.001,-0.0,,False,False,,2.378,-0.0,-1.22,0.41,0.378,0.0,-0.0,0.0,35278,35269,35273,35268,0,0,0,0,0,0,0,0,0,,
