k_ep,k_run,alpha_mu,alpha_sig,mu,sigma,policy,t,x,y,z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,reward,flip_flag,impact_flag,n_rollouts,RREV,OF_x,OF_y,MS1,MS2,MS3,MS4,F_thrust,Mx,My,Mz,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,x_Ext,y_Ext,z_Ext,qw_Ext,qx_Ext,qy_Ext,qz_Ext,vx_Ext,vy_Ext,vz_Ext,wx_Ext,wy_Ext,wz_Ext,Error,x_Raw,y_Raw,z_Raw,qw_Raw,qx_Raw,qy_Raw,qz_Raw
0,0,,,,,,27.24,-0.312,-0.058,2.061,-0.183,0.094,0.755,-0.623,0.478,-0.187,0.085,3.177,0.047,-0.166,,True,,,2.14,-5.398,11.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,4.963,0.0,0.0,2.5,0.0,0.0,0.0,3.758,-0.384,-0.039,2.022,1,0,0,0,-0.072,-0.07,0.276,-2.372,-1.539,10.279,,-0.377,-0.033,2.002,-0.151,0.178,0.78,-0.581
0,0,,,,,,27.25,-0.307,-0.06,2.062,-0.185,0.091,0.745,-0.634,0.507,-0.158,0.082,2.694,-0.0,-0.186,,True,,,2.203,-4.841,12.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,4.988,0.0,0.0,2.5,0.0,0.0,0.0,3.758,-0.384,-0.039,2.022,1,0,0,0,-0.072,-0.07,0.276,-2.372,-1.539,10.279,,-0.377,-0.033,2.002,-0.151,0.178,0.78,-0.581
0,0,,,,,,27.26,-0.301,-0.061,2.062,-0.188,0.089,0.737,-0.643,0.536,-0.127,0.074,2.257,-0.038,-0.171,,True,,,2.178,-4.184,13.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,5.013,0.0,0.0,2.5,0.0,0.0,0.0,3.758,-0.384,-0.039,2.022,1,0,0,0,-0.072,-0.07,0.276,-2.372,-1.539,10.279,,-0.383,-0.036,2.006,-0.152,0.158,0.74,-0.635
0,0,,,,,,27.27,-0.296,-0.063,2.063,-0.191,0.086,0.73,-0.65,0.566,-0.094,0.062,1.736,-0.002,-0.162,,True,,,2.015,-3.432,14.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,5.038,0.0,0.0,2.5,0.0,0.0,0.0,3.758,-0.447,-0.101,2.264,1,0,0,0,-0.072,-0.07,0.275,-2.369,-1.526,10.252,,-0.383,-0.036,2.006,-0.153,0.155,0.746,-0.629
0,0,,,,,,27.28,-0.29,-0.063,2.064,-0.192,0.083,0.726,-0.655,0.596,-0.061,0.048,1.154,0.031,-0.093,,True,,,1.72,-2.598,15.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,5.063,0.0,0.0,2.5,0.0,0.0,0.0,3.758,-0.384,-0.036,2.009,1,0,0,0,-0.002,0.0,-0.006,-2.384,-1.534,10.202,,-0.383,-0.036,2.006,-0.153,0.155,0.746,-0.629
0,0,,,,,,27.29,-0.336,-0.08,2.123,-0.19,0.089,0.725,-0.656,0.512,-0.035,0.133,-0.093,0.066,0.041,,True,,,-6.701,3.121,-21.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,5.113,0.0,0.0,2.5,0.0,0.0,0.0,3.758,-0.384,-0.036,2.008,1,0,0,0,-0.002,0.0,-0.007,-2.382,-1.532,10.2,,-0.383,-0.036,2.007,-0.153,0.156,0.744,-0.632
0,0,,,,,,27.3,-0.351,-0.062,2.081,-0.19,0.089,0.724,-0.657,0.497,0.04,0.034,-0.647,0.032,0.07,,True,,,2.53,0.328,24.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,5.138,0.0,0.0,2.5,0.0,0.0,0.0,3.758,-0.383,-0.036,2.007,1,0,0,0,-0.001,0.001,-0.008,-2.377,-1.529,10.195,,-0.383,-0.036,2.007,-0.153,0.156,0.744,-0.632
0,0,,,,,,27.31,-0.351,-0.062,2.081,-0.19,0.089,0.724,-0.657,0.497,0.04,0.034,-0.647,0.032,0.07,,True,,,2.53,0.328,24.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,5.138,0.0,0.0,2.5,0.0,0.0,0.0,3.758,-0.383,-0.036,2.007,1,0,0,0,-0.001,0.001,-0.009,-2.37,-1.523,10.186,,-0.383,-0.035,2.006,-0.15,0.156,0.751,-0.624
0,0,,,,,,27.32,-0.347,-0.056,2.068,-0.188,0.093,0.731,-0.649,0.538,0.118,-0.017,-1.814,-0.064,0.113,,True,,,-0.179,2.728,16.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,5.188,0.0,0.0,2.5,0.0,0.0,0.0,3.758,-0.383,-0.036,2.007,1,0,0,0,-0.001,0.002,-0.01,-2.362,-1.514,10.171,,-0.383,-0.035,2.006,-0.15,0.156,0.751,-0.624
0,0,[0 0],[0 0],[3.95 6.  ],[0. 0.],[3.95 6.   0.  ],,,,,,,,,0.0,0,2.5,,,,1.03,[   2.16 -204.49 -229.25],,6,,,,,,,,,,,,,,,,,,,,,3.795,,,,,,,,,,,,,,,,,,,,,
0,0,,,,,,,0.0,0.0,1.436,0.004,0.004,-0.04,0.999,0.008,0.039,2.653,0.2,0.045,0.002,,,,,3.999,0.059,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flip Data,,,,,,,
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impact Data,,,,,,,

