Time (s),ESC signal,Servo 1,Servo 2,Servo 3,AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (rad/s),Motor Optical Speed (rad/s),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State 1,Pin State 2,Pin State 3,Pin State 4,Debug 0,Debug 1,Debug 2,Debug 3,App message,
0.28408999999985096,,,,,0,0.00390625,-0.984375,-0.00032192018332773343,-7.82865678297775,23.82000160217285,0.0146484375,0,0,0.3489258047193289,0,0,0,0,0.10937685146927834,-0.4123244434595108,0.3990507684648037,0.060546875,0.0948121398042938,1,1,0,0,0,0,0,0,,
0.292929999999702,,,,,0,0.00390625,-0.9921875,-0.000610841133623387,,23.824003219604492,0.01953125,0,0,0.46531256288290024,0,0,0,0,0.10937685146927834,-0.4104292020201683,,0.060546875,0.09457848473086629,1,1,0,0,0,0,0,0,,
0.30212499999976716,,,,,0,0.005859375,-0.990234375,,-7.82865678297775,23.82000160217285,0.029296875,0,0,0.6978516094386578,,0,,0,,,0.3990507684648037,0.060546875,0.09443016965574645,1,1,0,0,0,0,0,0,,
0.31913999999989756,,,,,0,0.005859375,-1.01171875,-0.0008802756719596583,-6.595870984763538,23.821001052856445,0.0146484375,0,0,0.34894044511020184,0,0,0,0,0.11068303138017654,-0.40995655581355095,0.4002801142632961,0.060546875,0.09396421552686234,1,1,0,0,0,0,0,0,,
0.3338850000000093,,,,,0,0.00390625,-1.0078125,-0.0006123973180705839,-4.940482479206955,23.821334838867188,0.009765625,0,0,0.23263022303581238,0,0,0,0,0.10927440598607063,-0.41031744331121445,0.40193088352680206,0.060546875,0.09359259775455853,1,1,0,0,0,0,0,0,,
0.34299999999976716,,,,,0,0.00390625,-1.01953125,,-3.0842993171230564,23.821334838867188,0.02278645895421505,0,0,0.5428038685404601,,0,,0,,,0.4037818871438503,0.060546875,0.09337116818056759,1,1,0,0,0,0,0,0,,
0.35838999999989757,,,,,0,0.00390625,-0.990234375,-0.00027023540641823746,-3.0842993171230564,23.82400131225586,0.009765625,0,0,0.23265626281499863,0,0,0,0,0.10927440598607063,-0.41256193071603775,0.4037818871438503,0.060546875,0.09295903256521455,1,1,0,0,0,0,0,0,,
0.36732499999995344,,,,,0,0.00390625,-1.0078125,-0.0004277740091133427,-2.4235448078529394,23.825000762939453,0.01220703125,0,0,0.29083252884447575,0,0,0,0,0.11064810678362846,-0.4128902219235897,0.4044407978653908,0.060546875,0.09274165986189259,1,1,0,0,0,0,0,0,,
0.3786599999999162,,,,,0,0.005859375,-0.986328125,-0.0004985790234256737,,23.82400131225586,0.029296875,0,0,0.6979687884449959,0,0,0,0,0.11078547686338425,-0.41256193071603775,,0.060546875,0.09254672843225709,1,1,0,0,0,0,0,0,,
0.3883099999998231,,,,,0,0.0078125,-1.0234375,,-5.05021909382072,23.828001022338867,0.0048828125,0,0,0.116347661241889,,0,,0,,,0.40182145312428474,0.060546875,0.09226969747109393,1,1,0,0,0,0,0,0,,
0.4040799999998417,,,,,0,0.0078125,-0.990234375,-0.0009640718444911811,-5.855732541517506,23.822668075561523,0.02278645895421505,0,0,0.5428342482836719,0,0,0,0,0.1127924770116806,-0.41149789467453957,0.4010181874036789,0.060546875,0.09203217066657726,1,1,0,0,0,0,0,0,,
0.42289999999967404,,,,,0,0.00390625,-0.98828125,-0.001110732381430136,-4.821406578243082,23.82080078125,0.0078125,0,0,0.18610000610351562,0,0,0,0,0.11313939467072487,-0.41087972931563854,0.40204962715506554,0.060546875,0.0913969343027487,1,1,0,0,0,0,0,0,,
0.43205999999982303,,,,,0,0.005859375,-0.9921875,,-3.243067185074887,23.82400131225586,0.01953125,0,0,0.46531252562999725,,0,,0,,,0.4036235623061657,0.060546875,0.091172078716014,1,1,0,0,0,0,0,0,,
0.44085499999974853,,,,,0,0.0078125,-1.01953125,-0.0009507576135919492,,23.81800079345703,0.0341796875,0,0,0.8140918239951134,0,0,0,0,0.1131952740252018,-0.41198451071977615,,0.060546875,0.09101232475643563,1,1,0,0,0,0,0,0,,
0.45029999999981374,,,,,0,0.00390625,-0.990234375,,-3.243067185074887,23.82000160217285,0.009765625,0,0,0.23261720314621925,,0,,0,,,0.4036235623061657,0.060546875,0.0907794937444219,1,1,0,0,0,0,0,0,,
0.4676399999998976,,,,,0,0.00390625,-0.98828125,-0.0007239649942606025,-3.243067185074887,23.821002960205078,0.0146484375,0,0,0.3489404730498791,0,0,0,0,0.11345138773322105,-0.4137260839343071,0.4036235623061657,0.060546875,0.09036922702785241,1,1,0,0,0,0,0,0,,
0.47588499999977646,,,,,0,0.00390625,-0.990234375,,-2.5169376713540155,23.82000160217285,0.01953125,0,0,0.4652344062924385,,0,,0,,,0.40434766560792923,0.060546875,0.09017654397023489,1,1,0,0,0,0,0,0,,
0.48395499999984165,,,,,0,0.00390625,-0.98828125,-0.0003177950925897997,,23.82400131225586,-0.0048828125,0,0,0.11632813140749931,0,0,0,0,0.11167488992214203,-0.4146294668316841,,0.060546875,0.0899364444202762,1,1,0,0,0,0,0,0,,
0.4919799999999814,,,,,0,0.005859375,-0.990234375,,-4.695326212516629,23.82000160217285,0.009765625,0,0,0.23261720314621925,,0,,0,,,0.4021753557026386,0.060546875,0.08973583435068841,1,1,0,0,0,0,0,0,,
0.5015300000000279,,,,,0,0.0078125,-0.9921875,-0.00012976547218958333,,23.828001022338867,0.0244140625,0,0,0.581738306209445,0,0,0,0,0.111341942101717,-0.4155328497290611,,0.060546875,0.08956900332693839,1,1,0,0,0,0,0,0,,
0.5220299999997952,,,,,0,0.005859375,-1.00390625,-0.0008809589668500671,-5.811370931354494,23.82320213317871,0.04296875,0,0,1.0236532166600227,0,0,0,0,0.11150259524583817,-0.4107644781470299,0.40106242522597313,0.060546875,0.08927385098804597,1,1,0,0,0,0,0,0,,
0.5319199999999255,,,,,0,0.00390625,-1.0078125,,-6.89005850479193,23.826000213623047,0.0341796875,0,0,0.814365241676569,,0,,0,,,0.39998674765229225,0.060546875,0.08907447456838727,1,1,0,0,0,0,0,0,,
0.5399449999998324,,,,,0,0.00390625,-0.98828125,-0.0009052358691205033,,23.82400131225586,0.009765625,0,0,0.23265626281499863,0,0,0,0,0.11166324838995934,-0.4107644781470299,,0.060546875,0.0888736603701126,1,1,0,0,0,0,0,0,,
0.5524849999998697,,,,,0,0.0078125,-0.9921875,,-5.351411078611692,23.822002410888672,0.009765625,0,0,0.2326367422938347,,0,,0,,,0.40152110159397125,0.060546875,0.0886398958505479,1,1,0,0,0,0,0,0,,
0.570530000000028,,,,,0,0.00390625,-0.990234375,-0.0005490523160637736,-4.632286029653401,23.81920051574707,0.01953125,0,0,0.46521876007318497,0,0,0,0,0.10886578820645809,-0.41032792069017887,0.40223821997642517,0.060546875,0.08818341567615041,1,1,0,0,0,0,0,0,,
0.5789149999998044,,,,,0,0.005859375,-0.98828125,-0.0005404873301186356,,23.826000213623047,0.0048828125,0,0,0.11633789166808128,0,0,0,0,0.10863412171602249,-0.41015446186065674,,0.060546875,0.0879634889792073,1,1,0,0,0,0,0,0,,
0.5869949999998789,,,,,0,0.0078125,-0.990234375,,-7.845000534090438,23.82000160217285,0.01953125,0,0,0.4652344062924385,,0,,0,,,0.3990344703197479,0.060546875,0.08779085826132338,1,1,0,0,0,0,0,0,,
0.5953349999999628,,,,,0,0.00390625,-0.9921875,-0.0005404873301186356,,23.816001892089844,0.0244140625,0,0,0.5814453586935997,0,0,0,0,0.10863412171602249,-0.41015446186065674,,0.060546875,0.08763048416512369,1,1,0,0,0,0,0,0,,
0.6088649999997578,,,,,0,0.0078125,-0.9921875,,-7.845000534090438,23.82000160217285,0.0146484375,0,0,0.3489258047193289,,0,,0,,,0.3990344703197479,0.060546875,0.08730711612417293,1,1,0,0,0,0,0,0,,
0.6192549999998882,,,,,0,0.0078125,-1.0078125,0.0003693735311219081,-5.017531591595343,23.824003219604492,0.009765625,0,0,0.23265628144145012,0,0,0,0,0.10848045349121094,-0.4159705713391304,0.4018540494143963,0.060546875,0.0870706945902529,1,1,0,0,0,0,0,0,,
0.6281299999998883,,,,,0,0.00390625,-0.990234375,,-4.583254776315337,23.822002410888672,0.0341796875,0,0,0.8142285980284214,,0,,0,,,0.4022871144115925,0.060546875,0.08691978605108018,1,1,0,0,0,0,0,0,,
0.6371049999999814,,,,,0,0.0078125,-0.98828125,0.0006346638202040894,,23.82000160217285,0.029296875,0,0,0.6978516094386578,0,0,0,0,0.10832678526639938,-0.4175584763288498,,0.060546875,0.08675772313975653,1,1,0,0,0,0,0,0,,
0.6458499999998603,,,,,0,0.005859375,-0.990234375,,-4.366116368675333,23.822002410888672,0.0048828125,0,0,0.11631837114691734,,0,,0,,,0.4025036469101906,0.060546875,0.08652591317422662,1,1,0,0,0,0,0,0,,
0.6587399999997579,,,,,0,0.0078125,-0.98828125,-0.00031351457097303907,-4.366116368675333,23.82000160217285,0.0048828125,0,0,0.11630860157310963,0,0,0,0,0.11009164154529572,-0.4130881279706955,0.4025036469101906,0.060546875,0.08619073075191752,1,1,0,0,0,0,0,0,,
0.668964999999851,,,,,0,0.005859375,-0.98828125,-0.0006389535478610811,-4.366116368675333,23.823999404907227,0.01627604104578495,0,0,0.38776039218902625,0,0,0,0,0.1117214560508728,-0.41256891563534737,0.4025036469101906,0.060546875,0.08598183320227139,1,1,0,0,0,0,0,0,,
0.677905000000028,,,,,0,0.005859375,-0.990234375,-0.0006776681050295822,,23.82400131225586,0.0048828125,0,0,0.11632813140749931,0,0,0,0,0.11250143870711327,-0.4130881279706955,,0.060546875,0.08574459860341771,1,1,0,0,0,0,0,0,,
0.6870099999997765,,,,,0,0.00390625,-0.98828125,,-3.4765493438275787,23.822002410888672,-0.009765625,0,0,0.2326367422938347,,0,,0,,,0.4033907316625118,0.060546875,0.08547193938333404,1,1,0,0,0,0,0,0,,
0.6958799999998883,,,,,0,0.00390625,-0.990234375,-0.001072783485460015,-4.4174824436009255,23.82400131225586,0.01953125,0,0,0.46531252562999725,0,0,0,0,0.11511612683534622,-0.4130881279706955,0.40245242416858673,0.060546875,0.08528761911717313,1,1,0,0,0,0,0,0,,
0.711494999999879,,,,,0,0.005859375,-1.01953125,-0.0009691410806856528,,23.82000160217285,0.01953125,0,0,0.4652344062924385,0,0,0,0,0.11511612683534622,-0.4137679934501648,,0.060546875,0.08502177376833468,1,1,0,0,0,0,0,0,,
0.7235349999999162,,,,,0,0.005859375,-0.98828125,-0.0006521339945166235,-4.4174824436009255,23.826000213623047,0.01220703125,0,0,0.2908447291702032,0,0,0,0,0.11301832273602486,-0.4137679934501648,0.40245242416858673,0.060546875,0.08467945022589839,1,1,0,0,0,0,0,0,,
0.7322549999998882,,,,,0,0.00390625,-0.98828125,-0.0005427120147179906,-5.491500373863308,23.81800079345703,0.01953125,0,0,0.46519532799720764,0,0,0,0,0.11229421943426132,-0.4137679934501648,0.40138140320777893,0.060546875,0.08450193749589426,1,1,0,0,0,0,0,0,,
0.7412649999998976,,,,,0,0.005859375,-0.98828125,,-5.491500373863308,23.82000160217285,0.0048828125,0,0,0.11630860157310963,,0,,0,,,0.40138140320777893,0.060546875,0.08427763667593231,1,1,0,0,0,0,0,0,,
0.7497699999997858,,,,,0,0.0078125,-1.0546875,-0.0002470181366038277,,23.82400131225586,0.0244140625,0,0,0.5816406570374966,0,0,0,0,0.11098338291049004,-0.41440827772021294,,0.060546875,0.08411771175097481,1,1,0,0,0,0,0,0,,
0.7651049999999814,,,,,0,0.005859375,-0.990234375,0.0001860958734672879,-3.7006922162301628,23.82400131225586,0.009765625,0,0,0.23265626281499863,0,0,0,0,0.1081172376871109,-0.41440827772021294,0.4031672142446041,0.060546875,0.08376025664973691,1,1,0,0,0,0,0,0,,
0.7759699999999721,,,,,0,0.00390625,-0.9921875,-0.00006157780593061815,,23.81800079345703,0.0341796875,0,0,0.8140918239951134,0,0,0,0,0.10763993486762047,-0.41231047362089157,,0.060546875,0.08359433704573162,1,1,0,0,0,0,0,0,,
0.7877999999998138,,,,,0,0.005859375,-1.01953125,,-4.718674428391897,23.82400131225586,0.0244140625,0,0,0.5816406570374966,,0,,0,,,0.40215207263827324,0.060546875,0.08337952532364465,1,1,0,0,0,0,0,0,,
0.7952949999999255,,,,,0,0.0078125,-1.01171875,-0.00006157780593061815,-5.797362001829333,23.830001831054688,0.0244140625,0,0,0.5817871540784836,0,0,0,0,0.10763993486762047,-0.41231047362089157,0.40107639506459236,0.060546875,0.08323567280403071,1,1,0,0,0,0,0,0,,
0.8121649999998044,,,,,0,0.00390625,-0.9921875,-0.0005979962576609218,,23.82400131225586,0.009765625,0,0,0.23265626281499863,0,0,0,0,0.11075986549258232,-0.411884393543005,,0.060546875,0.08284686307633814,1,1,0,0,0,0,0,0,,
0.8218799999998883,,,,,0,0.005859375,-0.98828125,-0.000850703899381895,-5.628087436733631,23.826000213623047,0.029296875,0,0,0.6980273500084877,0,0,0,0,0.1113000325858593,-0.41076214984059334,0.4012451972812414,0.060546875,0.08270271425672909,1,1,0,0,0,0,0,0,,
0.830969999999972,,,,,0,0.005859375,-0.990234375,-0.0010572334882622727,,23.81800079345703,0.009765625,0,0,0.23259766399860382,0,0,0,0,0.11266674846410751,-0.41076214984059334,,0.060546875,0.0824841007461384,1,1,0,0,0,0,0,0,,
0.8434149999998044,,,,,0,0.0078125,-0.98828125,-0.00023916900162900058,-5.2393396424104,23.82000160217285,0.009765625,0,0,0.23261720314621925,0,0,0,0,0.1115468330681324,-0.4150182940065861,0.4016328603029251,0.060546875,0.08220899564271761,1,1,0,0,0,0,0,0,,
0.8583899999998975,,,,,0,0.00390625,-0.98828125,,-4.924138728094266,23.82000160217285,0,0,0,0,,0,,0,,,0.40194718167185783,0.060546875,0.08179051030426447,1,1,0,0,0,0,0,0,,
0.8724250000000465,,,,,0,0.005859375,-1.0078125,-0.00006453570091502374,-5.2393396424104,23.821002960205078,0.02197265625,0,0,0.5234107095748186,0,0,0,0,0.11101597920060158,-0.41563762351870537,0.4016328603029251,0.060546875,0.0815991354574382,1,1,0,0,0,0,0,0,,
0.8805999999998603,,,,,0,0.00390625,-1.0078125,0.000015683628326417668,-4.924138728094266,23.823999404907227,0.0358072929084301,0,0,0.8530729249417774,0,0,0,0,0.11048512533307076,-0.41563762351870537,0.40194718167185783,0.060546875,0.08142675781663766,1,1,0,0,0,0,0,0,,
0.8901249999997671,,,,,0,0.0078125,-0.9921875,,-6.803670106053433,23.81800079345703,0.0439453125,0,0,1.0466894879937172,,0,,0,,,0.4000728949904442,0.060546875,0.08131787851421514,1,1,0,0,0,0,0,0,,
0.8979199999999254,,,,,0,0.0078125,-0.9921875,-0.0008794385156193179,,23.81800079345703,0.0439453125,0,0,1.0466894879937172,0,0,0,0,0.11131167411804199,-0.4105851985514164,,0.060546875,0.08122629423608556,1,1,0,0,0,0,0,0,,
0.910059999999823,,,,,0,0.005859375,-0.98828125,,-4.064924383884361,23.82400131225586,0.0390625,0,0,0.9306250512599945,,0,,0,,,0.4028039984405041,0.060546875,0.08106810178032711,1,1,0,0,0,0,0,0,,
0.9181399999998976,,,,,0,0.00390625,-0.98828125,-0.0005708870529965077,-4.064924383884361,23.823999404907227,0.01953125,0,0,0.46531248837709427,0,0,0,0,0.11245952919125557,-0.41374703869223595,0.4028039984405041,0.060546875,0.08090476715860115,1,1,0,0,0,0,0,0,,
0.9280749999997207,,,,,0,0.005859375,-0.98828125,-0.0005708870529965077,,23.82400131225586,0.0244140625,0,0,0.5816406570374966,0,0,0,0,0.11245952919125557,-0.41374703869223595,,0.060546875,0.0807504014969389,1,1,0,0,0,0,0,0,,
0.935839999999851,,,,,0,0.005859375,-0.990234375,,-4.064924383884361,23.822002410888672,0.029296875,0,0,0.6979102268815041,,0,,0,,,0.4028039984405041,0.060546875,0.08060544803024618,1,1,0,0,0,0,0,0,,
0.9435749999999534,,,,,0,0.005859375,-0.9921875,-0.0006267338213623685,,23.82400131225586,0.029296875,0,0,0.6979687884449959,0,0,0,0,0.11130236089229584,-0.4122336395084858,,0.060546875,0.08047834577842676,1,1,0,0,0,0,0,0,,
0.9636099999998696,,,,,0,0.00390625,-0.9921875,,-3.11932164093596,23.82000160217285,0.0244140625,0,0,0.5815430078655481,,0,,0,,,0.40374696254730225,0.060546875,0.08013454058735198,1,1,0,0,0,0,0,0,,
0.9749150000000373,,,,,0,0.005859375,-1,-0.0006221599122389531,-3.0235939558473564,23.82400131225586,0.01953125,0,0,0.46531252562999725,0,0,0,0,0.11127209290862083,-0.4122336395084858,0.40384242311120033,0.060546875,0.07991627093830893,1,1,0,0,0,0,0,0,,
0.9856450000000186,,,,,0,0.00390625,-0.98828125,-0.0004697299919938625,,23.816001892089844,0.0390625,0,0,0.9303125739097595,0,0,0,0,0.10979361832141876,-0.41176797822117805,,0.060546875,0.07979861921183155,1,1,0,0,0,0,0,0,,
0.9938899999998976,,,,,0,0.00390625,-1.0234375,-0.0004697299919938625,-2.927866270758753,23.822002410888672,0.0439453125,0,0,1.046865340322256,0,0,0,0,0.10979361832141876,-0.41176797822117805,0.4039378836750984,0.060546875,0.07968924747654238,1,1,0,0,0,0,0,0,,
1.0091249999997671,,,,,0,0.00390625,-0.9921875,,-5.661942349752771,23.82000160217285,0.009765625,0,0,0.23261720314621925,,0,,0,,,0.4012114368379116,0.060546875,0.07935559676924245,1,1,0,0,0,0,0,0,,
1.023189999999944,,,,,0,0.005859375,-0.986328125,-0.00018824712027794012,-5.734321818966106,23.82000160217285,0.02604166604578495,0,0,0.6203125269338479,0,0,0,0,0.11033844202756882,-0.4141544923186302,0.4011392593383789,0.060546875,0.07918294299073281,1,1,0,0,0,0,0,0,,
1.0320749999997205,,,,,0,0.005859375,-1.01171875,-0.00007378924507918537,-5.734321818966106,23.82200050354004,0.0341796875,0,0,0.8142285328358412,0,0,0,0,0.10993098840117455,-0.4145014099776745,0.4011392593383789,0.060546875,0.07900571744006422,1,1,0,0,0,0,0,0,,
1.0431249999997672,,,,,0,0.0078125,-0.98828125,,-3.4765493438275787,23.822002410888672,0.0439453125,0,0,1.046865340322256,,0,,0,,,0.4033907316625118,0.060546875,0.078895250759524,1,1,0,0,0,0,0,0,,
1.0607399999997578,,,,,0,0.0078125,-0.98828125,0.00008202930182473594,,23.82000160217285,0.0341796875,0,0,0.8141602110117674,0,0,0,0,0.10993098840117455,-0.41552353650331497,,0.060546875,0.07863982200517335,1,1,0,0,0,0,0,0,,
1.0703599999998696,,,,,0,0.005859375,-0.98828125,-0.0009474521475252259,-3.143837267604993,23.82400131225586,0.0244140625,0,0,0.5816406570374966,0,0,0,0,0.11114636436104774,-0.40997518226504326,0.4037225153297186,0.060546875,0.07847049840812566,1,1,0,0,0,0,0,0,,
1.0789899999999908,,,,,0,0.0078125,-0.990234375,-0.001021690210989893,,23.826000213623047,0.0244140625,0,0,0.5816894583404064,0,0,0,0,0.11163763701915741,-0.40997518226504326,,0.060546875,0.07832261523448127,1,1,0,0,0,0,0,0,,
1.0894699999997393,,,,,0,0.0078125,-0.98828125,,-6.525826337137731,23.82400131225586,0.01953125,0,0,0.46531252562999725,,0,,0,,,0.4003499634563923,0.060546875,0.07815514806001851,1,1,0,0,0,0,0,0,,
1.099375,,,,,0,0.0078125,-1.01953125,-0.00073519818158321,-6.525826337137731,23.82400131225586,-0.009765625,0,0,0.23265626281499863,0,0,0,0,0.11114636436104774,-0.4113675095140934,0.4003499634563923,0.060546875,0.077879232777384,1,1,0,0,0,0,0,0,,
