Control protocol: DShot600
Time (s),ESC signal,Servo 1,Servo 2,Servo 3,AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (rad/s),Motor Optical Speed (rad/s),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State 1,Pin State 2,Pin State 3,Pin State 4,Debug 0,Debug 1,Debug 2,Debug 3,App message,
0.115125,328,,,,-0.09375,-0.017578125,-0.986328125,-0.007772811063802206,61.433825611008224,24.37200164794922,0.5859375,0,1218.72851008656,14.280469715595245,0,0,0,0,0.12937001883983612,-0.3832671791315079,0.4681199789047241,0.181640625,0.42293852555226724,1,1,0,0,0,0,0,0,,
0.13203000000002793,328,,,,-0.01953125,-0.0078125,-0.947265625,-0.007520803846713858,62.8884194600375,24.362001419067383,0.601806640625,0,1189.4069786529599,14.661214232910424,0,0,0,0,0.12937001883983612,-0.38492027670145035,0.46957051381468773,0.181640625,0.42387588783131525,1,1,0,0,0,0,0,0,,
0.1408949999999604,328,,,,-0.08203125,0.078125,-0.939453125,-0.007485154690409134,64.80764280498462,24.357336044311523,0.6233723759651184,0,946.1429875092,15.183690442123293,0,0,0,0,0.13001961633563042,-0.38579804822802544,0.47148438170552254,0.181640625,0.42443977877859573,1,1,0,0,0,0,0,0,,
0.15018499999999768,328,,,,-0.0625,0.009765625,-0.93359375,,64.80764280498462,24.368000030517578,0.62255859375,0,793.67102405448,15.17050783149898,,0,,0,,,0.47148438170552254,0.181640625,0.4249991549860869,1,1,0,0,0,0,0,0,,
0.1635,328,,,,-0.125,0.06640625,-0.96484375,-0.007452855173852741,,24.364002227783203,0.64453125,0,729.16365490056,15.703360810875893,0,0,0,0,0.13001961633563042,-0.38600992411375046,,0.181640625,0.42594370206548293,1,1,0,0,0,0,0,0,,
0.1756049999999814,328,,,,-0.01953125,0.03125,-0.978515625,-0.007573711926459913,62.58839488604028,24.36400032043457,0.592041015625,0,1126.15624656048,14.424487494397908,0,0,0,0,0.13081938959658146,-0.38600992411375046,0.4692713264375925,0.181640625,0.4265414005159466,1,0,0,0,0,0,0,0,,
0.18634999999997673,328,,,,-0.0625,0.013671875,-0.958984375,,,24.360000610351562,0.6787109375,0,1027.0913582169599,16.53339885175228,,0,,,,,,0.181640625,0.4273185501216812,1,1,0,0,0,0,0,0,,
0.20250500000000465,328,,,,-0.03125,0.056640625,-1.017578125,-0.00800758153998691,62.77868284542372,24.36199951171875,0.64208984375,0,806.02795515864,15.642592459917068,0,0,0,0,0.13098586350679398,-0.38332887925207615,0.4694610834121704,0.181640625,0.4280419817825478,1,1,0,0,0,0,0,0,,
0.21832500000001165,328,,,,-0.046875,0.05078125,-0.98828125,-0.008339825646694892,63.59353557947062,24.36480140686035,0.615234375,0,1026.253600176,14.990063365548849,0,0,0,0,0.13243639841675758,-0.3825873136520386,0.4702736623585224,0.181640625,0.42935465642660653,1,1,0,0,0,0,0,0,,
0.22839500000001864,328,,,,0,0.005859375,-1.021484375,,,24.36600112915039,0.61279296875,0,1140.71229252216,14.93131416849792,,0,,,,,,0.1796875,0.4299277421918016,1,1,0,0,0,0,0,0,,
0.23750500000000466,328,,,,0,-0.0390625,-1.037109375,-0.008217803889792836,64.14221865253944,24.360000610351562,0.62255859375,0,1102.59430165848,15.16552772372961,0,0,0,0,0.13237819075584412,-0.3833300434052944,0.470820814371109,0.181640625,0.4304209263202828,1,1,0,0,0,0,0,0,,
0.24786999999999534,328,,,,0,-0.087890625,-1,,60.035267480079604,24.36600112915039,0.63720703125,0,835.03532732688,15.526187242940068,,0,,0,,,0.46672532334923744,0.181640625,0.4310760199973047,1,1,0,0,0,0,0,0,,
0.2622750000000233,328,,,,0.0625,-0.0703125,-1,-0.007877035918090726,,24.356000900268555,0.60546875,0,734.50436241168,14.746797420084476,0,0,0,0,0.13053184375166893,-0.38373516872525215,,0.181640625,0.43193896429008743,1,0,0,0,0,0,0,0,,
0.27479999999998833,328,,,,0.015625,-0.041015625,-1.03515625,-0.00736903831165492,59.357001808903036,24.36199951171875,0.638427734375,0,1196.4232022459998,15.553376153111458,0,0,0,0,0.12979144230484962,-0.38633355870842934,0.46604895032942295,0.181640625,0.43276699042574585,1,1,0,0,0,0,0,0,,
0.2841499999999651,328,,,,-0.125,-0.04296875,-1.140625,,,24.36199951171875,0.576171875,0,882.1592171308799,14.036698937416077,,0,,,,,,0.181640625,0.4331741314548196,1,1,0,0,0,0,0,0,,
0.2976500000000233,328,,,,0,0.0859375,-0.974609375,-0.00717203109862495,59.00327633839271,24.360000610351562,0.61767578125,0,770.31851866272,15.046582408249378,0,0,0,0,0.13033626601099968,-0.3881659358739853,0.46569621190428734,0.181640625,0.4336953494349897,1,1,0,0,0,0,0,0,,
0.31281500000000234,328,,,,-0.03125,-0.001953125,-0.962890625,-0.007889642910739196,59.00327633839271,24.36400032043457,0.6233723759651184,0,932.31997983336,15.187844767764204,0,0,0,0,0.13172626495361328,-0.38483645766973495,0.46569621190428734,0.1796875,0.43484370697561275,1,1,0,0,0,0,0,0,,
0.32920000000001165,328,,,,-0.103515625,-0.029296875,-1.01953125,-0.008133183470430612,62.05021851011533,24.36159896850586,0.6318359375,0,1126.9940046014399,15.392533723264933,0,0,0,0,0.1318205613642931,-0.38333237171173096,0.46873465180397034,0.181640625,0.4358778959360638,1,1,0,0,0,0,0,0,,
0.338335000000021,328,,,,-0.03125,-0.056640625,-1.005859375,,,24.36600112915039,0.6689453125,0,1309.7299772858398,16.29952223971486,,0,,,,,,0.181640625,0.4365315665103832,1,1,0,0,0,0,0,0,,
0.35053500000003257,328,,,,0.0625,-0.046875,-1.044921875,-0.00797582741911123,61.81206670818759,24.36600112915039,0.61279296875,0,1052.74769822136,14.93131416849792,0,0,0,0,0.1316424459218979,-0.38418802432715893,0.4684971645474434,0.1796875,0.4370333709447382,1,1,0,0,0,0,0,0,,
0.3615999999999767,328,,,,-0.03125,-0.064453125,-1.017578125,,61.81206670818759,24.356000900268555,0.63232421875,0,787.1783992370399,15.40088924113661,,0,,0,,,0.4684971645474434,0.1796875,0.43793256006026626,1,1,0,0,0,0,0,0,,
0.37468499999999766,328,,,,-0.0625,-0.033203125,-0.998046875,-0.0077915417957482,61.38479435767016,24.35900115966797,0.572509765625,0,727.3834190635199,13.945766044780612,0,0,0,0,0.1310301013290882,-0.3847898915410042,0.4680710844695568,0.181640625,0.4384873770435756,1,1,0,0,0,0,0,0,,
0.38550500000000465,328,,,,-0.09375,-0.009765625,-0.974609375,,62.19030780536694,24.360000610351562,0.6689453125,0,1030.65182989104,16.295508220791817,,0,,0,,,0.46887435019016266,0.1796875,0.43915358235614227,1,1,0,0,0,0,0,0,,
