vz_d,vx_d,trial_num,landing_rate,RREV_threshold,G1,RREV_sig,G1_sig,RREV_trigger,OF_y,My_d,impact_eul,impact_tdelta,alpha_mu,alpha_sigma,mu_ini,sigma_ini
2.5,2.0,5,0.550000011920929,4.59,1.73,0.03,0.08,5.0270909090909095,-3.699909090909091,-1.727818181818182,-107.80342326192805,0.2943636363636328,[0. 0.],[0. 0.],[1.13 1.87],[1.5 1.5]
2.5,2.25,0,0.9166666865348816,4.62,2.99,0.0,0.01,5.018590909090909,-4.155318181818182,-2.992272727272727,-115.92259171616438,0.24399999999999977,[0. 0.],[0. 0.],[4.36 5.87],[1.5 1.5]
2.5,2.25,1,0.8636363744735718,4.55,3.26,0.03,0.12,4.98021052631579,-4.12421052631579,-3.3046315789473684,-112.02647965237479,0.2391578947368425,[0. 0.],[0. 0.],[3.79 4.45],[1.5 1.5]
2.5,2.25,2,0.8636363744735718,4.79,4.11,0.01,0.01,5.216368421052631,-4.317894736842104,-4.105736842105262,-110.51909586621244,0.20663157894736703,[0. 0.],[0. 0.],[4.77 5.63],[1.5 1.5]
2.5,2.25,3,0.6521739363670349,5.19,5.32,0.0,0.03,5.489333333333333,-4.5436000000000005,-5.318066666666666,-107.13321382546435,0.18186666666666632,[0. 0.],[0. 0.],[6.76 5.55],[1.5 1.5]
2.5,2.25,5,,4.77,3.19,0.0,0.0,,,,,,[0. 0.],[0. 0.],[4.26 1.59],[1.5 1.5]
2.5,2.5,0,1.0,5.16,9.09,0.02,0.07,5.5215,-5.079636363636363,-9.082454545454546,-125.19586804717518,0.17590909090907828,[0. 0.],[0. 0.],[5.77 2.8 ],[1.5 1.5]
2.5,2.5,1,0.0,4.96,0.3,0.03,0.0,,,,,,[0. 0.],[0. 0.],[1.87 2.14],[1.5 1.5]
2.5,2.5,2,0.875,4.68,3.43,0.0,0.01,5.040523809523809,-4.6372857142857145,-3.423809523809524,-119.07594391839336,0.23476190476190534,[0. 0.],[0. 0.],[6.99 3.74],[1.5 1.5]
2.5,2.5,3,0.5,5.02,3.81,0.0,0.01,5.244833333333333,-4.825749999999999,-3.817666666666667,-116.1036886207746,0.21766666666665438,[0. 0.],[0. 0.],[5.74 2.6 ],[1.5 1.5]
2.5,2.5,4,0.9583333134651184,4.71,5.04,0.02,0.08,5.126434782608696,-4.7164782608695655,-5.075086956521739,-129.6117240489061,0.20330434782608778,[0. 0.],[0. 0.],[3.15 4.26],[1.5 1.5]
2.5,2.5,5,0.7916666865348816,4.77,3.27,0.01,0.06,5.113473684210526,-4.703631578947369,-3.285736842105263,-112.4323395410726,0.2291578947368488,[0. 0.],[0. 0.],[1.31 1.79],[1.5 1.5]
2.5,2.75,1,0.625,4.81,2.74,0.0,0.04,5.018266666666666,-5.078533333333334,-2.7479999999999998,-111.4105270794586,0.2500000000000001,[0. 0.],[0. 0.],[4.18 1.84],[1.5 1.5]
2.5,2.75,2,0.0,3.87,0.34,0.01,0.0,,,,,,[0. 0.],[0. 0.],[1.19 2.  ],[1.5 1.5]
2.5,2.75,4,0.40909090638160706,5.12,3.75,0.04,0.02,5.222,-5.285333333333333,-3.7554444444444446,-109.965684294141,0.21644444444444388,[0. 0.],[0. 0.],[1.62 5.  ],[1.5 1.5]
2.5,2.75,5,0.782608687877655,5.1,6.9,0.0,0.01,5.514777777777778,-5.581222222222221,-6.900166666666667,-107.64953198412744,0.18244444444444874,[0. 0.],[0. 0.],[1.18 5.77],[1.5 1.5]
2.75,0.0,0,0.0,4.58,0.34,0.01,0.01,,,,,,[0. 0.],[0. 0.],[1.09 1.09],[1.5 1.5]
2.75,0.0,1,0.43478259444236755,4.63,5.59,0.01,0.34,4.908800000000001,0.0026000000000000003,-5.5154000000000005,-148.76831297354485,0.2116000000000012,[0. 0.],[0. 0.],[2.45 5.12],[1.5 1.5]
2.75,0.0,2,0.3888888955116272,4.1,6.44,0.03,0.97,4.6091428571428565,0.0018571428571428571,-6.567142857142857,-86.98449967937476,0.23542857142857215,[0. 0.],[0. 0.],[5.29 6.45],[1.5 1.5]
2.75,0.0,3,0.695652186870575,4.35,7.29,0.03,0.0,4.8036875,0.002125,-7.287624999999999,-99.64029954362098,0.2148749999999957,[0. 0.],[0. 0.],[5.32 6.31],[1.5 1.5]
2.75,0.0,4,0.4545454680919647,4.38,4.64,0.0,0.02,4.5299,0.0017000000000000001,-4.6476999999999995,-133.4772792020198,0.24520000000000292,[0. 0.],[0. 0.],[1.72 6.16],[1.5 1.5]
2.75,0.0,5,0.0,8.77,0.89,0.01,0.0,,,,,,[0. 0.],[0. 0.],[5.65 2.99],[1.5 1.5]
2.75,0.25,0,0.3913043439388275,4.25,3.86,0.0,0.24,4.7414444444444435,-0.397,-3.893333333333333,-102.67576966650404,0.24733333333333235,[0. 0.],[0. 0.],[4.04 3.44],[1.5 1.5]
2.75,0.25,1,0.4166666567325592,4.56,5.9,0.08,0.0,4.990599999999999,-0.4185,-5.9007000000000005,-143.35151978858227,0.20860000000000128,[0. 0.],[0. 0.],[4.62 5.29],[1.5 1.5]
2.75,0.25,2,0.4166666567325592,4.8,5.73,0.0,0.0,5.0375,-0.42210000000000003,-5.7267,-136.56218904802978,0.20020000000000665,[0. 0.],[0. 0.],[1.98 5.24],[1.5 1.5]
2.75,0.25,3,0.5833333134651184,4.42,7.0,0.0,0.01,4.898428571428572,-0.4104285714285714,-6.994714285714286,-152.00902621583467,0.20671428571428457,[0. 0.],[0. 0.],[2.41 4.19],[1.5 1.5]
2.75,0.25,4,0.0,4.82,0.32,0.11,0.0,,,,,,[0. 0.],[0. 0.],[1.73 1.47],[1.5 1.5]
2.75,0.25,5,0.125,4.4,5.22,0.01,0.03,4.755333333333334,-0.399,-5.216,-155.87009503694006,0.2286666666666662,[0. 0.],[0. 0.],[2.12 5.71],[1.5 1.5]
2.75,0.5,0,0.4736842215061188,4.14,6.64,0.09,2.32,4.5843333333333325,-0.7706666666666666,-6.75,-106.93368747276878,0.23866666666665992,[0. 0.],[0. 0.],[3.67 3.98],[1.5 1.5]
2.75,0.5,1,0.2222222238779068,4.03,4.48,0.04,0.12,4.32075,-0.72675,-4.439,-21.660591154659464,0.2815000000000012,[0. 0.],[0. 0.],[2.49 1.09],[1.5 1.5]
2.75,0.5,2,0.3913043439388275,4.56,5.03,0.0,0.01,4.888111111111111,-0.8214444444444445,-5.0328888888888885,-151.22613293163823,0.2157777777777781,[0. 0.],[0. 0.],[4.92 5.8 ],[1.5 1.5]
2.75,0.5,3,0.4583333432674408,4.49,5.05,0.03,0.0,4.955818181818182,-0.8325454545454545,-5.050545454545454,-136.43857398828078,0.22127272727272704,[0. 0.],[0. 0.],[4.18 4.45],[1.5 1.5]
2.75,0.5,4,0.3333333432674408,4.8,5.68,0.07,0.0,5.172000000000001,-0.869,-5.684,-127.48423718629286,0.19850000000000811,[0. 0.],[0. 0.],[2.89 3.37],[1.5 1.5]
2.75,0.5,5,0.21739129722118378,4.57,5.46,0.16,0.26,5.1896,-0.8732000000000001,-5.5446,-136.53354643002967,0.20120000000000005,[0. 0.],[0. 0.],[3.54 5.25],[1.5 1.5]
2.75,0.75,0,0.30434781312942505,4.76,4.95,0.0,0.0,5.199,-1.310857142857143,-4.9462857142857155,-119.54125538342781,0.2077142857142929,[0. 0.],[0. 0.],[4.09 5.36],[1.5 1.5]
2.75,0.75,1,0.3333333432674408,5.01,4.96,0.0,0.06,5.217375,-1.3162500000000001,-4.92675,-110.39361836979955,0.20774999999999932,[0. 0.],[0. 0.],[5.44 5.63],[1.5 1.5]
2.75,0.75,2,0.1111111119389534,5.25,4.38,0.03,0.0,5.359999999999999,-1.3539999999999999,-4.3795,-107.96278798994695,0.20800000000000285,[0. 0.],[0. 0.],[5.6  1.48],[1.5 1.5]
2.75,0.75,3,0.47826087474823,4.35,4.9,0.03,0.06,4.762272727272727,-1.2012727272727273,-4.915545454545454,-127.54310149011735,0.2383636363636299,[0. 0.],[0. 0.],[3.28 4.41],[1.5 1.5]
2.75,0.75,4,0.5,4.34,3.26,0.0,0.0,4.749583333333333,-1.1985833333333333,-3.2613333333333334,-98.42289793840007,0.2519999999999989,[0. 0.],[0. 0.],[6.9  3.93],[1.5 1.5]
2.75,0.75,5,0.375,4.9,8.09,0.03,0.0,5.362222222222222,-1.351888888888889,-8.081777777777777,-104.85698015696214,0.17822222222222214,[0. 0.],[0. 0.],[3.79 6.68],[1.5 1.5]
2.75,1.0,0,0.5833333134651184,4.74,2.71,0.0,0.0,4.923357142857143,-1.6575714285714287,-2.707142857142857,-114.83986916606439,0.25985714285714323,[0. 0.],[0. 0.],[6.72 2.89],[1.5 1.5]
2.75,1.0,1,0.7083333134651184,4.44,4.62,0.02,0.07,4.940235294117646,-1.6621176470588235,-4.587411764705883,-107.47254645736723,0.22317647058823067,[0. 0.],[0. 0.],[3.33 1.37],[1.5 1.5]
2.75,1.0,2,0.0,4.03,0.28,0.06,0.0,,,,,,[0. 0.],[0. 0.],[1.67 2.95],[1.5 1.5]
2.75,1.0,3,0.3181818127632141,4.93,8.43,0.0,0.02,5.189857142857143,-1.7472857142857143,-8.418428571428569,-140.82523548955703,0.1940000000000006,[0. 0.],[0. 0.],[5.88 5.89],[1.5 1.5]
2.75,1.0,4,0.8260869383811951,4.63,3.45,0.01,0.0,5.045578947368421,-1.6983157894736838,-3.445157894736842,-113.20398554840554,0.22936842105263142,[0. 0.],[0. 0.],[3.27 2.11],[1.5 1.5]
2.75,1.0,5,0.5,4.7,3.89,0.01,1.96,4.993833333333334,-1.6795,-4.546833333333334,-131.31593457605683,0.21483333333333302,[0. 0.],[0. 0.],[4.19 6.78],[1.5 1.5]
2.75,1.25,1,0.47826087474823,4.88,3.02,0.01,0.01,5.083818181818181,-2.14,-3.0174545454545454,-106.7788787226432,0.23127272727272052,[0. 0.],[0. 0.],[6.98 2.17],[1.5 1.5]
2.75,1.25,2,0.9583333134651184,4.34,3.72,0.0,0.0,4.782521739130434,-2.013,-3.7227826086956526,-112.39583217950758,0.24504347826087122,[0. 0.],[0. 0.],[1.96 5.  ],[1.5 1.5]
2.75,1.25,3,0.0,4.61,0.32,0.26,0.0,,,,,,[0. 0.],[0. 0.],[2.28 1.25],[1.5 1.5]
2.75,1.25,4,0.6666666865348816,4.91,4.27,0.09,0.01,5.154999999999999,-2.1696875,-4.2775,-123.00078816888161,0.21799999999999997,[0. 0.],[0. 0.],[2.72 4.18],[1.5 1.5]
2.75,1.5,1,0.761904776096344,4.52,2.8,0.01,0.0,4.9078124999999995,-2.4789375,-2.8025624999999996,-115.85746605511234,0.25375000000000547,[0. 0.],[0. 0.],[1.66 2.53],[1.5 1.5]
2.75,1.5,2,0.625,5.12,9.61,0.0,0.04,5.653333333333332,-2.8558000000000003,-9.616000000000001,-124.07731679498423,0.16986666666666514,[0. 0.],[0. 0.],[5.4  4.73],[1.5 1.5]
2.75,1.5,3,1.0,4.57,16.36,0.0,1.32,4.991727272727274,-2.5223181818181817,-15.464045454545454,-85.33190302056545,0.20036363636363916,[0. 0.],[0. 0.],[1.5  6.71],[1.5 1.5]
2.75,1.5,4,0.782608687877655,4.65,2.91,0.05,0.03,5.004444444444445,-2.527055555555555,-2.9075555555555552,-112.83163433510965,0.24677777777777787,[0. 0.],[0. 0.],[5.72 5.07],[1.5 1.5]
2.75,1.5,5,0.9545454382896423,4.38,3.33,0.01,0.08,4.848761904761905,-2.4481904761904767,-3.348666666666667,-124.36641614838295,0.24647619047617905,[0. 0.],[0. 0.],[4.39 2.71],[1.5 1.5]
2.75,1.75,0,0.875,4.78,3.89,0.02,0.32,5.13904761904762,-3.0292857142857144,-3.9249047619047612,-112.55994379926729,0.21314285714285727,[0. 0.],[0. 0.],[3.51 2.5 ],[1.5 1.5]
2.75,1.75,1,0.7272727489471436,4.63,3.92,0.0,0.04,4.938000000000001,-2.911,-3.9267499999999997,-132.18666413679935,0.2347500000000049,[0. 0.],[0. 0.],[5.54 2.52],[1.5 1.5]
2.75,1.75,2,0.6666666865348816,4.76,3.11,0.0,0.0,4.986375000000001,-2.938625,-3.1125625,-113.27095833537498,0.24575000000000058,[0. 0.],[0. 0.],[4.74 2.87],[1.5 1.5]
2.75,1.75,3,1.0,4.69,4.34,0.02,0.03,5.050791666666667,-2.9759166666666665,-4.357208333333333,-131.3955459736155,0.22183333333333324,[0. 0.],[0. 0.],[3.23 5.72],[1.5 1.5]
2.75,1.75,5,0.3333333432674408,5.16,5.69,0.01,0.21,5.5534285714285705,-3.273,-5.731000000000001,-111.61785879963676,0.18799999999998818,[0. 0.],[0. 0.],[5.53 5.25],[1.5 1.5]
2.75,2.0,2,0.695652186870575,4.92,4.03,0.01,0.01,5.191375000000001,-3.495875,-4.022562499999999,-110.98450908087634,0.21274999999999977,[0. 0.],[0. 0.],[3.22 1.88],[1.5 1.5]
2.75,2.0,3,0.95652174949646,4.51,3.77,0.0,0.01,4.881818181818182,-3.2884545454545457,-3.773181818181818,-132.16067894601767,0.23700000000000057,[0. 0.],[0. 0.],[5.   5.35],[1.5 1.5]
2.75,2.0,4,0.782608687877655,4.55,2.2,0.01,0.01,4.846444444444445,-3.2659444444444445,-2.2016666666666667,-111.8343442683892,0.2750000000000006,[0. 0.],[0. 0.],[6.13 2.76],[1.5 1.5]
2.75,2.0,5,0.8333333134651184,4.27,1.49,0.0,0.04,4.820333333333333,-3.249133333333333,-1.5093999999999999,-106.44732861379589,0.3139999999999991,[0. 0.],[0. 0.],[3.18 2.22],[1.5 1.5]
2.75,2.25,0,0.8260869383811951,4.96,5.6,0.02,0.0,5.394684210526316,-4.090631578947369,-5.598473684210526,-118.55650020822489,0.18894736842105056,[0. 0.],[0. 0.],[5.8  6.26],[1.5 1.5]
2.75,2.25,1,0.761904776096344,4.7,2.7,0.06,0.06,4.891625,-3.708375,-2.7489375000000003,-121.57025334694916,0.2614999999999987,[0. 0.],[0. 0.],[5.73 1.61],[1.5 1.5]
2.75,2.25,2,0.9523809552192688,5.0,6.65,0.12,0.76,5.27995,-4.001400000000001,-6.63775,-130.50292465678325,0.18810000000000854,[0. 0.],[0. 0.],[2.57 6.78],[1.5 1.5]
2.75,2.25,3,0.9166666865348816,4.55,2.62,0.01,0.0,4.870727272727273,-3.6923181818181816,-2.620181818181818,-113.15156835879647,0.2556363636363621,[0. 0.],[0. 0.],[1.71 2.88],[1.5 1.5]
2.75,2.25,4,0.739130437374115,4.76,3.34,0.01,0.02,5.054647058823529,-3.8323529411764707,-3.3418823529411763,-123.87675193170269,0.23400000000000218,[0. 0.],[0. 0.],[3.84 5.46],[1.5 1.5]
2.75,2.25,5,0.6875,4.38,1.35,0.0,0.05,4.898909090909091,-3.716090909090909,-1.3628181818181817,-100.62450839106283,0.31909090909090954,[0. 0.],[0. 0.],[3.1  1.34],[1.5 1.5]
2.75,2.5,0,0.7916666865348816,5.26,6.71,0.0,0.4,5.653789473684211,-4.763210526315789,-6.637052631578947,-115.81229106362619,0.17463157894737205,[0. 0.],[0. 0.],[6.11 5.06],[1.5 1.5]
2.75,2.5,1,0.3636363744735718,5.07,3.09,0.01,0.22,5.3336250000000005,-4.4925,-3.185,-96.61451613958305,0.22050000000000125,[0. 0.],[0. 0.],[1.26 2.29],[1.5 1.5]
2.75,2.5,2,0.9583333134651184,5.23,11.48,0.03,0.13,5.7583913043478265,-4.850434782608694,-11.54182608695652,-115.75308013519575,0.1649565217391266,[0. 0.],[0. 0.],[5.47 4.06],[1.5 1.5]
2.75,2.5,4,0.9166666865348816,4.56,3.3,0.0,0.0,4.9485909090909095,-4.167681818181818,-3.301,-118.93413871954334,0.23972727272727148,[0. 0.],[0. 0.],[3.71 3.12],[1.5 1.5]
2.75,2.75,0,0.8695651888847351,4.69,3.46,0.0,0.0,5.119399999999999,-4.7439,-3.4595,-115.89343453015525,0.22689999999999913,[0. 0.],[0. 0.],[4.85 3.45],[1.5 1.5]
2.75,2.75,2,0.8181818127632141,4.66,2.75,0.0,0.0,5.025277777777778,-4.656555555555555,-2.754055555555555,-110.27975507265022,0.24811111111111087,[0. 0.],[0. 0.],[3.79 2.09],[1.5 1.5]
2.75,2.75,3,0.75,4.65,2.79,0.0,0.0,4.9576111111111105,-4.596055555555556,-2.7923888888888886,-107.24418598838048,0.25033333333333363,[0. 0.],[0. 0.],[4.6  4.06],[1.5 1.5]
2.75,2.75,4,0.739130437374115,4.64,2.0,0.01,0.0,4.934705882352942,-4.573764705882352,-2.0024117647058826,-105.52288224324357,0.27399999999999924,[0. 0.],[0. 0.],[3.   2.82],[1.5 1.5]
2.75,2.75,5,0.7916666865348816,4.8,3.13,0.04,0.01,5.005631578947369,-4.637684210526315,-3.1337894736842107,-119.2965359848113,0.24284210526315364,[0. 0.],[0. 0.],[2.79 3.28],[1.5 1.5]
3.0,0.0,0,0.5416666865348816,4.32,4.2,0.03,0.0,4.704923076923077,0.0016923076923076924,-4.203000000000001,-122.9496588016786,0.2404615384615421,[0. 0.],[0. 0.],[4.89 3.32],[1.5 1.5]
3.0,0.0,1,0.0,3.55,5.12,0.01,0.0,,,,,,[0. 0.],[0. 0.],[1.24 4.98],[1.5 1.5]
3.0,0.0,2,0.47058823704719543,4.12,1.26,0.0,0.0,4.57925,0.001375,-1.2601250000000002,-100.57790851088401,0.34300000000001774,[0. 0.],[0. 0.],[3.65 1.76],[1.5 1.5]
3.0,0.0,3,0.3333333432674408,4.57,5.56,0.01,0.13,4.6575,0.0022500000000000003,-5.56725,-173.7313222155915,0.2360000000000113,[0. 0.],[0. 0.],[6.49 6.07],[1.5 1.5]
3.0,0.0,4,0.43478259444236755,4.16,3.55,0.05,0.07,4.4978,0.0026000000000000003,-3.5725000000000002,-164.16663979931636,0.2760000000000048,[0. 0.],[0. 0.],[5.22 4.48],[1.5 1.5]
3.0,0.0,5,0.625,4.22,5.74,0.0,0.03,4.672333333333333,0.0010666666666666667,-5.727266666666666,-105.30150243135259,0.2377333333333302,[0. 0.],[0. 0.],[4.18 6.68],[1.5 1.5]
3.0,0.25,0,0.6666666865348816,4.39,7.03,0.0,0.0,4.688785714285714,-0.3623571428571429,-7.024500000000001,-103.00834677996252,0.2218571428571412,[0. 0.],[0. 0.],[1.45 5.85],[1.5 1.5]
3.0,0.25,1,0.43478259444236755,4.16,2.03,0.0,0.05,4.6852,-0.3618,-2.0286,-109.88702212414867,0.2853999999999928,[0. 0.],[0. 0.],[4.32 1.6 ],[1.5 1.5]
3.0,0.25,2,0.52173912525177,4.44,7.46,0.0,0.11,4.732333333333333,-0.3661666666666667,-7.476166666666667,-146.87104685055678,0.21383333333333132,[0. 0.],[0. 0.],[6.56 2.84],[1.5 1.5]
3.0,0.25,3,0.4000000059604645,4.19,1.9,0.0,0.31,4.718375,-0.365625,-1.949,-105.50661341972086,0.29174999999999884,[0. 0.],[0. 0.],[5.83 2.46],[1.5 1.5]
3.0,0.25,4,0.375,4.4,5.16,0.0,0.27,4.599888888888889,-0.35588888888888887,-5.184,-172.0402518640629,0.24022222222222261,[0. 0.],[0. 0.],[4.02 3.54],[1.5 1.5]
3.0,0.25,5,0.5833333134651184,4.52,4.82,0.0,0.02,4.850285714285714,-0.3753571428571429,-4.841071428571428,-148.18265065685404,0.22757142857142856,[0. 0.],[0. 0.],[4.3  4.39],[1.5 1.5]
3.0,0.5,0,0.5,4.33,4.89,0.02,0.0,4.6987272727272735,-0.7289090909090908,-4.894090909090909,-128.47360481131798,0.23563636363636853,[0. 0.],[0. 0.],[3.49 2.76],[1.5 1.5]
3.0,0.5,1,0.4166666567325592,4.29,2.19,0.01,0.05,4.628500000000001,-0.7172999999999999,-2.1718,-121.63882577499139,0.2836000000000126,[0. 0.],[0. 0.],[3.89 2.93],[1.5 1.5]
3.0,0.5,2,0.0,0.62,5.44,0.0,0.0,,,,,,[0. 0.],[0. 0.],[4.76 2.22],[1.5 1.5]
3.0,0.5,3,0.0,7.35,1.11,0.0,0.09,,,,,,[0. 0.],[0. 0.],[6.78 1.42],[1.5 1.5]
3.0,0.5,4,0.44999998807907104,4.09,1.5,0.0,0.03,4.641111111111111,-0.7198888888888888,-1.507888888888889,-103.31021978867865,0.32266666666666843,[0. 0.],[0. 0.],[6.25 1.77],[1.5 1.5]
3.0,0.5,5,0.4285714328289032,4.46,2.0,0.01,0.07,4.713555555555555,-0.731111111111111,-2.0255555555555556,-109.72084433183262,0.27733333333333277,[0. 0.],[0. 0.],[2.46 3.11],[1.5 1.5]
3.0,0.75,0,0.523809552192688,4.07,5.52,0.0,0.07,4.5355454545454545,-1.056,-5.507090909090909,-79.4783096461793,0.23436363636363663,[0. 0.],[0. 0.],[2.99 4.67],[1.5 1.5]
3.0,0.75,1,0.7272727489471436,4.4,1.77,0.03,0.0,4.583937499999999,-1.067625,-1.767,-112.40825956881957,0.31250000000000056,[0. 0.],[0. 0.],[3.8  4.22],[1.5 1.5]
3.0,0.75,2,0.260869562625885,4.52,4.47,0.0,0.0,4.688,-1.0891666666666666,-4.467833333333333,-149.33316912290692,0.2316666666666715,[0. 0.],[0. 0.],[1.43 4.19],[1.5 1.5]
3.0,0.75,3,0.5416666865348816,4.78,7.2,0.02,0.02,5.246307692307694,-1.2204615384615385,-7.1904615384615385,-145.6312990660548,0.191846153846153,[0. 0.],[0. 0.],[1.37 6.54],[1.5 1.5]
3.0,0.75,4,0.5833333134651184,4.34,4.55,0.0,0.0,4.7169285714285705,-1.0985714285714285,-4.550571428571428,-156.91167989043177,0.2454285714285699,[0. 0.],[0. 0.],[1.21 4.64],[1.5 1.5]
3.0,0.75,5,0.3478260934352875,4.83,3.73,0.0,0.49,5.154125,-1.200625,-3.81675,-104.77049041433858,0.21199999999999775,[0. 0.],[0. 0.],[5.25 3.53],[1.5 1.5]
3.0,1.0,0,0.8260869383811951,4.18,3.29,0.0,0.0,4.504842105263158,-1.3994736842105262,-3.2932105263157894,-135.55026254910226,0.2726315789473598,[0. 0.],[0. 0.],[6.77 1.45],[1.5 1.5]
3.0,1.0,1,0.0,7.09,1.01,0.44,0.02,,,,,,[0. 0.],[0. 0.],[1.91 1.98],[1.5 1.5]
3.0,1.0,2,1.0,4.2,2.22,0.02,0.03,4.529826086956522,-1.4055217391304347,-2.207217391304348,-111.84153669128595,0.3027826086956521,[0. 0.],[0. 0.],[5.85 3.29],[1.5 1.5]
3.0,1.0,3,0.5882353186607361,4.47,5.07,0.19,0.93,4.991899999999999,-1.5472,-4.9482,-140.23620979466932,0.22400000000000234,[0. 0.],[0. 0.],[1.89 3.19],[1.5 1.5]
3.0,1.0,4,0.761904776096344,4.52,6.56,0.0,0.03,4.8035,-1.490875,-6.5495625,-100.87607849509655,0.2172500000000106,[0. 0.],[0. 0.],[3.46 5.63],[1.5 1.5]
3.0,1.0,5,0.5416666865348816,4.53,5.06,0.0,0.0,4.83623076923077,-1.5000769230769229,-5.06623076923077,-118.34839311919085,0.22553846153846335,[0. 0.],[0. 0.],[2.08 3.8 ],[1.5 1.5]
3.0,1.25,0,0.8095238208770752,4.3,4.96,0.17,0.01,4.738823529411765,-1.8394705882352944,-4.962235294117647,-121.68024162554978,0.23788235294117294,[0. 0.],[0. 0.],[4.99 2.85],[1.5 1.5]
3.0,1.25,1,0.9130434989929199,4.65,4.66,0.0,0.0,4.946190476190475,-1.9191904761904763,-4.661809523809525,-131.10772032172997,0.21742857142857028,[0. 0.],[0. 0.],[6.22 6.28],[1.5 1.5]
3.0,1.25,2,0.9583333134651184,4.41,4.18,0.01,0.01,4.785173913043478,-1.857,-4.174869565217391,-141.39227926961024,0.2412173913043479,[0. 0.],[0. 0.],[3.83 3.46],[1.5 1.5]
3.0,1.25,3,0.8181818127632141,4.38,2.07,0.01,0.0,4.614444444444445,-1.7915,-2.0735555555555556,-119.87034570370353,0.28855555555555334,[0. 0.],[0. 0.],[6.5  2.35],[1.5 1.5]
3.0,1.25,4,0.8695651888847351,4.3,1.69,0.0,0.0,4.63475,-1.7973999999999997,-1.6880000000000002,-116.80658114552052,0.31540000000000146,[0. 0.],[0. 0.],[4.61 1.88],[1.5 1.5]
3.0,1.25,5,0.8095238208770752,4.23,1.52,0.01,0.04,4.613176470588235,-1.7897058823529413,-1.4995882352941177,-108.4607703234087,0.3263529411764682,[0. 0.],[0. 0.],[1.77 1.61],[1.5 1.5]
3.0,1.5,0,0.3478260934352875,5.33,6.39,0.0,0.06,5.642874999999999,-2.627125,-6.379375,-114.34055784806841,0.17950000000000443,[0. 0.],[0. 0.],[2.92 5.85],[1.5 1.5]
3.0,1.5,1,0.6190476417541504,4.65,3.38,0.01,0.19,5.033461538461538,-2.343769230769231,-3.3713846153846156,-112.4142899471821,0.22907692307692645,[0. 0.],[0. 0.],[1.72 5.78],[1.5 1.5]
3.0,1.5,2,0.7916666865348816,5.17,8.79,0.06,0.01,5.545842105263158,-2.5857894736842106,-8.788736842105262,-134.4174389062707,0.17410526315789135,[0. 0.],[0. 0.],[1.51 6.35],[1.5 1.5]
3.0,1.5,3,0.9583333134651184,4.51,4.43,0.01,0.0,4.838260869565216,-2.2527391304347826,-4.43,-134.86735535643942,0.2249565217391332,[0. 0.],[0. 0.],[4.43 4.27],[1.5 1.5]
3.0,1.5,4,0.7272727489471436,4.53,2.58,0.08,0.01,4.68625,-2.183375,-2.5759375,-121.83623779574994,0.2654999999999996,[0. 0.],[0. 0.],[2.55 1.3 ],[1.5 1.5]
3.0,1.5,5,0.8695651888847351,4.72,6.78,0.0,0.01,5.2654499999999995,-2.4524500000000002,-6.774000000000001,-124.79799771819974,0.19180000000000064,[0. 0.],[0. 0.],[5.01 5.26],[1.5 1.5]
3.0,1.75,0,0.8695651888847351,4.47,3.07,0.04,0.0,4.83135,-2.6250999999999998,-3.0724500000000003,-122.71504903074424,0.24999999999999786,[0. 0.],[0. 0.],[1.5  3.97],[1.5 1.5]
3.0,1.75,1,0.8333333134651184,4.58,3.88,0.1,0.01,4.96335,-2.69815,-3.8720499999999993,-130.92759452162915,0.2317999999999941,[0. 0.],[0. 0.],[5.55 1.29],[1.5 1.5]
3.0,1.75,2,0.1111111119389534,5.86,4.7,0.52,1.14,5.332000000000001,-2.895,-3.4389999999999996,-100.47410168941893,0.21999999999999886,[0. 0.],[0. 0.],[2.05 2.09],[1.5 1.5]
3.0,1.75,3,0.7083333134651184,4.55,2.88,0.0,0.27,4.914235294117647,-2.671294117647059,-2.8049411764705883,-113.72822978597677,0.2560000000000003,[0. 0.],[0. 0.],[6.36 3.41],[1.5 1.5]
3.0,1.75,4,0.739130437374115,5.04,6.09,0.0,0.02,5.476176470588236,-2.9751764705882353,-6.089,-119.36914101329157,0.188117647058829,[0. 0.],[0. 0.],[3.47 6.65],[1.5 1.5]
3.0,1.75,5,0.8260869383811951,4.94,6.87,0.03,0.01,5.375947368421054,-2.922263157894737,-6.875473684210527,-129.60277821300463,0.18147368421052723,[0. 0.],[0. 0.],[5.25 1.34],[1.5 1.5]
3.0,2.0,0,0.782608687877655,4.84,5.68,0.0,0.09,5.2975,-3.290722222222222,-5.699333333333334,-124.08827694250643,0.1952222222222212,[0. 0.],[0. 0.],[6.81 2.23],[1.5 1.5]
3.0,2.0,1,0.0,1.75,0.39,0.0,0.01,,,,,,[0. 0.],[0. 0.],[1.91 1.58],[1.5 1.5]
3.0,2.0,2,1.0,4.4,3.2,0.06,0.72,4.741681818181818,-2.9480454545454537,-3.456227272727273,-134.52336144842118,0.254727272727272,[0. 0.],[0. 0.],[1.29 5.34],[1.5 1.5]
3.0,2.0,3,0.5833333134651184,4.34,1.68,0.0,0.0,4.619071428571428,-2.868428571428571,-1.6750000000000003,-112.93200190797064,0.3080000000000012,[0. 0.],[0. 0.],[1.51 1.43],[1.5 1.5]
