vel_IC,phi_IC,trial_num,vx,vz,mu_0,sigma_0,RREV_threshold,RREV_sig,My_d,My_d_sig,landing_rate_4_leg,landing_rate_2_leg,RREV_flip_mean,RREV_flip_std,dRREV_flip_mean,dRREV_flip_std,OF_y_flip_mean,OF_y_flip_std,flip_height_mean,flip_height_std,flip_d_mean,flip_vz_mean,flip_vz_std,impact_force_x_mean,impact_force_x_std,impact_force_z_mean,impact_force_z_std,impact_vx_mean,impact_vx_std,impact_vz_mean,impact_vz_std,impact_eul_mean,impact_eul_std,t_delta_mean,t_delta_std
1.25,80.0,21,0.22,1.23,[3.  4.1],[2. 2.],6.23,0.0,6.49,0.51,0.0,0.0,6.4342,0.144,41.1278,2.1923,-1.1037,0.026,1.9124,0.0051,0.1876,1.202,0.0,5.6934,0.87,23.9327,1.4515,0.1464,0.0088,0.8393,0.047,,,0.1042,0.0048
1.25,80.0,22,0.22,1.23,[5.   5.05],[2. 2.],4.48,0.0,7.32,0.03,0.0,0.7,4.6012,0.0602,19.8922,0.4986,-0.7775,0.0108,1.8304,0.0034,0.2696,1.202,0.0,0.6754,0.0613,0.4031,0.0994,-0.1821,0.0249,0.3224,0.0572,,,0.1829,0.0046
1.25,85.0,20,0.11,1.25,[1.   7.12],[2. 2.],4.4,0.0,8.13,0.0,0.0,0.6333,4.4828,0.0591,19.3262,1.0419,-0.3495,0.006,1.8231,0.0073,0.2769,1.216,0.0,0.826,0.0869,0.4816,0.0968,-0.3296,0.0337,0.3841,0.0718,,,0.1805,0.0079
1.25,85.0,21,0.11,1.25,[3.   6.93],[2. 2.],4.98,0.0,5.44,0.01,0.0,1.0,5.1391,0.0573,24.6889,0.5088,-0.4087,0.0055,1.8552,0.0025,0.2448,1.216,0.0,0.4462,0.0141,0.2955,0.0912,-0.1827,0.0207,0.1461,0.066,,,0.1935,0.0045
1.25,85.0,22,0.11,1.25,[5.   7.58],[2. 2.],4.67,0.0,6.13,0.05,0.0,0.4333,4.7588,0.0543,22.4421,0.4997,-0.3726,0.0061,1.8433,0.0028,0.2567,1.216,0.0,0.5762,0.0582,0.2565,0.0932,-0.2637,0.0252,0.1392,0.1173,,,0.2,0.0126
1.25,90.0,10,0.0,1.25,[6.41 3.2 ],[2. 2.],6.95,0.0,3.61,0.0,0.0,0.0,7.2137,0.176,47.2531,2.1784,0.049,0.0025,1.9222,0.0041,0.1778,1.221,0.0,,,,,,,,,,,,
1.25,90.0,11,0.0,1.25,[7.46 5.76],[2. 2.],4.93,0.01,6.06,0.0,0.0,1.0,5.0183,0.0738,24.2596,1.3888,0.0507,0.0013,1.8518,0.007,0.2482,1.221,0.0,0.4687,0.0268,0.4521,0.0785,-0.3091,0.0208,0.2584,0.0572,,,0.1848,0.0049
1.25,90.0,20,0.0,1.25,[1.   6.28],[2. 2.],4.39,0.01,8.17,0.11,0.0,0.8,4.5066,0.052,19.2336,0.8325,0.0503,0.0014,1.8214,0.0059,0.2786,1.221,0.0,0.8055,0.0882,0.564,0.1004,-0.4323,0.0254,0.4255,0.0896,,,0.1793,0.0092
1.25,90.0,21,0.0,1.25,[3.   3.35],[2. 2.],4.99,0.05,5.38,0.03,0.0,0.6667,5.0619,0.097,24.4408,1.5382,0.0512,0.0023,1.8527,0.0076,0.2473,1.221,0.0,0.4361,0.0302,0.2679,0.1063,-0.3052,0.0322,0.1052,0.094,,,0.1984,0.0103
1.25,90.0,22,0.0,1.25,[5.   4.05],[2. 2.],5.23,0.0,4.96,0.02,0.0,0.9,5.3736,0.0852,27.0749,1.5575,0.0502,0.0014,1.8651,0.0065,0.2349,1.221,0.0,0.3708,0.1216,0.7941,1.1838,-0.2573,0.0402,0.1023,0.108,,,0.1938,0.0123
1.5,20.0,10,1.41,0.51,[5.87 4.25],[2. 2.],3.3,0.0,8.78,0.01,0.8333,0.0,3.3611,0.0281,10.7666,0.2229,-9.6575,0.0852,1.9525,0.0015,0.1475,0.4838,0.0004,2.2285,0.2915,2.6616,0.5192,0.9845,0.1221,-0.0828,0.1362,85.526,26.9537,0.1702,0.0305
1.5,20.0,11,1.41,0.51,[6.28 7.09],[2. 2.],3.35,0.01,8.75,0.08,0.9,0.0333,3.3949,0.0327,11.0011,0.1896,-9.7576,0.0939,1.9541,0.0013,0.1459,0.4839,0.0003,2.2563,0.2905,2.6171,0.5502,1.0071,0.1149,-0.0717,0.1266,81.9602,26.6767,0.1683,0.0302
1.5,20.0,20,1.41,0.51,[1.   4.56],[2. 2.],4.31,0.02,5.69,0.28,0.0,0.0,4.3989,0.1124,19.4092,0.9729,-12.6596,0.3213,1.99,0.0028,0.11,0.484,0.0,10.6682,3.4005,10.6682,3.4005,1.3215,0.0182,-0.013,0.0831,,,0.1166,0.0108
1.5,20.0,21,1.41,0.51,[3.   4.84],[2. 2.],5.44,0.0,3.37,0.0,0.0,0.0,5.603,0.0961,29.1156,0.9393,-16.1584,0.2732,2.0103,0.0015,0.0897,0.484,0.0,2.1066,0.6303,2.1066,0.6303,1.3823,0.0047,0.0384,0.0681,,,0.0892,0.0079
1.5,20.0,22,1.41,0.51,[5.   7.62],[2. 2.],3.6,0.0,7.72,0.0,0.8,0.0,3.6611,0.0314,13.3378,0.3413,-10.5211,0.0849,1.9675,0.0018,0.1325,0.4839,0.0003,2.3615,0.2831,2.6136,0.3674,0.9814,0.1716,-0.1076,0.2247,91.5056,39.1412,0.1862,0.0464
