vel_IC,phi_IC,d_ceiling,My,k_run,vx,vz,RREV_trig,OFy_trig,impact_eul,landing_success
2.5,70.0,0.45,-7.0,2,0.86,2.35,5.2222,-1.9111,279.2376,0.5
2.5,70.0,0.45,-7.25,2,0.86,2.35,5.2222,-1.9111,277.8758,0.5
2.5,70.0,0.45,-7.5,2,0.86,2.35,5.2222,-1.9111,283.9865,0.5
2.5,70.0,0.45,-7.75,2,0.86,2.35,5.2222,-1.9111,285.5112,0.5
2.5,70.0,0.45,-8.0,2,0.86,2.35,5.2222,-1.9111,287.1851,0.5
2.5,70.0,0.45,-8.25,2,0.86,2.35,5.2222,-1.9111,292.7996,0.5
2.5,70.0,0.45,-8.5,2,0.86,2.35,5.2222,-1.9111,294.3356,0.5
2.5,70.0,0.45,-8.75,2,0.86,2.35,5.2222,-1.9111,289.7205,0.5
2.5,70.0,0.45,-9.0,2,0.86,2.35,5.2222,-1.9111,286.5023,0.5
2.5,70.0,0.45,-9.25,2,0.86,2.35,5.2222,-1.9111,290.3834,0.5
2.5,70.0,0.45,-9.5,2,0.86,2.35,5.2222,-1.9111,287.1789,0.5
2.5,70.0,0.45,-9.75,2,0.86,2.35,5.2222,-1.9111,287.8768,0.5
2.5,70.0,0.4,-3.0,2,0.86,2.35,5.875,-2.15,223.6492,0.0
2.5,70.0,0.4,-3.25,2,0.86,2.35,5.875,-2.15,218.7301,0.0
2.5,70.0,0.4,-3.5,2,0.86,2.35,5.875,-2.15,228.2738,0.0
2.5,70.0,0.4,-3.75,2,0.86,2.35,5.875,-2.15,225.917,0.0
2.5,70.0,0.4,-4.0,2,0.86,2.35,5.875,-2.15,231.6295,0.0
2.5,70.0,0.4,-4.25,2,0.86,2.35,5.875,-2.15,227.7092,0.0
2.5,70.0,0.4,-4.5,2,0.86,2.35,5.875,-2.15,231.7282,0.0
2.5,70.0,0.4,-4.75,2,0.86,2.35,5.875,-2.15,234.1046,0.0
2.5,70.0,0.4,-5.0,2,0.86,2.35,5.875,-2.15,240.6038,0.0
2.5,70.0,0.4,-5.25,2,0.86,2.35,5.875,-2.15,244.0816,0.0
2.5,70.0,0.4,-5.5,2,0.86,2.35,5.875,-2.15,236.5133,0.0
2.5,70.0,0.4,-5.75,2,0.86,2.35,5.875,-2.15,245.2516,0.0
2.5,70.0,0.4,-6.0,2,0.86,2.35,5.875,-2.15,250.0836,0.5
2.5,70.0,0.4,-6.25,2,0.86,2.35,5.875,-2.15,251.38,0.5
2.5,70.0,0.4,-6.5,2,0.86,2.35,5.875,-2.15,246.9051,0.5
2.5,70.0,0.4,-6.75,2,0.86,2.35,5.875,-2.15,252.2408,0.0
2.5,70.0,0.4,-7.0,2,0.86,2.35,5.875,-2.15,247.0974,0.0
2.5,70.0,0.4,-7.25,2,0.86,2.35,5.875,-2.15,252.0733,0.5
2.5,70.0,0.4,-7.5,2,0.86,2.35,5.875,-2.15,255.0571,0.0
2.5,70.0,0.4,-7.75,2,0.86,2.35,5.875,-2.15,254.6076,0.5
2.5,70.0,0.4,-8.0,2,0.86,2.35,5.875,-2.15,252.7398,0.0
2.5,70.0,0.4,-8.25,2,0.86,2.35,5.875,-2.15,255.4854,0.5
2.5,70.0,0.4,-8.5,2,0.86,2.35,5.875,-2.15,257.144,0.0
2.5,70.0,0.4,-8.75,2,0.86,2.35,5.875,-2.15,248.404,0.0
2.5,70.0,0.4,-9.0,2,0.86,2.35,5.875,-2.15,259.3237,0.5
2.5,70.0,0.4,-9.25,2,0.86,2.35,5.875,-2.15,259.0979,0.5
2.5,70.0,0.4,-9.5,2,0.86,2.35,5.875,-2.15,269.464,0.5
2.5,70.0,0.4,-9.75,2,0.86,2.35,5.875,-2.15,266.2943,0.0
2.5,70.0,0.35,-3.0,2,0.86,2.35,6.7143,-2.4571,209.0927,0.0
2.5,70.0,0.35,-3.25,2,0.86,2.35,6.7143,-2.4571,208.2296,0.0
2.5,70.0,0.35,-3.5,2,0.86,2.35,6.7143,-2.4571,214.8638,0.0
2.5,70.0,0.35,-3.75,2,0.86,2.35,6.7143,-2.4571,218.0181,0.0
2.5,70.0,0.35,-4.0,2,0.86,2.35,6.7143,-2.4571,209.4267,0.0
2.5,70.0,0.35,-4.25,2,0.86,2.35,6.7143,-2.4571,212.9981,0.0
2.5,70.0,0.35,-4.5,2,0.86,2.35,6.7143,-2.4571,209.6303,0.0
2.5,70.0,0.35,-4.75,2,0.86,2.35,6.7143,-2.4571,214.1649,0.0
2.5,70.0,0.35,-5.0,2,0.86,2.35,6.7143,-2.4571,221.211,0.0
2.5,70.0,0.35,-5.25,2,0.86,2.35,6.7143,-2.4571,217.7895,0.0
2.5,70.0,0.35,-5.5,2,0.86,2.35,6.7143,-2.4571,224.001,0.0
2.5,70.0,0.35,-5.75,2,0.86,2.35,6.7143,-2.4571,222.8094,0.0
2.5,70.0,0.35,-6.0,2,0.86,2.35,6.7143,-2.4571,223.5925,0.0
2.5,70.0,0.35,-6.25,2,0.86,2.35,6.7143,-2.4571,220.6026,0.0
2.5,70.0,0.35,-6.5,2,0.86,2.35,6.7143,-2.4571,227.4702,0.0
2.5,70.0,0.35,-6.75,2,0.86,2.35,6.7143,-2.4571,227.5683,0.0
2.5,70.0,0.35,-7.0,2,0.86,2.35,6.7143,-2.4571,221.6024,0.0
2.5,70.0,0.35,-7.25,2,0.86,2.35,6.7143,-2.4571,227.722,0.0
2.5,70.0,0.35,-7.5,2,0.86,2.35,6.7143,-2.4571,228.387,0.0
2.5,70.0,0.35,-7.75,2,0.86,2.35,6.7143,-2.4571,230.1376,0.0
2.5,70.0,0.35,-8.0,2,0.86,2.35,6.7143,-2.4571,227.841,0.0
2.5,70.0,0.35,-8.25,2,0.86,2.35,6.7143,-2.4571,232.1192,0.0
2.5,70.0,0.35,-8.5,2,0.86,2.35,6.7143,-2.4571,231.9698,0.0
2.5,70.0,0.35,-8.75,2,0.86,2.35,6.7143,-2.4571,237.1465,0.0
2.5,70.0,0.35,-9.0,2,0.86,2.35,6.7143,-2.4571,235.2762,0.0
2.5,70.0,0.35,-9.25,2,0.86,2.35,6.7143,-2.4571,226.8038,0.0
2.5,70.0,0.35,-9.5,2,0.86,2.35,6.7143,-2.4571,231.7403,0.0
2.5,70.0,0.35,-9.75,2,0.86,2.35,6.7143,-2.4571,233.5428,0.0
2.5,70.0,0.3,-3.0,2,0.86,2.35,7.8333,-2.8667,193.9148,0.0
2.5,70.0,0.3,-3.25,2,0.86,2.35,7.8333,-2.8667,200.4324,0.0
2.5,70.0,0.3,-3.5,2,0.86,2.35,7.8333,-2.8667,198.5294,0.0
2.5,70.0,0.3,-3.75,2,0.86,2.35,7.8333,-2.8667,200.9415,0.0
2.5,70.0,0.3,-4.0,2,0.86,2.35,7.8333,-2.8667,203.67,0.0
2.5,70.0,0.3,-4.25,2,0.86,2.35,7.8333,-2.8667,200.784,0.0
2.5,70.0,0.3,-4.5,2,0.86,2.35,7.8333,-2.8667,201.0749,0.0
2.5,70.0,0.3,-4.75,2,0.86,2.35,7.8333,-2.8667,205.1982,0.0
2.5,70.0,0.3,-5.0,2,0.86,2.35,7.8333,-2.8667,201.9083,0.0
2.5,70.0,0.3,-5.25,2,0.86,2.35,7.8333,-2.8667,208.3693,0.0
2.5,70.0,0.3,-5.5,2,0.86,2.35,7.8333,-2.8667,208.9249,0.0
2.5,70.0,0.3,-5.75,2,0.86,2.35,7.8333,-2.8667,210.2717,0.0
2.5,70.0,0.3,-6.0,2,0.86,2.35,7.8333,-2.8667,204.1273,0.0
2.5,70.0,0.3,-6.25,2,0.86,2.35,7.8333,-2.8667,210.3632,0.0
2.5,70.0,0.3,-6.5,2,0.86,2.35,7.8333,-2.8667,210.8523,0.0
2.5,70.0,0.3,-6.75,2,0.86,2.35,7.8333,-2.8667,209.2962,0.0
2.5,70.0,0.3,-7.0,2,0.86,2.35,7.8333,-2.8667,211.0772,0.0
2.5,70.0,0.3,-7.25,2,0.86,2.35,7.8333,-2.8667,206.868,0.0
2.5,70.0,0.3,-7.5,2,0.86,2.35,7.8333,-2.8667,211.4666,0.0
2.5,70.0,0.3,-7.75,2,0.86,2.35,7.8333,-2.8667,211.4601,0.0
2.5,70.0,0.3,-8.0,2,0.86,2.35,7.8333,-2.8667,215.9888,0.0
2.5,70.0,0.3,-8.25,2,0.86,2.35,7.8333,-2.8667,215.1298,0.0
2.5,70.0,0.3,-8.5,2,0.86,2.35,7.8333,-2.8667,215.2082,0.0
2.5,70.0,0.3,-8.75,2,0.86,2.35,7.8333,-2.8667,219.7808,0.0
2.5,70.0,0.3,-9.0,2,0.86,2.35,7.8333,-2.8667,214.1014,0.0
2.5,70.0,0.3,-9.25,2,0.86,2.35,7.8333,-2.8667,215.2313,0.0
2.5,70.0,0.3,-9.5,2,0.86,2.35,7.8333,-2.8667,215.2146,0.0
2.5,70.0,0.3,-9.75,2,0.86,2.35,7.8333,-2.8667,215.0803,0.0
2.5,70.0,0.25,-3.0,2,0.86,2.35,9.4,-3.44,188.9917,0.0
2.5,70.0,0.25,-3.25,2,0.86,2.35,9.4,-3.44,190.9005,0.0
2.5,70.0,0.25,-3.5,2,0.86,2.35,9.4,-3.44,191.3639,0.0
2.5,70.0,0.25,-3.75,2,0.86,2.35,9.4,-3.44,195.3634,0.0
2.5,70.0,0.25,-4.0,2,0.86,2.35,9.4,-3.44,192.5533,0.0
2.5,70.0,0.25,-4.25,2,0.86,2.35,9.4,-3.44,192.63,0.0
2.5,70.0,0.25,-4.5,2,0.86,2.35,9.4,-3.44,193.3259,0.0
2.5,70.0,0.25,-4.75,2,0.86,2.35,9.4,-3.44,195.4823,0.0
2.5,70.0,0.25,-5.0,2,0.86,2.35,9.4,-3.44,195.3661,0.0
2.5,70.0,0.25,-5.25,2,0.86,2.35,9.4,-3.44,195.8338,0.0
2.5,70.0,0.25,-5.5,2,0.86,2.35,9.4,-3.44,194.9848,0.0
2.5,70.0,0.25,-5.75,2,0.86,2.35,9.4,-3.44,196.9459,0.0
2.5,70.0,0.25,-6.0,2,0.86,2.35,9.4,-3.44,197.4939,0.0
2.5,70.0,0.25,-6.25,2,0.86,2.35,9.4,-3.44,198.2211,0.0
2.5,70.0,0.25,-6.5,2,0.86,2.35,9.4,-3.44,197.8007,0.0
2.5,70.0,0.25,-6.75,2,0.86,2.35,9.4,-3.44,196.6391,0.0
2.5,70.0,0.25,-7.0,2,0.86,2.35,9.4,-3.44,195.2879,0.0
2.5,70.0,0.25,-7.25,2,0.86,2.35,9.4,-3.44,200.74,0.0
2.5,70.0,0.25,-7.5,2,0.86,2.35,9.4,-3.44,197.4113,0.0
2.5,70.0,0.25,-7.75,2,0.86,2.35,9.4,-3.44,198.6535,0.0
2.5,70.0,0.25,-8.0,2,0.86,2.35,9.4,-3.44,198.7672,0.0
2.5,70.0,0.25,-8.25,2,0.86,2.35,9.4,-3.44,200.4782,0.0
2.5,70.0,0.25,-8.5,2,0.86,2.35,9.4,-3.44,195.3636,0.0
2.5,70.0,0.25,-8.75,2,0.86,2.35,9.4,-3.44,199.0383,0.0
2.5,70.0,0.25,-9.0,2,0.86,2.35,9.4,-3.44,203.5862,0.0
2.5,70.0,0.25,-9.25,2,0.86,2.35,9.4,-3.44,200.7849,0.0
2.5,70.0,0.25,-9.5,2,0.86,2.35,9.4,-3.44,201.6153,0.0
2.5,70.0,0.25,-9.75,2,0.86,2.35,9.4,-3.44,195.6399,0.0
2.5,70.0,0.2,-3.0,2,0.86,2.35,11.75,-4.3,183.6302,0.0
2.5,70.0,0.2,-3.25,2,0.86,2.35,11.75,-4.3,184.6987,0.0
2.5,70.0,0.2,-3.5,2,0.86,2.35,11.75,-4.3,185.1217,0.0
2.5,70.0,0.2,-3.75,2,0.86,2.35,11.75,-4.3,185.1965,0.0
2.5,70.0,0.2,-4.0,2,0.86,2.35,11.75,-4.3,184.3933,0.0
2.5,70.0,0.2,-4.25,2,0.86,2.35,11.75,-4.3,186.4593,0.0
2.5,70.0,0.2,-4.5,2,0.86,2.35,11.75,-4.3,186.9583,0.0
2.5,70.0,0.2,-4.75,2,0.86,2.35,11.75,-4.3,186.8813,0.0
2.5,70.0,0.2,-5.0,2,0.86,2.35,11.75,-4.3,187.1101,0.0
2.5,70.0,0.2,-5.25,2,0.86,2.35,11.75,-4.3,186.6883,0.0
2.5,70.0,0.2,-5.5,2,0.86,2.35,11.75,-4.3,187.9913,0.0
2.5,70.0,0.2,-5.75,2,0.86,2.35,11.75,-4.3,188.9856,0.0
2.5,70.0,0.2,-6.0,2,0.86,2.35,11.75,-4.3,185.6186,0.0
2.5,70.0,0.2,-6.25,2,0.86,2.35,11.75,-4.3,190.6348,0.0
2.5,70.0,0.2,-6.5,2,0.86,2.35,11.75,-4.3,186.767,0.0
2.5,70.0,0.2,-6.75,2,0.86,2.35,11.75,-4.3,190.0599,0.0
2.5,70.0,0.2,-7.0,2,0.86,2.35,11.75,-4.3,190.2508,0.0
2.5,70.0,0.2,-7.25,2,0.86,2.35,11.75,-4.3,188.7188,0.0
2.5,70.0,0.2,-7.5,2,0.86,2.35,11.75,-4.3,186.7359,0.0
2.5,70.0,0.2,-7.75,2,0.86,2.35,11.75,-4.3,190.1361,0.0
2.5,70.0,0.2,-8.0,2,0.86,2.35,11.75,-4.3,187.3772,0.0
2.5,70.0,0.2,-8.25,2,0.86,2.35,11.75,-4.3,191.9761,0.0
2.5,70.0,0.2,-8.5,2,0.86,2.35,11.75,-4.3,188.2206,0.0
2.5,70.0,0.2,-8.75,2,0.86,2.35,11.75,-4.3,188.7561,0.0
2.5,70.0,0.2,-9.0,2,0.86,2.35,11.75,-4.3,189.9076,0.0
2.5,70.0,0.2,-9.25,2,0.86,2.35,11.75,-4.3,190.4029,0.0
2.5,70.0,0.2,-9.5,2,0.86,2.35,11.75,-4.3,191.5966,0.0
2.5,70.0,0.2,-9.75,2,0.86,2.35,11.75,-4.3,189.5247,0.0
2.5,70.0,0.15,-3.0,2,0.86,2.35,15.6667,-5.7333,181.7951,0.0
2.5,70.0,0.15,-3.25,2,0.86,2.35,15.6667,-5.7333,121.2985,0.0
2.5,70.0,0.15,-3.5,2,0.86,2.35,15.6667,-5.7333,182.0624,0.0
2.5,70.0,0.15,-3.75,2,0.86,2.35,15.6667,-5.7333,181.4514,0.0
2.5,70.0,0.15,-4.0,2,0.86,2.35,15.6667,-5.7333,181.7568,0.0
2.5,70.0,0.15,-4.25,2,0.86,2.35,15.6667,-5.7333,182.1006,0.0
2.5,70.0,0.15,-4.5,2,0.86,2.35,15.6667,-5.7333,182.4835,0.0
2.5,70.0,0.15,-4.75,2,0.86,2.35,15.6667,-5.7333,181.5658,0.0
2.5,70.0,0.15,-5.0,2,0.86,2.35,15.6667,-5.7333,182.177,0.0
2.5,70.0,0.15,-5.25,2,0.86,2.35,15.6667,-5.7333,183.5143,0.0
2.5,70.0,0.15,-5.5,2,0.86,2.35,15.6667,-5.7333,182.598,0.0
2.5,70.0,0.15,-5.75,2,0.86,2.35,15.6667,-5.7333,121.6814,0.0
2.5,70.0,0.15,-6.0,2,0.86,2.35,15.6667,-5.7333,182.6747,0.0
2.5,70.0,0.15,-6.25,2,0.86,2.35,15.6667,-5.7333,182.1781,0.0
2.5,70.0,0.15,-6.5,2,0.86,2.35,15.6667,-5.7333,182.9035,0.0
2.5,70.0,0.15,-6.75,2,0.86,2.35,15.6667,-5.7333,181.8333,0.0
2.5,70.0,0.15,-7.0,2,0.86,2.35,15.6667,-5.7333,181.9859,0.0
2.5,70.0,0.15,-7.25,2,0.86,2.35,15.6667,-5.7333,184.4332,0.0
2.5,70.0,0.15,-7.5,2,0.86,2.35,15.6667,-5.7333,182.9035,0.0
2.5,70.0,0.15,-7.75,2,0.86,2.35,15.6667,-5.7333,183.5156,0.0
2.5,70.0,0.15,-8.0,2,0.86,2.35,15.6667,-5.7333,184.8148,0.0
2.5,70.0,0.15,-8.25,2,0.86,2.35,15.6667,-5.7333,184.2792,0.0
2.5,70.0,0.15,-8.5,2,0.86,2.35,15.6667,-5.7333,184.8912,0.0
2.5,70.0,0.15,-8.75,2,0.86,2.35,15.6667,-5.7333,182.8642,0.0
2.5,70.0,0.15,-9.0,2,0.86,2.35,15.6667,-5.7333,183.438,0.0
2.5,70.0,0.15,-9.25,2,0.86,2.35,15.6667,-5.7333,182.3689,0.0
2.5,70.0,0.15,-9.5,2,0.86,2.35,15.6667,-5.7333,184.2025,0.0
2.5,70.0,0.15,-9.75,2,0.86,2.35,15.6667,-5.7333,183.0181,0.0
2.5,70.0,0.1,-3.0,2,0.86,2.35,23.5,-8.6,119.9236,0.0
2.5,70.0,0.1,-3.25,2,0.86,2.35,23.5,-8.6,120.1528,0.0
2.5,70.0,0.1,-3.5,2,0.86,2.35,23.5,-8.6,180.3056,0.0
2.5,70.0,0.1,-3.75,2,0.86,2.35,23.5,-8.6,59.9618,0.0
2.5,70.0,0.1,-4.0,2,0.86,2.35,23.5,-8.6,59.8472,0.0
2.5,70.0,0.1,-4.25,2,0.86,2.35,23.5,-8.6,60.0,0.0
2.5,70.0,0.1,-4.5,2,0.86,2.35,23.5,-8.6,120.1528,0.0
2.5,70.0,0.1,-4.75,2,0.86,2.35,23.5,-8.6,120.1147,0.0
2.5,70.0,0.1,-5.0,2,0.86,2.35,23.5,-8.6,180.382,0.0
2.5,70.0,0.1,-5.25,2,0.86,2.35,23.5,-8.6,180.382,0.0
2.5,70.0,0.1,-5.5,2,0.86,2.35,23.5,-8.6,120.0382,0.0
2.5,70.0,0.1,-5.75,2,0.86,2.35,23.5,-8.6,120.0382,0.0
2.5,70.0,0.1,-6.0,2,0.86,2.35,23.5,-8.6,60.1528,0.0
2.5,70.0,0.1,-6.25,2,0.86,2.35,23.5,-8.6,120.3056,0.0
2.5,70.0,0.1,-6.5,2,0.86,2.35,23.5,-8.6,180.5729,0.0
2.5,70.0,0.1,-6.75,2,0.86,2.35,23.5,-8.6,120.2674,0.0
2.5,70.0,0.1,-7.0,2,0.86,2.35,23.5,-8.6,120.1146,0.0
2.5,70.0,0.1,-7.25,2,0.86,2.35,23.5,-8.6,120.2674,0.0
2.5,70.0,0.1,-7.5,2,0.86,2.35,23.5,-8.6,120.2292,0.0
2.5,70.0,0.1,-7.75,2,0.86,2.35,23.5,-8.6,59.7708,0.0
2.5,70.0,0.1,-8.0,2,0.86,2.35,23.5,-8.6,120.0382,0.0
2.5,70.0,0.1,-8.25,2,0.86,2.35,23.5,-8.6,120.4202,0.0
2.5,70.0,0.1,-8.5,2,0.86,2.35,23.5,-8.6,120.3438,0.0
2.5,70.0,0.1,-8.75,2,0.86,2.35,23.5,-8.6,180.1146,0.0
2.5,70.0,0.1,-9.0,2,0.86,2.35,23.5,-8.6,180.4202,0.0
2.5,70.0,0.1,-9.25,2,0.86,2.35,23.5,-8.6,120.1528,0.0
2.5,70.0,0.1,-9.5,2,0.86,2.35,23.5,-8.6,120.2292,0.0
2.5,70.0,0.1,-9.75,2,0.86,2.35,23.5,-8.6,120.3438,0.0
2.5,80.0,0.55,-3.0,2,0.43,2.46,4.4727,-0.7818,,0.5
2.5,80.0,0.55,-3.25,2,0.43,2.46,4.4727,-0.7818,299.8681,0.5
2.5,80.0,0.55,-3.5,2,0.43,2.46,4.4727,-0.7818,,0.5
2.5,80.0,0.55,-3.75,2,0.43,2.46,4.4727,-0.7818,,0.0
2.5,80.0,0.55,-4.0,2,0.43,2.46,4.4727,-0.7818,,0.5
2.5,80.0,0.55,-4.25,2,0.43,2.46,4.4727,-0.7818,,0.5
2.5,80.0,0.55,-4.5,2,0.43,2.46,4.4727,-0.7818,159.5449,0.5
2.5,80.0,0.55,-4.75,2,0.43,2.46,4.4727,-0.7818,147.2751,0.5
2.5,80.0,0.55,-5.0,2,0.43,2.46,4.4727,-0.7818,159.228,0.5
2.5,80.0,0.55,-5.25,2,0.43,2.46,4.4727,-0.7818,162.0818,1.0
2.5,80.0,0.55,-5.5,2,0.43,2.46,4.4727,-0.7818,320.1961,1.0
2.5,80.0,0.55,-5.75,2,0.43,2.46,4.4727,-0.7818,0.2361,1.0
2.5,80.0,0.55,-6.0,2,0.43,2.46,4.4727,-0.7818,-4.0565,1.0
2.5,80.0,0.55,-6.25,2,0.43,2.46,4.4727,-0.7818,305.8253,1.0
2.5,80.0,0.55,-6.5,2,0.43,2.46,4.4727,-0.7818,-15.728,1.0
2.5,80.0,0.55,-6.75,2,0.43,2.46,4.4727,-0.7818,-6.612,0.5
2.5,80.0,0.55,-7.0,2,0.43,2.46,4.4727,-0.7818,-16.6457,1.0
2.5,80.0,0.55,-7.25,2,0.43,2.46,4.4727,-0.7818,4.2008,1.0
2.5,80.0,0.55,-7.5,2,0.43,2.46,4.4727,-0.7818,147.4035,1.0
2.5,80.0,0.55,-7.75,2,0.43,2.46,4.4727,-0.7818,147.1464,1.0
2.5,80.0,0.55,-8.0,2,0.43,2.46,4.4727,-0.7818,-164.4484,1.0
2.5,80.0,0.55,-8.25,2,0.43,2.46,4.4727,-0.7818,,1.0
2.5,80.0,0.55,-8.5,2,0.43,2.46,4.4727,-0.7818,-160.0603,0.5
2.5,80.0,0.55,-8.75,2,0.43,2.46,4.4727,-0.7818,-4.4334,1.0
2.5,80.0,0.55,-9.0,2,0.43,2.46,4.4727,-0.7818,2.0724,1.0
2.5,80.0,0.55,-9.25,2,0.43,2.46,4.4727,-0.7818,2.6783,1.0
2.5,80.0,0.55,-9.5,2,0.43,2.46,4.4727,-0.7818,-174.2899,1.0
2.5,80.0,0.55,-9.75,2,0.43,2.46,4.4727,-0.7818,-10.2579,1.0
2.5,80.0,0.5,-3.0,2,0.43,2.46,4.92,-0.86,269.8362,0.5
2.5,80.0,0.5,-3.25,2,0.43,2.46,4.92,-0.86,280.8393,0.5
2.5,80.0,0.5,-3.5,2,0.43,2.46,4.92,-0.86,283.0262,0.5
2.5,80.0,0.5,-3.75,2,0.43,2.46,4.92,-0.86,279.4171,0.5
2.5,80.0,0.5,-4.0,2,0.43,2.46,4.92,-0.86,283.1676,0.5
2.5,80.0,0.5,-4.25,2,0.43,2.46,4.92,-0.86,283.8039,0.5
2.5,80.0,0.5,-4.5,2,0.43,2.46,4.92,-0.86,283.1031,0.5
2.5,80.0,0.5,-4.75,2,0.43,2.46,4.92,-0.86,278.7939,0.5
2.5,80.0,0.5,-5.0,2,0.43,2.46,4.92,-0.86,287.421,0.5
2.5,80.0,0.5,-5.25,2,0.43,2.46,4.92,-0.86,285.0529,0.5
2.5,80.0,0.5,-5.5,2,0.43,2.46,4.92,-0.86,296.6799,0.5
2.5,80.0,0.5,-5.75,2,0.43,2.46,4.92,-0.86,290.9541,0.5
2.5,80.0,0.5,-6.0,2,0.43,2.46,4.92,-0.86,290.5954,0.5
2.5,80.0,0.5,-6.25,2,0.43,2.46,4.92,-0.86,291.4329,0.5
2.5,80.0,0.5,-6.5,2,0.43,2.46,4.92,-0.86,305.4323,0.5
2.5,80.0,0.5,-6.75,2,0.43,2.46,4.92,-0.86,288.5067,0.5
2.5,80.0,0.5,-7.0,2,0.43,2.46,4.92,-0.86,297.4122,0.5
2.5,80.0,0.5,-7.25,2,0.43,2.46,4.92,-0.86,295.0155,0.5
2.5,80.0,0.5,-7.5,2,0.43,2.46,4.92,-0.86,307.3225,0.5
2.5,80.0,0.5,-7.75,2,0.43,2.46,4.92,-0.86,293.7331,0.5
2.5,80.0,0.5,-8.0,2,0.43,2.46,4.92,-0.86,303.0692,0.5
2.5,80.0,0.5,-8.25,2,0.43,2.46,4.92,-0.86,308.7951,0.5
2.5,80.0,0.5,-8.5,2,0.43,2.46,4.92,-0.86,309.3556,0.5
2.5,80.0,0.5,-8.75,2,0.43,2.46,4.92,-0.86,296.2749,0.5
2.5,80.0,0.5,-9.0,2,0.43,2.46,4.92,-0.86,306.9668,0.5
2.5,80.0,0.5,-9.25,2,0.43,2.46,4.92,-0.86,313.3601,1.0
2.5,80.0,0.5,-9.5,2,0.43,2.46,4.92,-0.86,304.9991,0.5
2.5,80.0,0.5,-9.75,2,0.43,2.46,4.92,-0.86,314.6429,1.0
2.5,80.0,0.45,-3.0,2,0.43,2.46,5.4667,-0.9556,,0.0
2.5,80.0,0.45,-3.25,2,0.43,2.46,5.4667,-0.9556,235.7026,0.0
2.5,80.0,0.45,-3.5,2,0.43,2.46,5.4667,-0.9556,241.5288,0.0
2.5,80.0,0.45,-3.75,2,0.43,2.46,5.4667,-0.9556,243.363,0.0
2.5,80.0,0.45,-4.0,2,0.43,2.46,5.4667,-0.9556,247.9216,0.0
2.5,80.0,0.45,-4.25,2,0.43,2.46,5.4667,-0.9556,255.5724,0.0
2.5,80.0,0.45,-4.5,2,0.43,2.46,5.4667,-0.9556,251.2492,0.0
2.5,80.0,0.45,-4.75,2,0.43,2.46,5.4667,-0.9556,263.1875,0.5
2.5,80.0,0.45,-5.0,2,0.43,2.46,5.4667,-0.9556,,0.0
2.5,80.0,0.45,-5.25,2,0.43,2.46,5.4667,-0.9556,263.0228,0.5
2.5,80.0,0.45,-5.5,2,0.43,2.46,5.4667,-0.9556,265.0394,0.5
2.5,80.0,0.45,-5.75,2,0.43,2.46,5.4667,-0.9556,265.212,0.0
2.5,80.0,0.45,-6.0,2,0.43,2.46,5.4667,-0.9556,269.2412,0.5
2.5,80.0,0.45,-6.25,2,0.43,2.46,5.4667,-0.9556,271.1101,0.5
2.5,80.0,0.45,-6.5,2,0.43,2.46,5.4667,-0.9556,272.8927,0.5
2.5,80.0,0.45,-6.75,2,0.43,2.46,5.4667,-0.9556,272.0026,0.5
2.5,80.0,0.45,-7.0,2,0.43,2.46,5.4667,-0.9556,267.5955,0.5
2.5,80.0,0.45,-7.25,2,0.43,2.46,5.4667,-0.9556,275.0029,0.5
2.5,80.0,0.45,-7.5,2,0.43,2.46,5.4667,-0.9556,274.139,0.0
2.5,80.0,0.45,-7.75,2,0.43,2.46,5.4667,-0.9556,274.1907,0.0
2.5,80.0,0.45,-8.0,2,0.43,2.46,5.4667,-0.9556,278.3894,0.5
2.5,80.0,0.45,-8.25,2,0.43,2.46,5.4667,-0.9556,281.2064,0.5
2.5,80.0,0.45,-8.5,2,0.43,2.46,5.4667,-0.9556,277.2205,0.5
2.5,80.0,0.45,-8.75,2,0.43,2.46,5.4667,-0.9556,275.4865,0.5
2.5,80.0,0.45,-9.0,2,0.43,2.46,5.4667,-0.9556,277.0036,0.5
2.5,80.0,0.45,-9.25,2,0.43,2.46,5.4667,-0.9556,276.8158,0.5
2.5,80.0,0.45,-9.5,2,0.43,2.46,5.4667,-0.9556,285.0529,0.5
2.5,80.0,0.45,-9.75,2,0.43,2.46,5.4667,-0.9556,282.4234,0.0
2.5,80.0,0.4,-3.0,2,0.43,2.46,6.15,-1.075,222.7803,0.0
2.5,80.0,0.4,-3.25,2,0.43,2.46,6.15,-1.075,224.3176,0.0
2.5,80.0,0.4,-3.5,2,0.43,2.46,6.15,-1.075,220.4049,0.0
2.5,80.0,0.4,-3.75,2,0.43,2.46,6.15,-1.075,222.5706,0.0
2.5,80.0,0.4,-4.0,2,0.43,2.46,6.15,-1.075,228.0184,0.0
2.5,80.0,0.4,-4.25,2,0.43,2.46,6.15,-1.075,226.919,0.0
2.5,80.0,0.4,-4.5,2,0.43,2.46,6.15,-1.075,231.0416,0.0
2.5,80.0,0.4,-4.75,2,0.43,2.46,6.15,-1.075,231.9169,0.0
2.5,80.0,0.4,-5.0,2,0.43,2.46,6.15,-1.075,229.0102,0.0
2.5,80.0,0.4,-5.25,2,0.43,2.46,6.15,-1.075,235.7983,0.0
2.5,80.0,0.4,-5.5,2,0.43,2.46,6.15,-1.075,236.1211,0.0
2.5,80.0,0.4,-5.75,2,0.43,2.46,6.15,-1.075,236.6198,0.0
