vz_d,vx_d,trial_num,landing_rate,RREV_threshold,G1,G2,RREV_sig,G1_sig,G2_sig,RREV_trigger,OF_y,My_d,impact_eul,impact_tdelta,alpha_mu,alpha_sigma,mu_ini,sigma_ini
3.25,0.25,2,0.2916666567325592,4.84,5.56,2.18,0.04,0.01,0.02,5.148285714285715,-0.371,-5.562285714285713,-148.13884163617726,0.20485714285710596,[0. 0.],[0. 0.],[2.61 4.67 4.22],[2. 2. 2.]
3.25,0.25,3,0.6818181872367859,4.2,6.23,3.37,0.0,0.01,0.09,4.690666666666666,-0.3378666666666667,-6.227533333333335,-153.8374618738868,0.23453333333333906,[0. 0.],[0. 0.],[3.65 6.02 5.95],[2. 2. 2.]
3.25,0.25,4,0.739130437374115,4.53,5.84,1.93,0.01,0.01,0.11,4.813000000000001,-0.34670588235294114,-5.828058823529411,-169.44193577131247,0.23717647058823424,[0. 0.],[0. 0.],[4.15 5.02 1.54],[2. 2. 2.]
3.25,0.25,5,0.4583333432674408,4.32,4.2,3.91,0.01,0.01,0.0,4.692181818181819,-0.3383636363636363,-4.2,-128.54080715743203,0.24927272727274447,[0. 0.],[0. 0.],[6.61 4.71 2.69],[2. 2. 2.]
3.25,0.5,0,0.2083333283662796,4.36,2.57,6.15,0.0,0.0,0.17,4.8384,-0.6994,-2.5671999999999997,-116.7497932950123,0.2492000000000047,[0. 0.],[0. 0.],[2.07 2.54 2.02],[2. 2. 2.]
3.25,0.5,1,0.4166666567325592,4.88,5.71,1.69,0.01,0.02,0.08,5.2554,-0.7584000000000001,-5.7162,-148.33172372381986,0.20319999999999822,[0. 0.],[0. 0.],[5.47 5.61 1.16],[2. 2. 2.]
3.25,0.5,2,0.25,4.29,3.32,0.91,0.0,0.0,0.0,4.648666666666667,-0.6701666666666667,-3.3143333333333334,-159.81185658936926,0.252666666666632,[0. 0.],[0. 0.],[6.53 4.12 1.01],[2. 2. 2.]
3.25,0.5,3,0.6000000238418579,4.02,3.4,6.6,0.0,0.0,0.0,4.520083333333333,-0.6534166666666666,-3.396333333333333,-167.2722804796168,0.27816666666663536,[0. 0.],[0. 0.],[6.08 5.77 4.9 ],[2. 2. 2.]
3.25,0.5,4,,3.25,5.15,4.4,0.0,0.01,0.04,,,,,,[0. 0.],[0. 0.],[2.89 4.88 1.65],[2. 2. 2.]
3.25,0.5,5,0.3333333432674408,4.7,6.75,3.23,0.01,0.0,0.0,4.82475,-0.6965,-6.74775,-164.0911949745681,0.2147499999999951,[0. 0.],[0. 0.],[3.91 5.19 4.36],[2. 2. 2.]
3.25,0.75,0,0.125,4.89,4.16,7.44,0.0,0.0,0.56,5.2026666666666666,-1.1283333333333332,-4.160333333333334,-129.60943272123808,0.19866666666666077,[0. 0.],[0. 0.],[5.91 4.72 4.69],[2. 2. 2.]
3.25,0.75,1,0.5,4.79,7.61,2.51,0.0,0.0,0.0,5.27425,-1.1425,-7.605833333333333,-159.87760846076958,0.20016666666666083,[0. 0.],[0. 0.],[5.48 3.54 1.28],[2. 2. 2.]
3.25,0.75,2,0.4761904776096344,4.63,11.04,10.15,0.01,0.0,6.06,4.9891000000000005,-1.0807,-11.0415,-175.18687664232723,0.20939999999999373,[0. 0.],[0. 0.],[6.71 6.45 2.83],[2. 2. 2.]
3.25,0.75,3,0.5416666865348816,4.56,4.71,1.14,0.0,0.01,0.01,4.836769230769231,-1.0473076923076923,-4.707923076923077,-161.24259227472334,0.2404615384615279,[0. 0.],[0. 0.],[6.35 3.75 3.6 ],[2. 2. 2.]
3.25,0.75,4,0.5,5.18,8.77,4.44,0.0,0.53,0.03,5.603000000000001,-1.21125,-8.982416666666667,-137.184120752463,0.18033333333333226,[0. 0.],[0. 0.],[1.27 6.12 5.38],[2. 2. 2.]
3.25,0.75,5,0.6666666865348816,4.26,3.8,0.77,0.02,0.04,0.03,4.707437499999999,-1.0200624999999999,-3.7945625,-158.67603858999524,0.2568749999999973,[0. 0.],[0. 0.],[5.81 4.53 1.18],[2. 2. 2.]
3.25,1.0,0,0.6666666865348816,4.75,10.68,1.64,0.0,0.01,0.04,5.2174375,-1.5051875,-10.679875,-151.55660900283098,0.20887499999999637,[0. 0.],[0. 0.],[4.1  5.69 1.59],[2. 2. 2.]
3.25,1.0,1,0.7916666865348816,4.52,4.26,2.86,0.03,0.0,0.01,4.906052631578947,-1.4187894736842106,-4.261157894736843,-115.71155484579013,0.23368421052634258,[0. 0.],[0. 0.],[5.37 3.18 1.63],[2. 2. 2.]
3.25,1.0,2,0.0,6.74,11.55,4.48,0.0,2.01,0.01,,,,,,[0. 0.],[0. 0.],[6.8  5.99 2.11],[2. 2. 2.]
3.25,1.0,3,0.2083333283662796,4.87,5.18,3.42,0.0,0.01,0.0,5.0572,-1.4646000000000001,-5.1828,-150.32868079278262,0.21239999999999987,[0. 0.],[0. 0.],[3.18 5.26 1.44],[2. 2. 2.]
3.25,1.0,4,0.800000011920929,3.21,9.62,0.66,0.04,0.4,0.1,3.37825,-0.978,-9.5595,-132.6327106870561,0.40399999999999636,[0. 0.],[0. 0.],[2.17 6.49 1.28],[2. 2. 2.]
3.25,1.0,5,0.5833333134651184,4.32,3.89,2.9,0.0,0.03,0.0,4.670285714285714,-1.3492857142857144,-3.8980714285714284,-155.0360046783584,0.26128571428569103,[0. 0.],[0. 0.],[4.72 3.75 1.76],[2. 2. 2.]
3.25,1.25,0,0.7083333134651184,4.64,3.46,1.12,0.05,0.04,0.01,4.822705882352942,-1.7417058823529412,-3.4699999999999998,-135.71709573799822,0.24376470588235327,[0. 0.],[0. 0.],[1.25 4.37 3.81],[2. 2. 2.]
3.25,1.25,1,0.625,5.18,8.56,2.79,0.0,0.07,0.01,5.655133333333334,-2.0411333333333332,-8.572333333333335,-145.11706954121354,0.18133333333334273,[0. 0.],[0. 0.],[5.57 5.37 1.59],[2. 2. 2.]
3.25,1.25,2,0.5652173757553101,4.55,3.64,1.87,0.0,0.28,0.05,4.834769230769231,-1.7474615384615386,-3.619153846153847,-146.47282989296804,0.24246153846155055,[0. 0.],[0. 0.],[3.57 1.98 1.28],[2. 2. 2.]
3.25,1.25,3,0.05263157933950424,5.42,3.85,1.21,0.0,0.01,0.01,5.6,-2.02,-3.853,-86.38529334517249,0.20400000000000063,[0. 0.],[0. 0.],[6.53 2.69 1.9 ],[2. 2. 2.]
3.25,1.25,4,0.875,4.29,3.76,3.9,0.0,0.0,0.01,4.6621428571428565,-1.6825238095238098,-3.7586190476190473,-112.72627289335767,0.2499999999999946,[0. 0.],[0. 0.],[2.15 2.85 1.32],[2. 2. 2.]
3.25,1.25,5,0.529411792755127,4.34,7.24,13.78,0.0,0.01,3.82,4.914666666666666,-1.776,-7.23888888888889,-119.939124423911,0.19777777777777475,[0. 0.],[0. 0.],[3.31 4.91 4.78],[2. 2. 2.]
3.25,1.5,0,0.25,5.65,15.23,3.48,0.0,0.15,0.0,5.917333333333333,-2.563166666666667,-15.273333333333335,-123.97021875451946,0.17266666666667638,[0. 0.],[0. 0.],[5.69 5.01 2.66],[2. 2. 2.]
3.25,1.5,2,0.6363636255264282,4.83,6.79,2.98,0.0,0.01,0.0,5.352785714285715,-2.318785714285714,-6.77792857142857,-131.40599425356467,0.19742857142857112,[0. 0.],[0. 0.],[1.14 6.09 1.31],[2. 2. 2.]
3.25,1.5,4,0.9047619104385376,4.23,2.45,1.88,0.0,0.06,0.01,4.595631578947368,-1.991789473684211,-2.4265263157894736,-125.51064044783523,0.28157894736842226,[0. 0.],[0. 0.],[3.18 2.96 2.86],[2. 2. 2.]
3.25,1.5,5,0.4166666567325592,5.24,6.73,4.9,0.05,0.0,0.0,5.7451,-2.4902,-6.727500000000001,-129.36320728971572,0.17839999999998782,[0. 0.],[0. 0.],[6.8  6.93 5.15],[2. 2. 2.]
3.25,1.75,0,0.7916666865348816,4.72,4.37,1.1,0.0,0.0,0.09,5.134473684210526,-2.5951578947368423,-4.366263157894736,-133.58107615904868,0.21915789473684144,[0. 0.],[0. 0.],[1.32 6.34 4.01],[2. 2. 2.]
3.25,1.75,1,0.7083333134651184,5.32,9.32,3.91,0.04,0.35,0.13,5.753705882352941,-2.903352941176471,-9.27070588235294,-131.20378625264328,0.17388235294119755,[0. 0.],[0. 0.],[6.04 6.87 3.03],[2. 2. 2.]
3.25,1.75,2,0.5,3.25,5.51,4.14,0.0,0.01,0.03,3.529,-1.795,-5.5089999999999995,-100.35659395327993,0.4420000000000073,[0. 0.],[0. 0.],[2.82 4.82 4.49],[2. 2. 2.]
3.25,1.75,4,0.9090909361839294,4.78,6.3,2.92,0.04,0.0,0.0,5.189649999999999,-2.62455,-6.297300000000001,-135.93471379034787,0.2004000000000133,[0. 0.],[0. 0.],[4.48 4.92 1.28],[2. 2. 2.]
3.25,2.0,1,0.4583333432674408,5.06,4.36,1.74,0.01,0.14,0.0,5.482363636363638,-3.1705454545454548,-4.425636363636364,-122.03492355305298,0.203454545454548,[0. 0.],[0. 0.],[5.49 2.43 2.  ],[2. 2. 2.]
3.25,2.0,2,0.8333333134651184,4.94,8.62,1.25,0.03,0.0,0.01,5.528149999999999,-3.192,-8.62365,-131.44366623423159,0.1815999999999974,[0. 0.],[0. 0.],[5.11 6.72 1.  ],[2. 2. 2.]
3.25,2.0,5,1.0,4.65,5.07,2.69,0.03,0.0,0.04,5.035809523809524,-2.909809523809524,-5.071761904761904,-148.64957071653302,0.22438095238094102,[0. 0.],[0. 0.],[1.84 2.45 1.2 ],[2. 2. 2.]
3.25,2.25,0,1.0,3.31,5.1,5.33,0.0,0.0,0.0,3.6289999999999996,-2.338,-5.103,-92.96625041464682,0.42199999999999704,[0. 0.],[0. 0.],[1.38 6.85 2.12],[2. 2. 2.]
3.25,2.25,1,0.7916666865348816,4.76,3.82,1.63,0.0,0.0,0.01,5.1632105263157895,-3.3551578947368426,-3.816631578947368,-124.71730837236534,0.21947368421052416,[0. 0.],[0. 0.],[2.6  4.59 1.11],[2. 2. 2.]
3.25,2.25,2,1.0,4.22,3.27,2.61,0.0,0.01,0.02,4.668277777777778,-3.0335,-3.276333333333333,-143.9344316469195,0.2574444444444579,[0. 0.],[0. 0.],[2.37 4.34 2.72],[2. 2. 2.]
3.25,2.25,3,1.0,4.75,5.87,1.87,0.0,0.0,0.01,5.306285714285715,-3.4501904761904765,-5.872333333333334,-144.30056165320482,0.19961904761903715,[0. 0.],[0. 0.],[4.13 2.91 1.71],[2. 2. 2.]
3.25,2.25,4,0.8333333134651184,5.34,7.97,4.64,0.47,0.71,0.06,5.598333333333333,-3.6419333333333332,-8.413866666666665,-130.84027616341479,0.17079999999999795,[0. 0.],[0. 0.],[3.24 4.3  2.58],[2. 2. 2.]
3.25,2.25,5,0.8260869383811951,5.09,6.12,3.68,0.06,0.0,0.0,5.561473684210527,-3.615736842105264,-6.124105263157894,-136.36302530691847,0.19600000000000992,[0. 0.],[0. 0.],[2.82 6.05 1.51],[2. 2. 2.]
3.25,2.5,0,0.7916666865348816,5.44,6.46,8.77,0.04,0.0,0.0,5.864000000000002,-4.2362631578947365,-6.458157894736841,-121.69048853065765,0.17705263157895507,[0. 0.],[0. 0.],[4.25 5.65 5.49],[2. 2. 2.]
3.25,2.5,1,0.75,5.57,9.71,10.86,0.0,0.06,0.02,5.97261111111111,-4.312333333333333,-9.638444444444445,-134.95832310227172,0.16855555555556773,[0. 0.],[0. 0.],[4.48 6.57 3.54],[2. 2. 2.]
3.25,2.5,2,0.8333333134651184,4.88,4.52,2.9,0.03,0.03,0.0,5.46015,-3.941700000000001,-4.5077,-125.15177135745118,0.20570000000000163,[0. 0.],[0. 0.],[1.66 2.49 1.49],[2. 2. 2.]
3.25,2.5,3,0.95652174949646,4.78,6.0,2.17,0.0,1.06,0.0,5.266681818181819,-3.8053181818181816,-5.895727272727274,-145.65110842576257,0.20227272727272416,[0. 0.],[0. 0.],[6.27 5.   1.82],[2. 2. 2.]
3.25,2.5,4,1.0,4.68,5.2,2.67,0.01,0.17,0.02,5.076545454545455,-3.6655454545454544,-5.1774545454545455,-147.71966955255633,0.21654545454542917,[0. 0.],[0. 0.],[5.88 4.61 2.89],[2. 2. 2.]
3.25,2.5,5,0.9130434989929199,4.62,3.82,7.65,0.0,0.16,0.11,5.00047619047619,-3.611666666666667,-3.88947619047619,-132.9960250518287,0.225809523809522,[0. 0.],[0. 0.],[5.82 5.18 4.92],[2. 2. 2.]
3.25,2.75,0,0.95652174949646,5.3,13.73,1.84,0.0,0.16,0.04,5.818909090909091,-4.618863636363637,-13.807454545454545,-131.08521604287782,0.1760909090909205,[0. 0.],[0. 0.],[5.39 6.9  1.42],[2. 2. 2.]
3.25,2.75,1,0.9130434989929199,5.2,10.88,2.64,0.03,0.0,0.01,5.84247619047619,-4.6392380952380945,-10.879190476190477,-136.98413959404283,0.1692380952380967,[0. 0.],[0. 0.],[4.36 4.69 1.61],[2. 2. 2.]
3.25,2.75,3,0.5416666865348816,5.23,4.38,3.05,0.03,0.01,0.01,5.560076923076922,-4.421384615384615,-4.377076923076924,-114.61749617361819,0.19046153846151215,[0. 0.],[0. 0.],[5.25 2.05 1.66],[2. 2. 2.]
3.25,2.75,4,0.95652174949646,5.1,8.56,8.04,0.0,0.0,0.01,5.668318181818183,-4.5018636363636375,-8.565636363636365,-136.66124908599315,0.1775454545454445,[0. 0.],[0. 0.],[2.18 6.72 5.11],[2. 2. 2.]
3.25,2.75,5,1.0,4.44,3.93,2.73,0.12,0.01,0.51,4.824571428571429,-3.8327619047619046,-3.929285714285715,-144.38562904646966,0.23666666666666525,[0. 0.],[0. 0.],[4.52 3.08 2.  ],[2. 2. 2.]
3.5,0.0,0,0.05882352963089943,6.71,6.58,6.34,2.22,1.24,2.06,5.619,0.002,-7.439,-146.86153667233242,0.16999999999999993,[0. 0.],[0. 0.],[6.85 6.94 5.42],[2. 2. 2.]
3.5,0.0,1,0.15789473056793213,3.29,3.6,2.77,0.02,0.19,0.0,3.8166666666666664,-0.0013333333333333333,-3.7543333333333333,-110.43945851590475,0.28700000000003456,[0. 0.],[0. 0.],[4.33 3.15 2.19],[2. 2. 2.]
3.5,0.0,2,0.9047619104385376,4.34,7.22,3.39,0.01,0.0,0.0,4.82378947368421,-0.001736842105263158,-7.218473684210525,-132.97816579155497,0.2306315789473657,[0. 0.],[0. 0.],[4.61 5.15 3.31],[2. 2. 2.]
3.5,0.0,3,0.25,3.06,7.01,1.03,0.0,0.01,0.0,3.342,-0.013000000000000001,-7.004,-93.32403052804541,0.4399999999999977,[0. 0.],[0. 0.],[3.24 5.35 2.1 ],[2. 2. 2.]
3.5,0.0,4,0.4761904776096344,4.21,5.1,6.6,0.03,0.0,0.0,4.586,-0.0008999999999999998,-5.1032,-129.71913837118512,0.24979999999998767,[0. 0.],[0. 0.],[6.65 5.54 4.86],[2. 2. 2.]
3.5,0.0,5,0.5652173757553101,4.07,4.68,4.2,0.0,0.01,0.35,4.478076923076923,-0.0014615384615384616,-4.681692307692307,-87.2197551032746,0.2620000000000026,[0. 0.],[0. 0.],[6.19 6.71 2.06],[2. 2. 2.]
3.5,0.25,0,0.4166666567325592,4.41,5.25,7.05,0.07,0.03,1.27,4.703399999999999,-0.3157,-5.2627,-132.8760437813766,0.24000000000000304,[0. 0.],[0. 0.],[4.95 6.83 3.58],[2. 2. 2.]
3.5,0.25,1,0.6000000238418579,4.69,12.54,5.64,0.0,0.0,0.02,5.360333333333333,-0.36,-12.536111111111111,-158.01791228080728,0.19711111111110982,[0. 0.],[0. 0.],[2.24 6.71 6.3 ],[2. 2. 2.]
3.5,0.25,2,0.0,5.45,7.24,3.97,0.08,0.01,0.01,,,,,,[0. 0.],[0. 0.],[1.35 4.96 3.68],[2. 2. 2.]
3.5,0.25,3,0.1304347813129425,4.95,6.22,4.52,0.02,0.12,0.0,5.335999999999999,-0.3563333333333334,-6.13,-154.91605116969959,0.20933333333333812,[0. 0.],[0. 0.],[2.52 5.69 2.07],[2. 2. 2.]
3.5,0.25,4,0.6086956262588501,4.73,9.98,3.99,0.0,0.01,0.0,5.1985,-0.34835714285714287,-9.983214285714284,-162.40989900844826,0.21057142857143113,[0. 0.],[0. 0.],[3.16 5.8  4.87],[2. 2. 2.]
3.5,0.25,5,0.08695652335882187,4.04,2.28,5.52,0.15,0.1,0.0,4.5745000000000005,-0.306,-2.294,-124.81718037276181,0.2984999999999971,[0. 0.],[0. 0.],[3.13 2.6  1.29],[2. 2. 2.]
3.5,0.5,0,0.3529411852359772,4.12,3.49,1.65,0.16,1.72,0.57,4.3325000000000005,-0.5823333333333333,-4.121833333333334,-170.86927522382055,0.29699999999999704,[0. 0.],[0. 0.],[4.01 4.7  2.09],[2. 2. 2.]
3.5,0.5,1,0.7083333134651184,4.33,7.05,3.07,0.0,0.0,0.01,4.871176470588235,-0.6538823529411765,-7.0483529411764705,-163.72677458589928,0.2207058823529551,[0. 0.],[0. 0.],[2.92 6.17 2.7 ],[2. 2. 2.]
3.5,0.5,2,0.2857142984867096,4.36,4.18,1.63,0.24,0.11,0.27,4.733333333333333,-0.634,-4.129333333333334,-95.13739693152655,0.2526666666666646,[0. 0.],[0. 0.],[5.78 6.49 1.31],[2. 2. 2.]
3.5,0.5,3,0.4166666567325592,4.69,8.47,2.62,0.0,0.03,0.04,5.043100000000001,-0.6769999999999998,-8.4573,-130.5039155302523,0.20960000000000037,[0. 0.],[0. 0.],[5.54 6.69 6.47],[2. 2. 2.]
3.5,0.5,4,,4.56,4.99,1.93,0.0,0.01,0.0,,,,,,[0. 0.],[0. 0.],[6.4  3.51 1.85],[2. 2. 2.]
3.5,0.5,5,0.4545454680919647,4.63,7.9,3.37,0.06,0.03,0.07,5.0944,-0.6837000000000001,-7.890000000000001,-133.40973469054484,0.20250000000000626,[0. 0.],[0. 0.],[6.29 6.03 1.64],[2. 2. 2.]
3.5,0.75,0,,2.93,5.23,0.82,0.0,0.88,0.04,,,,,,[0. 0.],[0. 0.],[1.68 6.11 2.08],[2. 2. 2.]
3.5,0.75,1,0.4583333432674408,5.28,7.7,2.92,0.0,0.0,0.06,5.6104545454545445,-1.1352727272727277,-7.698727272727272,-152.45186531242777,0.18127272727270916,[0. 0.],[0. 0.],[6.83 6.15 4.02],[2. 2. 2.]
3.5,0.75,2,0.625,4.65,13.35,4.22,0.0,0.01,1.08,5.226066666666667,-1.0571333333333335,-13.360333333333333,-171.0344332931194,0.19813333333334715,[0. 0.],[0. 0.],[4.98 6.97 5.94],[2. 2. 2.]
3.5,0.75,3,0.4761904776096344,4.61,8.99,6.8,0.01,0.0,0.02,5.0935,-1.0299,-8.9862,-129.64241018154752,0.20020000000000165,[0. 0.],[0. 0.],[1.9  5.68 4.19],[2. 2. 2.]
3.5,0.75,4,0.6666666865348816,4.52,12.65,0.62,0.0,0.06,0.0,5.073214285714286,-1.0263571428571427,-12.6575,-138.1803491075586,0.20485714285713844,[0. 0.],[0. 0.],[6.33 6.42 3.76],[2. 2. 2.]
3.5,0.75,5,0.08695652335882187,5.18,5.3,0.86,0.12,0.0,0.02,5.5584999999999996,-1.1225,-5.2989999999999995,-103.52567654026979,0.19799999999997908,[0. 0.],[0. 0.],[3.01 4.79 3.52],[2. 2. 2.]
3.5,1.0,0,0.5,4.23,2.38,16.69,0.0,0.06,0.06,4.391416666666667,-1.1832500000000001,-2.3857500000000003,-142.53391127562733,0.2986666666666675,[0. 0.],[0. 0.],[3.09 1.8  1.09],[2. 2. 2.]
3.5,1.0,1,0.6666666865348816,4.09,2.93,3.85,0.05,0.12,1.25,4.469312500000001,-1.2068125,-2.9589375,-115.18769658576669,0.28612500000000196,[0. 0.],[0. 0.],[2.97 4.54 1.97],[2. 2. 2.]
3.5,1.0,2,0.7083333134651184,4.37,5.02,0.53,0.01,0.01,0.02,4.823352941176471,-1.3030588235294118,-5.02464705882353,-160.72796000221865,0.2276470588235301,[0. 0.],[0. 0.],[1.5  2.45 1.24],[2. 2. 2.]
3.5,1.0,3,0.7083333134651184,4.66,5.16,3.9,0.0,0.1,0.02,4.962058823529412,-1.3377647058823527,-5.191470588235295,-147.30930248125617,0.2168235294117601,[0. 0.],[0. 0.],[4.79 4.82 2.78],[2. 2. 2.]
3.5,1.0,4,0.75,4.36,4.96,13.57,0.0,0.01,0.03,4.740166666666666,-1.2795,-4.961055555555555,-160.15807080452694,0.24122222222222767,[0. 0.],[0. 0.],[4.55 6.82 2.84],[2. 2. 2.]
3.5,1.0,5,0.5833333134651184,4.37,4.59,5.15,0.0,0.03,0.03,4.799714285714286,-1.295142857142857,-4.5907857142857145,-157.62877591345872,0.23185714285715164,[0. 0.],[0. 0.],[3.35 4.29 4.23],[2. 2. 2.]
3.5,1.25,0,0.625,4.3,3.29,2.62,0.0,0.0,0.04,4.672266666666667,-1.5734666666666668,-3.2869999999999995,-157.22662754037597,0.26520000000001576,[0. 0.],[0. 0.],[4.6  2.53 1.64],[2. 2. 2.]
3.5,1.25,1,0.43478259444236755,4.95,8.96,5.36,0.01,0.09,0.03,5.4364,-1.8314999999999997,-9.0109,-161.25869412510232,0.19660000000000083,[0. 0.],[0. 0.],[4.1  6.57 5.2 ],[2. 2. 2.]
3.5,1.25,2,0.625,4.31,3.29,2.61,0.0,0.0,0.02,4.646133333333334,-1.5683333333333331,-3.290866666666667,-136.8565739882224,0.25653333333332284,[0. 0.],[0. 0.],[4.22 2.44 1.85],[2. 2. 2.]
3.5,1.25,3,0.47058823704719543,4.22,5.71,6.07,0.0,0.0,0.27,4.754,-1.6007500000000001,-5.714375,-133.19479890735772,0.2392500000000055,[0. 0.],[0. 0.],[3.49 2.93 1.26],[2. 2. 2.]
3.5,1.25,4,0.625,4.49,3.61,12.68,0.0,0.01,0.09,4.784666666666666,-1.6124,-3.6096666666666666,-143.5536758828778,0.24213333333332798,[0. 0.],[0. 0.],[2.22 5.01 3.64],[2. 2. 2.]
3.5,1.5,0,0.761904776096344,4.68,12.36,4.8,0.04,0.01,0.0,5.1383125,-2.0786875,-12.3640625,-146.37737068073244,0.19599999999999795,[0. 0.],[0. 0.],[4.98 5.14 4.27],[2. 2. 2.]
3.5,1.5,1,0.5,4.4,2.5,3.92,0.03,0.02,0.0,4.63175,-1.8763333333333334,-2.4947500000000002,-120.71033143790338,0.26900000000000546,[0. 0.],[0. 0.],[2.49 5.16 4.16],[2. 2. 2.]
3.5,1.5,2,0.6521739363670349,4.78,8.91,2.43,0.0,0.02,0.07,5.268866666666667,-2.1312,-8.9332,-127.13107506569162,0.18693333333333512,[0. 0.],[0. 0.],[6.61 5.81 4.87],[2. 2. 2.]
3.5,1.5,3,0.8181818127632141,4.59,6.46,4.09,0.0,0.0,0.03,5.077611111111111,-2.0534444444444446,-6.460444444444445,-152.14427848249596,0.2100000000000048,[0. 0.],[0. 0.],[3.69 5.6  3.71],[2. 2. 2.]
3.5,1.5,4,0.08695652335882187,6.09,9.16,1.93,0.02,0.05,0.01,6.4765,-2.6085000000000003,-9.0815,-123.0387961803012,0.16999999999995907,[0. 0.],[0. 0.],[5.84 2.76 2.01],[2. 2. 2.]
3.5,1.5,5,0.6818181872367859,4.81,7.85,3.53,0.11,0.02,0.0,5.359733333333334,-2.1659999999999995,-7.824933333333332,-130.67200221513133,0.18519999999999753,[0. 0.],[0. 0.],[5.42 5.15 3.29],[2. 2. 2.]
3.5,1.75,0,0.5,5.2,6.81,4.69,0.01,0.03,0.05,5.601499999999999,-2.6438333333333333,-6.798750000000001,-132.10292872868803,0.1801666666666648,[0. 0.],[0. 0.],[1.32 6.11 4.41],[2. 2. 2.]
3.5,1.75,1,0.875,4.62,3.89,6.96,0.04,0.0,0.46,4.940809523809524,-2.328666666666667,-3.8910000000000013,-135.7144765944637,0.23790476190475557,[0. 0.],[0. 0.],[1.23 5.66 5.13],[2. 2. 2.]
3.5,1.75,3,0.95652174949646,4.28,3.02,4.56,0.0,0.01,0.01,4.668227272727273,-2.209636363636364,-3.0253636363636365,-132.5723613675139,0.26072727272726454,[0. 0.],[0. 0.],[1.44 4.82 4.37],[2. 2. 2.]
3.5,1.75,4,0.625,4.86,5.43,6.83,0.03,0.0,0.17,5.200666666666666,-2.450266666666667,-5.425533333333334,-135.93098185098552,0.20853333333333143,[0. 0.],[0. 0.],[6.97 3.65 3.02],[2. 2. 2.]
3.5,2.0,0,0.75,4.47,2.91,0.88,0.0,0.02,0.05,4.792333333333333,-2.5842777777777775,-2.8987777777777777,-125.13970455341148,0.2590000000000019,[0. 0.],[0. 0.],[4.65 1.92 1.71],[2. 2. 2.]
3.5,2.0,1,1.0,4.56,5.44,4.18,0.0,0.01,0.03,4.97835,-2.6858,-5.4474,-151.30450151943646,0.21989999999999554,[0. 0.],[0. 0.],[3.24 5.58 3.9 ],[2. 2. 2.]
3.5,2.0,2,0.9411764740943909,3.89,2.12,3.29,0.0,0.04,0.0,4.2488125000000005,-2.2945625,-2.119625,-150.02963053875644,0.3287499999999852,[0. 0.],[0. 0.],[4.75 4.17 3.52],[2. 2. 2.]
3.5,2.0,3,1.0,4.54,4.78,3.51,0.0,0.02,0.0,4.980727272727273,-2.687909090909091,-4.7873636363636365,-146.70032770028033,0.2220909090908999,[0. 0.],[0. 0.],[6.73 4.42 2.33],[2. 2. 2.]
3.5,2.0,4,0.7916666865348816,5.05,6.11,3.55,0.03,0.19,0.28,5.536789473684212,-2.9865789473684203,-6.159421052631579,-131.54799897882228,0.19084210526315068,[0. 0.],[0. 0.],[3.96 5.95 5.61],[2. 2. 2.]
3.5,2.0,5,0.8333333134651184,5.16,8.09,4.25,0.0,0.01,0.01,5.71885,-3.0840999999999994,-8.0919,-141.74889352498093,0.17879999999998972,[0. 0.],[0. 0.],[4.2  6.56 5.33],[2. 2. 2.]
3.5,2.25,0,0.5,4.96,4.23,2.28,0.0,0.0,0.0,5.236083333333333,-3.178666666666667,-4.226,-117.42506405292932,0.20583333333334508,[0. 0.],[0. 0.],[1.43 4.63 1.61],[2. 2. 2.]
3.5,2.25,1,0.9545454382896423,5.07,14.24,2.84,0.01,0.7,0.01,5.707571428571428,-3.4648095238095236,-14.564857142857145,-137.60912080492653,0.17838095238095283,[0. 0.],[0. 0.],[3.04 4.95 1.84],[2. 2. 2.]
3.5,2.25,2,0.9583333134651184,4.59,3.65,1.95,0.0,0.08,0.0,4.883304347826087,-2.9643913043478265,-3.7548695652173922,-118.19694954970069,0.2377391304347809,[0. 0.],[0. 0.],[5.56 5.79 3.6 ],[2. 2. 2.]
3.5,2.25,3,0.9523809552192688,4.93,6.12,0.67,0.0,0.03,0.01,5.505649999999999,-3.3393500000000005,-6.123399999999999,-117.11243554219534,0.19429999999999553,[0. 0.],[0. 0.],[4.4  3.31 2.5 ],[2. 2. 2.]
3.5,2.25,4,0.761904776096344,4.96,8.95,3.39,0.03,0.03,0.02,5.49775,-3.3330624999999996,-8.933562499999999,-137.86931733484664,0.18687499999999613,[0. 0.],[0. 0.],[2.11 3.23 2.3 ],[2. 2. 2.]
3.5,2.25,5,1.0,4.14,2.93,0.35,0.0,0.0,0.01,4.511409090909091,-2.740136363636364,-2.9307727272727275,-145.2532137976429,0.28299999999999864,[0. 0.],[0. 0.],[6.53 2.17 1.15],[2. 2. 2.]
3.5,2.5,0,0.7916666865348816,4.48,2.5,1.78,0.0,0.0,0.0,4.753842105263158,-3.2049473684210525,-2.4957368421052633,-121.73658076545777,0.26852631578944847,[0. 0.],[0. 0.],[6.68 2.84 1.91],[2. 2. 2.]
3.5,2.5,1,1.0,4.57,3.61,2.28,0.0,0.09,0.0,4.940291666666666,-3.3336666666666672,-3.5991250000000004,-120.62705654947791,0.24075000000000082,[0. 0.],[0. 0.],[3.39 6.24 1.99],[2. 2. 2.]
