k_ep,k_run,alpha_mu,alpha_sig,mu,sigma,policy,t,x,y,z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,reward,flip_flag,impact_flag,n_rollouts,RREV,OF_x,OF_y,F_thrust,Mx,My,Mz,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,x_Ext,y_Ext,z_Ext,qw_Ext,qx_Ext,qy_Ext,qz_Ext,vx_Ext,vy_Ext,vz_Ext,wx_Ext,wy_Ext,wz_Ext,Error,x_Raw,y_Raw,z_Raw,qw_Raw,qx_Raw,qy_Raw,qz_Raw
EXP,Note:
0,0,,,,,,14.94,-0.347,0.117,2.015,0.257,0.006,0.966,-0.007,0.112,0.085,0.122,0.164,2.236,0.027,,True,,8,1.45,1.014,1.333,0.0,0.0,0.0,0.0,-0.25,0.0,4.688,0.0,0.0,2.5,0.0,0.0,0.0,3.863,-0.38,0.111,2.004,1,0,0,0,-0.201,0.019,0.01,0.018,0.592,-0.019,,-0.384,0.11,2.006,0.277,0.028,0.96,-0.03
0,0,,,,,,14.95,-0.349,0.117,2.016,0.246,0.007,0.969,-0.007,0.149,0.082,0.096,-0.026,1.489,-0.01,,True,,8,1.143,0.977,1.777,0.0,0.0,0.0,0.0,-0.25,0.0,4.713,0.0,0.0,2.5,0.0,0.0,0.0,3.863,-0.383,0.111,2.005,1,0,0,0,-0.205,0.014,0.016,0.028,0.735,-0.035,,-0.384,0.105,2.007,0.261,0.055,0.964,-0.019
0,0,,,,,,14.96,-0.351,0.117,2.016,0.237,0.007,0.972,-0.007,0.186,0.077,0.068,-0.184,0.68,0.005,,True,,8,0.816,0.929,2.218,0.0,0.0,0.0,0.0,-0.25,0.0,4.738,0.0,0.0,2.5,0.0,0.0,0.0,3.863,-0.385,0.108,2.006,1,0,0,0,-0.202,-0.002,0.02,0.024,0.873,-0.066,,-0.384,0.105,2.007,0.261,0.055,0.964,-0.019
0,0,,,,,,14.97,-0.352,0.117,2.015,0.231,0.007,0.973,-0.006,0.222,0.074,0.039,-0.169,-0.2,-0.056,,True,,8,0.475,0.882,2.644,0.0,0.0,0.0,0.0,-0.25,0.0,4.763,0.0,0.0,2.5,0.0,0.0,0.0,3.863,-0.385,0.108,2.006,1,0,0,0,-0.202,-0.002,0.02,0.024,0.873,-0.066,,-0.384,0.105,2.007,0.261,0.055,0.964,-0.019
0,0,,,,,,14.98,-0.349,0.118,2.016,0.23,0.006,0.973,-0.006,0.269,0.075,0.008,-0.001,-0.853,-0.089,,True,,8,0.101,0.905,3.215,0.0,0.0,0.0,0.0,-0.25,0.0,4.788,0.0,0.0,2.5,0.0,0.0,0.0,3.863,-0.385,0.108,2.006,1,0,0,0,-0.202,-0.002,0.02,0.024,0.873,-0.066,,-0.384,0.105,2.007,0.261,0.055,0.964,-0.019
0,0,,,,,,14.99,-0.347,0.119,2.016,0.231,0.006,0.973,-0.006,0.318,0.078,-0.024,0.07,-1.488,0.011,,True,,8,-0.291,0.932,3.793,0.0,0.0,0.0,0.0,-0.25,0.0,4.813,0.0,0.0,2.5,0.0,0.0,0.0,3.863,-0.385,0.108,2.006,1,0,0,0,-0.202,-0.002,0.02,0.024,0.873,-0.066,,-0.384,0.105,2.007,0.261,0.055,0.964,-0.019
0,0,,,,,,15.0,-0.347,0.119,2.016,0.231,0.006,0.973,-0.006,0.318,0.078,-0.024,0.07,-1.488,0.011,,True,,8,-0.291,0.932,3.793,0.0,0.0,0.0,0.0,-0.25,0.0,4.813,0.0,0.0,2.5,0.0,0.0,0.0,3.863,-0.385,0.108,2.006,1,0,0,0,-0.202,-0.002,0.02,0.024,0.873,-0.066,,-0.384,0.105,2.007,0.261,0.055,0.964,-0.019
0,0,,,,,,15.01,-0.343,0.119,2.015,0.237,0.006,0.972,-0.006,0.367,0.077,-0.056,0.136,-2.17,0.08,,True,,8,-0.672,0.921,4.363,0.0,0.0,0.0,0.0,-0.25,0.0,4.838,0.0,0.0,2.5,0.0,0.0,0.0,3.863,-0.385,0.108,2.006,1,0,0,0,-0.202,-0.002,0.02,0.024,0.873,-0.066,,-0.384,0.105,2.007,0.261,0.055,0.964,-0.019
0,0,,,,,,15.02,-0.339,0.12,2.015,0.244,0.006,0.97,-0.006,0.417,0.075,-0.084,0.151,-2.924,-0.008,,True,,8,-0.992,0.885,4.919,0.0,0.0,0.0,0.0,-0.25,0.0,4.863,0.0,0.0,2.5,0.0,0.0,0.0,3.863,-0.385,0.108,2.006,1,0,0,0,-0.202,-0.002,0.02,0.024,0.873,-0.066,,-0.384,0.105,2.007,0.261,0.055,0.964,-0.019
0,0,,,,,,15.03,-0.33,0.122,2.012,0.271,0.006,0.962,-0.007,0.515,0.072,-0.125,-0.032,-4.097,-0.158,,True,,8,-1.437,0.832,5.919,0.0,0.0,0.0,0.0,-0.25,0.0,4.913,0.0,0.0,2.5,0.0,0.0,0.0,3.869,-0.385,0.11,2.006,1,0,0,0,-0.079,0.013,0.008,0.048,0.985,-0.148,,-0.379,0.111,2.006,0.293,0.088,0.951,-0.044
0,0,,,,,,15.04,-0.333,0.121,2.011,0.291,0.006,0.957,-0.007,0.532,0.064,-0.133,0.08,-4.569,-0.149,,True,,8,-1.51,0.731,6.027,0.0,0.0,0.0,0.0,-0.25,0.0,4.943,0.0,0.0,2.5,0.0,0.0,0.0,3.869,-0.385,0.11,2.006,1,0,0,0,-0.079,0.013,0.008,0.048,0.985,-0.148,,-0.379,0.111,2.006,0.293,0.088,0.951,-0.044
0,0,,,,,,15.05,-0.327,0.121,2.01,0.31,0.004,0.951,-0.008,0.581,0.063,-0.141,0.294,-4.949,-0.203,,True,,8,-1.574,0.704,6.478,0.0,0.0,0.0,0.0,-0.25,0.0,4.963,0.0,0.0,2.5,0.0,0.0,0.0,3.869,-0.385,0.11,2.006,1,0,0,0,-0.079,0.013,0.008,0.048,0.985,-0.148,,-0.379,0.111,2.006,0.293,0.088,0.951,-0.044
0,0,,,,,,15.06,-0.321,0.122,2.008,0.332,0.004,0.943,-0.01,0.627,0.062,-0.143,0.447,-5.459,-0.163,,True,,8,-1.576,0.685,6.891,0.0,0.0,0.0,0.0,-0.25,0.0,4.988,0.0,0.0,2.5,0.0,0.0,0.0,3.869,-0.385,0.11,2.006,1,0,0,0,-0.079,0.013,0.008,0.048,0.985,-0.148,,-0.363,0.109,2.0,0.456,0.024,0.89,0.012
0,0,,,,,,15.07,-0.315,0.123,2.007,0.356,0.003,0.935,-0.011,0.67,0.062,-0.139,0.299,-5.724,-0.088,,True,,8,-1.504,0.672,7.244,0.0,0.0,0.0,0.0,-0.25,0.0,5.013,0.0,0.0,2.5,0.0,0.0,0.0,3.869,-0.372,0.11,2.002,1,0,0,0,0.035,0.008,-0.024,0.004,0.822,-0.103,,-0.362,0.109,2.001,0.426,0.051,0.903,-0.038
0,0,,,,,,15.08,-0.315,0.123,2.007,0.356,0.003,0.935,-0.011,0.67,0.062,-0.139,0.299,-5.724,-0.088,,True,,8,-1.504,0.672,7.244,0.0,0.0,0.0,0.0,-0.25,0.0,5.013,0.0,0.0,2.5,0.0,0.0,0.0,3.869,-0.367,0.109,2.001,1,0,0,0,0.064,0.004,-0.027,0.036,0.736,-0.107,,-0.362,0.109,2.001,0.426,0.051,0.903,-0.038
0,0,,,,,,15.09,-0.318,0.121,2.006,0.382,0.003,0.924,-0.012,0.672,0.056,-0.117,0.077,-5.844,-0.021,,True,,8,-1.262,0.6,7.191,0.0,0.0,0.0,0.0,-0.25,0.0,5.038,0.0,0.0,2.5,0.0,0.0,0.0,3.869,-0.361,0.109,2.0,1,0,0,0,0.091,0.001,-0.032,0.016,0.568,-0.068,,-0.351,0.108,1.999,0.528,0.018,0.849,0.002
0,0,,,,,,15.1,-0.306,0.121,2.004,0.461,0.0,0.887,-0.015,0.72,0.063,-0.048,-0.04,-5.96,-0.292,,True,,8,-0.509,0.666,7.523,0.0,0.0,0.0,0.0,-0.25,0.0,5.088,0.0,0.0,2.5,0.0,0.0,0.0,3.869,-0.356,0.108,2.0,1,0,0,0,0.111,-0.001,-0.033,-0.0,0.407,-0.036,,-0.351,0.108,1.999,0.528,0.018,0.849,0.002
0,0,,,,,,15.11,-0.306,0.121,2.004,0.461,0.0,0.887,-0.015,0.72,0.063,-0.048,-0.04,-5.96,-0.292,,True,,8,-0.509,0.666,7.523,0.0,0.0,0.0,0.0,-0.25,0.0,5.088,0.0,0.0,2.5,0.0,0.0,0.0,3.869,-0.352,0.108,2.0,1,0,0,0,0.129,-0.002,-0.032,-0.009,0.244,-0.01,,-0.347,0.108,2.0,0.554,0.019,0.832,-0.001
0,0,,,,,,15.12,-0.317,0.117,2.004,0.488,0.0,0.872,-0.015,0.662,0.049,-0.013,0.188,-5.411,0.111,,True,,8,-0.14,0.514,6.905,0.0,0.0,0.0,0.0,-0.25,0.0,5.138,0.0,0.0,2.5,0.0,0.0,0.0,3.869,-0.347,0.108,2.0,1,0,0,0,0.146,-0.003,-0.029,-0.012,0.079,0.011,,-0.343,0.107,2.001,0.58,0.023,0.814,-0.004
0,0,,,,,,15.13,-0.315,0.117,2.003,0.513,0.0,0.858,-0.015,0.65,0.049,0.013,0.576,-4.92,0.099,,True,,8,0.142,0.519,6.77,0.0,0.0,0.0,0.0,-0.25,0.0,5.163,0.0,0.0,2.5,0.0,0.0,0.0,3.869,-0.342,0.107,2.0,1,0,0,0,0.166,-0.006,-0.024,0.009,-0.098,-0.003,,-0.334,0.106,2.003,0.632,0.071,0.771,-0.024
0,0,,,,,,15.14,-0.315,0.117,2.003,0.513,0.0,0.858,-0.015,0.65,0.049,0.013,0.576,-4.92,0.099,,True,,8,0.142,0.519,6.77,0.0,0.0,0.0,0.0,-0.25,0.0,5.163,0.0,0.0,2.5,0.0,0.0,0.0,3.869,-0.338,0.107,2.001,1,0,0,0,0.183,-0.009,-0.017,0.033,-0.274,-0.017,,-0.334,0.106,2.003,0.632,0.071,0.771,-0.024
0,0,,,,,,15.15,-0.309,0.116,2.004,0.555,0.004,0.832,-0.018,0.606,0.059,0.048,0.24,-4.169,0.531,,True,,8,0.507,0.622,6.346,0.0,0.0,0.0,0.0,-0.25,0.0,5.213,0.0,0.0,2.5,0.0,0.0,0.0,3.869,-0.333,0.106,2.002,1,0,0,0,0.2,-0.012,-0.009,0.074,-0.458,-0.047,,-0.33,0.106,2.004,0.657,0.099,0.747,-0.037
0,0,,,,,,15.16,-0.309,0.116,2.004,0.555,0.004,0.832,-0.018,0.606,0.059,0.048,0.24,-4.169,0.531,,True,,8,0.507,0.622,6.346,0.0,0.0,0.0,0.0,-0.25,0.0,5.213,0.0,0.0,2.5,0.0,0.0,0.0,3.869,-0.333,0.106,2.002,1,0,0,0,0.2,-0.012,-0.009,0.074,-0.458,-0.047,,-0.326,0.105,2.005,0.677,0.113,0.726,-0.045
0,0,,,,,,15.17,-0.306,0.115,2.004,0.573,0.007,0.819,-0.018,0.571,0.056,0.056,0.315,-3.632,0.276,,True,,8,0.599,0.59,6.011,0.0,0.0,0.0,0.0,-0.25,0.0,5.238,0.0,0.0,2.5,0.0,0.0,0.0,3.869,-0.326,0.106,2.005,1,0,0,0,0.222,-0.014,0.009,0.16,-0.819,-0.099,,-0.324,0.106,2.006,0.689,0.106,0.715,-0.044
0,0,,,,,,15.18,-0.301,0.114,2.006,0.601,0.008,0.799,-0.021,0.493,0.049,0.055,-0.154,-1.995,-0.083,,True,,8,0.592,0.524,5.258,0.0,0.0,0.0,0.0,-0.25,0.0,5.293,0.0,0.0,2.5,0.0,0.0,0.0,3.869,-0.323,0.105,2.006,1,0,0,0,0.226,-0.014,0.017,0.199,-0.981,-0.111,,-0.321,0.105,2.008,0.707,0.116,0.696,-0.055
0,0,,,,,,15.19,-0.299,0.114,2.006,0.61,0.008,0.792,-0.021,0.448,0.038,0.056,-0.266,-1.191,0.176,,True,,8,0.608,0.409,4.815,0.0,0.0,0.0,0.0,-0.25,0.0,5.313,0.0,0.0,2.5,0.0,0.0,0.0,3.869,-0.321,0.105,2.007,1,0,0,0,0.225,-0.014,0.024,0.235,-1.133,-0.113,,-0.32,0.105,2.009,0.713,0.127,0.687,-0.061
0,0,,,,,,15.2,-0.297,0.114,2.007,0.616,0.008,0.788,-0.019,0.4,0.031,0.053,0.11,-0.403,-0.072,,True,,8,0.577,0.337,4.337,0.0,0.0,0.0,0.0,-0.25,0.0,5.338,0.0,0.0,2.5,0.0,0.0,0.0,3.869,-0.319,0.105,2.008,1,0,0,0,0.222,-0.015,0.03,0.272,-1.274,-0.108,,-0.319,0.105,2.01,0.717,0.138,0.679,-0.069
0,0,,,,,,15.21,-0.296,0.113,2.008,0.619,0.008,0.785,-0.019,0.354,0.037,0.04,0.293,0.383,-0.211,,True,,8,0.44,0.41,3.858,0.0,0.0,0.0,0.0,-0.25,0.0,5.363,0.0,0.0,2.5,0.0,0.0,0.0,3.869,-0.318,0.105,2.009,1,0,0,0,0.215,-0.016,0.033,0.31,-1.403,-0.091,,-0.318,0.104,2.01,0.72,0.155,0.671,-0.082
0,0,,,,,,15.22,-0.296,0.113,2.008,0.619,0.008,0.785,-0.019,0.354,0.037,0.04,0.293,0.383,-0.211,,True,,8,0.44,0.41,3.858,0.0,0.0,0.0,0.0,-0.25,0.0,5.363,0.0,0.0,2.5,0.0,0.0,0.0,3.869,-0.317,0.105,2.009,1,0,0,0,0.205,-0.017,0.034,0.354,-1.517,-0.059,,-0.318,0.104,2.01,0.72,0.155,0.671,-0.082
0,0,,,,,,15.23,-0.294,0.112,2.009,0.614,0.008,0.789,-0.021,0.26,0.045,0.016,-0.36,2.032,0.28,,True,,8,0.183,0.505,2.861,0.0,0.0,0.0,0.0,-0.25,0.0,5.413,0.0,0.0,2.5,0.0,0.0,0.0,3.869,-0.316,0.104,2.01,1,0,0,0,0.194,-0.017,0.033,0.407,-1.612,-0.003,,-0.319,0.104,2.009,0.718,0.178,0.666,-0.096
0,0,[0 0],[0 0],[3.95 6.  ],[0. 0.],[3.95 6.   0.  ],,,,,,,,,0.0,0,2.5,,,,110.02,[   2.1  -428.18 -442.32],,8,,,,,,,,,,,,,,,,,3.906,,,,,,,,,,,,,,,,,,,,,
0,0,,,,,,,0.0,0.0,1.451,0.008,0.022,0.043,0.999,-0.073,0.201,2.572,0.123,0.026,0.046,,,,,3.968,0.31,-0.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flip Data,,,,,,,
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impact Data,,,,,,,

0,1,,,,,,46.26,-0.277,-0.019,0.398,0.998,-0.003,0.008,0.068,0.02,-0.024,0.004,0.145,0.139,-0.002,,False,,8,0.002,-0.014,0.012,13.2,-0.247,-0.232,0.286,-0.25,0.0,0.4,0.0,0.0,0.0,0.0,0.0,4.3,3.188,-0.278,-0.021,0.397,1,0,0,0,-0.0,-0.025,-0.008,-0.046,-0.089,-0.054,,-0.277,-0.021,0.397,0.996,0.023,0.024,0.085
0,1,,,,,,46.27,-0.277,-0.019,0.398,0.998,-0.003,0.008,0.068,0.02,-0.024,0.004,0.145,0.139,-0.002,,False,,8,0.002,-0.014,0.012,13.2,-0.247,-0.232,0.286,-0.25,0.0,0.4,0.0,0.0,0.0,0.0,0.0,4.3,3.188,-0.278,-0.021,0.397,1,0,0,0,-0.0,-0.025,-0.008,-0.046,-0.089,-0.054,,-0.277,-0.021,0.397,0.996,0.023,0.023,0.085
0,1,,,,,,46.28,-0.277,-0.019,0.398,0.998,-0.001,0.01,0.068,0.021,-0.024,0.014,0.137,0.185,0.002,,False,,8,0.008,-0.014,0.012,13.2,-0.258,-0.316,0.269,-0.25,0.0,0.4,0.0,0.0,0.0,0.0,0.0,4.3,3.188,-0.277,-0.021,0.397,1,0,0,0,0.001,-0.026,-0.009,-0.048,-0.092,-0.049,,-0.277,-0.022,0.397,0.996,0.023,0.025,0.086
0,1,,,,,,46.29,-0.277,-0.019,0.398,0.998,-0.001,0.01,0.068,0.021,-0.024,0.014,0.137,0.185,0.002,,False,,8,0.008,-0.014,0.012,13.2,-0.258,-0.316,0.269,-0.25,0.0,0.4,0.0,0.0,0.0,0.0,0.0,4.3,3.188,-0.277,-0.021,0.397,1,0,0,0,0.002,-0.027,-0.01,-0.05,-0.092,-0.045,,-0.277,-0.022,0.397,0.996,0.023,0.023,0.085
0,1,,,,,,46.3,-0.277,-0.019,0.398,0.998,-0.001,0.01,0.068,0.021,-0.024,0.014,0.137,0.185,0.002,,False,,8,0.008,-0.014,0.012,13.2,-0.258,-0.316,0.269,-0.25,0.0,0.4,0.0,0.0,0.0,0.0,0.0,4.3,3.188,-0.277,-0.022,0.397,1,0,0,0,0.003,-0.028,-0.009,-0.05,-0.094,-0.041,,-0.277,-0.022,0.397,0.996,0.023,0.023,0.085
0,1,,,,,,46.31,-0.276,-0.02,0.399,0.998,-0.001,0.011,0.066,0.025,-0.02,0.063,-0.013,-0.094,-0.019,,False,,8,0.037,-0.012,0.015,13.2,-0.016,0.084,0.366,-0.25,0.0,0.4,0.0,0.0,0.077,0.0,0.0,4.3,3.124,-0.287,-0.02,0.398,1,0,0,0,-0.077,-0.011,-0.001,-0.13,-1.73,0.268,,-0.299,-0.018,0.399,-0.052,0.292,0.955,0.015
0,1,,,,,,46.32,-0.277,-0.021,0.4,0.998,-0.001,0.008,0.066,0.026,-0.02,0.111,-0.191,-0.219,-0.003,,False,,8,0.065,-0.012,0.015,13.2,0.261,0.278,0.31,-0.25,0.0,0.403,0.0,0.0,0.163,0.0,0.0,4.3,3.124,-0.292,-0.019,0.398,1,0,0,0,-0.118,-0.002,0.006,-0.196,-3.175,0.54,,-0.298,-0.018,0.4,-0.051,0.291,0.955,0.014
0,1,,,,,,46.33,-0.277,-0.021,0.4,0.998,-0.001,0.008,0.066,0.026,-0.02,0.111,-0.191,-0.219,-0.003,,False,,8,0.065,-0.012,0.015,13.2,0.261,0.278,0.31,-0.25,0.0,0.403,0.0,0.0,0.163,0.0,0.0,4.3,3.124,-0.296,-0.019,0.399,1,0,0,0,-0.136,0.002,0.013,-0.247,-4.448,0.779,,-0.298,-0.019,0.401,-0.047,0.291,0.956,0.013
0,1,,,,,,46.34,-0.278,-0.021,0.401,0.998,-0.003,0.007,0.066,0.024,-0.02,0.14,-0.244,-0.306,0.021,,False,,8,0.082,-0.012,0.014,13.2,0.353,0.419,0.211,-0.25,0.0,0.404,0.0,0.0,0.206,0.0,0.0,4.3,3.124,-0.296,-0.019,0.399,1,0,0,0,-0.136,0.002,0.013,-0.247,-4.448,0.779,,-0.298,-0.019,0.401,-0.047,0.291,0.956,0.013
0,1,,,,,,46.35,-0.278,-0.021,0.401,0.998,-0.003,0.007,0.066,0.024,-0.02,0.14,-0.244,-0.306,0.021,,False,,8,0.082,-0.012,0.014,13.2,0.353,0.419,0.211,-0.25,0.0,0.404,0.0,0.0,0.206,0.0,0.0,4.3,3.124,-0.289,-0.021,0.401,1,0,0,0,-0.056,-0.016,0.022,-0.216,-4.834,0.808,,-0.276,-0.024,0.401,0.995,0.024,0.02,0.09
0,1,,,,,,46.36,-0.28,-0.021,0.404,0.998,-0.006,0.003,0.066,0.015,-0.018,0.201,-0.299,-0.303,-0.003,,False,,8,0.119,-0.011,0.009,13.2,0.465,0.523,0.319,-0.25,0.0,0.409,0.0,0.0,0.292,0.0,0.0,4.3,3.135,-0.283,-0.023,0.402,1,0,0,0,-0.005,-0.028,0.028,-0.194,-4.169,0.688,,-0.276,-0.025,0.404,0.995,0.03,0.046,0.08
0,1,,,,,,46.37,-0.28,-0.021,0.406,0.998,-0.007,0.001,0.066,0.012,-0.017,0.234,-0.293,-0.3,0.001,,False,,8,0.138,-0.01,0.007,13.2,0.487,0.505,0.302,-0.25,0.0,0.413,0.0,0.0,0.335,0.0,0.0,4.3,3.14,-0.283,-0.023,0.402,1,0,0,0,-0.005,-0.028,0.028,-0.194,-4.169,0.688,,-0.276,-0.025,0.404,0.995,0.03,0.046,0.08
0,1,,,,,,46.38,-0.281,-0.022,0.408,0.998,-0.008,-0.0,0.066,0.012,-0.016,0.268,-0.287,-0.3,0.003,,False,,8,0.158,-0.01,0.007,13.2,0.493,0.528,0.298,-0.25,0.0,0.416,0.0,0.0,0.378,0.0,0.0,4.3,3.151,-0.283,-0.023,0.402,1,0,0,0,-0.005,-0.028,0.028,-0.194,-4.169,0.688,,-0.275,-0.024,0.407,0.995,0.019,0.025,0.098
0,1,,,,,,46.39,-0.28,-0.022,0.411,0.998,-0.01,-0.001,0.066,0.011,-0.015,0.303,-0.261,-0.254,-0.011,,False,,8,0.179,-0.009,0.006,13.2,0.455,0.456,0.361,-0.25,0.0,0.42,0.0,0.0,0.421,0.0,0.0,4.3,3.156,-0.276,-0.025,0.407,1,0,0,0,0.05,-0.04,0.065,-0.304,-2.505,0.6,,-0.274,-0.025,0.413,0.996,0.004,0.015,0.091
0,1,,,,,,46.4,-0.28,-0.022,0.413,0.998,-0.01,-0.003,0.066,0.011,-0.013,0.339,-0.225,-0.202,-0.025,,False,,8,0.201,-0.008,0.007,13.2,0.415,0.424,0.422,-0.25,0.0,0.425,0.0,0.0,0.464,0.0,0.0,4.3,3.156,-0.276,-0.025,0.407,1,0,0,0,0.05,-0.04,0.065,-0.304,-2.505,0.6,,-0.274,-0.025,0.413,0.996,0.004,0.015,0.091
0,1,,,,,,46.41,-0.279,-0.023,0.42,0.998,-0.012,-0.004,0.065,0.011,-0.009,0.411,-0.149,-0.025,-0.05,,False,,8,0.245,-0.005,0.006,13.2,0.351,0.148,0.536,-0.25,0.0,0.435,0.0,0.0,0.55,0.0,0.0,4.3,3.161,-0.274,-0.026,0.413,1,0,0,0,0.055,-0.04,0.103,-0.407,-1.65,0.605,,-0.273,-0.026,0.42,0.994,0.023,0.009,0.11
0,1,,,,,,46.42,-0.279,-0.023,0.42,0.998,-0.012,-0.004,0.065,0.011,-0.009,0.411,-0.149,-0.025,-0.05,,False,,8,0.245,-0.005,0.006,13.2,0.351,0.148,0.536,-0.25,0.0,0.435,0.0,0.0,0.55,0.0,0.0,4.3,3.161,-0.274,-0.026,0.417,1,0,0,0,0.056,-0.038,0.125,-0.426,-1.289,0.62,,-0.273,-0.026,0.42,0.994,0.023,0.009,0.11
0,1,,,,,,46.43,-0.279,-0.023,0.423,0.998,-0.012,-0.004,0.065,0.01,-0.006,0.447,-0.113,0.018,-0.061,,False,,8,0.267,-0.004,0.006,13.2,0.319,0.063,0.594,-0.25,0.0,0.44,0.0,0.0,0.593,0.0,0.0,4.3,3.167,-0.273,-0.026,0.421,1,0,0,0,0.056,-0.037,0.148,-0.442,-0.961,0.629,,-0.273,-0.026,0.424,0.994,0.023,0.012,0.108
0,1,,,,,,46.44,-0.278,-0.024,0.427,0.998,-0.012,-0.004,0.065,0.01,-0.002,0.484,-0.087,0.089,-0.057,,False,,8,0.289,-0.001,0.006,13.2,0.23,-0.034,0.584,-0.25,0.0,0.447,0.0,0.0,0.636,0.0,0.0,4.3,3.167,-0.273,-0.026,0.425,1,0,0,0,0.052,-0.036,0.175,-0.455,-0.667,0.63,,-0.274,-0.026,0.429,0.994,0.021,0.008,0.104
0,1,,,,,,46.45,-0.278,-0.024,0.432,0.998,-0.014,-0.004,0.065,0.008,0.002,0.52,-0.043,0.119,-0.03,,False,,8,0.312,0.001,0.005,13.2,0.172,-0.111,0.481,-0.25,0.0,0.453,0.0,0.0,0.679,0.0,0.0,4.3,3.172,-0.273,-0.027,0.43,1,0,0,0,0.048,-0.035,0.201,-0.459,-0.404,0.627,,-0.273,-0.027,0.438,0.993,-0.006,0.025,0.117
0,1,,,,,,46.46,-0.278,-0.024,0.437,0.998,-0.014,-0.003,0.065,0.008,0.004,0.557,0.005,0.143,-0.042,,False,,8,0.335,0.002,0.005,13.2,0.103,-0.169,0.538,-0.25,0.0,0.46,0.0,0.0,0.722,0.0,0.0,4.3,3.172,-0.273,-0.027,0.435,1,0,0,0,0.047,-0.036,0.223,-0.491,-0.146,0.638,,-0.273,-0.027,0.438,0.993,-0.006,0.025,0.117
0,1,,,,,,46.47,-0.277,-0.024,0.442,0.998,-0.014,-0.003,0.064,0.01,0.006,0.593,0.009,0.107,-0.059,,False,,8,0.358,0.004,0.006,13.2,0.098,-0.094,0.616,-0.25,0.0,0.468,0.0,0.0,0.765,0.0,0.0,4.3,3.172,-0.273,-0.027,0.435,1,0,0,0,0.047,-0.036,0.223,-0.491,-0.146,0.638,,-0.273,-0.027,0.444,0.992,-0.026,0.022,0.117
0,1,,,,,,46.48,-0.277,-0.024,0.442,0.998,-0.014,-0.003,0.064,0.01,0.006,0.593,0.009,0.107,-0.059,,False,,8,0.358,0.004,0.006,13.2,0.098,-0.094,0.616,-0.25,0.0,0.468,0.0,0.0,0.765,0.0,0.0,4.3,3.172,-0.272,-0.028,0.446,1,0,0,0,0.042,-0.034,0.277,-0.57,0.284,0.641,,-0.274,-0.027,0.459,0.995,0.015,0.006,0.096
0,1,,,,,,46.49,-0.276,-0.025,0.453,0.998,-0.014,-0.001,0.064,0.012,0.011,0.667,-0.056,0.008,-0.091,,False,,8,0.405,0.006,0.007,13.2,0.198,0.033,0.769,-0.25,0.0,0.484,0.0,0.0,0.851,0.0,0.0,4.3,3.172,-0.273,-0.027,0.453,1,0,0,0,0.034,-0.029,0.314,-0.561,0.442,0.615,,-0.274,-0.027,0.459,0.995,0.015,0.006,0.096
0,1,,,,,,46.5,-0.276,-0.025,0.453,0.998,-0.014,-0.001,0.064,0.012,0.011,0.667,-0.056,0.008,-0.091,,False,,8,0.405,0.006,0.007,13.2,0.198,0.033,0.769,-0.25,0.0,0.484,0.0,0.0,0.851,0.0,0.0,4.3,3.172,-0.273,-0.027,0.46,1,0,0,0,0.029,-0.028,0.347,-0.569,0.606,0.607,,-0.274,-0.027,0.465,0.993,-0.004,0.03,0.112
0,1,,,,,,46.51,-0.276,-0.025,0.466,0.998,-0.014,-0.001,0.062,0.012,0.02,0.738,-0.149,-0.043,-0.084,,False,,8,0.452,0.012,0.007,13.2,0.366,0.113,0.768,-0.25,0.0,0.502,0.0,0.0,0.937,0.0,0.0,4.3,3.172,-0.273,-0.027,0.46,1,0,0,0,0.029,-0.028,0.347,-0.569,0.606,0.607,,-0.273,-0.027,0.473,0.993,0.014,0.033,0.111
0,1,,,,,,46.52,-0.275,-0.025,0.473,0.998,-0.015,-0.001,0.062,0.011,0.025,0.774,-0.159,-0.081,-0.075,,False,,8,0.476,0.015,0.006,13.2,0.408,0.163,0.743,-0.25,0.0,0.502,0.0,0.0,0.937,0.0,0.0,4.3,3.172,-0.273,-0.027,0.476,1,0,0,0,0.023,-0.023,0.414,-0.551,0.856,0.57,,-0.272,-0.027,0.487,0.993,-0.031,0.029,0.108
0,1,,,,,,46.53,-0.275,-0.025,0.488,0.998,-0.017,-0.003,0.061,0.009,0.033,0.846,-0.132,-0.075,-0.078,,False,,8,0.525,0.02,0.005,13.2,0.379,0.145,0.778,-0.25,0.0,0.532,0.0,0.0,1.066,0.0,0.0,4.3,3.172,-0.273,-0.028,0.483,1,0,0,0,0.025,-0.022,0.442,-0.58,0.962,0.553,,-0.273,-0.027,0.496,0.993,-0.026,0.03,0.108
0,1,,,,,,46.54,-0.275,-0.025,0.488,0.998,-0.017,-0.003,0.061,0.009,0.033,0.846,-0.132,-0.075,-0.078,,False,,8,0.525,0.02,0.005,13.2,0.379,0.145,0.778,-0.25,0.0,0.532,0.0,0.0,1.066,0.0,0.0,4.3,3.172,-0.273,-0.028,0.491,1,0,0,0,0.025,-0.02,0.473,-0.598,1.052,0.536,,-0.273,-0.027,0.506,0.995,0.01,0.016,0.1
