vz_d,vx_d,trial_num,landing_rate,RREV_threshold,G1,RREV_sig,G1_sig,RREV_trigger,OF_y,My_d,impact_eul,impact_tdelta,alpha_mu,alpha_sigma,mu_ini,sigma_ini
2.75,2.0,0,0.7727272510528564,4.24,2.76,0.0,0.08,4.571058823529411,-3.078764705882353,-2.7785882352941176,-148.15565878775737,0.29341176470588304,[0. 0.],[0. 0.],[1.05 1.12],[1.5 1.5]
2.75,2.0,1,0.625,5.05,7.77,0.03,0.1,5.428666666666667,-3.6578,-7.7359333333333336,-133.56207718773692,0.17826666666666605,[0. 0.],[0. 0.],[4.7  6.94],[1.5 1.5]
2.75,2.0,2,0.75,4.88,9.53,0.0,0.05,5.397555555555556,-3.6354444444444436,-9.543333333333333,-141.18398150686366,0.17777777777777798,[0. 0.],[0. 0.],[1.44 6.46],[1.5 1.5]
2.75,2.0,3,0.0,7.32,9.44,0.02,0.01,,,,,,[0. 0.],[0. 0.],[5.13 3.29],[1.5 1.5]
2.75,2.0,4,,4.97,7.18,0.0,0.0,,,,,,[0. 0.],[0. 0.],[1.99 6.74],[1.5 1.5]
2.75,2.0,5,0.695652186870575,4.95,6.85,0.0,0.0,5.1678749999999996,-3.482875,-6.847250000000001,-147.88507130860603,0.19974999999999987,[0. 0.],[0. 0.],[6.7  6.95],[1.5 1.5]
2.75,2.25,1,,1.93,0.73,0.0,0.0,,,,,,[0. 0.],[0. 0.],[3.08 1.33],[1.5 1.5]
2.75,2.25,2,,5.43,10.41,0.01,0.09,,,,,,[0. 0.],[0. 0.],[3.28 3.35],[1.5 1.5]
2.75,2.25,3,0.8125,4.63,6.61,0.02,0.01,5.110769230769232,-3.8745384615384615,-6.605307692307692,-155.26525563701384,0.20769230769230804,[0. 0.],[0. 0.],[3.1  6.33],[1.5 1.5]
2.75,2.25,4,0.6521739363670349,4.65,3.51,0.0,0.01,4.908333333333333,-3.719333333333333,-3.5112,-137.34403547863675,0.24346666666666023,[0. 0.],[0. 0.],[7.   2.18],[1.5 1.5]
2.75,2.25,5,0.07692307978868484,5.61,4.9,0.01,0.0,5.627000000000001,-4.2669999999999995,-4.896,-132.2277113989558,0.21199999999998909,[0. 0.],[0. 0.],[5.56 4.71],[1.5 1.5]
2.75,2.5,0,0.8500000238418579,4.34,5.22,0.0,0.01,4.804470588235294,-4.044588235294118,-5.226588235294118,-143.2464980364564,0.23188235294117754,[0. 0.],[0. 0.],[3.47 1.41],[1.5 1.5]
2.75,2.5,1,0.875,4.54,5.35,0.11,0.0,5.010857142857143,-4.222476190476191,-5.34452380952381,-129.3801362702635,0.21809523809523598,[0. 0.],[0. 0.],[4.08 4.03],[1.5 1.5]
2.75,2.5,2,,4.24,5.04,0.0,0.12,,,,,,[0. 0.],[0. 0.],[4.35 3.52],[1.5 1.5]
2.75,2.5,3,,4.89,11.41,0.0,0.01,,,,,,[0. 0.],[0. 0.],[4.04 5.59],[1.5 1.5]
2.75,2.5,5,0.761904776096344,4.22,3.86,0.0,0.0,4.6281875,-3.8986875000000003,-3.861,-141.01428254696626,0.2623750000000005,[0. 0.],[0. 0.],[2.33 4.24],[1.5 1.5]
2.75,2.75,0,,4.53,2.28,0.0,0.03,,,,,,[0. 0.],[0. 0.],[4.94 2.58],[1.5 1.5]
2.75,2.75,1,0.190476194024086,5.62,7.71,0.0,0.01,5.86,-5.425,-7.715999999999999,-122.39643549129161,0.16149999999999942,[0. 0.],[0. 0.],[5.5 1.5],[1.5 1.5]
2.75,2.75,3,0.8095238208770752,4.82,4.31,0.0,0.17,5.087411764705882,-4.714176470588236,-4.368294117647059,-112.53001697010166,0.21541176470587936,[0. 0.],[0. 0.],[1.07 6.16],[1.5 1.5]
2.75,2.75,4,0.2631579041481018,5.48,8.97,0.08,0.01,5.779000000000001,-5.3584000000000005,-8.9708,-123.96648191789413,0.17720000000000233,[0. 0.],[0. 0.],[6.44 3.01],[1.5 1.5]
3.0,0.0,0,,4.45,6.12,0.0,0.01,,,,,,[0. 0.],[0. 0.],[2.28 5.59],[1.5 1.5]
3.0,0.0,1,0.4761904776096344,4.26,5.95,0.0,0.0,4.6065,0.0019,-5.951400000000001,-104.36895064266915,0.23399999999999893,[0. 0.],[0. 0.],[2.56 5.59],[1.5 1.5]
3.0,0.0,2,0.3333333432674408,4.45,2.3,0.01,0.04,4.573666666666667,0.0013333333333333333,-2.309,-130.18961518136732,0.29466666666667624,[0. 0.],[0. 0.],[2.95 1.12],[1.5 1.5]
3.0,0.0,3,0.3478260934352875,4.25,5.26,0.0,0.0,4.547750000000001,0.001,-5.261125,-45.706449074157135,0.25625000000000375,[0. 0.],[0. 0.],[2.96 4.47],[1.5 1.5]
3.0,0.0,4,0.25,4.37,2.89,0.04,0.07,4.544833333333334,0.0018333333333333333,-2.876666666666667,-147.30641188628024,0.2783333333333644,[0. 0.],[0. 0.],[3.73 3.19],[1.5 1.5]
3.0,0.0,5,0.0,4.0,0.27,0.0,0.0,,,,,,[0. 0.],[0. 0.],[3.15 1.14],[1.5 1.5]
3.0,0.25,0,0.4444444477558136,4.37,1.94,0.0,0.02,4.5055000000000005,-0.348875,-1.950375,-127.79175618386529,0.3262499999999733,[0. 0.],[0. 0.],[5.62 1.41],[1.5 1.5]
3.0,0.25,1,,4.95,7.34,0.01,0.02,,,,,,[0. 0.],[0. 0.],[3.22 6.91],[1.5 1.5]
3.0,0.25,2,0.25,4.69,5.89,0.0,0.03,4.866166666666667,-0.37633333333333335,-5.911666666666666,-164.59522038669482,0.22499999999999667,[0. 0.],[0. 0.],[4.11 1.85],[1.5 1.5]
3.0,0.25,3,0.30000001192092896,4.44,3.95,0.0,1.31,4.553999999999999,-0.3521666666666667,-3.2471666666666668,-139.74977280458785,0.2846666666666569,[0. 0.],[0. 0.],[4.52 2.41],[1.5 1.5]
3.0,0.25,4,0.1764705926179886,4.53,3.63,0.0,0.01,4.776666666666666,-0.3666666666666667,-3.628,-139.36790736268466,0.25800000000000267,[0. 0.],[0. 0.],[3.8  2.03],[1.5 1.5]
3.0,0.25,5,0.0,2.59,0.32,0.01,0.0,,,,,,[0. 0.],[0. 0.],[2.3  1.27],[1.5 1.5]
3.0,0.5,0,,4.84,5.28,0.0,0.0,,,,,,[0. 0.],[0. 0.],[6.03 4.44],[1.5 1.5]
3.0,0.5,2,0.0,2.83,0.26,0.0,0.0,,,,,,[0. 0.],[0. 0.],[2.1  1.42],[1.5 1.5]
3.0,0.5,3,0.4444444477558136,4.45,12.24,0.01,0.35,4.9695,-0.77025,-12.36675,-164.39845485340763,0.2002499999999945,[0. 0.],[0. 0.],[1.68 5.67],[1.5 1.5]
3.0,0.5,4,0.5555555820465088,4.54,7.8,0.01,0.01,4.938599999999999,-0.7657999999999999,-7.8045,-161.93980687059215,0.20900000000000585,[0. 0.],[0. 0.],[1.06 6.04],[1.5 1.5]
3.0,0.5,5,,8.38,7.6,0.24,0.01,,,,,,[0. 0.],[0. 0.],[3.51 1.95],[1.5 1.5]
3.0,0.75,1,0.9130434989929199,4.22,4.93,0.01,0.02,4.6234761904761905,-1.075095238095238,-4.92704761904762,-113.67131400759523,0.24685714285714408,[0. 0.],[0. 0.],[1.05 6.38],[1.5 1.5]
3.0,0.75,2,0.0,4.62,4.85,0.0,0.6,,,,,,[0. 0.],[0. 0.],[2.62 5.01],[1.5 1.5]
3.0,0.75,3,0.8333333134651184,4.3,3.68,0.0,0.2,4.6301000000000005,-1.07695,-3.7086999999999994,-134.2922003269188,0.26259999999999895,[0. 0.],[0. 0.],[3.77 2.91],[1.5 1.5]
3.0,0.75,4,,4.28,7.3,0.0,0.12,,,,,,[0. 0.],[0. 0.],[4.59 2.15],[1.5 1.5]
3.0,0.75,5,0.0,10.02,7.3,0.01,0.29,,,,,,[0. 0.],[0. 0.],[2.26 6.21],[1.5 1.5]
3.0,1.0,0,0.7222222089767456,4.17,6.6,0.0,0.19,4.684153846153846,-1.452076923076923,-6.5951538461538455,-88.10657286266668,0.22723076923076457,[0. 0.],[0. 0.],[5.71 6.72],[1.5 1.5]
3.0,1.0,1,0.6818181872367859,4.57,5.53,0.01,0.03,4.959333333333334,-1.5390666666666666,-5.530266666666666,-128.12222932554485,0.22426666666666836,[0. 0.],[0. 0.],[4.21 6.5 ],[1.5 1.5]
3.0,1.0,2,0.800000011920929,4.87,6.26,0.0,0.0,5.206000000000001,-1.6167500000000001,-6.25525,-133.53325766764777,0.20000000000000195,[0. 0.],[0. 0.],[2.19 4.55],[1.5 1.5]
3.0,1.0,3,,4.14,4.24,0.0,0.0,,,,,,[0. 0.],[0. 0.],[6.71 2.98],[1.5 1.5]
3.0,1.0,4,0.20000000298023224,3.72,4.11,0.0,0.04,4.218999999999999,-1.3105,-4.1345,-178.13203308825462,0.2959999999999994,[0. 0.],[0. 0.],[3.46 5.02],[1.5 1.5]
3.0,1.0,5,0.7777777910232544,4.54,8.54,0.19,0.24,5.047,-1.5676428571428571,-8.410071428571428,-113.75047546359622,0.20914285714286102,[0. 0.],[0. 0.],[4.84 6.78],[1.5 1.5]
3.0,1.25,0,0.0,2.32,4.23,0.0,0.0,,,,,,[0. 0.],[0. 0.],[1.87 2.05],[1.5 1.5]
3.0,1.25,1,0.6470588445663452,4.94,7.68,0.0,0.0,5.3954545454545455,-2.0956363636363635,-7.682181818181817,-136.99976939292117,0.18709090909090828,[0. 0.],[0. 0.],[1.59 5.52],[1.5 1.5]
3.0,1.25,2,0.6521739363670349,4.66,5.33,0.0,0.0,4.995933333333334,-1.9390666666666663,-5.326066666666666,-153.34664509099213,0.21866666666666673,[0. 0.],[0. 0.],[6.25 6.24],[1.5 1.5]
3.0,1.25,3,,4.06,4.85,0.02,0.04,,,,,,[0. 0.],[0. 0.],[3.84 2.25],[1.5 1.5]
3.0,1.25,4,0.3636363744735718,4.92,8.96,0.01,0.04,5.30325,-2.058,-8.95,-145.54235780393822,0.17950000000000033,[0. 0.],[0. 0.],[1.13 6.65],[1.5 1.5]
3.0,1.25,5,0.6666666865348816,4.96,7.19,0.0,0.08,5.37975,-2.0885,-7.227,-139.29097142495766,0.18400000000000058,[0. 0.],[0. 0.],[6.88 5.11],[1.5 1.5]
3.0,1.5,0,0.7368420958518982,4.76,11.58,0.21,0.27,5.253285714285715,-2.446,-11.628214285714284,-147.13623110322033,0.20114285714285804,[0. 0.],[0. 0.],[2.66 5.34],[1.5 1.5]
3.0,1.5,1,0.52173912525177,5.34,7.75,0.0,0.23,5.612416666666667,-2.6145,-7.715333333333333,-134.34260271232256,0.18116666666666723,[0. 0.],[0. 0.],[2.56 5.37],[1.5 1.5]
3.0,1.5,2,,5.59,7.38,0.0,0.02,,,,,,[0. 0.],[0. 0.],[2.84 6.85],[1.5 1.5]
3.0,1.5,3,,4.75,4.98,0.0,0.06,,,,,,[0. 0.],[0. 0.],[2.46 5.05],[1.5 1.5]
3.0,1.5,4,0.2222222238779068,5.11,1.65,1.5,0.37,4.5535,-2.1155,-1.499,-126.67470122274369,0.3400000000000034,[0. 0.],[0. 0.],[6.2  1.52],[1.5 1.5]
3.0,1.5,5,,5.39,7.39,0.02,0.0,,,,,,[0. 0.],[0. 0.],[3.81 5.95],[1.5 1.5]
3.0,1.75,0,0.8333333134651184,4.41,3.57,0.0,0.01,4.722,-2.56555,-3.57035,-145.32221732987148,0.25599999999999934,[0. 0.],[0. 0.],[4.   2.37],[1.5 1.5]
3.0,1.75,1,,3.17,2.58,0.0,0.0,,,,,,[0. 0.],[0. 0.],[5.53 2.94],[1.5 1.5]
3.0,1.75,2,0.8260869383811951,4.38,3.8,0.0,0.0,4.705631578947369,-2.555,-3.798263157894737,-152.7441666476519,0.25652631578947266,[0. 0.],[0. 0.],[1.7  6.24],[1.5 1.5]
3.0,1.75,3,0.9285714030265808,4.34,6.28,0.02,0.0,4.7766153846153845,-2.599846153846154,-6.28423076923077,-131.90493815848032,0.21123076923077008,[0. 0.],[0. 0.],[1.22 2.31],[1.5 1.5]
3.0,1.75,4,,4.53,5.02,0.04,0.23,,,,,,[0. 0.],[0. 0.],[6.03 2.91],[1.5 1.5]
3.0,1.75,5,0.5714285969734192,5.32,7.35,0.28,0.02,5.308750000000001,-2.8842499999999998,-7.3695,-155.76897366450257,0.17649999999999721,[0. 0.],[0. 0.],[3.54 5.21],[1.5 1.5]
3.0,2.0,0,,4.52,7.12,0.0,0.04,,,,,,[0. 0.],[0. 0.],[1.01 4.85],[1.5 1.5]
3.0,2.0,1,0.695652186870575,4.38,2.75,0.0,0.0,4.6924375000000005,-2.9155,-2.752625,-140.5707030822088,0.27474999999999206,[0. 0.],[0. 0.],[2.53 1.47],[1.5 1.5]
3.0,2.0,2,0.7083333134651184,5.08,10.31,0.0,0.56,5.435411764705883,-3.3758823529411766,-10.079823529411765,-148.91789352127623,0.1781176470588235,[0. 0.],[0. 0.],[6.57 1.41],[1.5 1.5]
3.0,2.0,3,0.0833333358168602,5.78,9.97,0.87,3.35,5.619,-3.483,-10.128,-131.83713854895635,0.18000000000000682,[0. 0.],[0. 0.],[2.21 6.06],[1.5 1.5]
3.0,2.0,4,0.9090909361839294,4.36,3.18,0.02,0.13,4.642150000000001,-2.8808999999999996,-3.19425,-149.72404386383596,0.2635999999999997,[0. 0.],[0. 0.],[1.15 4.53],[1.5 1.5]
3.0,2.0,5,0.9130434989929199,4.4,3.94,0.01,0.0,4.673428571428572,-2.902619047619048,-3.936714285714286,-154.38177715269873,0.2567619047619012,[0. 0.],[0. 0.],[3.72 2.  ],[1.5 1.5]
3.0,2.25,0,0.8095238208770752,4.35,5.52,0.0,0.27,4.741588235294118,-3.315470588235294,-5.366176470588236,-122.44188078573337,0.22717647058823517,[0. 0.],[0. 0.],[3.41 4.55],[1.5 1.5]
3.0,2.25,1,0.800000011920929,4.21,3.8,0.01,0.01,4.553375,-3.186875,-3.799,-120.10140874413005,0.27774999999999933,[0. 0.],[0. 0.],[1.62 4.76],[1.5 1.5]
3.0,2.25,2,,5.21,7.09,0.08,0.01,,,,,,[0. 0.],[0. 0.],[4.07 4.06],[1.5 1.5]
3.0,2.25,3,0.8095238208770752,5.07,10.64,0.0,0.06,5.4898823529411755,-3.837058823529411,-10.670176470588235,-141.88916016267896,0.1842352941176497,[0. 0.],[0. 0.],[4.84 1.83],[1.5 1.5]
3.0,2.25,4,,16.28,7.36,0.67,0.0,,,,,,[0. 0.],[0. 0.],[5.96 3.4 ],[1.5 1.5]
3.0,2.25,5,,4.67,6.35,0.02,0.0,,,,,,[0. 0.],[0. 0.],[2.29 3.14],[1.5 1.5]
3.0,2.5,0,0.75,4.23,2.48,0.0,0.0,4.533444444444445,-3.5215555555555556,-2.479777777777778,-141.26565177643894,0.289666666666665,[0. 0.],[0. 0.],[6.11 3.35],[1.5 1.5]
3.0,2.5,1,,4.72,5.35,0.0,0.0,,,,,,[0. 0.],[0. 0.],[6.22 3.86],[1.5 1.5]
3.0,2.5,2,0.7916666865348816,4.57,5.6,0.0,0.08,5.050368421052632,-3.922473684210527,-5.546842105263158,-149.1803288459729,0.209894736842105,[0. 0.],[0. 0.],[5.72 1.44],[1.5 1.5]
3.0,2.5,3,0.6363636255264282,4.69,5.19,0.0,0.0,5.05842857142857,-3.9285714285714284,-5.190714285714286,-146.48977558321639,0.22314285714285695,[0. 0.],[0. 0.],[1.48 4.69],[1.5 1.5]
3.0,2.5,4,0.7083333134651184,5.26,9.93,0.1,0.0,5.620764705882354,-4.368176470588236,-9.932117647058824,-134.0438810795154,0.17823529411764505,[0. 0.],[0. 0.],[5.48 6.71],[1.5 1.5]
3.0,2.5,5,0.9130434989929199,4.48,4.24,0.02,0.04,4.728,-3.6726190476190474,-4.206190476190477,-119.61641631935481,0.25076190476190974,[0. 0.],[0. 0.],[6.37 4.62],[1.5 1.5]
3.0,2.75,0,0.0,4.36,4.08,0.02,0.01,,,,,,[0. 0.],[0. 0.],[5.83 2.54],[1.5 1.5]
3.0,2.75,1,0.8181818127632141,4.61,4.74,0.0,0.0,4.951777777777778,-4.233777777777778,-4.73438888888889,-113.67405508489178,0.2298888888888875,[0. 0.],[0. 0.],[5.88 6.68],[1.5 1.5]
3.0,2.75,2,,6.52,6.65,0.0,0.01,,,,,,[0. 0.],[0. 0.],[5.13 6.11],[1.5 1.5]
3.0,2.75,3,0.5625,4.91,6.04,0.0,0.0,5.2764444444444445,-4.506444444444444,-6.039666666666666,-114.86847249422551,0.2051111111111109,[0. 0.],[0. 0.],[3.77 6.1 ],[1.5 1.5]
3.0,2.75,4,0.695652186870575,5.24,6.48,0.0,0.0,5.4638124999999995,-4.6645,-6.482,-141.51473540915606,0.1842500000000008,[0. 0.],[0. 0.],[5.86 4.96],[1.5 1.5]
3.0,2.75,5,,2.78,3.47,0.0,0.0,,,,,,[0. 0.],[0. 0.],[3.97 3.48],[1.5 1.5]
3.25,0.0,0,0.695652186870575,4.32,5.85,0.01,0.01,4.731,0.000625,-5.847625,-107.36181313804087,0.23612500000000125,[0. 0.],[0. 0.],[3.36 5.66],[1.5 1.5]
3.25,0.0,1,0.5,4.22,5.24,0.0,0.0,4.7875,0.001,-5.2385,-146.55586392959452,0.22399999999999665,[0. 0.],[0. 0.],[1.08 5.04],[1.5 1.5]
3.25,0.0,2,0.0,4.24,0.22,0.0,0.01,,,,,,[0. 0.],[0. 0.],[1.09 1.35],[1.5 1.5]
3.25,0.0,3,0.3499999940395355,4.42,6.69,0.0,0.0,4.796428571428572,0.0017142857142857144,-6.6852857142857145,-72.1792146321881,0.22885714285714748,[0. 0.],[0. 0.],[5.01 2.86],[1.5 1.5]
3.25,0.0,4,0.3684210479259491,4.11,5.64,0.01,0.0,4.553714285714286,0.0007142857142857143,-5.6364285714285725,-127.31635581560082,0.24714285714286113,[0. 0.],[0. 0.],[3.57 6.96],[1.5 1.5]
3.25,0.0,5,0.4736842215061188,3.92,3.81,0.0,0.0,4.398111111111111,0.00022222222222222223,-3.8118888888888893,-125.33771633437225,0.2822222222222231,[0. 0.],[0. 0.],[4.36 4.1 ],[1.5 1.5]
3.25,0.25,0,0.4166666567325592,4.2,3.18,0.0,0.03,4.569599999999999,-0.3284,-3.1877000000000004,-107.97922585115789,0.2703999999999983,[0. 0.],[0. 0.],[1.12 4.16],[1.5 1.5]
3.25,0.25,1,0.0,7.41,1.42,0.01,0.02,,,,,,[0. 0.],[0. 0.],[5.71 1.13],[1.5 1.5]
3.25,0.25,3,0.550000011920929,4.77,7.91,0.0,0.02,5.043181818181818,-0.36218181818181816,-7.902181818181819,-108.71239507604992,0.1963636363636412,[0. 0.],[0. 0.],[1.13 2.13],[1.5 1.5]
3.25,0.25,4,0.5,4.46,5.29,0.0,0.03,4.841916666666667,-0.3480833333333333,-5.285583333333334,-102.95924006587614,0.2308333333333176,[0. 0.],[0. 0.],[3.39 6.43],[1.5 1.5]
3.25,0.25,5,0.4166666567325592,4.58,6.12,0.0,0.1,4.9277,-0.35429999999999995,-6.1042,-151.15771875758443,0.21780000000000074,[0. 0.],[0. 0.],[6.61 1.17],[1.5 1.5]
3.25,0.5,0,,4.36,4.6,0.0,0.01,,,,,,[0. 0.],[0. 0.],[1.89 4.97],[1.5 1.5]
3.25,0.5,1,,4.43,7.31,0.01,0.04,,,,,,[0. 0.],[0. 0.],[3.49 5.75],[1.5 1.5]
3.25,0.5,2,0.8095238208770752,4.15,4.26,0.01,1.07,4.547411764705883,-0.6550588235294117,-4.439176470588235,-137.55150934870014,0.2567058823529431,[0. 0.],[0. 0.],[3.75 2.17],[1.5 1.5]
3.25,0.5,3,0.8125,3.95,3.18,0.0,0.0,4.288384615384616,-0.6173846153846154,-3.1831538461538456,-138.51764914226638,0.30553846153846154,[0. 0.],[0. 0.],[4.38 4.26],[1.5 1.5]
3.25,0.5,5,0.5833333134651184,4.34,4.07,0.0,0.05,4.6701428571428565,-0.6733571428571429,-4.1015,-103.14316581283474,0.25128571428571383,[0. 0.],[0. 0.],[5.66 2.53],[1.5 1.5]
3.25,0.75,0,0.782608687877655,4.38,5.7,0.0,0.01,4.879166666666666,-1.0539444444444446,-5.699944444444444,-137.54997916482782,0.22688888888888747,[0. 0.],[0. 0.],[3.9  5.15],[1.5 1.5]
3.25,0.75,1,,2.69,7.14,0.0,0.0,,,,,,[0. 0.],[0. 0.],[4.5  6.99],[1.5 1.5]
3.25,0.75,3,,3.8,2.88,0.0,0.0,,,,,,[0. 0.],[0. 0.],[5.36 3.27],[1.5 1.5]
3.25,0.75,4,0.0,4.13,0.34,0.01,0.0,,,,,,[0. 0.],[0. 0.],[2.26 1.29],[1.5 1.5]
3.25,0.75,5,,1.18,6.22,0.01,0.0,,,,,,[0. 0.],[0. 0.],[1.77 5.07],[1.5 1.5]
3.25,1.0,0,0.7916666865348816,4.51,5.02,0.0,0.0,4.832947368421053,-1.3928947368421052,-5.017157894736842,-139.26821095278012,0.2259999999999988,[0. 0.],[0. 0.],[4.39 4.05],[1.5 1.5]
3.25,1.0,1,0.0,4.64,4.52,0.01,0.0,,,,,,[0. 0.],[0. 0.],[6.87 3.71],[1.5 1.5]
3.25,1.0,2,0.5,4.17,2.44,0.07,0.0,4.691,-1.349,-2.445,-133.5784485907227,0.2639999999999816,[0. 0.],[0. 0.],[5.52 1.38],[1.5 1.5]
3.25,1.0,3,0.0,4.83,7.37,0.01,0.01,,,,,,[0. 0.],[0. 0.],[2.7  6.37],[1.5 1.5]
3.25,1.0,4,0.2857142984867096,4.43,3.9,0.0,0.0,4.715,-1.3575,-3.9005,-141.91286491730045,0.25300000000000034,[0. 0.],[0. 0.],[4.03 4.03],[1.5 1.5]
3.25,1.0,5,0.695652186870575,4.49,4.28,0.06,0.0,4.8086875,-1.3866874999999999,-4.277125,-129.8920645058028,0.23787500000000117,[0. 0.],[0. 0.],[1.48 3.73],[1.5 1.5]
3.25,1.25,0,0.782608687877655,4.41,3.48,0.0,0.2,4.777833333333334,-1.7194444444444443,-3.426611111111111,-143.88753074315986,0.25622222222222535,[0. 0.],[0. 0.],[2.06 2.19],[1.5 1.5]
3.25,1.25,1,0.6818181872367859,4.54,6.46,0.04,0.08,4.977333333333333,-1.7915333333333334,-6.474866666666666,-158.43257065206726,0.20879999999999393,[0. 0.],[0. 0.],[5.73 6.35],[1.5 1.5]
3.25,1.25,2,0.7083333134651184,4.4,3.23,0.01,0.06,4.730882352941176,-1.7050588235294117,-3.237058823529412,-134.00631218078172,0.2685882352941265,[0. 0.],[0. 0.],[3.61 5.37],[1.5 1.5]
3.25,1.25,3,,4.7,5.38,0.07,0.01,,,,,,[0. 0.],[0. 0.],[3.17 5.92],[1.5 1.5]
3.25,1.25,4,0.6842105388641357,4.0,2.39,0.0,0.0,4.369538461538462,-1.5745384615384617,-2.3953846153846152,-145.19571734311418,0.30246153846153756,[0. 0.],[0. 0.],[1.18 1.93],[1.5 1.5]
3.25,1.5,0,0.7368420958518982,4.16,1.81,0.02,0.0,4.440714285714286,-1.9193571428571428,-1.8055,-139.0973874804395,0.32085714285714445,[0. 0.],[0. 0.],[3.32 1.47],[1.5 1.5]
3.25,1.5,1,0.7727272510528564,4.68,6.25,0.0,0.03,4.930411764705882,-2.1321176470588235,-6.2583529411764705,-158.1606904878355,0.21447058823528967,[0. 0.],[0. 0.],[6.11 6.2 ],[1.5 1.5]
3.25,1.5,2,0.3499999940395355,5.55,7.01,0.02,0.81,5.781,-2.5027142857142857,-7.422,-139.22628756316237,0.1779999999999998,[0. 0.],[0. 0.],[5.27 5.87],[1.5 1.5]
3.25,1.5,3,0.5833333134651184,5.02,15.36,0.01,0.01,5.439,-2.3505714285714285,-15.37557142857143,-124.99365722713917,0.1799999999999987,[0. 0.],[0. 0.],[1.17 5.89],[1.5 1.5]
3.25,1.5,4,0.0,4.19,0.29,0.0,0.01,,,,,,[0. 0.],[0. 0.],[3.78 3.89],[1.5 1.5]
3.25,1.5,5,0.695652186870575,4.34,3.57,0.0,0.01,4.814375,-2.0814375000000003,-3.572375,-133.33964784789248,0.2527500000000002,[0. 0.],[0. 0.],[1.83 1.17],[1.5 1.5]
3.25,1.75,0,,2.6,3.59,0.0,0.02,,,,,,[0. 0.],[0. 0.],[2.99 1.11],[1.5 1.5]
3.25,1.75,2,0.7692307829856873,4.44,5.09,0.05,0.05,4.883999999999999,-2.4652,-5.0652,-147.10589898391748,0.22460000000000377,[0. 0.],[0. 0.],[5.44 4.96],[1.5 1.5]
3.25,1.75,3,0.5625,5.06,5.36,0.19,0.0,5.447111111111111,-2.7466666666666666,-5.3629999999999995,-126.70161557262898,0.1964444444444452,[0. 0.],[0. 0.],[5.5  5.38],[1.5 1.5]
3.25,1.75,4,,4.44,4.2,0.0,0.0,,,,,,[0. 0.],[0. 0.],[2.35 5.91],[1.5 1.5]
3.25,1.75,5,,4.45,7.28,0.0,0.03,,,,,,[0. 0.],[0. 0.],[4.37 2.82],[1.5 1.5]
3.25,2.0,0,0.6666666865348816,4.29,2.57,0.0,0.07,4.6055,-2.6549375,-2.6020624999999997,-139.03414509584871,0.28287500000000027,[0. 0.],[0. 0.],[1.01 3.25],[1.5 1.5]
3.25,2.0,1,0.6363636255264282,4.77,4.56,0.01,0.0,5.202428571428571,-2.995357142857143,-4.5585,-134.17682252940483,0.21485714285714552,[0. 0.],[0. 0.],[5.86 3.95],[1.5 1.5]
3.25,2.0,2,0.8095238208770752,4.34,5.97,0.22,0.0,4.916411764705882,-2.8354117647058823,-5.971764705882353,-155.37367579754897,0.2152941176470575,[0. 0.],[0. 0.],[2.01 6.13],[1.5 1.5]
3.25,2.0,3,0.800000011920929,4.55,4.15,0.13,0.03,4.816625,-2.7738750000000003,-4.150875,-152.5753808138442,0.2402499999999992,[0. 0.],[0. 0.],[2.8  4.27],[1.5 1.5]
3.25,2.0,4,0.5454545617103577,5.31,7.66,0.03,0.0,5.5864166666666675,-3.220166666666667,-7.663750000000001,-143.86948140755754,0.18016666666666706,[0. 0.],[0. 0.],[1.48 5.83],[1.5 1.5]
3.25,2.0,5,0.6818181872367859,4.6,3.36,0.01,0.01,4.8717999999999995,-2.8103333333333333,-3.3588,-132.79732197602445,0.24546666666666514,[0. 0.],[0. 0.],[1.92 2.96],[1.5 1.5]
3.25,2.25,0,,4.27,3.06,0.01,0.0,,,,,,[0. 0.],[0. 0.],[6.72 3.92],[1.5 1.5]
3.25,2.25,1,0.6086956262588501,4.57,3.35,0.0,0.01,4.845999999999999,-3.1442857142857146,-3.350785714285714,-137.6552774988629,0.24942857142857175,[0. 0.],[0. 0.],[2.13 5.14],[1.5 1.5]
3.25,2.25,2,0.6521739363670349,4.18,2.17,0.0,0.0,4.471933333333334,-2.898133333333334,-2.1761333333333335,-134.52709058501867,0.29839999999999994,[0. 0.],[0. 0.],[2.17 1.92],[1.5 1.5]
3.25,2.25,3,1.0,3.93,1.0,0.0,0.0,4.4082,-2.8614000000000006,-1.005,-121.51756019297913,0.408400000000006,[0. 0.],[0. 0.],[5.85 2.58],[1.5 1.5]
3.25,2.25,4,0.0,6.66,0.46,0.0,0.03,,,,,,[0. 0.],[0. 0.],[6.79 2.11],[1.5 1.5]
3.25,2.25,5,,5.12,7.36,0.03,0.01,,,,,,[0. 0.],[0. 0.],[4.87 6.54],[1.5 1.5]
3.25,2.5,0,,4.38,4.75,0.0,0.01,,,,,,[0. 0.],[0. 0.],[4.72 2.86],[1.5 1.5]
3.25,2.5,1,0.550000011920929,4.77,3.67,0.05,0.0,4.96190909090909,-3.573272727272727,-3.6747272727272726,-134.7599788297853,0.23981818181818035,[0. 0.],[0. 0.],[6.77 2.59],[1.5 1.5]
3.25,2.5,2,0.3333333432674408,4.13,2.72,0.43,0.98,4.698166666666666,-3.3851666666666667,-3.0446666666666666,-87.69541570309008,0.27366666666666584,[0. 0.],[0. 0.],[4.02 2.03],[1.5 1.5]
