vz_d,vx_d,trial_num,landing_rate,RREV_threshold,G1,G2,RREV_sig,G1_sig,G2_sig,RREV_trigger,OF_y,My_d,impact_eul,impact_tdelta,alpha_mu,alpha_sigma,mu_ini,sigma_ini
1.75,0.75,4,0.0,15.36,7.72,2.23,0.81,0.33,0.26,,,,,,[0. 0.],[0. 0.],[4.48 5.84 1.85],[2. 2. 2.]
1.75,0.75,5,0.0,4.86,7.59,1.69,0.01,0.03,0.0,,,,,,[0. 0.],[0. 0.],[2.98 4.13 2.75],[2. 2. 2.]
1.75,0.75,5,0.0,5.46,6.01,2.2,0.04,0.07,0.04,,,,,,[0. 0.],[0. 0.],[6.43 3.84 3.43],[2. 2. 2.]
1.75,1.0,0,0.0,2.14,4.34,4.8,0.0,0.01,0.03,,,,,,[0. 0.],[0. 0.],[2.78 6.18 5.99],[2. 2. 2.]
1.75,1.0,0,0.03333333507180214,4.72,4.71,5.25,0.0,0.06,0.0,4.7410000000000005,-2.233,-4.7,-141.31946416147488,0.2259999999998854,[0. 0.],[0. 0.],[6.89 3.98 1.94],[2. 2. 2.]
1.75,1.0,1,0.03333333507180214,5.11,5.69,1.85,0.01,0.27,0.16,5.143,-2.4219999999999997,-5.8020000000000005,-119.14552696338893,0.16200000000000614,[0. 0.],[0. 0.],[5.85 5.57 1.04],[2. 2. 2.]
1.75,1.0,1,0.0,12.72,8.98,1.76,1.27,0.87,0.1,,,,,,[0. 0.],[0. 0.],[5.17 2.63 1.02],[2. 2. 2.]
1.75,1.0,2,0.0,3.27,2.15,1.95,0.13,0.1,0.02,,,,,,[0. 0.],[0. 0.],[2.6  3.5  2.96],[2. 2. 2.]
1.75,1.0,2,0.20000000298023224,4.63,7.26,2.75,0.0,0.23,0.02,4.8135,-2.2671666666666668,-7.3691666666666675,-134.46476218011955,0.18999999999999773,[0. 0.],[0. 0.],[1.48 4.01 1.88],[2. 2. 2.]
1.75,1.0,3,0.13333334028720856,5.03,6.49,2.67,0.12,0.18,0.45,5.1785,-2.439,-6.4915,-127.15734291111696,0.16499999999999204,[0. 0.],[0. 0.],[1.96 5.65 3.88],[2. 2. 2.]
1.75,1.0,3,0.06666667014360428,4.85,10.46,1.66,0.02,0.63,0.03,4.964,-2.5395000000000003,-4.834,-145.6317073591061,0.22500000000002274,[0. 0.],[0. 0.],[2.07 3.11 2.45],[2. 2. 2.]
1.75,1.0,4,0.0,7.98,9.83,1.23,0.91,0.17,0.36,,,,,,[0. 0.],[0. 0.],[6.42 6.41 2.87],[2. 2. 2.]
1.75,1.0,4,0.1599999964237213,4.97,2.03,2.79,0.02,0.07,2.33,5.70325,-2.6865000000000006,-2.016,-72.1216361573296,0.24099999999999255,[0. 0.],[0. 0.],[3.03 6.44 6.07],[2. 2. 2.]
1.75,1.0,5,0.29629629850387573,5.21,1.85,2.86,0.01,0.0,0.01,5.671250000000001,-2.670875,-1.8459999999999999,-74.840823372844,0.24375000000000568,[0. 0.],[0. 0.],[3.98 2.34 1.74],[2. 2. 2.]
1.75,1.0,5,0.26923078298568726,5.05,5.9,4.2,0.12,0.0,0.9,5.932571428571428,-3.0354285714285716,-2.178142857142857,-78.92736894177077,0.22271428571428384,[0. 0.],[0. 0.],[3.02 5.3  1.07],[2. 2. 2.]
1.75,1.25,0,0.3103448152542114,4.72,4.75,4.59,0.02,0.43,0.29,4.887,-2.8771111111111107,-4.449333333333333,-90.70630167127767,0.2199999999999957,[0. 0.],[0. 0.],[1.2  5.05 3.77],[2. 2. 2.]
1.75,1.25,1,0.1666666716337204,4.87,5.65,2.07,0.01,0.23,0.02,5.0906,-2.9968000000000004,-5.6596,-127.18246974834446,0.18080000000000213,[0. 0.],[0. 0.],[5.68 3.46 1.56],[2. 2. 2.]
1.75,1.25,2,0.6428571343421936,5.25,1.94,1.47,0.0,0.08,0.01,5.5955555555555545,-3.2941111111111114,-1.9432222222222224,-79.00542427037918,0.24533333333333,[0. 0.],[0. 0.],[5.24 1.42 1.14],[2. 2. 2.]
1.75,1.25,3,0.30000001192092896,5.37,2.12,6.61,0.0,0.01,0.01,5.539111111111111,-3.2612222222222225,-2.1207777777777777,-78.81081588598121,0.23733333333327916,[0. 0.],[0. 0.],[5.97 2.72 1.45],[2. 2. 2.]
1.75,1.25,3,0.4615384638309479,5.16,5.46,2.0,0.02,0.01,0.06,5.6883333333333335,-3.63925,-2.3802499999999998,-82.75763410380539,0.23933333333334872,[0. 0.],[0. 0.],[5.1  5.02 2.51],[2. 2. 2.]
1.75,1.25,4,0.20000000298023224,5.25,9.74,3.12,0.01,0.11,0.29,5.356833333333334,-3.154166666666667,-9.752833333333333,-131.36884544417018,0.16333333333333636,[0. 0.],[0. 0.],[5.41 6.66 3.04],[2. 2. 2.]
1.75,1.25,5,0.4000000059604645,4.76,7.42,4.68,0.01,0.02,0.01,5.074916666666667,-2.987833333333333,-7.415416666666666,-130.34473973302224,0.17483333333335813,[0. 0.],[0. 0.],[4.46 6.68 4.35],[2. 2. 2.]
1.75,1.5,0,0.36666667461395264,4.69,6.31,3.35,0.0,0.01,0.41,5.158181818181819,-3.644454545454545,-6.307636363636363,-122.66309856163498,0.1852727272727386,[0. 0.],[0. 0.],[3.37 6.11 5.92],[2. 2. 2.]
1.75,1.5,1,0.40740740299224854,4.73,4.89,4.32,0.01,0.0,0.06,5.152,-3.6400909090909086,-4.893272727272727,-109.02717973852127,0.186181818181808,[0. 0.],[0. 0.],[2.36 4.16 1.27],[2. 2. 2.]
1.75,1.5,2,0.30000001192092896,4.96,9.6,5.35,0.01,0.01,0.07,5.304888888888889,-3.7479999999999998,-9.592333333333334,-118.70642614642753,0.1631111111111131,[0. 0.],[0. 0.],[6.61 6.75 5.36],[2. 2. 2.]
1.75,1.5,2,0.2666666805744171,5.0,12.63,1.13,0.22,0.67,0.12,5.296125,-4.0657499999999995,-6.2170000000000005,-128.69633223909514,0.1753749999999883,[0. 0.],[0. 0.],[5.79 6.99 1.95],[2. 2. 2.]
1.75,1.5,3,0.7142857313156128,4.72,2.34,4.07,0.03,0.22,0.02,5.370399999999999,-3.7937999999999996,-2.493066666666666,-89.27883450753608,0.23546666666664653,[0. 0.],[0. 0.],[5.79 3.   1.99],[2. 2. 2.]
1.75,1.5,4,0.23333333432674408,4.95,6.25,3.65,0.01,0.04,0.22,5.455,-3.8534285714285716,-6.255142857142857,-108.45294321285658,0.15657142857144532,[0. 0.],[0. 0.],[5.81 6.89 2.2 ],[2. 2. 2.]
1.75,1.5,4,0.44999998807907104,5.81,5.28,1.85,0.01,0.02,0.23,6.053111111111111,-4.646555555555555,-2.3746666666666667,-70.66451550452906,0.20577777777777506,[0. 0.],[0. 0.],[6.57 5.59 4.31],[2. 2. 2.]
1.75,1.5,5,0.7931034564971924,4.92,2.27,3.66,0.01,0.01,0.21,5.526739130434782,-3.904521739130435,-2.27404347826087,-83.07837024114528,0.2361739130434592,[0. 0.],[0. 0.],[5.24 1.65 1.06],[2. 2. 2.]
1.75,1.75,1,0.800000011920929,5.03,2.32,4.0,0.0,0.01,0.18,5.483125,-4.519541666666666,-2.3334166666666665,-87.52815992920523,0.22858333333329975,[0. 0.],[0. 0.],[1.78 2.12 1.02],[2. 2. 2.]
1.75,1.75,3,0.9583333134651184,4.95,6.27,2.0,0.01,0.03,0.13,5.8163478260869566,-5.210217391304349,-2.6183478260869566,-80.10215384774797,0.22013043478260325,[0. 0.],[0. 0.],[2.63 5.71 4.73],[2. 2. 2.]
1.75,1.75,4,0.6666666865348816,5.27,2.53,3.3,0.01,0.05,0.14,5.58745,-4.60565,-2.5477499999999997,-78.57962263373858,0.21760000000000018,[0. 0.],[0. 0.],[1.24 2.96 1.99],[2. 2. 2.]
1.75,1.75,5,0.6333333253860474,5.09,9.88,3.7,0.04,0.26,0.02,5.578947368421052,-4.996842105263158,-3.691789473684211,-92.75367503571992,0.2026842105263307,[0. 0.],[0. 0.],[2.79 5.21 4.63],[2. 2. 2.]
1.75,2.0,0,0.8275862336158752,4.83,5.64,2.41,0.02,0.01,0.01,5.222208333333334,-4.919458333333334,-5.642666666666666,-104.00881975077964,0.172416666666687,[0. 0.],[0. 0.],[4.39 4.85 2.05],[2. 2. 2.]
1.75,2.0,2,0.9333333373069763,5.13,2.73,1.88,0.05,0.02,0.01,5.573214285714286,-5.250357142857143,-2.7248571428571426,-82.18211667129563,0.2159285714285691,[0. 0.],[0. 0.],[3.19 3.41 1.41],[2. 2. 2.]
1.75,2.0,3,0.7586206793785095,5.24,8.95,4.06,0.07,0.01,0.02,5.831363636363636,-5.96881818181818,-2.793818181818182,-82.19853309944575,0.21740909090908128,[0. 0.],[0. 0.],[5.35 6.61 5.21],[2. 2. 2.]
1.75,2.0,3,0.8518518805503845,4.79,5.64,4.23,0.0,0.23,0.0,5.201826086956522,-4.900652173913045,-5.6952173913043485,-110.1794789829136,0.1837391304347801,[0. 0.],[0. 0.],[2.01 5.52 3.86],[2. 2. 2.]
1.75,2.0,4,0.9599999785423279,5.04,5.93,1.51,0.02,0.15,0.03,5.760625,-5.896708333333333,-2.591833333333333,-79.45225231834758,0.22320833333331555,[0. 0.],[0. 0.],[5.88 6.7  5.07],[2. 2. 2.]
1.75,2.0,4,0.931034505367279,4.85,4.65,5.32,0.0,0.18,0.02,5.375148148148148,-5.063481481481482,-4.589925925925926,-94.51258276571706,0.18385185185184127,[0. 0.],[0. 0.],[5.74 6.75 6.12],[2. 2. 2.]
1.75,2.0,5,1.0,4.75,8.38,1.96,0.09,1.5,0.46,5.603285714285714,-5.7362142857142855,-3.404357142857143,-91.49834706233176,0.2075000000000021,[0. 0.],[0. 0.],[4.27 2.1  1.26],[2. 2. 2.]
1.75,2.0,5,0.7857142686843872,4.77,3.5,9.73,0.27,0.15,0.05,5.261863636363636,-4.956727272727272,-3.5779545454545456,-93.9052158174618,0.20054545454546646,[0. 0.],[0. 0.],[3.21 6.21 4.76],[2. 2. 2.]
1.75,2.25,0,0.8999999761581421,4.81,4.32,0.41,0.0,0.15,0.17,5.746055555555555,-6.617500000000001,-2.147222222222222,-88.10732539250691,0.24622222222222945,[0. 0.],[0. 0.],[4.35 4.12 1.14],[2. 2. 2.]
1.75,2.25,0,1.0,4.7,7.35,10.36,0.02,0.02,0.17,5.304130434782609,-5.620652173913044,-7.358391304347827,-104.59429024368156,0.1591304347826073,[0. 0.],[0. 0.],[6.6  5.98 5.46],[2. 2. 2.]
1.75,2.25,1,0.9666666388511658,4.97,10.59,2.96,0.01,0.09,0.1,5.722827586206896,-6.590620689655173,-4.113310344827587,-89.66399504467256,0.19648275862068992,[0. 0.],[0. 0.],[3.2  6.46 5.8 ],[2. 2. 2.]
1.75,2.25,1,0.8999999761581421,4.9,6.5,4.01,0.01,0.0,0.04,5.292,-5.608481481481482,-6.495925925925927,-114.83596586943628,0.1714814814815108,[0. 0.],[0. 0.],[6.33 6.21 3.24],[2. 2. 2.]
1.75,2.25,2,0.8965517282485962,4.92,4.06,2.5,0.01,0.09,0.06,5.397307692307692,-5.7205,-4.052961538461538,-92.33030784638487,0.19084615384616108,[0. 0.],[0. 0.],[1.04 1.96 1.92],[2. 2. 2.]
1.75,2.25,4,0.8333333134651184,5.07,4.07,3.22,0.01,0.15,0.05,5.488479999999999,-5.8171599999999986,-4.0912,-87.25529940867686,0.1872800000000052,[0. 0.],[0. 0.],[3.34 3.61 3.57],[2. 2. 2.]
1.75,2.25,5,0.699999988079071,5.25,9.82,1.45,0.01,0.41,0.0,5.714619047619047,-6.580285714285713,-4.827,-87.24292472592846,0.1803333333333404,[0. 0.],[0. 0.],[6.96 6.2  1.44],[2. 2. 2.]
1.75,2.25,5,0.9642857313156128,4.77,8.17,3.57,0.04,0.01,0.49,5.330333333333335,-5.649444444444445,-8.16325925925926,-113.51265569198274,0.15822222222222243,[0. 0.],[0. 0.],[1.89 6.21 3.41],[2. 2. 2.]
1.75,2.5,0,0.9230769276618958,4.57,4.29,5.24,0.01,0.02,0.45,5.161625,-6.078416666666667,-4.294458333333333,-112.00473626752303,0.20016666666667504,[0. 0.],[0. 0.],[4.5  4.55 1.85],[2. 2. 2.]
1.75,2.5,0,0.7857142686843872,5.37,8.25,3.13,0.0,0.32,0.01,5.8183181818181815,-7.445681818181819,-2.446909090909091,-87.89684480913932,0.2283181818181881,[0. 0.],[0. 0.],[2.29 5.01 2.83],[2. 2. 2.]
1.75,2.5,1,0.699999988079071,5.26,3.7,4.11,0.03,0.01,0.09,5.562095238095238,-6.549761904761904,-3.701,-85.335946627057,0.18980952380953417,[0. 0.],[0. 0.],[1.92 1.74 1.68],[2. 2. 2.]
1.75,2.5,3,0.46666666865348816,5.44,3.89,4.73,0.06,0.08,0.04,5.800071428571428,-6.830214285714286,-3.886714285714286,-74.7466649958795,0.17500000000001137,[0. 0.],[0. 0.],[2.62 6.08 4.77],[2. 2. 2.]
1.75,2.5,4,0.8965517282485962,4.86,9.28,1.79,0.1,1.86,0.06,5.3681153846153835,-6.321576923076923,-9.409115384615385,-117.57134963274197,0.16146153846155514,[0. 0.],[0. 0.],[6.99 6.03 2.27],[2. 2. 2.]
1.75,2.75,2,0.6000000238418579,5.43,5.93,3.56,0.01,0.05,0.5,5.8965555555555556,-7.638444444444444,-5.928777777777778,-84.73852017820357,0.15477777777777468,[0. 0.],[0. 0.],[2.72 4.39 3.37],[2. 2. 2.]
1.75,2.75,3,0.7586206793785095,5.17,8.49,2.45,0.01,0.01,0.0,5.580454545454546,-7.2285909090909115,-8.489954545454545,-107.07396225235487,0.1536363636363686,[0. 0.],[0. 0.],[4.15 6.67 1.37],[2. 2. 2.]
1.75,2.75,4,0.9666666388511658,5.06,4.91,7.61,0.03,0.02,0.02,5.454931034482759,-7.066241379310345,-4.910068965517242,-97.4882724082166,0.18248275862069363,[0. 0.],[0. 0.],[5.44 4.36 4.32],[2. 2. 2.]
1.75,2.75,5,0.8333333134651184,5.2,6.42,6.24,0.04,0.08,0.06,5.634640000000001,-7.2982,-6.401599999999999,-99.07006693011921,0.16336000000000042,[0. 0.],[0. 0.],[3.73 4.21 4.07],[2. 2. 2.]
2.0,0.0,0,0.36666667461395264,4.55,11.3,4.84,0.07,0.45,0.04,4.936454545454545,0.0005454545454545455,-11.31590909090909,-98.12379624731065,0.1990909090908934,[0. 0.],[0. 0.],[6.38 5.59 2.38],[2. 2. 2.]
2.0,0.0,0,0.0,1.73,2.8,2.35,0.03,0.02,0.45,,,,,,[0. 0.],[0. 0.],[1.53 2.64 1.69],[2. 2. 2.]
2.0,0.0,1,0.0,6.82,13.44,4.45,0.0,0.28,0.03,,,,,,[0. 0.],[0. 0.],[4.2  5.24 3.84],[2. 2. 2.]
2.0,0.0,1,,0.51,7.41,2.92,0.01,0.1,0.17,,,,,,[0. 0.],[0. 0.],[4.16 6.74 2.52],[2. 2. 2.]
2.0,0.0,2,0.3333333432674408,4.39,10.02,4.97,0.0,2.29,0.02,4.708499999999999,0.0008,-10.5295,-73.11504240472213,0.21120000000003075,[0. 0.],[0. 0.],[5.82 2.41 2.04],[2. 2. 2.]
2.0,0.0,2,0.0,4.77,5.99,6.15,0.0,0.11,0.07,,,,,,[0. 0.],[0. 0.],[4.49 6.05 5.67],[2. 2. 2.]
2.0,0.0,3,0.23333333432674408,4.72,8.47,2.17,0.0,0.01,0.0,4.978857142857143,0.001142857142857143,-8.471428571428572,-155.58802989354112,0.18371428571426154,[0. 0.],[0. 0.],[1.47 4.2  2.32],[2. 2. 2.]
2.0,0.0,3,0.0,1.09,5.6,11.99,0.0,0.11,0.01,,,,,,[0. 0.],[0. 0.],[2.05 6.54 4.51],[2. 2. 2.]
2.0,0.0,4,,6.25,9.3,4.95,0.03,0.01,0.0,,,,,,[0. 0.],[0. 0.],[5.53 5.24 4.2 ],[2. 2. 2.]
2.0,0.0,4,0.13333334028720856,4.96,13.49,2.86,0.0,0.03,0.07,5.28825,0.001,-13.494749999999998,-156.27446338830205,0.18850000000006162,[0. 0.],[0. 0.],[5.6  5.88 3.27],[2. 2. 2.]
2.0,0.0,5,0.3333333432674408,4.51,7.74,6.87,0.0,0.03,0.05,4.8005,0.0006000000000000001,-7.7453,-66.16290741097393,0.19739999999994778,[0. 0.],[0. 0.],[6.49 6.47 3.73],[2. 2. 2.]
2.0,0.25,0,0.0,14.81,11.55,6.27,0.08,0.35,0.81,,,,,,[0. 0.],[0. 0.],[1.82 6.98 4.64],[2. 2. 2.]
2.0,0.25,0,0.0,4.97,7.11,1.53,0.06,0.45,0.06,,,,,,[0. 0.],[0. 0.],[4.56 3.82 1.71],[2. 2. 2.]
2.0,0.25,1,0.03333333507180214,4.8,4.55,0.53,0.0,0.14,0.08,4.928999999999999,-0.519,-4.672,-171.23641697802748,0.23600000000010368,[0. 0.],[0. 0.],[2.32 3.9  1.64],[2. 2. 2.]
2.0,0.25,1,0.0,5.05,6.1,1.37,0.03,0.45,0.78,,,,,,[0. 0.],[0. 0.],[2.67 5.14 2.55],[2. 2. 2.]
2.0,0.25,2,0.0,1.56,3.6,4.9,0.0,0.34,0.04,,,,,,[0. 0.],[0. 0.],[2.23 4.94 1.96],[2. 2. 2.]
2.0,0.25,2,0.0,5.1,3.83,0.46,0.05,1.64,0.1,,,,,,[0. 0.],[0. 0.],[4.31 2.6  2.34],[2. 2. 2.]
2.0,0.25,3,0.03333333507180214,5.05,12.95,4.36,0.03,0.17,0.06,5.088,-0.5760000000000001,-6.414,-163.32385838412299,0.17799999999999727,[0. 0.],[0. 0.],[3.43 6.28 1.98],[2. 2. 2.]
2.0,0.25,3,0.06666667014360428,4.81,9.92,3.15,0.01,0.26,0.23,4.955,-0.5209999999999999,-9.8765,-155.46707164480773,0.1910000000000025,[0. 0.],[0. 0.],[4.02 6.3  3.84],[2. 2. 2.]
2.0,0.25,4,0.0,4.82,9.43,0.45,0.01,0.39,0.04,,,,,,[0. 0.],[0. 0.],[5.61 6.37 1.15],[2. 2. 2.]
2.0,0.25,4,0.0,2.87,4.39,2.02,0.0,0.01,0.15,,,,,,[0. 0.],[0. 0.],[3.83 3.13 2.01],[2. 2. 2.]
2.0,0.25,5,0.1111111119389534,4.96,5.4,1.11,0.0,0.02,0.52,5.842666666666667,-0.6616666666666666,-3.113,-56.69126748725545,0.1683333333333413,[0. 0.],[0. 0.],[3.97 6.57 2.23],[2. 2. 2.]
2.0,0.25,5,0.2666666805744171,4.36,7.08,1.3,0.07,0.03,0.01,4.756625,-0.50025,-7.07375,-165.34652940404936,0.20524999999997817,[0. 0.],[0. 0.],[5.96 4.6  1.36],[2. 2. 2.]
2.0,0.5,0,0.4000000059604645,4.63,8.41,2.59,0.02,0.02,0.42,4.970999999999999,-1.0466666666666666,-8.408916666666666,-157.1132733657291,0.18983333333330657,[0. 0.],[0. 0.],[4.49 3.15 3.11],[2. 2. 2.]
2.0,0.5,0,0.0,5.27,7.01,3.17,0.0,0.24,0.1,,,,,,[0. 0.],[0. 0.],[6.42 6.45 4.16],[2. 2. 2.]
2.0,0.5,1,0.03999999910593033,5.39,6.38,5.03,0.03,0.07,0.03,5.86,-1.329,-3.032,-68.12193453413533,0.20000000000004547,[0. 0.],[0. 0.],[2.79 6.88 4.06],[2. 2. 2.]
2.0,0.5,1,0.10000000149011612,4.75,5.25,3.5,0.0,0.07,0.13,4.906666666666667,-1.0333333333333334,-5.297,-157.66787970735132,0.20866666666673458,[0. 0.],[0. 0.],[3.91 4.5  2.21],[2. 2. 2.]
2.0,0.5,2,0.10000000149011612,4.77,8.02,2.54,0.24,0.65,0.06,4.785333333333334,-1.0083333333333335,-7.984333333333335,-171.1563960723397,0.2040000000000267,[0. 0.],[0. 0.],[4.12 6.21 4.95],[2. 2. 2.]
2.0,0.5,2,0.0,4.58,1.54,4.63,0.02,0.02,0.36,,,,,,[0. 0.],[0. 0.],[3.63 3.71 3.07],[2. 2. 2.]
2.0,0.5,3,0.0,4.79,4.74,1.2,0.0,0.24,0.43,,,,,,[0. 0.],[0. 0.],[4.02 2.75 2.69],[2. 2. 2.]
2.0,0.5,3,0.0,8.27,9.89,2.22,0.23,0.08,0.09,,,,,,[0. 0.],[0. 0.],[6.8  6.79 4.69],[2. 2. 2.]
2.0,0.5,4,0.0,5.26,8.87,3.12,0.01,0.43,0.02,,,,,,[0. 0.],[0. 0.],[3.6  5.95 3.51],[2. 2. 2.]
2.0,0.5,4,0.0,11.87,11.09,7.26,0.29,0.01,0.24,,,,,,[0. 0.],[0. 0.],[2.73 6.75 3.42],[2. 2. 2.]
2.0,0.5,5,0.0,7.78,10.63,4.22,0.01,0.04,0.14,,,,,,[0. 0.],[0. 0.],[3.04 6.55 5.66],[2. 2. 2.]
2.0,0.5,5,0.0,10.96,6.91,1.3,0.17,0.26,0.12,,,,,,[0. 0.],[0. 0.],[2.6  5.27 4.17],[2. 2. 2.]
2.0,0.75,0,0.0,1.82,4.82,6.05,0.04,0.01,0.02,,,,,,[0. 0.],[0. 0.],[1.46 6.41 6.33],[2. 2. 2.]
2.0,0.75,0,0.10000000149011612,4.74,5.45,6.52,0.0,0.0,0.06,5.007000000000001,-1.5830000000000002,-5.447333333333333,-145.15768146642603,0.19866666666663,[0. 0.],[0. 0.],[5.13 4.61 4.46],[2. 2. 2.]
2.0,0.75,1,0.23333333432674408,4.66,7.82,4.09,0.0,0.26,0.06,5.069285714285714,-1.6025714285714285,-7.746285714285714,-168.97643823127896,0.1962857142857339,[0. 0.],[0. 0.],[2.95 5.4  4.86],[2. 2. 2.]
2.0,0.75,1,0.0,4.8,5.95,1.85,0.08,0.05,0.01,,,,,,[0. 0.],[0. 0.],[5.49 5.81 2.34],[2. 2. 2.]
2.0,0.75,2,0.0,4.76,2.3,2.14,0.02,0.25,0.25,,,,,,[0. 0.],[0. 0.],[5.91 3.48 1.61],[2. 2. 2.]
2.0,0.75,2,0.0,3.78,2.74,5.69,0.06,0.08,0.11,,,,,,[0. 0.],[0. 0.],[4.19 5.57 5.1 ],[2. 2. 2.]
2.0,0.75,3,0.0,5.99,8.99,4.29,0.03,0.0,0.03,,,,,,[0. 0.],[0. 0.],[5.03 6.27 3.85],[2. 2. 2.]
2.0,0.75,3,0.03703703731298447,5.14,5.57,3.13,0.01,0.0,0.5,6.109,-2.076,-2.847,-54.90441772802615,0.1700000000000017,[0. 0.],[0. 0.],[2.53 4.48 3.93],[2. 2. 2.]
2.0,0.75,4,0.30000001192092896,4.43,8.36,12.05,0.01,0.1,0.38,4.706222222222222,-1.4857777777777779,-8.340444444444444,-162.71492557833778,0.20222222222218988,[0. 0.],[0. 0.],[5.64 5.96 5.61],[2. 2. 2.]
2.0,0.75,4,0.0,1.87,5.39,8.25,0.02,0.01,0.18,,,,,,[0. 0.],[0. 0.],[1.58 6.65 3.61],[2. 2. 2.]
2.0,0.75,5,0.0,5.11,4.51,1.06,0.0,0.02,0.03,,,,,,[0. 0.],[0. 0.],[3.03 2.85 1.33],[2. 2. 2.]
2.0,0.75,5,0.0,4.92,1.64,4.41,0.0,0.66,0.04,,,,,,[0. 0.],[0. 0.],[1.07 4.51 4.4 ],[2. 2. 2.]
2.0,1.0,0,0.3333333432674408,4.67,6.48,3.36,0.01,0.0,0.02,5.0280000000000005,-2.119,-6.481399999999999,-134.54981988667004,0.18079999999999927,[0. 0.],[0. 0.],[4.7  4.25 3.32],[2. 2. 2.]
2.0,1.0,0,0.6666666865348816,4.81,6.83,3.04,0.03,0.26,0.01,5.47655,-2.4836,-2.9692000000000003,-84.56601856397826,0.22254999999998404,[0. 0.],[0. 0.],[4.08 4.93 2.21],[2. 2. 2.]
2.0,1.0,1,0.0,9.58,3.37,6.35,0.36,0.01,0.04,,,,,,[0. 0.],[0. 0.],[3.66 4.49 1.83],[2. 2. 2.]
2.0,1.0,1,0.2068965584039688,4.96,1.68,1.45,0.01,0.01,0.24,5.396166666666667,-2.2736666666666663,-1.6746666666666667,-78.22066851300845,0.2786666666666567,[0. 0.],[0. 0.],[2.23 2.41 1.3 ],[2. 2. 2.]
2.0,1.0,2,0.0,7.33,0.73,2.62,0.04,0.02,0.0,,,,,,[0. 0.],[0. 0.],[1.72 1.9  1.03],[2. 2. 2.]
2.0,1.0,2,0.0,5.55,6.22,5.28,0.02,0.28,0.01,,,,,,[0. 0.],[0. 0.],[4.01 6.37 6.28],[2. 2. 2.]
2.0,1.0,3,0.0,4.79,2.18,3.11,0.12,0.01,0.02,,,,,,[0. 0.],[0. 0.],[3.49 3.64 3.44],[2. 2. 2.]
2.0,1.0,3,0.0,5.9,1.8,8.65,0.01,0.0,0.35,,,,,,[0. 0.],[0. 0.],[4.17 1.74 1.25],[2. 2. 2.]
2.0,1.0,4,0.27586206793785095,4.74,9.53,5.28,0.19,3.4,0.75,5.024374999999999,-2.117,-8.684249999999999,-139.4461918798836,0.18725000000002012,[0. 0.],[0. 0.],[5.93 5.01 3.83],[2. 2. 2.]
2.0,1.0,4,0.03333333507180214,5.19,8.52,2.76,0.12,0.31,0.14,5.156000000000001,-2.338,-3.6630000000000003,-118.76735327216534,0.19999999999998863,[0. 0.],[0. 0.],[5.34 3.69 2.1 ],[2. 2. 2.]
2.0,1.0,5,,1.97,5.0,0.56,0.03,0.01,0.0,,,,,,[0. 0.],[0. 0.],[1.67 4.07 3.64],[2. 2. 2.]
2.0,1.0,5,0.13333334028720856,4.83,6.87,4.1,0.02,0.02,0.01,5.06925,-2.13375,-6.87225,-128.04161319308398,0.19149999999999068,[0. 0.],[0. 0.],[5.07 5.49 3.86],[2. 2. 2.]
2.0,1.25,0,0.10000000149011612,5.11,8.32,2.24,0.14,0.2,0.02,5.141333333333333,-2.706666666666667,-8.436,-123.3311124189825,0.17666666666665756,[0. 0.],[0. 0.],[4.96 6.92 1.92],[2. 2. 2.]
2.0,1.25,1,0.23333333432674408,4.96,11.54,0.36,0.06,2.18,0.03,5.355428571428571,-3.0365714285714285,-6.343285714285713,-131.03461840444268,0.1717142857143017,[0. 0.],[0. 0.],[3.17 6.26 1.09],[2. 2. 2.]
2.0,1.25,1,0.3448275923728943,4.88,1.97,3.5,0.02,0.01,0.19,5.327299999999999,-2.8068000000000004,-1.9796,-87.18658268191018,0.24800000000001318,[0. 0.],[0. 0.],[1.1  2.88 2.03],[2. 2. 2.]
2.0,1.25,2,0.46666666865348816,4.51,5.97,3.21,0.0,0.0,0.03,5.0644285714285715,-2.6677142857142857,-5.971357142857142,-125.95091385708902,0.18614285714285675,[0. 0.],[0. 0.],[3.55 4.96 2.3 ],[2. 2. 2.]
2.0,1.25,3,0.20000000298023224,4.96,6.17,2.28,0.0,1.46,0.19,5.301,-3.005,-2.617,-100.02924526158301,0.2568000000000211,[0. 0.],[0. 0.],[6.66 6.68 3.19],[2. 2. 2.]
2.0,1.25,3,0.0,0.39,8.83,1.62,0.01,0.38,0.22,,,,,,[0. 0.],[0. 0.],[1.59 6.83 1.34],[2. 2. 2.]
2.0,1.25,4,0.6399999856948853,5.34,6.07,4.42,0.0,0.08,0.04,5.5605625,-3.1525,-1.9917500000000001,-84.81382760839436,0.25906249999999176,[0. 0.],[0. 0.],[6.43 4.32 2.66],[2. 2. 2.]
2.0,1.25,4,0.30000001192092896,4.83,6.32,6.46,0.0,0.0,0.0,5.208111111111111,-2.7434444444444446,-6.321,-125.15429496774888,0.17266666666667005,[0. 0.],[0. 0.],[3.67 6.37 5.98],[2. 2. 2.]
2.0,1.25,5,0.40740740299224854,5.13,4.78,1.31,0.01,0.12,0.01,5.493454545454545,-3.1121818181818184,-2.2018181818181817,-84.51673908797741,0.24254545454545512,[0. 0.],[0. 0.],[6.25 4.84 1.12],[2. 2. 2.]
2.0,1.25,5,0.0,12.33,7.77,3.89,0.24,0.07,0.24,,,,,,[0. 0.],[0. 0.],[1.72 6.2  2.71],[2. 2. 2.]
